DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
Reference,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.550744580646797,0.1222066950237597,0.5287884807292386
Reference,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.48110054981963685,0.08942362066997384,0.44771853939659834
Reference,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.6232096035248673,0.12025341193876118,0.6171713773911528
Reference,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.4874207451026423,0.09598941165283624,0.4732296028876493
Reference,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net_GridSampler,0.9762050747338321,0.07759815843693017,0.96289319107205
Reference,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net_GridSampler,1.2350303193387862,0.08035339602781028,1.2241506714681372
Reference,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net_GridSampler,0.2423337797516444,0.01939373839993955,0.24103661566224485
Reference,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net_GridSampler,0.23648786590521215,0.020416627898971678,0.2343082987354349
