DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net,Neural_Net_TPESampler,
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net,Neural_Net_RandomSampler,16.391038097131457
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net,Neural_Net_GridSampler,14.457408615647438
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net,Neural_Net_TPESampler,
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net,Neural_Net_RandomSampler,0.21143494239646254
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net,Neural_Net_GridSampler,-21.896059679104695
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net,Neural_Net_TPESampler,
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net,Neural_Net_RandomSampler,-17.76531179962942
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net,Neural_Net_GridSampler,51.34232944553305
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net,Neural_Net_TPESampler,
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net,Neural_Net_RandomSampler,-11.352896555962538
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net,Neural_Net_GridSampler,43.02536445902662
