DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
Plate_TrainVal,AL_2007_T4_Gear_Normal_3,Neural_Net,Random_Forest,42.852960126955644
Plate_TrainVal,AL_2007_T4_Gear_Normal_3,Neural_Net,Neural_Net_large,-1.593662510619465
Plate_TrainVal,AL_2007_T4_Plate_Normal_3,Neural_Net,Random_Forest,17.523682127638164
Plate_TrainVal,AL_2007_T4_Plate_Normal_3,Neural_Net,Neural_Net_large,-5.48963947702989
Plate_TrainVal,S235JR_Gear_Normal_3,Neural_Net,Random_Forest,53.817121311829354
Plate_TrainVal,S235JR_Gear_Normal_3,Neural_Net,Neural_Net_large,13.38795113624085
Plate_TrainVal,S235JR_Plate_Normal_3,Neural_Net,Random_Forest,53.113493235834355
Plate_TrainVal,S235JR_Plate_Normal_3,Neural_Net,Neural_Net_large,4.617467221653693
Gear_TrainVal,AL_2007_T4_Gear_Normal_3,Neural_Net,Random_Forest,36.68876856428288
Gear_TrainVal,AL_2007_T4_Gear_Normal_3,Neural_Net,Neural_Net_large,-11.96158238205199
Gear_TrainVal,AL_2007_T4_Plate_Normal_3,Neural_Net,Random_Forest,-56.36909487299354
Gear_TrainVal,AL_2007_T4_Plate_Normal_3,Neural_Net,Neural_Net_large,-5.016696266804641
Gear_TrainVal,S235JR_Gear_Normal_3,Neural_Net,Random_Forest,-9.060657583091919
Gear_TrainVal,S235JR_Gear_Normal_3,Neural_Net,Neural_Net_large,0.29512149656634945
Gear_TrainVal,S235JR_Plate_Normal_3,Neural_Net,Random_Forest,-1.7428758597977532
Gear_TrainVal,S235JR_Plate_Normal_3,Neural_Net,Neural_Net_large,-0.2595324939396413
PKL_TrainVal,AL_2007_T4_Gear_Normal_3,Neural_Net,Random_Forest,-11.540796716229549
PKL_TrainVal,AL_2007_T4_Gear_Normal_3,Neural_Net,Neural_Net_large,-23.88967979790807
PKL_TrainVal,AL_2007_T4_Plate_Normal_3,Neural_Net,Random_Forest,22.202802045483853
PKL_TrainVal,AL_2007_T4_Plate_Normal_3,Neural_Net,Neural_Net_large,5.802741953215559
PKL_TrainVal,S235JR_Gear_Normal_3,Neural_Net,Random_Forest,20.419620921549072
PKL_TrainVal,S235JR_Gear_Normal_3,Neural_Net,Neural_Net_large,-0.8729973534701307
PKL_TrainVal,S235JR_Plate_Normal_3,Neural_Net,Random_Forest,18.93582338037419
PKL_TrainVal,S235JR_Plate_Normal_3,Neural_Net,Neural_Net_large,0.6371812145133456
