DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.15965535331786065,0.019951072701927534,0.14626285307171955
ohne z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.1771875627597311,0.015555837105827417,0.16733031882663785
ohne z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.12423170756863924,0.005838681857348381,0.12246547113737243
ohne z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.12940644745548407,0.0015491293082583403,0.128138588620574
ohne z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.12666776373736194,1.2412670766236365e-17,0.12780930079318129
ohne z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.19185290426005291,2.7755575615628914e-17,0.19132531056610277
ohne z,S235JR_Gear_Normal_3,Random_Forest,0.10026475692806314,8.777083671441753e-18,0.09974528293057672
ohne z,S235JR_Plate_Normal_3,Random_Forest,0.09643993724152139,8.777083671441753e-18,0.09564760409389418
mit z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.11156943141728112,0.027863909855489064,0.09959907903051687
mit z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.08746509220867237,0.029571613725299598,0.06644218246090805
mit z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.10502531153528061,0.004175538840375932,0.10371924829491085
mit z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.06664116012131663,0.0035027284156273334,0.06491004751508306
mit z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.09748783566842105,1.1610990315520314e-17,0.09723169289257134
mit z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.1185717510174715,1.642041997679149e-17,0.11807735668149812
mit z,S235JR_Gear_Normal_3,Random_Forest,0.09715963923488788,1.2412670766236365e-17,0.09632504572614334
mit z,S235JR_Plate_Normal_3,Random_Forest,0.05497520267146479,4.9065389333867974e-18,0.05456303937873914
