Unnamed: 0,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,a_e,phi,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
6581,131.62000000000003,-1.1480265211478788,164.73712264404287,386.5459330639852,828118.7688168124,-1.1480250000000003,164.6143022899743,386.5459085806562,828213.9794840005,0.0001055636162147,-8.80563488496953,-0.0030814446696661,19200.00000000001,1.5214661058123653e-06,4.632650927851941e-05,1.320441544748118e-05,0.0,-0.0039311919824723,-1.7003000338685954,-9.584821899857683,20.876744766160705,0.0033065095526489,-0.477298260527694,19199.467109595407,-103.00939525718331,0.002,0.0007536530257604,0.0280604210311056,-0.1553895024120239,6.0,10.0,180.0,0.3172501661442378,-4.990197609550494,-0.4350518904795166,-0.6481525377247905,-2.075379560722594e-36,3.851462200724635e-36,1.061611485277182e-36,4.3750434165937e-36,0.0
6582,131.64000000000004,-1.1479674484769609,164.5941925585886,386.5458534461713,828502.7672099158,-1.1480250000000003,164.51562925433365,386.5459495547774,828597.9794840001,-0.0019223940939627,-3.115931360761558,0.0944956455022227,19200.00000000001,-5.7545574983145e-05,-0.032635866937076,2.79551305782064e-05,0.0,0.0058395827803971,-2.43931409177931,-2.8470822051770925,266.2527163595156,-2.2669769048542025e-05,0.3876504538322287,19199.56943611916,171.73218324153103,0.002,0.0019304879004916,0.0283923065485344,-0.1552829876340611,6.0,10.0,180.0,0.3152661491560606,-6.278185115982299,-0.4370954481170955,-0.6501065887056136,-1.037689780361297e-36,1.925731100362317e-36,5.30805742638591e-37,2.1875217082968498e-36,0.0
6583,131.66000000000005,-1.1480908430151997,164.54457047657814,386.5533764270652,828886.7676838847,-1.1480250000000003,164.4999879684284,386.5741382128725,828981.9794840005,0.0021881493076382,-1.3383955180339324,2.993155109516501,19200.00000000001,6.564963668930293e-05,-0.0401645107661578,-0.0042936795037939,0.0,0.0278836517053881,4.523014024965821,-1.2478791099023456,161.14828023657938,1.698850573436277,213.5444651236966,19199.808508117603,77.33947266595858,0.002,0.003128169668732,0.030182052999986,-0.154784145109186,6.0,10.0,180.0,0.3104453782615324,-5.542873339432042,1.1976154835444652,-0.6571555611996877,-5.188448901806485e-37,9.628655501811587e-37,2.654028713192955e-37,1.093760854148425e-36,0.0
6584,131.68,-1.1480681382832063,164.5225934815507,386.6443026004426,829270.7670895685,-1.1480250000000003,164.4999941452915,386.76351580157177,829365.9794840002,0.0014387020174191,-0.7530780694697052,17.87921626230378,19200.00000000001,4.313673738423443e-05,-0.0226032763079559,-0.0376799825041986,0.0,0.0054467303593864,5.001056164295889,-0.7981091539464849,20.262961078870905,10.790664624065592,1110.1985625761226,19199.875436134425,240.4422627942565,0.002,0.0010709604446719,0.0316224198597617,-0.1564642966987371,6.0,10.0,180.0,0.3212902272880914,-5.034102728478173,5.028633796946297,-0.668379783420994,-2.5942244509032425e-37,4.814327750905794e-37,1.3270143565964776e-37,5.468804270742125e-37,0.0
6585,131.70000000000005,-1.1480023340461032,164.51029209773702,387.1151810317005,829654.7684478897,-1.1480250000000003,164.50000030680465,387.4728867683461,829749.9794840002,-0.0006915807135067,-0.3428920334783609,49.0625816319624,19200.00000000001,-2.2670349018820336e-05,-0.0102957737771464,-0.1821857690365697,0.0,-0.0013920154552363,2.077334750758145,-0.3293024004152184,0.9725127436679208,38.02233489177742,1696.0440939941018,19200.35558158595,128.68393719959266,0.002,3.4767354573344225e-05,0.0351110175767873,-0.2069607838931906,6.0,10.0,180.0,0.3233043330292474,-4.927423228903407,8.464630952106743,-0.6551448513127683,-1.2971122254516212e-37,2.407163875452897e-37,6.635071782982388e-38,2.7344021353710622e-37,0.0
6586,131.72000000000003,-1.1480140665691834,164.504721453914,388.28310487161673,830038.7675802989,-1.1480250000000003,164.5000063682738,389.1013691679294,830133.9794840001,-0.000366451010888,-0.1570194375296972,98.5724746603318,19200.00000000001,-1.0930200610792737e-05,-0.0047190146572253,-0.3637352564456334,0.0,-0.0044074142648228,2.2124684854306222,-0.1915930531444924,-1.2367335081525102,82.49402142196138,2766.169691444403,19200.59911824128,265.90170989919176,0.002,0.0030852653140081,0.0336372120528713,-0.6009222759734585,6.0,10.0,180.0,0.3281903919996397,-4.889844194368025,13.147564397491156,-0.6593528861231994,-6.485561127258106e-38,1.2035819377264484e-37,3.317535891491194e-38,1.3672010676855311e-37,0.0
6587,131.74000000000007,-1.147935810561692,164.5022279274861,390.5109930021755,830422.7693859885,-1.1480250000000003,164.50000950254133,391.9451386693717,830517.9794840004,-0.0029743306085741,-0.0739188411935794,155.15420384495644,19200.00000000001,-8.918470100277378e-05,-0.0022198772574316,-0.556055450932859,0.0,-0.0038996886618387,-0.4870278494892293,-0.1278344516924226,-2.2215725740507724,139.96605809364578,2794.8930847556267,19201.04864493924,120.11995440987468,0.002,0.0028830382039481,0.0286186833929464,-0.8436388866541408,6.0,10.0,180.0,0.3360278949894716,-4.862203673337051,13.854300502764252,-0.6460661083221486,-3.242780563629053e-38,6.017909688632242e-38,1.658767945745597e-38,6.836005338427657e-38,0.0
6588,131.76000000000005,-1.1479786729431218,164.50100462095585,393.8977699340548,830806.7713051123,-1.1480250000000003,164.50000999889096,396.04895459877423,830901.9794840005,-0.0015479458700848,-0.0331523303987735,214.75724273585243,19200.00000000001,-4.633143463550863e-05,-0.000994757001599,-0.6580524018053195,0.0,0.0102343713038613,0.3630604590582035,-0.0799925483418511,-6.62094378919314,199.4778154605559,3029.556233584898,19200.429866500468,-8.475899444199296,0.002,0.0044969617242841,0.0237971216486422,-1.1682146094921668,6.0,10.0,180.0,0.3370526976613692,-4.865307267533498,14.78043232422419,-0.6368515312262167,-1.6213902818145263e-38,3.008954844316121e-38,8.293839728727985e-39,3.4180026692138283e-38,0.0
6589,131.78000000000003,-1.1479818575881464,164.50036969913336,398.49402794813926,831190.7724352271,-1.1480250000000003,164.50001000011054,401.4128326806961,831285.9794840002,-0.0014307048588833,-0.0119866864175131,276.04639037063674,19200.00000000001,-4.315063614581682e-05,-0.0003596989549585,-0.7094731808817494,0.0,0.017530739894286,-0.375722198298884,-0.0580398445270245,0.2262104008473869,260.050472436346,3092.2976578868584,19200.8055635122,-111.50198322556808,0.002,0.0033879544010748,0.0226781373028094,-1.1672392213899303,6.0,10.0,180.0,0.3360963503195093,-4.880881838019851,15.160686353808368,-0.619356983073917,-8.106951409072633e-39,1.5044774221580603e-38,4.146919864363992e-39,1.709001334606914e-38,0.0
6590,131.80000000000004,-1.1480172812126914,164.50000261730918,404.3218164391826,831574.7724908013,-1.1480250000000003,164.50001000016834,408.0367740145771,831669.9794840005,-0.0002626877973607,0.0002484607973758,338.28661188926736,19200.00000000001,-7.721676174784288e-06,7.38280819135006e-06,-0.7323614362971613,0.0,0.0122531203906272,-2.301453150568158,-0.0112055957119074,12.927697392346667,323.09995931839654,3143.9584136757503,19200.49626288766,-128.7914192183875,0.002,0.0006957582194806,0.024566227075992,-1.1985579498365817,6.0,10.0,180.0,0.3341274692138504,-4.9120013933613365,15.608156406764436,-0.6254478827126285,-4.053475704536316e-39,7.522387110790303e-39,2.073459932181996e-39,8.545006673034571e-39,0.0
