DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,DMC_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.15764934516423132,0.013162852106873658,0.15414746597538576
ohne z,DMC_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.16823759381666328,0.010437151049563257,0.16309368834133936
ohne z,DMC_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.12386960411653733,0.008331169908724838,0.13021498771278356
ohne z,DMC_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.13451212530699994,0.0023675961273823144,0.13308441711135355
ohne z,DMC_AL2007T4_Gear_Normal_3,Random_Forest,0.13310281061117343,8.777083671441753e-18,0.13347924771093572
ohne z,DMC_AL2007T4_Plate_Normal_3,Random_Forest,0.17999069566552978,1.962615573354719e-17,0.1800156592060812
ohne z,DMC_S235JR_Gear_Normal_3,Random_Forest,0.10854638246648955,0.0,0.10968571235197135
ohne z,DMC_S235JR_Plate_Normal_3,Random_Forest,0.09783361269784485,4.388541835720876e-18,0.0970068746423471
mit z,DMC_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.10898229922951126,0.013722696188625644,0.10527046178269472
mit z,DMC_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.08625974532840551,0.013196467999634483,0.08165731671812085
mit z,DMC_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.10291445557571548,0.004316051832534777,0.10083189039171796
mit z,DMC_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.07532499098808672,0.0018478586967167825,0.07377158167248356
mit z,DMC_AL2007T4_Gear_Normal_3,Random_Forest,0.09492146003451743,2.1499376424746292e-17,0.09570976250511361
mit z,DMC_AL2007T4_Plate_Normal_3,Random_Forest,0.10436501311805366,1.0749688212373146e-17,0.10399247887020747
mit z,DMC_S235JR_Gear_Normal_3,Random_Forest,0.11432243142335677,2.7052788744732946e-17,0.1148002575932382
mit z,DMC_S235JR_Plate_Normal_3,Random_Forest,0.06061701766832324,1.0055412576335687e-17,0.060285552607131275
