DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net,Neural_Net_TPESampler,30.624751584478542
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net,Neural_Net_RandomSampler,23.692030567703238
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net,Neural_Net_GridSampler,34.40409520057783
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net,Neural_Net_TPESampler,11.64764121582246
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net,Neural_Net_RandomSampler,17.875534319027576
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net,Neural_Net_GridSampler,18.606587553001145
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net,Neural_Net_TPESampler,43.94818798202511
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net,Neural_Net_RandomSampler,30.417040973115512
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net,Neural_Net_GridSampler,44.273741209642466
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net,Neural_Net_TPESampler,31.773526879123047
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net,Neural_Net_RandomSampler,22.04376953191526
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net,Neural_Net_GridSampler,31.630638537687666
