DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,DMC_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.15172394020383861,0.018089139161200977,0.15113340227788044
ohne z,DMC_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.17545043942419644,0.012891199537863194,0.1703039385515192
ohne z,DMC_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.125731284048293,0.01065117176838415,0.13483850952199247
ohne z,DMC_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.1334490775633208,0.001865012691980965,0.1320375274236958
ohne z,DMC_AL2007T4_Gear_Normal_3,Random_Forest,0.11618553213014852,1.0749688212373146e-17,0.11621599038605938
ohne z,DMC_AL2007T4_Plate_Normal_3,Random_Forest,0.1763830824485058,2.7755575615628914e-17,0.17641814559545155
ohne z,DMC_S235JR_Gear_Normal_3,Random_Forest,0.10297751209642754,0.0,0.10298522622421985
ohne z,DMC_S235JR_Plate_Normal_3,Random_Forest,0.10028649914211756,1.1610990315520314e-17,0.09944117152823542
mit z,DMC_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.15044521776069242,0.021326624686450742,0.14920280352334464
mit z,DMC_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.12145048077455578,0.02254044373601555,0.11646397003769907
mit z,DMC_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.1019434530288709,0.001736550618619825,0.10196414666138222
mit z,DMC_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.07438956976228331,0.0012242295127070613,0.07310450640581592
mit z,DMC_AL2007T4_Gear_Normal_3,Random_Forest,0.0913393009190229,1.8619006149354548e-17,0.09151050459221881
mit z,DMC_AL2007T4_Plate_Normal_3,Random_Forest,0.10534525353371585,1.0749688212373146e-17,0.10498450706333838
mit z,DMC_S235JR_Gear_Normal_3,Random_Forest,0.10619337864145717,0.0,0.10581121487796742
mit z,DMC_S235JR_Plate_Normal_3,Random_Forest,0.0616673137732149,9.309503074677274e-18,0.061314634427372165
