pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,y_ground_truth,Neural_Net,y_ground_truth.1,Neural_Net.1,Sequential_Neural_Net
-13.72142499,182.20272221,386.78,22800.0,-5.600699500000007,1.5632954999998103,0.0,2.108474999999555,7.529249999990384,0.0,0.0,0.6025878899999999,-6.009375,-0.3267089999999998,-1.37192144,-59.84835852172175,222.64770291846804,72.14960155367514,231.23456023356368,358.51200000000244,0.6025878899999999,0.6454059481620789,0.6025878899999999,0.6489148,0.6507753133773804
-13.83254258,182.23695348,386.78,22800.0,-5.555879499999996,1.7115635000000395,0.0,2.241000000000604,7.41340000001145,0.0,0.0,0.59619142,-6.018310550000001,-0.3265136799999998,-1.37597174,-53.88549986780979,224.1161402159129,72.14951937411671,231.2344036346656,358.58400000000256,0.59619142,0.6394652128219604,0.59619142,0.6413536,0.6469000577926636
-13.94277166,182.27396856,386.78,22800.0,-5.511454000000002,1.8507540000000235,0.0,2.22127499999969,6.959524999999189,0.0,0.0,0.59243167,-6.02329101,-0.3286132999999998,-1.38022713,-48.24081126176297,225.4127708251713,72.14959776414806,231.23455302458896,358.3679999999993,0.59243167,0.6342353820800781,0.59243167,0.635094,0.6428875923156738
-14.05214023,182.31355342,386.78,22800.0,-5.4684285,1.9792429999999683,0.0,2.1512750000001195,6.42444999999725,0.0,0.0,0.59399415,-6.03935545,-0.3283203299999998,-1.38448248,-42.98939501083196,226.54094034113632,72.14967266779966,231.2346957703597,358.46399999999846,0.59399415,0.6297203302383423,0.59399415,0.62926877,0.6391254663467407
-14.16068246,182.35549483,386.78,22800.0,-5.427111499999988,2.097070499999916,0.0,2.0658500000005917,5.891374999997368,0.0,0.0,0.58745119,-6.047216799999999,-0.3252929699999998,-1.38873785,-38.13614228089854,227.51193636845045,72.1497479683415,231.23483927314737,358.43999999999943,0.58745119,0.6256118416786194,0.58745119,0.6239672,0.6352784633636475
-14.26843846,182.39958085,386.78,22800.0,-5.387799999999992,2.204300999999873,0.0,1.965574999999831,5.361524999997869,0.0,0.0,0.5742187700000001,-6.032470689999999,-0.3260742199999998,-1.3896607,-33.68485261457179,228.3371549156005,72.1498266522519,231.2349892237904,358.43999999999943,0.5742187700000001,0.6217268109321594,0.5742187700000001,0.6191528,0.6320258378982544
-14.375454209999996,182.44560098,386.78,22800.0,-5.350787499999994,2.3010065000001134,0.0,1.850624999999884,4.835275000012018,0.0,0.0,0.56513674,-6.01987303,-0.3288085799999998,-1.38581548,-29.63897056621487,229.0281334182117,72.14990219975778,231.2351331964504,358.3440000000002,0.56513674,0.6182287335395813,0.56513674,0.61524296,0.6286288499832153
-14.48178428,182.49333968,386.78,22800.0,-5.316503499999996,2.3869349999999656,0.0,1.7141999999998885,4.29642499999261,0.0,0.0,0.5625976899999999,-6.0245117,-0.3282714599999998,-1.3845337299999998,-26.01602760274405,229.593241817438,72.15007605434425,231.2354645003169,358.3440000000031,0.5625976899999999,0.6152949929237366,0.5625976899999999,0.6120399,0.6262375712394714
-14.587523139999998,182.54249947,386.78,22800.0,-5.286943000000006,2.4579895000000818,0.0,1.4780249999994948,3.5527250000058075,0.0,0.0,0.55908204,-6.032617159999999,-0.3262695099999998,-1.38853275,-22.99814021703249,230.00887094666567,72.15110753995039,231.23742924368557,358.3440000000031,0.55908204,0.6131182909011841,0.55908204,0.6095314,0.6236218214035034
-14.69280569,182.59270415,386.78,22800.0,-5.264127500000004,2.5102340000000822,0.0,1.1407750000000942,2.612225000000024,0.0,0.0,0.55107423,-6.02958982,-0.3280761499999998,-1.39094241,-20.76022272984507,230.26824184559405,72.15268440918058,231.2404319486945,358.2720000000001,0.55107423,0.6115275621414185,0.55107423,0.6075145,0.6218692064285278
