DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Random_Forest,Random_Forest_TPESampler,17.56265334022482
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Random_Forest,Random_Forest_RandomSampler,16.88865016507383
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Random_Forest,Random_Forest_GridSampler,17.760098771133755
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Random_Forest,Random_Forest_TPESampler,10.106241023484438
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Random_Forest,Random_Forest_RandomSampler,12.979321802743407
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Random_Forest,Random_Forest_GridSampler,4.6838463601242895
ST_Plate_Notch,S235JR_Gear_Normal_3,Random_Forest,Random_Forest_TPESampler,-7.3588976190532795
ST_Plate_Notch,S235JR_Gear_Normal_3,Random_Forest,Random_Forest_RandomSampler,-3.2130494714043043
ST_Plate_Notch,S235JR_Gear_Normal_3,Random_Forest,Random_Forest_GridSampler,1.9173635774831803
ST_Plate_Notch,S235JR_Plate_Normal_3,Random_Forest,Random_Forest_TPESampler,-8.01665010758925
ST_Plate_Notch,S235JR_Plate_Normal_3,Random_Forest,Random_Forest_RandomSampler,-5.320320144593291
ST_Plate_Notch,S235JR_Plate_Normal_3,Random_Forest,Random_Forest_GridSampler,5.671032826437647
