DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Random_Forest,0.14418050065689617,0.0,0.14482192785304446
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Random_Forest,0.20348383841096068,0.0,0.2026928736320337
ST_Plate_Notch,S235JR_Gear_Normal_3,Random_Forest,0.09968310731123592,0.0,0.09890684850286341
ST_Plate_Notch,S235JR_Plate_Normal_3,Random_Forest,0.095887518106455,0.0,0.09510279804549183
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Random_Forest_TPESampler,0.11885857914232492,0.0,0.1198589136015478
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Random_Forest_TPESampler,0.1829192712573114,0.0,0.18240698511927525
ST_Plate_Notch,S235JR_Gear_Normal_3,Random_Forest_TPESampler,0.10701868512176078,0.0,0.10675980572264794
ST_Plate_Notch,S235JR_Plate_Normal_3,Random_Forest_TPESampler,0.10357448492990079,0.0,0.10274213693138455
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Random_Forest_RandomSampler,0.119830360294701,0.0,0.12060819688331778
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Random_Forest_RandomSampler,0.1770730162070277,0.0,0.17663418827789967
ST_Plate_Notch,S235JR_Gear_Normal_3,Random_Forest_RandomSampler,0.10288597486377897,0.0,0.1028623372021184
ST_Plate_Notch,S235JR_Plate_Normal_3,Random_Forest_RandomSampler,0.10098904104842327,0.0,0.10015418466996276
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Random_Forest_GridSampler,0.11857390133151625,0.0,0.11914419884173418
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Random_Forest_GridSampler,0.1939529680521077,0.0,0.1931535973920937
ST_Plate_Notch,S235JR_Gear_Normal_3,Random_Forest_GridSampler,0.09777181971874681,0.0,0.09738615579589689
ST_Plate_Notch,S235JR_Plate_Normal_3,Random_Forest_GridSampler,0.0904497054781816,0.0,0.08970462113722442
