pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,y_ground_truth,Neural_Net_Old,Neural_Net_New,Random_Forest_Old,Random_Forest_New
-47.017798,209.482,386.545971,19200.0,9.599999999999971,0.0,0.0,-1.7763568394002505e-12,0.0,0.0,0.0,-0.5810547799999997,-5.5454101200000006,-0.4428222699999999,-0.63984373,0.0,0.0,0.0,0.0,0.0,-0.5810547799999997,-0.62151038646698,-0.7420021891593933,-0.6105050263255973,-0.6064392385950467
-46.825798000000006,209.482,386.545971,19200.0,9.599999999999971,0.0,0.0,0.0,0.0,0.0,0.0,-0.5738770199999996,-5.547167969999999,-0.4426269499999999,-0.63943357,0.0,0.0,0.0,0.0,0.0,-0.5738770199999996,-0.62151038646698,-0.7420021891593933,-0.6149308138242832,-0.6292315598738066
-46.633798,209.482,386.545971,19200.0,9.600000000000044,0.0,0.0,3.552713678800501e-12,0.0,0.0,0.0,-0.5753418499999996,-5.54863284,-0.4425781199999999,-0.63876707,0.0,0.0,0.0,0.0,0.0,-0.5753418499999996,-0.62151038646698,-0.7420021891593933,-0.6194264702874176,-0.6027186818149962
-46.441798000000006,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-1.7763568394002505e-12,0.0,0.0,0.0,-0.5719727099999996,-5.5502442,-0.4425292899999999,-0.63886961,0.0,0.0,0.0,0.0,0.0,-0.5719727099999996,-0.62151038646698,-0.7420021891593933,-0.6054969915846413,-0.6239420807717533
-46.249798000000006,209.482,386.545971,19200.0,9.599999999999971,0.0,0.0,-1.7763568394002505e-12,0.0,0.0,0.0,-0.5693848199999997,-5.55180672,-0.4426269499999999,-0.6377929499999999,0.0,0.0,0.0,0.0,0.0,-0.5693848199999997,-0.62151038646698,-0.7420021891593933,-0.6059353121676263,-0.6105944584786969
-46.057798000000005,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,1.7763568394002505e-12,0.0,0.0,0.0,-0.5650879399999996,-5.55346689,-0.4427734399999999,-0.63799803,0.0,0.0,0.0,0.0,0.0,-0.5650879399999996,-0.62151038646698,-0.7420021891593933,-0.6121135617953776,-0.6423313239245545
-45.865798,209.482,386.545971,19200.0,9.600000000000044,0.0,0.0,1.7763568394002505e-12,0.0,0.0,0.0,-0.5684570599999996,-5.5550782000000005,-0.4430664199999999,-0.6374853500000001,0.0,0.0,0.0,0.0,0.0,-0.5684570599999996,-0.62151038646698,-0.7420021891593933,-0.6199549294440867,-0.6119627955655093
-45.673798000000005,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-1.7763568394002505e-12,0.0,0.0,0.0,-0.5601074399999997,-5.5564453700000005,-0.4430664199999999,-0.63820313,0.0,0.0,0.0,0.0,0.0,-0.5601074399999997,-0.62151038646698,-0.7420021891593933,-0.6019345554607659,-0.6283404590230025
-45.481798000000005,209.482,386.545971,19200.0,9.599999999999971,0.0,0.0,-1.7763568394002505e-12,0.0,0.0,0.0,-0.5657226499999997,-5.557568399999999,-0.4433105699999999,-0.6379467600000001,0.0,0.0,0.0,0.0,0.0,-0.5657226499999997,-0.62151038646698,-0.7420021891593933,-0.6059623445850175,-0.6439853818287048
-45.289798000000005,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,1.7763568394002505e-12,0.0,0.0,0.0,-0.5631347799999997,-5.55878906,-0.4434570599999999,-0.63922849,0.0,0.0,0.0,0.0,0.0,-0.5631347799999997,-0.62151038646698,-0.7420021891593933,-0.6121135617953776,-0.6423313239245545
-45.097798,209.482,386.545971,19200.0,9.600000000000044,0.0,0.0,1.7763568394002505e-12,0.0,0.0,0.0,-0.5644042799999995,-5.55991206,-0.4436035499999999,-0.63917723,0.0,0.0,0.0,0.0,0.0,-0.5644042799999995,-0.62151038646698,-0.7420021891593933,-0.6147481771655153,-0.618867496490975
-44.905798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-1.7763568394002505e-12,0.0,0.0,0.0,-0.5608886499999997,-5.561035070000001,-0.4437500399999999,-0.63963865,0.0,0.0,0.0,0.0,0.0,-0.5608886499999997,-0.62151038646698,-0.7420021891593933,-0.5962289237345064,-0.631484937237081
-44.713798,209.482,386.545971,19200.0,9.599999999999936,0.0,0.0,-3.552713678800501e-12,0.0,0.0,0.0,-0.5737304599999996,-5.54931629,-0.4414551099999999,-0.65071284,0.0,0.0,0.0,0.0,0.0,-0.5737304599999996,-0.62151038646698,-0.7420021891593933,-0.6046107640779532,-0.6258353502250488
-44.521798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,3.552713678800501e-12,0.0,0.0,0.0,-0.5882324099999996,-5.5187987,-0.4328125199999998,-0.69629149,0.0,0.0,0.0,0.0,0.0,-0.5882324099999996,-0.62151038646698,-0.7420021891593933,-0.5958626660870554,-0.630121036620668
-44.329798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.6088866899999996,-5.475292850000001,-0.4185546999999999,-0.7708374000000001,0.0,0.0,0.0,0.0,0.0,-0.6088866899999996,-0.62151038646698,-0.7420021891593933,-0.5819924916347133,-0.6020212578660299
-44.137798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.6277343399999996,-5.42250965,-0.3997558599999999,-0.86763429,0.0,0.0,0.0,0.0,0.0,-0.6277343399999996,-0.62151038646698,-0.7420021891593933,-0.5840307697616316,-0.6183232500919928
-43.945798,209.482,386.545971,19200.0,9.599999999999936,0.0,0.0,-3.552713678800501e-12,0.0,0.0,0.0,-0.6518065999999996,-5.36289053,-0.3781738199999999,-0.98181153,0.0,0.0,0.0,0.0,0.0,-0.6518065999999996,-0.62151038646698,-0.7420021891593933,-0.5901226532305899,-0.6118076548139187
-43.753798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,3.552713678800501e-12,0.0,0.0,0.0,-0.6834960599999997,-5.298535070000001,-0.3547851399999999,-1.1095751699999998,0.0,0.0,0.0,0.0,0.0,-0.6834960599999997,-0.62151038646698,-0.7420021891593933,-0.596808057154459,-0.6031767088708233
-43.561798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.7063964599999996,-5.23041984,-0.3292968599999999,-1.25072019,0.0,0.0,0.0,0.0,0.0,-0.7063964599999996,-0.62151038646698,-0.7420021891593933,-0.5819924916347133,-0.6020212578660299
-43.369798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.7335448899999996,-5.1589355,-0.30229491,-1.4021191,0.0,0.0,0.0,0.0,0.0,-0.7335448899999996,-0.62151038646698,-0.7420021891593933,-0.5840307697616316,-0.6183232500919928
-43.177798,209.482,386.545971,19200.0,9.599999999999936,0.0,0.0,-3.552713678800501e-12,0.0,0.0,0.0,-0.7602538699999996,-5.08525389,-0.2739745799999999,-1.56428461,0.0,0.0,0.0,0.0,0.0,-0.7602538699999996,-0.62151038646698,-0.7420021891593933,-0.5779621275744821,-0.6058045635811234
-42.985798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,3.552713678800501e-12,0.0,0.0,0.0,-0.7964843699999996,-5.00859376,-0.2445312099999999,-1.73588375,0.0,0.0,0.0,0.0,0.0,-0.7964843699999996,-0.62151038646698,-0.7420021891593933,-0.5890582720907946,-0.6014613002794824
