pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,Neural_Net_S235JR_Plate_Normal_3,Random_Forest_S235JR_Plate_Normal_3
-1.148025,164.50001,392.0792495,19200.0,0.0,0.0,-19.43552499999868,0.0,0.0,-783.2346249999489,0.0,0.3229980999999996,-4.8486328,-6.36791995,-0.6370238500000001,0.0,0.0,0.0,0.0,0.0,,
-1.148025,164.50001,391.15207575,19200.0,0.0,0.0,-46.35868750000043,0.0,0.0,-1346.1581250000877,0.0,0.3215332999999996,-4.852539,-6.0776369,-0.6385619499999999,0.0,0.0,0.0,0.0,0.0,,
-1.148025,164.50001,389.79927485,19200.0,0.0,0.0,-67.64004500000027,0.0,0.0,-1064.0678749999922,0.0,0.3198241999999995,-4.86767575,-3.07177745,-0.6342041,0.0,0.0,0.0,0.0,0.0,,
-1.148025,164.50001,388.3844978,19200.0,0.0,0.0,-70.73885250000131,0.0,0.0,-154.9403750000522,0.0,0.3193358499999995,-4.8928223,0.5205077499999999,-0.63446035,0.0,0.0,0.0,0.0,0.0,,
-1.148025,164.50001,387.2941105,19200.0,0.0,0.0,-54.51936500000016,0.0,0.0,810.9743750000575,0.0,0.3247069499999996,-4.91088865,4.1765136,-0.6367675,0.0,0.0,0.0,0.0,0.0,,
-1.148025,164.50001,386.73840315000007,19200.0,0.0,0.0,-27.78536749999745,0.0,0.0,1336.6998750001358,0.0,0.3264159999999996,-4.927490049999999,3.94360345,-0.6347168,0.0,0.0,0.0,0.0,0.0,,
-1.148025,164.50403295,386.5748479500001,19200.0,0.0,0.201147499999621,-8.177759999999523,0.0,10.05737499998105,980.3803749998964,0.0,0.3256835499999996,-5.22924795,1.3742675,-0.6347168,0.0,0.0,0.0,0.0,0.0,,
-1.148025,164.544065,386.54792275,19200.0,0.0,2.0016024999996773,-1.3462600000011091,0.0,90.02275000000282,341.5749999999207,0.0,0.3320310999999996,-6.2526856,0.3103028,-0.6357421,0.0,0.0,0.0,0.0,0.0,,
-1.148025,164.66868755,386.54599,19200.0,0.0,6.2311274999999,-0.0966375000004404,0.0,211.47625000001116,62.48112500003344,0.0,0.3320310999999996,-6.39843755,-0.1267089,-0.6344603499999999,0.0,0.0,0.0,0.0,0.0,,
-1.148025,164.853301,386.54599,19200.0,0.0,9.230672500000736,0.0,0.0,149.9772500000418,4.831875000022024,0.0,0.3227538499999995,-5.9260254,-0.42114265,-0.63599855,0.0,0.0,0.0,0.0,0.0,,
-1.148025,165.045301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,18.466374999981387,0.0,0.0,0.3232421999999996,-5.9675293,-0.5502929999999999,-0.6375366,0.0,0.0,0.0,0.0,0.0,,
-1.148025,165.237301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,0.3276366499999996,-5.871093849999999,-0.5905760999999999,-0.63779295,0.0,0.0,0.0,0.0,0.0,,
-1.148025,165.429301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,0.3251952499999996,-5.885254,-0.6269530999999999,-0.6403564500000001,0.0,0.0,0.0,0.0,0.0,,
-1.148025,165.621301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,0.3256834999999995,-5.8891602,-0.62036135,-0.63958735,0.0,0.0,0.0,0.0,0.0,,
-1.148025,165.813301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,0.3266600499999995,-5.84399425,-0.6062012000000001,-0.6377929499999999,0.0,0.0,0.0,0.0,0.0,,
-1.148025,166.00530099999995,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,0.3254393999999996,-5.82958985,-0.59277365,-0.63651115,0.0,0.0,0.0,0.0,0.0,,
-1.148025,166.19730099999998,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,0.3249510499999996,-5.8657226,-0.577881,-0.6393310000000001,0.0,0.0,0.0,0.0,0.0,,
-1.148025,166.389301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3247069499999996,-5.864257800000001,-0.560791,-0.63599855,0.0,0.0,0.0,0.0,0.0,,
-1.148025,166.581301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,0.3249510999999996,-5.838378950000001,-0.5439453,-0.63343495,0.0,0.0,0.0,0.0,0.0,,
-1.148025,166.773301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,0.3242187999999995,-5.850830200000001,-0.5290526999999999,-0.63446035,0.0,0.0,0.0,0.0,0.0,,
-1.148025,166.965301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3232423499999995,-5.855957050000001,-0.5148925,-0.6329223500000001,0.0,0.0,0.0,0.0,0.0,,
-1.148025,167.157301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,0.3232422999999996,-5.8498535,-0.5026855000000001,-0.63240965,0.0,0.0,0.0,0.0,0.0,,
-1.148025,167.34930100000005,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,0.3232423499999995,-5.85961915,-0.4924315999999999,-0.6336913,0.0,0.0,0.0,0.0,0.0,,
-1.148025,167.541301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.5527136788005016e-11,0.0,0.0,0.3234864999999995,-5.87719735,-0.4838865999999999,-0.6331785999999999,0.0,0.0,0.0,0.0,0.0,,
-1.148025,167.73330099999998,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-3.5527136788005016e-11,0.0,0.0,0.3239746999999996,-5.878662200000001,-0.4777832999999999,-0.63394775,0.0,0.0,0.0,0.0,0.0,,
-1.148025,167.925301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,7.105427357601002e-11,0.0,0.0,0.3229981999999995,-5.86889645,-0.47241225,-0.63651115,0.0,0.0,0.0,0.0,0.0,,
-1.148025,168.117301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3225099499999996,-5.8562012,-0.4670409499999999,-0.6377929,0.0,0.0,0.0,0.0,0.0,,
-1.148025,168.309301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3229982499999996,-5.89770515,-0.4621579499999999,-0.63830565,0.0,0.0,0.0,0.0,0.0,,
-1.148025,168.501301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,0.3234864999999995,-5.90551765,-0.4594723,-0.6377929,0.0,0.0,0.0,0.0,0.0,,
-1.148025,168.693301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,0.3159180999999996,-5.873291099999999,-0.4558103999999999,-0.6493285499999999,0.0,0.0,0.0,0.0,0.0,,
-1.148025,168.885301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,0.2473144999999995,-5.9367676,-0.4348144499999999,-0.752893,0.0,0.0,0.0,0.0,0.0,,
-1.148025,169.07730099999998,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,0.1064451999999995,-6.0368652,-0.3901367,-0.9951415500000002,0.0,0.0,0.0,0.0,0.0,,
-1.148025,169.26930099999998,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.0395507500000004,-6.0498047,-0.3405762,-1.2689208500000002,0.0,0.0,0.0,0.0,0.0,,
-1.148025,169.461301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.1535644000000004,-6.047851550000001,-0.3000489,-1.5016845,0.0,0.0,0.0,0.0,0.0,,
-1.148025,169.653301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.2360840500000004,-6.079101550000001,-0.2687988999999999,-1.69061275,0.0,0.0,0.0,0.0,0.0,,
-1.148025,169.845301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.2934571000000004,-6.1315918,-0.2453613999999999,-1.83826905,253.0640516045897,298.5243691179824,83.71323788891391,391.35433199572464,1.080000000016298,,
-1.148025,170.037301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.3410644500000004,-6.14428715,-0.2275391,-1.96285405,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,4.2000000000116415,,
-1.148025,170.22930100000002,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.3798828000000004,-6.1235352,-0.21191395,-2.0735962,506.12810320917936,597.0487382359648,167.42647577782782,782.7086639914492,8.760000000009313,,
-1.148025,170.42130100000003,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4101562500000004,-6.13549795,-0.19897455,-2.1681884,506.12810320917936,597.0487382359648,167.42647577782782,782.7086639914492,14.040000000037251,,
-1.148025,170.613301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.4379883000000004,-6.18115235,-0.1877442,-2.2558592500000003,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,20.280000000027943,,
-1.148025,170.805301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.4599609500000003,-6.1857911,-0.1743164499999999,-2.3409667,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,27.360000000015138,,
-1.148025,170.997301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.4792480000000004,-6.1574707,-0.1630859499999999,-2.4196655,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,34.560000000026776,,
-1.148025,171.189301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.4956055000000004,-6.1855469,-0.1577149,-2.49093015,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,42.360000000015134,,
-1.148025,171.381301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.5087891000000004,-6.19384765,-0.1533203499999999,-2.5524536,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,50.76000000000931,,
-1.148025,171.573301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.5209960500000004,-6.1647949,-0.1472167999999999,-2.6088501500000003,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,59.28000000002794,,
-1.148025,171.765301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.5322265500000003,-6.187011699999999,-0.14160155,-2.6626831500000003,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,68.40000000002328,,
-1.148025,171.957301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.5427246500000005,-6.23706055,-0.1379395,-2.7149780000000003,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,78.24000000001979,,
-1.148025,172.14930099999998,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.5505371000000004,-6.2155762,-0.13305675,-2.75906975,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,88.32000000003609,,
-1.148025,172.341301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.5595703500000004,-6.193603550000001,-0.1291504499999999,-2.80521235,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,98.40000000002328,,
-1.148025,172.533301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.5695802000000004,-6.217041050000001,-0.1274413999999999,-2.852124,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,108.72000000000116,,
-1.148025,172.725301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.5766601500000004,-6.25390625,-0.1247558,-2.8923706,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,119.52000000001864,,
-1.148025,172.917301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.5852050500000004,-6.237793,-0.1223144999999999,-2.93364255,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,130.56000000002678,,
-1.148025,173.10930100000002,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.5908204000000005,-6.20214845,-0.1193849,-2.97440175,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,141.96000000002095,,
-1.148025,173.30130100000002,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.5927736000000005,-6.2260742,-0.11596695,-3.0046508000000003,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,153.48000000001048,,
-1.148025,173.49330100000003,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.5966798500000003,-6.270507800000001,-0.1137697,-3.03643795,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,164.64000000001397,,
-1.148025,173.68530099999998,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.6022949500000004,-6.2475586,-0.11230485,-3.07232665,506.12810320915696,597.0487382358995,167.42647577781523,782.7086639913849,175.9200000000128,,
-1.148025,173.877301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.6086425500000004,-6.2314454,-0.1118165499999999,-3.1025757,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,187.80000000001743,,
-1.148025,174.069301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.6142578500000003,-6.28125,-0.1125489499999999,-3.1289795500000004,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,199.80000000001743,,
-1.148025,174.261301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.6186524500000004,-6.295166,-0.1135255,-3.1441041500000004,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,211.80000000001743,,
-1.148025,174.453301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.6225586000000004,-6.2697755,-0.1154786999999999,-3.1502565,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,223.5600000000268,,
-1.148025,174.64530100000002,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.6237792500000005,-6.268798800000001,-0.1169436,-3.1561525,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,234.96000000002093,,
-1.148025,174.837301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.6235352000000005,-6.30004875,-0.1169435499999999,-3.1620485,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,246.60000000003487,,
-1.148025,175.02930099999998,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.6254882500000004,-6.29711915,-0.1184083999999999,-3.159485,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,258.2400000000198,,
-1.148025,175.22130099999998,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.6267089500000005,-6.2702637,-0.12060565,-3.1605104,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,269.7600000000093,,
-1.148025,175.413301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.6259766000000004,-6.2546387,-0.12207055,-3.16256115,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,281.4000000000233,,
-1.148025,175.605301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.6269531500000005,-6.28124995,-0.1237794,-3.1582033000000003,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,292.80000000001746,,
-1.148025,175.797301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.6286621000000004,-6.281249900000001,-0.1259764999999999,-3.15820335,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,303.9600000000209,,
-1.148025,175.989301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.6281738500000005,-6.2546386,-0.1274413499999999,-3.16230485,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,315.6000000000349,,
-1.148025,176.18130100000002,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.6276855500000005,-6.2670898,-0.12817375,-3.1628176,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,327.4800000000396,,
-1.148025,176.373301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.6271972000000003,-6.30126945,-0.1279296499999999,-3.165381,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,339.0000000000291,,
-1.148025,176.565301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.6267089500000005,-6.2712402,-0.1274413999999999,-3.16845705,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,350.640000000014,,
-1.148025,176.757301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.6267089500000005,-6.249023449999999,-0.12792965,-3.1705079,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,362.640000000014,,
-1.148025,176.949301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.6252441000000004,-6.2932128,-0.12768545,-3.17486575,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,374.640000000014,,
-1.148025,177.141301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.6235351500000004,-6.30151355,-0.12744135,-3.17332765,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,386.4000000000233,,
-1.148025,177.333301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.6232910000000005,-6.2663574,-0.12817385,-3.1717896000000003,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,398.04000000003725,,
-1.148025,177.52530099999998,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.6237793000000005,-6.25073245,-0.1286621,-3.17307135,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,409.9200000000419,,
-1.148025,177.717301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.6240234500000004,-6.27587905,-0.12792965,-3.171277,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,421.9200000000419,,
-1.148025,177.90930099999997,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.6242675500000004,-6.28808605,-0.12817385,-3.1648683,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,434.04000000003725,,
-1.148025,178.10130099999998,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.6254883000000004,-6.26586905,-0.1289063,-3.1674317000000003,506.12810320917936,597.0487382359648,167.42647577782782,782.7086639914492,446.04000000003725,,
-1.148025,178.293301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.6269531500000005,-6.2402344,-0.1293945,-3.1712769000000005,506.12810320917936,597.0487382359648,167.42647577782782,782.7086639914492,457.6800000000221,,
-1.148025,178.485301,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.6269531500000005,-6.285156300000001,-0.12915035,-3.16896985,506.1281032091682,597.0487382359322,167.4264757778215,782.7086639914171,469.4400000000023,,
-1.148025,178.677301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.6250000500000004,-6.305175800000001,-0.13012695,-3.16589365,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,481.5599999999977,,
-1.148025,178.869301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.6237793000000004,-6.26635755,-0.13110345,-3.16384285,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,493.5599999999977,,
-1.148025,179.061301,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.6240234500000004,-6.2700196,-0.13110345,-3.1633303,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,505.5599999999977,,
-1.148025,179.25330100000002,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.6237793000000005,-6.31127925,-0.13037105,-3.1656373,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,517.320000000007,,
-1.148025,179.44530100000003,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-7.105427357601002e-11,0.0,0.0,-0.6237792500000003,-6.29565425,-0.12963865,-3.16538085,506.1281032091571,597.0487382358995,167.4264757778152,782.7086639913849,527.640000000014,,
-1.148025,179.63730099999998,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,0.0,0.0,0.0,-0.6235351000000005,-6.2634278000000005,-0.1293945,-3.1640992500000005,506.1281032091571,597.0487382358995,167.4264757778152,782.7086639913849,536.1600000000035,,
-1.148025,179.829301,386.54599,19200.0,0.0,9.600000000001074,0.0,0.0,1.0658141036401504e-10,0.0,0.0,-0.6225585000000005,-6.2717285,-0.1286621,-3.1671754,506.12810320919056,597.0487382359975,167.42647577783413,782.7086639914814,543.2399999999907,,
