pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,Neural_Net_S235JR_Gear_Normal_3,Random_Forest_S235JR_Gear_Normal_3
-47.785798,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,-1.7763568394002505e-11,0.0,0.0,0.0,-0.5781250999999996,-5.5388182,-0.444336,-0.6413818499999999,0.0,0.0,0.0,0.0,0.0,,
-47.59379800000001,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,-2.8421709430404014e-14,0.0,0.0,0.0,-0.5710449499999997,-5.5412596,-0.4443359999999999,-0.6385619499999999,0.0,0.0,0.0,0.0,0.0,,
-47.401798,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,1.7763568394002505e-11,0.0,0.0,0.0,-0.5895996499999996,-5.54223615,-0.4436035499999999,-0.6411254,0.0,0.0,0.0,0.0,0.0,,
-47.209798000000006,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.5988770499999996,-5.54321275,-0.4426269499999999,-0.6434325999999999,0.0,0.0,0.0,0.0,0.0,,
-47.017798,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.5822755499999996,-5.54418935,-0.4421386499999999,-0.6424071499999999,0.0,0.0,0.0,0.0,0.0,,
-46.825798000000006,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.5795899999999996,-5.546386699999999,-0.4421386499999999,-0.6413818,0.0,0.0,0.0,0.0,0.0,,
-46.633798,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.5810547999999995,-5.548828200000001,-0.4418944999999999,-0.6388184000000001,0.0,0.0,0.0,0.0,0.0,,
-46.441798000000006,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.5717773499999996,-5.551269700000001,-0.4418944999999999,-0.6362549500000001,0.0,0.0,0.0,0.0,0.0,,
-46.249798,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.5742187999999997,-5.552978700000001,-0.4421386499999999,-0.63548585,0.0,0.0,0.0,0.0,0.0,,
-46.057798000000005,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.5480957499999997,-5.5537111,-0.4421386499999999,-0.6375365500000001,0.0,0.0,0.0,0.0,0.0,,
-45.865798,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.5495604499999996,-5.5549318,-0.4431152499999999,-0.63599855,0.0,0.0,0.0,0.0,0.0,,
-45.673798000000005,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.5615233999999997,-5.55664075,-0.4438476999999999,-0.63574215,0.0,0.0,0.0,0.0,0.0,,
-45.481798,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.5598144999999997,-5.5581055500000005,-0.4438476999999999,-0.6362548,0.0,0.0,0.0,0.0,0.0,,
-45.289798000000005,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.5644531999999997,-5.559326199999999,-0.4438476999999999,-0.6390747,0.0,0.0,0.0,0.0,0.0,,
-45.097798,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.5776367499999997,-5.56054675,-0.4443359999999999,-0.6408691500000001,0.0,0.0,0.0,0.0,0.0,,
-44.905798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.5546874999999996,-5.5612791,-0.4436035499999999,-0.6424073000000001,0.0,0.0,0.0,0.0,0.0,,
-44.713798,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.5673827499999996,-5.5612792,-0.4431152499999999,-0.6411254500000001,0.0,0.0,0.0,0.0,0.0,,
-44.521798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.5869140499999996,-5.56298815,-0.4438476999999999,-0.6413817500000001,0.0,0.0,0.0,0.0,0.0,,
-44.329798,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.5676269499999996,-5.564697,-0.4436035499999999,-0.6416382,0.0,0.0,0.0,0.0,0.0,,
-44.137798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.5368650999999997,-5.564941149999999,-0.4436035499999999,-0.63958735,0.0,0.0,0.0,0.0,0.0,,
-43.945798,209.482,386.545971,19200.0,9.599999999999651,0.0,0.0,-1.779199010343291e-11,0.0,0.0,0.0,-0.5961913499999997,-5.50195295,-0.4323730499999999,-0.6936766,0.0,0.0,0.0,0.0,0.0,,
-43.753798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,1.7735146684572097e-11,0.0,0.0,0.0,-0.6982421999999997,-5.345458900000001,-0.3891600999999999,-0.91900635,0.0,0.0,0.0,0.0,0.0,,
-43.561798,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.7355956499999996,-5.18798835,-0.3293456499999999,-1.2368776,0.0,0.0,0.0,0.0,0.0,,
-43.369798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.7619628499999995,-5.077880950000001,-0.2785643999999999,-1.4957887,0.0,0.0,0.0,0.0,0.0,,
-43.177798,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.7922362999999996,-4.99853515,-0.2424315999999999,-1.6957398,0.0,0.0,0.0,0.0,0.0,,
-42.985798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.8334960999999996,-4.941406199999999,-0.2187499499999999,-1.8521117,0.0,0.0,0.0,0.0,0.0,,
-42.793798,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.8403320499999997,-4.89892575,-0.1987304499999999,-1.98566875,0.0,0.0,0.0,0.0,0.0,,
-42.601798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.8371581999999996,-4.8649903000000005,-0.1813965499999999,-2.1041014,0.0,0.0,0.0,0.0,0.0,,
-42.409798,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.8369139999999996,-4.83886725,-0.1669921499999999,-2.2094603,0.0,0.0,0.0,0.0,0.0,,
-42.217798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.8515624999999996,-4.81323245,-0.1547850499999999,-2.3084106,0.0,0.0,0.0,0.0,0.0,,
-42.025798,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.8764648999999997,-4.7902832,-0.1467284999999999,-2.3981324,0.0,0.0,0.0,0.0,0.0,,
-41.833798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.8989257499999996,-4.77319335,-0.1386718999999999,-2.4758057,0.0,0.0,0.0,0.0,0.0,,
-41.641798,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.9167480499999996,-4.756836,-0.1311035499999999,-2.5532227,0.0,0.0,0.0,0.0,0.0,,
-41.44979795,209.482,386.545971,19200.0,9.60000249999986,0.0,0.0,0.0001250000014322,0.0,0.0,0.0,-0.9245605999999996,-4.74096685,-0.1257325499999999,-2.62397465,0.0,0.0,0.0,0.0,0.0,,
-41.25779795,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,-0.0001249999837256,0.0,0.0,0.0,-0.9184569999999996,-4.730224550000001,-0.1206055999999999,-2.68472905,0.0,0.0,0.0,0.0,0.0,,
-41.065798,209.482,386.545971,19200.0,9.599997500000155,0.0,0.0,-0.0001250000014891,0.0,0.0,0.0,-0.9506835499999996,-4.723144400000001,-0.1164550499999999,-2.7416382,0.0,0.0,0.0,0.0,0.0,,
-40.873798,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,0.0001249999836687,0.0,0.0,0.0,-0.9399414499999996,-4.7124023500000005,-0.1115722499999999,-2.79444575,0.0,0.0,0.0,0.0,0.0,,
-40.681798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.9177246499999996,-4.7023926000000005,-0.1071777999999999,-2.8444335,0.0,0.0,0.0,0.0,0.0,,
-40.48979795,209.482,386.545971,19200.0,9.600002500000215,0.0,0.0,0.000125000010314,0.0,0.0,0.0,-0.9248046499999996,-4.6972656,-0.1030274499999999,-2.89237045,0.0,0.0,0.0,0.0,0.0,,
-40.29779795,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,-0.0001250000192527,0.0,0.0,0.0,-0.9501953499999996,-4.6945801,-0.0993653499999999,-2.9356933,0.0,0.0,0.0,0.0,0.0,,
-40.105798,209.482,386.545971,19200.0,9.599997499999802,0.0,0.0,-0.0001250000014892,0.0,0.0,0.0,-0.9616699999999996,-4.692627,-0.0966796499999999,-2.9761963,0.0,0.0,0.0,0.0,0.0,,
-39.91379795,209.482,386.545971,19200.0,9.600002500000038,0.0,0.0,0.0002500000117748,0.0,0.0,0.0,-0.9357910999999997,-4.69140635,-0.0939940999999999,-3.01746815,0.0,0.0,0.0,0.0,0.0,,
-39.7217979,209.482,386.545971,19200.0,9.600002500000215,0.0,0.0,8.853378289817512e-12,0.0,0.0,0.0,-0.9399415499999996,-4.68945325,-0.0925293499999999,-3.0510497,0.0,0.0,0.0,0.0,0.0,,
-39.52979795,209.482,386.545971,19200.0,9.59999749999998,0.0,0.0,-0.0002500000118316,0.0,0.0,0.0,-0.9484863499999996,-4.687988300000001,-0.0910644999999999,-3.0810425500000003,0.0,0.0,0.0,0.0,0.0,,
