,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
0,35.52000000000001,-16.01196176541513,314.50005475574415,398.9400197942526,737912.2465311501,-15.93587959998809,314.49999000000014,398.9400190000001,738028.3680000002,5.841618189947338,-0.002155139386151,-1.0216453165715068e-05,22800.000000000007,0.0002485506485149,-6.475574402339588e-05,-1.789383981510521e-07,0.0,5.806784263994743,5.150110783984817,-0.0180691596121246,-0.6091782775727459,0.0601521056695999,-0.8511442324225008,22801.057073765995,154.50915596200147,0.002,-0.7120982781704772,-0.8080320525994995,-0.3516815238423643,-0.7857848785684658,-5.508450394457825,-0.2743586506213925,-1.416739591248844,0.0,0.0,0.0,0.0,0.0
1,35.540000000000006,-15.895226311003723,314.4999673910791,398.9401467230579,738368.2500458043,-15.819213000000005,314.49999000000014,398.9400190000001,738484.3680000001,5.83932345207488,0.0007462234926398,-0.0042390259150463,22800.000000000007,0.0001796885127198,2.260892101047393e-05,-0.0001271005703535,0.0,5.865388188339898,-6.82485011969693,-0.0098117117254259,7.464961245507931,-0.0169933911028726,-16.964274415882876,22800.167057948824,-360.7320010461664,0.002,-0.7225055924657852,-0.8092875128651881,-0.3516079880657411,-0.7531053471302797,-5.514182585578586,-0.2821710573880528,-1.380014251815488,0.59,-0.995,0.361,1.157,9.296670544375202
2,35.56000000000002,-15.778566245114035,314.5000356405864,398.9399452002261,738824.2482803267,-15.70254640001192,314.49999000000014,398.9400190000001,738940.3680000004,5.83955220901981,-0.0015231161094761,0.0024719688048504,22800.000000000007,0.0001866306990945,-4.56405861869604e-05,7.423085565888232e-05,0.0,5.815989326840905,5.00363242225086,0.0330924566287496,2.45399678548118,-0.0297550855434349,5.114198650824308,22798.82984692706,17.206563566805265,0.002,-0.7211787956914162,-0.8390754951644811,-0.3638552756168224,-0.7409441443970042,-5.512423443621618,-0.2734884381172986,-1.4150788775649317,0.594,-0.992,0.361,1.156,18.4770180078407
3,35.580000000000005,-15.661983899170131,314.50013852525376,398.9398672928861,739280.2450184177,-15.58587959998809,314.49999000000014,398.9400190000001,739396.3680000002,5.8423515883373085,-0.0049461814450614,0.0050685435247026,22800.000000000007,0.0002705076319892,-0.0001485252537038,0.0001521455707022,0.0,5.82473102827081,-2.185338879993882,-0.0060508767138388,-12.696553566510609,0.0083712104865144,17.57829570077975,22799.753630347503,429.40927380272177,0.002,-0.6892792102092424,-0.8543071521214131,-0.3674363429573449,-0.8001156266488547,-5.49349753375215,-0.2658024129948523,-1.471773555975762,0.588,-0.995,0.361,1.156,27.424719309486797
4,35.60000000000001,-15.544966258355924,314.5000553677212,398.9400830393314,739736.2496684757,-15.469213000000009,314.49999000000014,398.9400190000001,739852.3680000002,5.8306610709556566,-0.0021769755401565,-0.0021218608039714,22800.000000000007,-8.011905231377511e-05,-6.536772107752733e-05,-6.340810063828682e-05,0.0,5.857895537779451,6.464675617083875,-0.026681265018623,1.215614287555858,0.0551938749461726,-10.849866848211516,22801.260475576884,-25.64797845764756,0.002,-0.7076799301905753,-0.8412786881767106,-0.3497670723757244,-0.7177185352675262,-5.491549775054169,-0.2687707894136349,-1.4472246363442658,0.587,-0.997,0.361,1.157,36.02345136840379
5,35.62000000000001,-15.428315576048764,314.49997341022,398.94010030316906,740192.2517471001,-15.35254640001192,314.49999000000014,398.9400190000001,740308.3680000001,5.831192468221497,0.0005521822066163,-0.0026899341411359,22800.000000000007,-6.420977283334777e-05,1.6589780217926487e-05,-8.069849734339526e-05,0.0,5.838830582700604,-10.612804762541126,0.0021309597670916,10.13937205856958,-0.0429363287866035,-11.137976161140552,22799.681680273927,-395.0271490527225,0.002,-0.7090616979500538,-0.8652974189252584,-0.3633805549635153,-0.7243456491167343,-5.494724431016257,-0.2774954697668287,-1.4006413606082186,0.59,-0.994,0.361,1.156,44.15689110368197
6,35.64000000000001,-15.31205906833946,314.50007553484687,398.9399746510684,740648.2473175504,-15.23587959998809,314.49999000000014,398.9400190000001,740764.3680000002,5.844862420675931,-0.0028480211992553,0.0014843253154668,22800.000000000007,0.0003458534226665,-8.553484680135164e-05,4.4332269906266304e-05,0.0,5.792385772323345,10.029057563798082,0.0304550358712795,-4.041164566937944,-0.0283007554723007,5.502035367846441,22798.93006207804,85.66306710064534,0.002,-0.6958033144543885,-0.8818856940483977,-0.3642081368267101,-0.7878311907532612,-5.488258445021552,-0.2686102938966302,-1.4245246692342637,0.591,-0.992,0.36,1.155,51.70871543441166
7,35.66000000000001,-15.195152774306424,314.50012937712785,398.9399127004727,741104.2436535156,-15.119213000000006,314.49999000000014,398.9400190000001,741220.3680000001,5.836878122384722,-0.0046291715005248,0.003552674571037,22800.000000000007,0.0001065320030426,-0.0001393771277805,0.0001064917405201,0.0,5.861673532840128,-8.66001396092019,-0.0113962341580859,-9.894786062454315,0.0278453828243218,13.930952600003211,22800.030198272954,386.311456236736,0.002,-0.6713407819647971,-0.8901330990576259,-0.3673521560622543,-0.7381142528977926,-5.47290281814886,-0.2656502778044,-1.4711067632613304,0.59,-0.995,0.361,1.157,58.56260127968313
8,35.680000000000014,-15.078549986973602,314.5000130664845,398.9401181822738,741560.2457608974,-15.00254640001192,314.49999000000014,398.9400190000001,741676.3680000004,5.839005978796556,-0.0007623005278745,-0.0033243141540445,22800.000000000007,0.0001699535230005,-2.306648446171544e-05,-9.855662729720007e-05,0.0,5.827915044568595,12.340700855319945,-0.0239860454400454,2.308933794972036,0.0199039817100404,-15.760322632813503,22800.95644762873,-94.44292089566744,0.002,-0.6774940924932342,-0.8648946880084568,-0.3557277513909171,-0.7675380322562138,-5.474769263911003,-0.2696065208410972,-1.4451351297167478,0.585,-0.997,0.361,1.156,64.60222555858668
9,35.70000000000001,-14.961731660792015,314.49998479507104,398.9400241210273,742016.2475861104,-14.88587959998809,314.49999000000014,398.9400190000001,742132.3680000001,5.83395024063187,0.0001763800522321,-0.0001481519969887,22800.000000000007,1.846570070613662e-05,5.2049291386255e-06,-4.468325651889251e-06,0.0,5.824497336940131,-14.289245625051636,0.0107127926526737,8.774558609277284,-0.043646568165008,-0.3751736294555485,22799.275810273008,-257.6584600900188,0.002,-0.6884361224581227,-0.8831257895697623,-0.3656058097938077,-0.7668915910661381,-5.481091907846812,-0.2735784089581747,-1.4284361951743547,0.591,-0.994,0.361,1.156,69.71126519021263
