,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
1514,30.28000000000001,21.87144408871228,282.29019549291536,398.5460462158422,540549.4839024812,21.924614017604974,282.17669406900325,398.5459900000001,540645.979484,4.346541820154686,-8.57648361853146,-0.001876730106154,19200.000000000007,-0.0034265619643576,-0.0022784604066967,-5.621584204092805e-05,0.0,4.202158938496543,12.208285480005756,-8.598204719487947,17.95077551839683,0.0380733157893824,-1.8242562681836936,19200.01509287347,326.1256984967096,0.002,2.087639361216555,-3.0324080671373306,-0.8627016021052518,-0.17092744048989,-4.314615996942301,-0.1045584742911972,-3.148878877014993,-0.964,-3.786,0.836,3.907,390.625
1515,30.300000000000004,21.95982740723224,282.11937364909136,398.546086053048,540933.4853340744,22.017071544734343,282.00843768314155,398.5459900000001,541029.9794840001,4.66445720348753,-8.388598253555452,-0.0031981382652316,19200.000000000007,-0.0035807536076095,-0.0019673965119658,-9.605304800518774e-05,0.0,4.55091317165141,20.262615686526487,-8.406260508825637,25.14866958040009,0.0273301188870656,-7.327540393481186,19200.358890475258,240.3578436727675,0.002,1.9278146013678623,-3.11567080339505,-0.8509936307803291,-0.1269031133504829,-4.298864106974573,-0.1084822410057792,-3.1408169689220533,-0.806,-3.82,0.835,3.904,393.75
1516,30.32000000000001,22.054483585497326,281.9525511033106,398.546107542074,541317.4866326901,22.11591985781376,281.8438550840604,398.5459900000001,541413.979484,4.982242819707736,-8.20464845432498,-0.0039137326204317,19200.000000000007,-0.0035272044208156,-0.002142458557675,-0.0001175420738692,0.0,4.816909578349948,23.568953092546625,-8.2069746222176,20.73792350178972,0.0141633193559055,-7.202088199346575,19200.32393455936,188.8401147854701,0.002,1.781211067171778,-3.199189385482509,-0.8486979342958153,-0.2079162356376213,-4.336874651068289,-0.1113925186456198,-3.148246149879045,-0.675,-3.835,0.833,3.895,396.875
1517,30.34000000000001,22.15506373841117,281.7891083288637,398.5461129924643,541701.4887577484,22.22101376192333,281.6831886858851,398.5459900000001,541797.9794840001,5.306424808023813,-7.996099465328349,-0.004160106738297,19200.000000000007,-0.0030560428399023,-0.0019394916751109,-0.0001229924641818,0.0,5.164933594059304,28.832701241287044,-8.03953776765158,19.67687276755428,0.0068159117417984,-9.15017123136007,19201.38890652353,-0.0508571296294348,0.002,1.6288768281510813,-3.2869631267999453,-0.8447565609012169,-0.2811126358977593,-4.396583290563472,-0.1152311475510071,-3.123830253830328,-0.518,-3.869,0.835,3.903,393.75
1518,30.360000000000003,22.2622361731758,281.63022936231084,398.54610908329255,542085.4886655922,22.33219848470453,281.52667530449366,398.5459900000001,542181.979484,5.609308056809042,-7.794615992022644,-0.0039658751113238,19200.000000000007,-0.0029847603471204,-0.0022995131103336,-0.0001190832923756,0.0,5.507669893480177,31.013449524916133,-7.766155517795999,7.938742939578544,-0.006805307089292,-7.4501260836031475,19200.703226194648,-17.180273333895183,0.002,1.4899334194743237,-3.374321413161116,-0.8453231495517808,-0.2654690931657583,-4.302961246441308,-0.1181143453075474,-3.124864033302708,-0.343,-3.88,0.834,3.896,390.625
1519,30.38000000000001,22.375287249832752,281.4756222029171,398.5460974804109,542469.4902128263,22.44931002960617,281.3745457299334,398.5459900000001,542565.979484,5.908956371774996,-7.583005952691647,-0.0035851106754138,19200.000000000007,-0.0027581032026912,-0.0026965305866211,-0.0001074804108109,0.0,5.817843361398216,32.08362222260351,-7.624518562845765,2.911250606223964,-0.0151634022997806,-6.576079437516855,19200.9434035168,-60.07912469755341,0.002,1.3606935090198746,-3.45530858526921,-0.8497277344375656,-0.2988034583088521,-4.291148255675604,-0.124049809330007,-3.097904150224678,-0.202,-3.906,0.837,3.911,396.875
1520,30.400000000000013,22.49441850377017,281.3251804513169,398.5460685870268,542853.4909407567,22.572175174378263,281.2270245535858,398.5459900000001,542949.9794840002,6.192661303496772,-7.350439903826311,-0.0026119737904643,19200.000000000007,-0.002744008739571,-0.0027967535647307,-7.858702658919471e-05,0.0,6.115728551284059,21.848681203442187,-7.364787182426563,-1.9411648729727176,-0.0278512072753545,-4.163731374161811,19200.70292338783,-85.84632046111065,0.002,1.2499682771468106,-3.545918623627767,-0.8567288387225679,-0.4132300963985258,-4.190502313845185,-0.1281100214571799,-3.104755401929572,-0.042,-3.907,0.836,3.907,396.875
1521,30.42000000000001,22.619232675820875,281.1795662904077,398.5460075848925,543237.4909807595,22.700613315088475,281.0843285854593,398.5459900000001,543333.9794840002,6.467389363546498,-7.111922053564615,-0.0005861176884514,19200.000000000007,-0.0027216309655723,-0.0030393698748366,-1.758489236294967e-05,0.0,6.444838924329008,18.20196354670985,-7.151877886983661,-6.350512381613383,-0.0307878841499011,0.3623556795234428,19200.531546558224,-85.87478259003596,0.002,1.1401099984606733,-3.597072740274873,-0.8550907579310865,-0.3800097738531295,-4.195389481060497,-0.1310854842458033,-3.088283425848929,0.121,-3.918,0.838,3.92,393.75
1522,30.44000000000001,22.7493827747736,281.0383669730694,398.5459776928906,543621.4927956988,22.834435069603945,280.9466688323091,398.5459900000001,543717.979484,6.738157777757304,-6.846892714109819,0.0004008019782517,19200.000000000007,-0.0025277896829195,-0.0027964319342345,1.2307109624252885e-05,0.0,6.6494149294185805,13.9258468998674,-6.911622128709749,1.950418903458575,-0.0297424937161772,4.651146779586173,19199.63949244434,-291.8824608896682,0.002,1.0285894742645865,-3.651898220930549,-0.8660263796798254,-0.3769258760805499,-4.28811814768808,-0.1348653209189563,-3.088249998706575,0.245,-3.904,0.837,3.912,393.75
1523,30.46000000000001,22.8846937119795,280.90318747472065,398.5459445977492,544005.492675654,22.973443041426464,280.8142478838814,398.5459900000001,544101.9794840001,7.004027192230259,-6.602301027568705,0.001509645716438,19200.000000000007,-0.0021789885606294,-0.0034655030558914,4.540225093632676e-05,0.0,6.964363089819661,9.524362581415517,-6.6875279813861805,-4.878042710205846,-0.0215031009073665,8.913826102293557,19199.84593571753,-231.7586674390716,0.002,0.926702003925835,-3.682277194153619,-0.8756389476829435,-0.4304980092883917,-4.193370524534063,-0.1357140574356432,-3.085014741949053,0.407,-3.905,0.84,3.926,396.875
1524,30.480000000000008,23.025461503968327,280.7724471273725,398.5459234724276,544389.4915940433,23.117432017732646,280.6872611349216,398.5459900000001,544485.9794840001,7.248075245133459,-6.319178012838947,0.0022206477342243,19200.000000000007,-0.0021724241822991,-0.0032657074882577,6.652757247644316e-05,0.0,7.204112180611938,3.173390148365755,-6.469309472365334,7.074449238540481,-0.0054068969473025,11.338900126655709,19199.193130274907,-137.3055619421607,0.002,0.8212465442645109,-3.688610504886737,-0.8752409791237298,-0.4265397385714321,-4.248982141683541,-0.1396454273208804,-3.093085165214396,0.54,-3.895,0.841,3.932,390.625
1525,30.50000000000001,23.171180285720247,280.64746635808524,398.5459312476042,544773.4921741207,23.26618999664085,280.5658959932292,398.5459900000001,544869.979484,7.479888446864967,-6.035531408537987,0.0018894971769556,19200.000000000007,-0.0022082216558964,-0.0033248835900237,5.875239596200633e-05,0.0,7.425334825210305,-5.502718936334614,-6.148967042713446,13.42508466406359,0.0092396246251882,10.376310137545929,19199.02069757356,-8.563250263735188,0.002,0.690396321601228,-3.688733807217632,-0.8708190174905508,-0.4695380701416726,-4.171830855933996,-0.1397426652877033,-3.1012238661620173,0.69,-3.862,0.839,3.923,396.875
1526,30.520000000000003,23.32146106509997,280.5280620240273,398.5459687317213,545157.4911170162,23.41949798432027,280.4503310596971,398.5459900000001,545253.9794840001,7.704928980140643,-5.73953328097814,0.0007083400834099,19200.000000000007,-0.0021137994558672,-0.0032753005162641,2.126827898149161e-05,0.0,7.624537722761332,-5.025427906697821,-5.886748858056784,25.511579434950782,0.0268388273762549,6.337825929019436,19199.089030017378,-60.07684653904746,0.002,0.5654694398224729,-3.677978879912476,-0.8623491957811372,-0.4920543112281993,-4.278473292246131,-0.14170177416312,-3.106431966102575,0.821,-3.834,0.839,3.921,393.75
1527,30.54000000000001,23.47620899211,280.4145732218218,398.5459941480103,545541.4899273242,23.577128971988465,280.34073732972035,398.5459900000001,545637.979484,7.918640326155634,-5.437042034497199,-0.000270204508412,19200.000000000007,-0.0020151366537973,-0.0032798495193358,-4.148010194229162e-06,0.0,7.816399295833773,-5.849124328131982,-5.583041685437328,25.877705432872222,0.029346314027721,1.462020069271651,19199.05447593333,188.8653576082757,0.002,0.4196848203165825,-3.6637644062696224,-0.8473236824614552,-0.4755368742501353,-4.257985688881607,-0.1455397938086553,-3.1087079672871107,0.959,-3.796,0.837,3.915,393.75
1528,30.560000000000013,23.63498298895912,280.3071941481112,398.5460294303292,545925.4929964525,23.73885134805176,280.2372752069714,398.5459900000001,546021.9794840001,8.127794736859972,-5.129417439698917,-0.0013168071283945,19200.000000000007,-0.0016997720297646,-0.0033667081314623,-3.943032911250337e-05,0.0,7.993608576553699,2.087089197430847,-5.221240045684742,31.992087762128,0.0243987644473317,-2.175109717288032,19199.432387010216,-17.18135825108078,0.002,0.2493185045454175,-3.6539760299336312,-0.8351436528325811,-0.553863922038355,-4.270532538874222,-0.1474810622173838,-3.118094791708139,1.108,-3.741,0.835,3.902,396.875
1529,30.580000000000013,23.798142431056128,280.2061244102899,398.5460551312215,546309.4904280325,23.90442652658292,280.14009849817614,398.5459900000001,546405.979484,8.312334069934655,-4.81847838199438,-0.0021701047290948,19200.000000000007,-0.0017608528820103,-0.0035754737133597,-6.513122136849469e-05,0.0,8.221173387503459,4.385526284016157,-4.848172027001093,31.37312017769904,0.0194984700461389,-4.025835370117065,19199.844485129262,266.11381183374795,0.002,0.0734250335141008,-3.6560158492348207,-0.823928814905383,-0.5393928438456826,-4.266685782763657,-0.1524133742727652,-3.118244955480864,1.277,-3.686,0.835,3.901,396.875
1530,30.600000000000016,23.96454514262862,280.1115912418576,398.54607628024826,546693.491579465,24.073610530892005,280.04934980161795,398.5459900000001,546789.9794840001,8.50200814970635,-4.507281791908481,-0.0028852858123583,19200.000000000007,-0.0012977725987285,-0.0039847993829965,-8.628024817939546e-05,0.0,8.332998945634532,15.624292388228664,-4.575157008226219,30.38615599825977,0.0127630460946086,-4.751607994356796,19200.289707761392,197.4744670754025,0.002,-0.090436055024529,-3.6620736464354913,-0.8235191630223679,-0.6243665854335883,-4.219798198699651,-0.153407626091374,-3.111296446608523,1.383,-3.638,0.833,3.892,390.625
1531,30.62000000000001,24.13477778794124,280.0227791247101,398.5460841097115,547077.493028401,24.246152955112663,279.965163111395,398.5459900000001,547173.9794840001,8.668825853518898,-4.164497304301234,-0.0031318599644284,19200.000000000007,-0.0011422051589857,-0.0036397872195523,-9.41097113354538e-05,0.0,8.582520971119644,14.638443595311667,-4.2328681022141295,25.26602676872099,0.0014708672781354,-4.400310293568215,19199.97986528084,206.02769814246943,0.002,-0.2640152689684121,-3.660673394481892,-0.8156592594123748,-0.6135137476783282,-4.312322469261136,-0.1582464912191622,-3.1144592247917404,1.553,-3.585,0.836,3.907,396.875
1532,30.640000000000008,24.30818800235724,279.9409743872111,398.54607378153895,547461.4942104478,24.42180117533502,279.88766242226296,398.5459900000001,547557.979484,8.825901048053206,-3.8290916766887753,-0.0027934454191678,19200.000000000007,-0.0008942024696923,-0.0036947544681806,-8.378153893928283e-05,0.0,8.699208578164487,25.140156239073857,-3.874527221580652,19.415663468931537,-0.0014910521781045,-3.899701118050588,19201.28426785089,60.15176846604106,0.002,-0.4226061324749737,-3.673810418878735,-0.8203125136540622,-0.7481508362222234,-4.28300366786638,-0.1591695993399862,-3.098028173582956,1.684,-3.513,0.834,3.896,390.625
1533,30.660000000000007,24.48485231048185,279.8661608224443,398.546073725287,547845.495682393,24.60029458251028,279.81696213301313,398.5459900000001,547941.9794840002,8.961935859395158,-3.4970249068534245,-0.002789884850753,19200.000000000007,-0.0008852877977225,-0.0040138740836715,-8.37252868097836e-05,0.0,8.901906004760493,21.350515624490544,-3.531253880658473,11.837596926596294,-0.0112525865190236,-4.275168059939733,19200.665360895207,42.95056956088749,0.002,-0.5670180056758958,-3.683050630650504,-0.8216211769264843,-0.702145941054259,-4.235232938464264,-0.1630820139567369,-3.087820560900995,1.837,-3.449,0.836,3.908,396.875
1534,30.680000000000007,24.66419240344992,279.79792355159424,398.5460620271448,548229.496193662,24.78137058331777,279.7531664472092,398.5459900000001,548325.9794840001,9.087332677380228,-3.151280735910744,-0.0024645153072292,19200.000000000007,-0.0007981628232035,-0.0040716695810996,-7.202714470839259e-05,0.0,9.047879036438712,20.262556780150163,-3.206589105253123,12.309509336476127,-0.0190619504048392,-5.250044251945538,19201.147490931053,-68.81781504061996,0.002,-0.6880253872987843,-3.6911222157409664,-0.8262233525774871,-0.7704949715565793,-4.273263661632529,-0.1660821007747061,-3.071384482339099,1.968,-3.382,0.837,3.913,396.875
1535,30.70000000000001,24.84594967689613,279.7366753948188,398.5460273374457,548613.4977497795,24.964762785598225,279.6963689652541,398.5459900000001,548709.9794840001,9.201697376889673,-2.802775045517169,-0.0012396439026212,19200.000000000007,-0.0006388351675569,-0.0041797773176968,-3.733744562894399e-05,0.0,9.184594698820666,17.701969579119975,-2.8642235469204005,8.183367214443951,-0.0258750473091821,-2.5747465982840003,19200.77306606538,-51.64586726771357,0.002,-0.8088043904714152,-3.6840045122564753,-0.8279582845902607,-0.7489385133200093,-4.228399639817094,-0.1661244324719772,-3.07019621966959,2.101,-3.308,0.838,3.918,390.625
1536,30.720000000000017,25.02995937332897,279.68226647667905,398.5459965940864,548997.4977495167,25.15019959026485,279.64665489005927,398.5459900000001,549093.9794840001,9.301441270297303,-2.444004702096497,-0.0002148541734557,19200.000000000007,-0.0005099330466442,-0.0040979273834296,-6.594086382252733e-06,0.0,9.274914246373813,8.652055341506165,-2.5409549742690984,2.436929912942072,-0.0229717565448686,0.8494532274167625,19200.80819663961,-77.2432170691742,0.002,-0.9321277634520412,-3.6690095960921454,-0.8326799581317441,-0.8024741485113885,-4.30359528753918,-0.1690143314713998,-3.0505362918880445,2.214,-3.232,0.838,3.917,396.875
1537,30.74000000000001,25.215727489260622,279.63496499020204,398.54596560048776,549381.5007730804,25.33740912496301,279.6040956334058,398.5459900000001,549477.9794840001,9.393913749641822,-2.081775219353575,0.0008186798092532,19200.000000000007,-0.0001900403497363,-0.0040141019640544,2.439951231791589e-05,0.0,9.388723005429329,5.840608975849021,-2.181137663549789,-0.2511502661471788,-0.0210020626368684,6.349423453091623,19200.1553897488,-266.095693325084,0.002,-1.029639874322556,-3.642327940167625,-0.8413317955792197,-0.8287357372511813,-4.336600826753687,-0.1719097535295127,-3.0472984281157,2.343,-3.145,0.839,3.922,396.875
1538,30.76000000000001,25.403352897390675,279.5951227149085,398.54595163053153,549765.5018752575,25.52611776744732,279.5687551234674,398.5459900000001,549861.9794840001,9.466579615368104,-1.7259984495744436,0.0012791147388824,19200.000000000007,-5.0507120970856165e-05,-0.0042110745133888,3.8369468592885744e-05,0.0,9.465578553484216,1.82980154487,-1.849081552289811,1.3631354331475445,-0.008789022150674,8.300447535506754,19200.086697237777,-257.4731316567324,0.002,-1.1134931989079284,-3.605860360804781,-0.8412774154061646,-0.8737157911134441,-4.287847288505525,-0.1729235395559246,-3.027731057430444,2.454,-3.061,0.839,3.924,390.625
1539,30.78000000000001,25.59279733996045,279.56245000864874,398.545933564369,550149.5016141497,25.716046297820004,279.5406870043124,398.5459900000001,550245.979484,9.511284903778574,-1.3654660161929588,0.0018112706817264,19200.000000000007,-0.0003273260095431,-0.0043391474835156,5.643563105177615e-05,0.0,9.539309452121037,-10.86313888683638,-1.5038829718235172,9.51696314031319,0.0068607640150976,9.663922213478642,19199.32990148025,-223.06826910223103,0.002,-1.205557046044306,-3.522103028383432,-0.8346264474241193,-0.7956610365113256,-4.2628163052191805,-0.1739405962532922,-3.033851091847206,2.567,-2.971,0.84,3.927,396.875
1540,30.800000000000004,25.78279705604997,279.5368706150176,398.5459433261421,550533.5018022184,25.90691223035932,279.51993434881206,398.5459900000001,550629.9794840002,9.560796322357604,-0.99660107471419,0.0014879021605688,19200.000000000007,-3.911757714138333e-05,-0.0042718498556835,4.667385799550661e-05,0.0,9.517916345548532,-13.91666444206994,-1.1589014201826155,18.921772248791903,0.0210470305182654,7.576937456296486,19198.985040135834,-60.055801931701765,0.002,-1.313067512038529,-3.449295900130553,-0.8266200653504786,-0.9130454869135832,-4.270792570374758,-0.1758958198031103,-3.035792974536063,2.655,-2.872,0.837,3.911,393.75
1541,30.82000000000001,25.973785356416503,279.51853919237885,398.5459946958732,550917.5020052987,26.09843472814421,279.5065259597788,398.5459900000001,551013.9794840001,9.591209157792033,-0.6239856527005223,-0.0001553433096886,19200.000000000007,0.0001002948775121,-0.0041250842667269,-4.695873339176815e-06,0.0,9.588153822799232,-15.247780490402956,-0.7712094074795063,27.700177170856204,0.0253782719196492,2.174994271650606,19199.019546491585,-145.97376968065095,0.002,-0.8976014177350738,-3.159955628490269,-0.739852996049797,-0.90245897029748,-4.300956001862504,-0.1788246243144824,-3.036830226924504,2.777,-2.764,0.838,3.918,390.625
1542,30.84000000000001,26.16484235487889,279.5076923538405,398.5460182017261,551301.5006872634,26.279604259428407,279.5005885747348,398.5459900000001,551397.9794840001,6.881380443892974,-0.2414162934846665,-0.0010141700775852,19200.000000000007,0.0007197682511561,-0.0041113017118237,-2.8201729173448665e-05,0.0,9.227270346267558,-138.6859639993108,-0.3736927855907473,38.08123286815151,0.0268543792209009,-1.4652126834097274,19199.12299991247,137.34669880541855,0.002,0.4453580096797762,-2.001561651430784,-0.4476974441011997,-0.3378558626488745,-4.329105795045495,-0.1807763871723113,-3.0390831003052186,2.797,-2.617,0.821,3.831,396.875
1543,30.860000000000014,26.27899582005525,279.5030712454535,398.54619356824577,551685.5128223143,26.34548338879832,279.4981756198878,398.5459900000001,551781.9794840001,2.618992502322696,-0.7451187553529163,-0.0068579667267965,19200.000000000007,0.036719888879278,-0.0028998249419312,-0.0002035682559823,0.0,1.6775607916416455,-189.57534182852928,-0.3733016898439403,-20.137518200720912,0.0425371367603632,0.3746539424501208,19201.046062173034,137.30891363295063,0.002,0.8201058861615256,-2.1495249111491868,-0.4865112114902828,0.6409653979184204,-4.27291157940776,-0.1915204731555085,-2.9684543443914144,0.487,-1.661,0.349,1.731,253.125
1544,30.88000000000001,26.3137183806165,279.475536329452,398.54638653338463,552069.5658702328,26.35199516981465,279.45356943479527,398.5459900000001,552165.9794840001,1.2505326690636824,-4.23609632740076,-0.0132233634136622,19200.000000000007,0.0375283798579839,0.0141025684530692,-0.0003965333634217,0.0,2.1321154757338023,-22.07428369020204,-2.380157331587548,-71.91628788211034,0.0151459350211015,1.466147167009454,19202.59211896469,214.5534844942277,0.002,1.5638223667480156,-2.5249980867427566,-0.6555921659068673,-0.3892770540801292,-4.009047323475185,-0.2442775533398486,-2.447597290517457,-0.475,-2.202,0.478,2.252,131.25
1545,30.90000000000001,26.33336686914529,279.3572276592693,398.5461940152428,552453.597894867,26.35198916052609,279.28939222619965,398.5459900000001,552549.979484,0.6205528311102959,-7.882392902069304,-0.0067982716087681,19200.000000000007,0.0186262810415395,0.0515400143027493,-0.0002040150801069,0.0,0.2442864158182024,75.92844118578948,-8.67229104823401,103.26345119229296,-0.0669613210556248,-0.0116870773668296,19199.84514421684,-8.52316005097683,0.002,2.1237242352776926,-2.418431777983309,-0.7134429477701574,-0.3963521114501067,-4.370798691148409,-0.2784484935961575,-2.134878859876516,-2.376,-2.838,0.795,3.702,153.125
1546,30.92000000000001,26.34783416820348,279.1944472645151,398.5459780257491,552837.5754171612,26.351983096792992,279.09738656271514,398.5459900000001,552933.9794840001,0.138142959826276,-8.675566570019978,0.0004008054851441,19200.000000000007,0.0041528854450704,0.0277428157259707,1.1974186642517936e-05,0.0,0.3733153975586695,-74.84571157179334,-8.377031604951217,-43.20203840029758,0.0234447888380883,-0.3792351311603489,19198.916466266182,85.93377238340588,0.002,2.29043013049329,-2.2830238274184884,-0.7231060642005869,0.3114199904915977,-4.102487798339911,-0.2432111615938677,-2.370661250847766,-2.308,-2.807,0.781,3.634,243.75
1547,30.94000000000001,26.34851810969421,279.0145824906269,398.5456647124336,553221.5572275212,26.35197730073917,278.90538062843893,398.5459900000001,553317.9794840002,0.1152181161826748,-9.080236360039631,0.0108404102273324,19200.000000000007,0.0034628329761462,0.0156018049482904,0.0003252865434855,0.0,0.2121864734629059,44.30993802971942,-8.739115022182304,-7.677981481305727,0.0180682333986638,3.9115584204670193,19200.63198387035,0.0580278857117491,0.002,2.46357249692817,-2.208058900796631,-0.7480414608671592,-0.1670542550662717,-4.452796542669137,-0.2167869069723368,-2.542029286862623,-2.393,-2.844,0.798,3.717,275.0
1548,30.960000000000008,26.35192806206991,278.8310670908287,398.5458882176612,553605.5467461136,26.351975201083707,278.7133745807208,398.5459900000001,553701.9794840001,0.001550864478448,-9.36323826526841,0.0033894614248479,19200.000000000007,4.808341752200278e-05,0.0071113859441561,0.000101782448332,0.0,-0.0508429230738677,-1.563808326457363,-9.282708334932163,-22.467034628255995,0.0298266197500544,-7.79646291054606,19200.185217518272,42.90686068665226,0.002,2.612766479373128,-2.19517732083263,-0.7699050150444058,0.1583332041883959,-4.3973302078978485,-0.2031593261070565,-2.62850363693996,-2.521,-2.898,0.823,3.841,312.5
1549,30.98000000000001,26.352209967853025,278.6432772779458,398.5459941256014,553989.5413326875,26.35197499900417,278.52136987426456,398.5459900000001,554085.979484,-0.0078276894614394,-9.50365325244483,-0.0001357884518974,19200.000000000007,-0.0002349469671312,0.0028950133499005,-4.120312945035329e-06,0.0,0.1180124773739924,2.299038654341917,-9.422112770585825,-28.83120960857717,0.0253576646961173,-18.550471664009496,19200.70202664384,-171.8066617554369,0.002,2.727828608227641,-2.160145153331483,-0.7880606963401929,0.1269992057140809,-4.335378995050536,-0.1797775664426182,-2.677734855960839,-2.48,-2.976,0.829,3.873,321.875
1550,31.00000000000001,26.35218039031513,278.45240606444736,398.5458640400554,554373.5346340938,26.35197499998541,278.3293689997459,398.5459900000001,554469.979484,-0.0068559405656148,-9.541236531301962,0.004202985237923,19200.000000000007,-0.0002053903655265,0.0017628852579129,0.0001261690424365,0.0,0.0199873908804728,15.88354651093357,-9.52151171334018,-5.514401883464001,-0.0146604262544568,-13.442003362030931,19200.120912189017,-171.76831570237113,0.002,2.864685447248032,-2.135071528025553,-0.8095704501675232,0.1639307706083758,-4.394586775268435,-0.1602259403718643,-2.748204642339716,-2.518,-2.972,0.834,3.896,346.875
1551,31.02000000000001,26.35265684340997,278.26137250090494,398.54582849489145,554757.5272231724,26.35197500001285,278.1373689998936,398.5459900000001,554853.979484,-0.0227233972896164,-9.573454398091394,0.0053865541289882,19200.000000000007,-0.0006818435178488,0.0007963059123143,0.0001615117285477,0.0,0.0146425810337073,-2.920777004959217,-9.576747666690917,-15.13522011523975,-0.0503167113682277,-6.4641372510856,19200.017731124368,-85.75868734432568,0.002,2.9517396637252515,-2.103309840304304,-0.8300369217854935,0.2587341230342475,-4.424655659560206,-0.1406523681969143,-2.801413836687584,-2.524,-2.984,0.836,3.908,350.0
1552,31.040000000000003,26.35245563704812,278.0696370319274,398.545784678763,555141.5229977648,26.35197499999193,277.9453689999254,398.5459900000001,555237.9794840001,-0.0160243510498146,-9.582274092506951,0.0068393003263356,19200.000000000007,-0.0004806371038472,0.0005317847282421,0.0002053231953411,0.0,0.059080050512021,-0.2516790814154603,-9.54156359624989,-9.9060716117827,-0.0517387403278617,-0.1109868599965887,19199.29494080836,-291.7923445490254,0.002,3.044044636108393,-2.090857474254641,-0.8539385722749819,0.2716033342281442,-4.429578365088166,-0.1201233854851709,-2.866953620270123,-2.508,-2.988,0.835,3.9,365.625
1553,31.06000000000001,26.35245962145482,277.8781401075928,398.5457554595693,555525.5185149628,26.351974999998635,277.75336899995943,398.5459900000001,555621.9794840001,-0.0161536612520115,-9.599047003051384,0.0078171108509811,19200.000000000007,-0.0004846214647789,2.869681678557872e-05,0.0002345388580484,0.0,0.022966535978226,-1.3516886287433605,-9.664972643281002,-17.09459659165533,-0.0420115014627885,6.475244694069839,19199.43247670429,-223.21337342694363,0.002,3.132535229950956,-2.0527257725017187,-0.8722500001881933,0.3185128346774889,-4.439487055493362,-0.1044535154041011,-2.9025760340745688,-2.529,-3.006,0.84,3.928,371.875
1554,31.080000000000005,26.35255072334068,277.686297415649,398.5457222626278,555909.5111335012,26.351975000000014,277.5613689999933,398.5459900000001,556005.9794840001,-0.0191966068478706,-9.60429616061858,0.0089231830390055,19200.000000000007,-0.0005757233408215,-0.0001288281648358,0.0002677312322497,0.0,0.0229786565303753,-10.000217772235173,-9.62637600760598,-15.735136897266448,-0.0219957995609136,10.862893088292438,19198.780780977373,-111.5851595499512,0.002,3.219675984275631,-2.003853526496457,-0.8908102372702507,0.366353293976421,-4.359410419067587,-0.0848596195230501,-2.9649760774123246,-2.526,-2.998,0.838,3.92,378.125
1555,31.10000000000001,26.352480305572204,277.4939622422876,398.5456990307197,556293.5078753717,26.351975000000014,277.3693690000001,398.5459900000001,556389.9794840001,-0.0168390641816072,-9.5931109811353,0.0097100147806457,19200.000000000007,-0.0005053055721979,0.0002065443414546,0.0002911601634298,0.0,0.0098105139495961,-11.84995574723628,-9.68605515349488,-5.605581871009668,-0.0033919075410404,13.789618043544923,19198.81403947568,68.72844795954227,0.002,3.278181316383778,-1.921113091813732,-0.902040768357808,0.389724446130503,-4.467552576634139,-0.0702061961827972,-3.009155666291625,-2.534,-3.008,0.841,3.933,375.0
1556,31.12000000000001,26.352538764404848,277.3019809083665,398.54574358171976,556677.5021739973,26.351975000000014,277.1773690000001,398.5459900000001,556773.9794840001,-0.0187940104931654,-9.59373297106324,0.0082127565266667,19200.000000000007,-0.0005637644048401,0.000188090514594,0.000246412413248,0.0,-0.0161656839270855,-16.36268753654559,-9.604542529482838,8.78897416055474,0.0058468937238031,12.67711806262572,19198.81258145545,8.609829104167023,0.002,3.3163126541964485,-1.86886790070302,-0.90922197402707,0.4335926643542215,-4.483043626306417,-0.0614656405992969,-3.0605871414335986,-2.536,-2.982,0.837,3.915,384.375
1557,31.140000000000008,26.35227944167203,277.11011120915794,398.54581418790593,557061.4986812592,26.351975000000014,276.9853690000001,398.5459900000001,557157.9794840001,-0.0101505056912905,-9.59808667347496,0.0058627163853349,19200.000000000007,-0.0003044416720247,5.760060608145733e-05,0.0001758116196619,0.0,-0.0248818284925615,-9.76362290895314,-9.697327562812625,11.111169589170638,0.023437442827019,7.939014316770842,19198.95045053448,197.33515832064336,0.002,3.3320871293502696,-1.8128319528541543,-0.906983927426076,0.4365031717609627,-4.489964039060999,-0.0546746399648768,-3.0894102603118214,-2.546,-3.001,0.841,3.936,390.625
1558,31.16000000000001,26.352283896169865,276.91805976209264,398.5458478819057,557445.4988623132,26.351975000000014,276.79336900000004,398.5459900000001,557541.9794840001,-0.0102962884390357,-9.596368156674364,0.0047414168953971,19200.000000000007,-0.0003088961698509,0.0001092475235961,0.0001421191703672,0.0,-0.033211791702052,-8.415602642577955,-9.571781624887262,15.863236819237438,0.0292197584743608,4.863588822185721,19199.33086850142,17.04168214645086,0.002,3.351440721223947,-1.7677712741305047,-0.9071945954856436,0.452140888020587,-4.463610280586913,-0.0469009152227089,-3.123286527932358,-2.539,-2.97,0.836,3.907,390.625
