pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
-59.23399,186.406981,395.694063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,-1.4210854715202004e-10,0.0,0.3359374,-5.033691500000001,-0.6347657,-0.6183105,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,395.550063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,0.0,0.0,0.3364257,-5.0190429,-0.6079102,-0.5895996,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,395.406063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,0.0,0.0,0.3359375,-5.0312501,-0.6376954,-0.6136961999999999,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,395.262063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,0.0,0.0,0.3374023,-5.0209959,-0.6264648,-0.5978028,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,395.118063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,0.0,0.0,0.3364257,-5.026367200000001,-0.6083985000000001,-0.5978027,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,394.974063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,0.0,0.0,0.3349608,-5.0288087,-0.609375,-0.614209,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,394.830063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,0.0,0.0,0.3330076,-5.0249024,-0.5859373000000001,-0.5942139,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,394.686063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,0.0,0.0,0.3354491,-5.0361328,-0.6113282,-0.6213867,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,394.542063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,0.0,0.0,0.3383789,-5.021484200000001,-0.6083985000000001,-0.5860107,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,394.398063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,0.0,0.0,0.3388672,-5.0351562,-0.6279296000000001,-0.6183105999999999,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,394.254063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,0.0,0.0,0.3354491,-5.0239259,-0.5805664,-0.5916503000000001,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,394.110063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,0.0,0.0,0.3344725,-5.0307617,-0.581543,-0.6080566000000001,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,393.966063,28200.0,0.0,0.0,-7.199999999997431,0.0,0.0,1.4210854715202004e-10,0.0,0.3330076,-5.0297852,-0.5898439000000001,-0.6090821,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,393.822063,28200.0,0.0,0.0,-7.200000000003115,0.0,0.0,-2.842170943040401e-10,0.0,0.3339842,-5.0278321,-0.6152346,-0.5962646,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,393.678063,28200.0,0.0,0.0,-7.199999999997431,0.0,0.0,2.842170943040401e-10,0.0,0.3334959,-5.0332032,-0.5932617,-0.6208741,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,393.534063,28200.0,0.0,0.0,-7.200000000003115,0.0,0.0,-2.842170943040401e-10,0.0,0.3354491,-5.0214845,-0.5869141,-0.5880616,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,393.390063,28200.0,0.0,0.0,-7.199999999997431,0.0,0.0,2.842170943040401e-10,0.0,0.3349609,-5.0341797,-0.5786133999999999,-0.620874,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,393.246063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,-1.4210854715202004e-10,0.0,0.3315427999999999,-5.025390700000001,-0.5761719000000001,-0.5880615,0.0,0.0,0.0,0.0,0.0
-59.23399,186.406981,393.102063,28200.0,0.0,0.0,-7.200000000000273,0.0,0.0,0.0,0.0,0.3295897,-5.0341797,-0.6025389999999999,-0.6095946999999999,0.0,0.0,0.0,0.0,0.0
