pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
-59.23399,186.40699,400.1736593,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,0.0,0.0,0.3276367999999999,-5.0122069,-0.6440430000000004,-0.6372804,0.0,0.0,0.0,0.0,0.0
-59.23399,186.40699,400.0569927,22800.0,0.0,0.0,-5.833329999998682,0.0,0.0,0.0002500000562122,0.0,0.330078,-5.0073241,-0.6708984000000002,-0.6218995,0.0,0.0,0.0,0.0,0.0
-59.23399,186.40699,399.940326,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,-0.0002500000562122,0.0,0.3286132,-5.009765499999999,-0.6616210000000003,-0.6080567,0.0,0.0,0.0,0.0,0.0
-59.23399,186.40699,399.8236593,22800.0,0.0,0.0,-5.8333350000026485,0.0,0.0,-1.4210854715202004e-10,0.0,0.3276366,-5.0141601,-0.6391600000000003,-0.6116455000000001,0.0,0.0,0.0,0.0,0.0
-59.23399,186.40699,399.7069927,22800.0,0.0,0.0,-5.833329999998682,0.0,0.0,0.0002500001983207,0.0,0.3222657,-5.0161132,-0.6621092000000003,-0.6075439,0.0,0.0,0.0,0.0,0.0
-59.23399,186.40699,399.590326,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,-0.0002500000562122,0.0,0.3237304,-5.0112304,-0.6250000000000002,-0.5972901,0.0,0.0,0.0,0.0,0.0
-59.23399,186.40699,399.4736593,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,0.0,0.0,0.3247071,-5.0126952000000005,-0.6396484000000002,-0.6070314,0.0,0.0,0.0,0.0,0.0
-59.23399,186.40699,399.3569927,22800.0,0.0,0.0,-5.833330000001524,0.0,0.0,0.0002499999141036,0.0,0.3271484,-5.0146484,-0.6245117000000004,-0.636255,0.0,0.0,0.0,0.0,0.0
-59.23399,186.40699,399.240326,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,-0.0002499999141036,0.0,0.3266603,-5.011230299999999,-0.6098632000000003,-0.6295898999999999,0.0,0.0,0.0,0.0,0.0
-59.23399,186.40699,399.1236593,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,0.0,0.0,0.3237305,-5.0107422,-0.6333007000000004,-0.6085694,0.0,0.0,0.0,0.0,0.0
-59.23399,186.40699,399.0069927,22800.0,0.0,0.0,-5.833329999998682,0.0,0.0,0.0002500000562122,0.0,0.3212892,-5.0175781,-0.6416015000000004,-0.6075440000000001,0.0,0.0,0.0,0.0,0.0
