pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,y_ground_truth,Neural_Net,Recurrent_Neural_Net,Neural_Net.1,Recurrent_Neural_Net.1,Sequential_Neural_Net,LSTM,GRU,y_ground_truth.1
-1.148025,164.96251759,392.54599,19200.0,0.0,-7.137910000000005,0.0,0.0,48.00000000000182,0.0,0.0,0.3165040299999996,-5.02954098,-0.4509278799999999,-0.6354345299999999,0.0,0.0,0.0,0.0,0.0,0.3165040299999996,0.2997516989707947,0.3198182284832001,0.2291064,0.2291064,0.31644925475120544,0.31160324811935425,0.3321681022644043,0.3165040299999996
-1.148025,164.83895939,392.54599,19200.0,0.0,-6.177909999999969,0.0,0.0,48.00000000000182,0.0,0.0,0.3163086999999996,-5.03925778,-0.4494630599999999,-0.6362548299999999,0.0,0.0,0.0,0.0,0.0,0.3163086999999996,0.288016676902771,0.29042139649391174,0.22194543,0.22194543,0.2778702974319458,0.2854219377040863,0.3105037808418274,0.3163086999999996
-1.148025,164.73460118999998,392.54546733,19200.0,0.0,-5.217909999999932,-0.0261335000001849,0.0,48.00000000000182,-1.3066750000092495,0.0,0.3166993199999995,-5.04252924,-0.48237323,-0.6365624499999999,0.0,0.0,0.0,0.0,0.0,0.31669931999999956,0.27742916345596313,0.26584768295288086,0.20714204,0.20714204,0.261009156703949,0.268703430891037,0.30063706636428833,0.3166993199999995
-1.148025,164.64944298999998,392.530384,19200.0,0.0,-4.257910000000038,-0.7541664999999398,0.0,47.99999999999472,-36.40164999998774,0.0,0.3172363999999995,-5.04179683,-0.94965835,-0.63676753,0.0,0.0,0.0,0.0,0.0,0.31723639999999953,0.24907436966896057,0.22221025824546814,0.19130336,0.19130336,0.24706509709358215,0.24448366463184357,0.26753824949264526,0.3172363999999995
-1.148025,164.58348479,392.45211923,19200.0,0.0,-3.2979100000000017,-3.91323849999992,0.0,48.00000000000182,-157.95359999999903,0.0,0.3176758499999995,-5.0419433,-1.66508802,-0.6373314800000001,0.0,0.0,0.0,0.0,0.0,0.31767584999999954,0.22193345427513123,0.14750301837921143,0.16474847,0.16474847,0.21455296874046326,0.20367023348808289,0.20332936942577362,0.3176758499999995
-1.148025,164.53672659,392.25160115,19200.0,0.0,-2.3379100000001074,-10.025904000000024,0.0,47.99999999999472,-305.63327500000526,0.0,0.3182617799999996,-5.0452148,-2.07490247,-0.63789545,0.0,0.0,0.0,0.0,0.0,0.3182617799999996,0.20589204132556915,0.07544303685426712,0.13339207,0.13339207,0.1730700433254242,0.1692170649766922,0.1479710042476654,0.3182617799999996
-1.148025,164.50916839,391.9027762,19200.0,0.0,-1.377909999999929,-17.441247499999974,0.0,48.00000000000893,-370.7671749999975,0.0,0.3187012199999995,-5.05239255,-2.18955088,-0.63702388,0.0,0.0,0.0,0.0,0.0,0.31870121999999956,0.19739539921283722,0.06760579347610474,0.09675893,0.09675893,0.16761428117752075,0.17461541295051575,0.1517157256603241,0.3187012199999995
-1.148025,164.50026619,391.41930271,19200.0,0.0,-0.4451099999999997,-24.17367450000029,0.0,46.63999999999646,-336.6213500000157,0.0,0.3196777799999996,-5.022851559999999,-1.88095712,-0.6377929099999999,0.0,0.0,0.0,0.0,0.0,0.3196777799999996,0.188807412981987,0.11834198236465454,0.06381683,0.06381683,0.1778944581747055,0.20443134009838104,0.19040660560131073,0.3196777799999996
-1.148025,164.50001,390.85240030000006,19200.0,0.0,-0.0128094999999461,-28.345120500000007,0.0,21.615025000002674,-208.572299999986,0.0,0.3212891099999996,-4.87548827,-1.26455085,-0.63722894,0.0,0.0,0.0,0.0,0.0,0.3212891099999996,0.1967889666557312,0.17187145352363586,0.06617279,0.06617279,0.18617695569992065,0.2306295931339264,0.2104814499616623,0.3212891099999996
-1.148025,164.50001,390.25778534,19200.0,0.0,0.0,-29.730747999999775,0.0,0.6404749999973092,-69.28137499998857,0.0,0.3220703499999995,-4.88798824,-1.00288093,-0.6371776899999999,0.0,0.0,0.0,0.0,0.0,0.32207034999999956,0.19777454435825348,0.2007756233215332,0.120982364,0.120982364,0.18508188426494598,0.23703686892986298,0.20307643711566925,0.3220703499999995
-1.148025,164.50081459,389.65817189,19200.0,0.0,0.0402294999999242,-29.980672499999912,0.0,2.01147499999621,-12.496225000006712,0.0,0.3227050899999996,-4.9451659800000005,-0.90078132,-0.63656245,0.0,0.0,0.0,0.0,0.0,0.3227050899999996,0.17717207968235016,0.19917121529579163,0.17813072,0.17813072,0.18095079064369202,0.23084083199501038,0.18582415580749512,0.3227050899999996
-1.148025,164.508821,389.05817189,19200.0,0.0,0.4003204999999354,-30.0,0.0,18.004550000000563,-0.9663750000044274,0.0,0.3244140399999995,-5.15463864,-0.8520508300000001,-0.63640864,0.0,0.0,0.0,0.0,0.0,0.32441403999999957,0.14801785349845886,0.18310026824474335,0.17301103,0.17301103,0.1875430792570114,0.2315143644809723,0.1761723756790161,0.3244140399999995
-1.148025,164.5345501,388.45869456,19200.0,0.0,1.2864549999999042,-29.97386649999981,0.0,44.30672499999844,1.306675000009227,0.0,0.3250487799999996,-5.250976539999999,-0.8031250400000001,-0.63543452,0.0,0.0,0.0,0.0,0.0,0.3250487799999996,0.13772597908973694,0.16708329319953918,0.15690362,0.15690362,0.18396440148353577,0.22651353478431702,0.16416122019290924,0.3250487799999996
-1.148025,164.5794792,387.87377789,19200.0,0.0,2.2464550000000827,-29.24583350000006,0.0,48.00000000000893,36.40164999998772,0.0,0.3244140199999996,-5.37031247,-0.3448731100000001,-0.63589595,0.0,0.0,0.0,0.0,0.0,0.3244140199999996,0.13196800649166107,0.15142720937728882,0.14112572,0.14112572,0.1577300727367401,0.20922498404979706,0.16130800545215607,0.3244140199999996
-1.148025,164.64360829999998,387.35204266,19200.0,0.0,3.206454999999977,-26.08676150000008,0.0,47.99999999999472,157.953599999999,0.0,0.3250975999999995,-5.47475584,0.36040035,-0.63553707,0.0,0.0,0.0,0.0,0.0,0.32509759999999954,0.12599875032901764,0.15195342898368835,0.14227018,0.14227018,0.13123463094234467,0.19094644486904144,0.16806820034980774,0.3250975999999995
-1.148025,164.7269374,386.95256074,19200.0,0.0,4.166455000000013,-19.97409599999997,0.0,48.00000000000182,305.63327500000526,0.0,0.3256346899999995,-5.57402344,0.75253905,-0.63574215,0.0,0.0,0.0,0.0,0.0,0.32563468999999956,0.11885245144367218,0.16744226217269897,0.18486443,0.18486443,0.13733379542827606,0.17167797684669495,0.17742881178855896,0.3256346899999995
-1.148025,164.8294665,386.70138569000005,19200.0,0.0,5.126454999999908,-12.558752500000026,0.0,47.99999999999472,370.7671749999975,0.0,0.3261718099999996,-5.67827149,0.8493652199999999,-0.63676754,0.0,0.0,0.0,0.0,0.0,0.3261718099999996,0.11825662851333618,0.1484883576631546,0.21244751,0.21244751,0.1281639039516449,0.1347392201423645,0.16261808574199677,0.3261718099999996
-1.148025,164.9511956,386.58485918,19200.0,0.0,6.086454999999944,-5.826325499999712,0.0,48.00000000000182,336.6213500000157,0.0,0.3269042199999996,-5.77329102,0.52436523,-0.6367675500000001,0.0,0.0,0.0,0.0,0.0,0.3269042199999996,0.10639244318008423,0.0828525722026825,0.18892166,0.18892166,0.09684959799051285,0.08062534034252167,0.11089356243610382,0.3269042199999996
-1.148025,165.0921247,386.55176159,19200.0,0.0,7.04645499999998,-1.6548794999999927,0.0,48.00000000000182,208.57229999998597,0.0,0.3265624299999995,-5.86489261,-0.10717774,-0.63697263,0.0,0.0,0.0,0.0,0.0,0.32656242999999957,0.07349899411201477,0.0038138646632432938,0.14824523,0.14824523,0.060915637761354446,0.02476530894637108,0.05517665296792984,0.3265624299999995
-1.148025,165.2522538,386.54637655,19200.0,0.0,8.006454999999875,-0.2692520000002218,0.0,47.99999999999472,69.28137499998854,0.0,0.3267088999999996,-5.95371098,-0.38291019,-0.6371264200000001,0.0,0.0,0.0,0.0,0.0,0.3267088999999996,0.05405501276254654,-0.041885800659656525,0.10061907,0.10061907,0.0362350232899189,0.009296715259552002,0.046494096517562866,0.3267088999999996
-1.148025,165.43077831,386.54599,19200.0,0.0,8.926225500000129,-0.019327500000088,0.0,45.98852500001272,12.496225000006689,0.0,0.3264159299999996,-5.99218754,-0.49760744,-0.63789547,0.0,0.0,0.0,0.0,0.0,0.3264159299999996,0.05029194802045822,-0.03174656629562378,0.06653494,0.06653494,0.04196581989526749,0.03427838534116745,0.08016978949308395,0.3264159299999996
-1.148025,165.621301,386.54599,19200.0,0.0,9.526134500000012,0.0,0.0,29.99544999999415,0.9663750000044048,0.0,0.3252440699999995,-5.87602542,-0.5571289500000001,-0.6371777100000001,0.0,0.0,0.0,0.0,0.0,0.32524406999999955,0.03584388643503189,-0.010304713621735573,0.079725966,0.079725966,0.037546563893556595,0.04463902860879898,0.10436023771762848,0.3252440699999995
-1.148025,165.813301,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,3.693275000003383,0.0,0.0,0.3249999299999995,-5.88017582,-0.58105472,-0.63769039,0.0,0.0,0.0,0.0,0.0,0.32499992999999955,0.018998999148607254,-0.006193346809595823,0.09454757,0.09454757,0.020477470010519028,0.03911401331424713,0.10608275234699249,0.3249999299999995
-1.148025,166.00530099999995,386.54599,19200.0,0.0,9.599999999999936,0.0,0.0,-7.105427357601002e-12,0.0,0.0,0.3255370599999995,-5.86098638,-0.57871096,-0.6368700700000001,0.0,0.0,0.0,0.0,0.0,0.32553705999999955,0.004752099514007568,0.00326343672350049,0.0985159,0.0985159,0.02506312169134617,0.04235187917947769,0.10653301328420639,0.3255370599999995
-1.148025,166.197301,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,7.105427357601002e-12,0.0,0.0,0.3249999599999996,-5.85786137,-0.5739746200000001,-0.6367675399999999,0.0,0.0,0.0,0.0,0.0,0.3249999599999996,-0.004898969084024429,0.016630904749035835,0.09568177,0.09568177,0.05155620723962784,0.05629318952560425,0.11617114394903183,0.3249999599999996
-1.148025,166.389301,386.54599,19200.0,0.0,9.59999999999994,0.0,0.0,-7.105427357601002e-12,0.0,0.0,0.3246581899999995,-5.85673831,-0.5611328400000001,-0.63579341,0.0,0.0,0.0,0.0,0.0,0.32465818999999957,-0.006096843164414167,0.0189274363219738,0.09504773,0.09504773,0.05782712250947952,0.06329096853733063,0.11720524728298187,0.3246581899999995
-1.148025,166.581301,386.54599,19200.0,0.0,9.600000000000223,0.0,0.0,1.4210854715202004e-11,0.0,0.0,0.3246093799999995,-5.8527344,-0.5470703200000001,-0.63543451,0.0,0.0,0.0,0.0,0.0,0.3246093799999995,-0.006096843164414167,0.01696442998945713,0.09504773,0.09504773,0.05276573449373245,0.06421347707509995,0.11485638469457626,0.3246093799999995
-1.148025,166.773301,386.54599,19200.0,0.0,9.59999999999994,0.0,0.0,-1.4210854715202009e-11,0.0,0.0,0.3242187899999996,-5.85434574,-0.53383789,-0.63451166,0.0,0.0,0.0,0.0,0.0,0.3242187899999996,-0.006096843164414167,0.01295270211994648,0.09504773,0.09504773,0.044997233897447586,0.06216568872332573,0.11078052222728729,0.3242187899999996
-1.148025,166.965301,386.54599,19200.0,0.0,9.59999999999994,0.0,0.0,-2.584939414228212e-27,0.0,0.0,0.3240723099999996,-5.85966799,-0.52138674,-0.6346654700000001,0.0,0.0,0.0,0.0,0.0,0.3240723099999996,-0.006096843164414167,0.00943399965763092,0.09504773,0.09504773,0.03768155723810196,0.059649981558322906,0.10656441748142242,0.3240723099999996
-1.148025,167.15730100000002,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,7.105427357601e-12,0.0,0.0,0.3237305499999995,-5.86220706,-0.50976561,-0.63451166,0.0,0.0,0.0,0.0,0.0,0.32373054999999956,-0.006096843164414167,0.006462588906288147,0.09504773,0.09504773,0.030970651656389236,0.05757749825716019,0.10297205299139023,0.3237305499999995
-1.148025,167.349301,386.54599,19200.0,0.0,9.59999999999994,0.0,0.0,-7.105427357601004e-12,0.0,0.0,0.3235840899999995,-5.85776371,-0.49921873,-0.63435785,0.0,0.0,0.0,0.0,0.0,0.32358408999999955,-0.006096843164414167,0.0039006483275443316,0.09504773,0.09504773,0.024417828768491745,0.05587583780288696,0.09985365718603134,0.3235840899999995
-1.148025,167.541301,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,7.105427357601e-12,0.0,0.0,0.3233888099999996,-5.86889653,-0.490039,-0.6349730800000001,0.0,0.0,0.0,0.0,0.0,0.3233888099999996,-0.006096843164414167,0.0015973802655935287,0.09504773,0.09504773,0.01800096407532692,0.05442973971366882,0.09703310579061508,0.3233888099999996
-1.148025,167.733301,386.54599,19200.0,0.0,9.599999999999936,0.0,0.0,-7.105427357601004e-12,0.0,0.0,0.3232911699999996,-5.87119145,-0.48232413,-0.63522944,0.0,0.0,0.0,0.0,0.0,0.32329116999999963,-0.006096843164414167,-0.00047183819697238505,0.09504773,0.09504773,0.011745880357921124,0.05315326526761055,0.0944841057062149,0.3232911699999996
-1.148025,167.92530100000002,386.54599,19200.0,0.0,9.599999999999936,0.0,0.0,-2.584939414228212e-27,0.0,0.0,0.3217286699999996,-5.87338871,-0.47539054,-0.63794672,0.0,0.0,0.0,0.0,0.0,0.3217286699999996,-0.006096843164414167,-0.0023644890170544386,0.09504773,0.09504773,0.005676371045410633,0.05196753889322281,0.09217818826436996,0.3217286699999996
-1.148025,168.117301,386.54599,19200.0,0.0,9.599999999999936,0.0,0.0,-2.584939414228212e-27,0.0,0.0,0.3081055999999996,-5.88735356,-0.4663085199999999,-0.6592235700000001,0.0,0.0,0.0,0.0,0.0,0.3081055999999996,-0.006096843164414167,-0.0040916213765740395,0.09504773,0.09504773,-0.00020083636627532542,0.050847750157117844,0.09008694440126419,0.3081055999999996
-1.148025,168.30930099999998,386.54599,19200.0,0.0,9.599999999999936,0.0,0.0,-2.584939414228212e-27,0.0,0.0,0.2783692499999995,-5.91079105,-0.45288078,-0.7104931,0.0,0.0,0.0,0.0,0.0,0.27836924999999957,-0.006096843164414167,-0.00567516777664423,0.09504773,0.09504773,-0.00586342066526413,0.04978582262992859,0.08817807585000992,0.2783692499999995
-1.148025,168.50130099999998,386.54599,19200.0,0.0,9.599999999999795,0.0,0.0,-7.105427357601004e-12,0.0,0.0,0.2355469799999995,-5.9253906700000005,-0.43593744,-0.78626948,0.0,0.0,0.0,0.0,0.0,0.23554697999999957,-0.006096843164414167,-0.007130743470042944,0.09504773,0.09504773,-0.01126920897513628,0.048772431910037994,0.08642909675836563,0.2355469799999995
-1.148025,168.693301,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,1.4210854715202004e-11,0.0,0.0,0.1829590699999995,-5.944921890000001,-0.41611324,-0.88419428,0.0,0.0,0.0,0.0,0.0,0.18295906999999959,-0.01250554621219635,-0.008996408432722092,0.12699595,0.12699595,-0.015948981046676636,0.055156756192445755,0.06829136610031128,0.1829590699999995
-1.148025,168.88530099999997,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,0.0,0.0,0.0,0.1235352299999995,-5.96547854,-0.39414056,-0.99760248,0.0,0.0,0.0,0.0,0.0,0.12353522999999958,-0.03439238667488098,-0.010467050597071648,0.12093346,0.12093346,0.00135173206217587,0.07676755636930466,0.009688968770205975,0.1235352299999995
-1.148025,169.07730099999998,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,0.0,0.0,0.0,0.0596680099999995,-5.99746096,-0.37070307,-1.12454586,50.61281032091794,59.704873823596486,16.742647577782783,78.27086639914492,0.2160000000032596,0.05966800999999957,-0.03900701925158501,-0.04579335078597069,0.13939604,0.13939604,-0.047473836690187454,0.07441775500774384,-0.040951818227767944,0.0596680099999995
-1.148025,169.26930099999998,386.54599,19200.0,0.0,9.599999999999936,0.0,0.0,-7.105427357601002e-12,0.0,0.0,-0.0091796500000004,-6.02309573,-0.34624019,-1.2626147099999998,101.22562064183364,119.40974764718644,33.4852951555643,156.54173279828342,0.8400000000023283,-0.009179650000000423,-0.01847556233406067,-0.05081833526492119,0.13064635,0.13064635,-0.09924277663230896,0.07624037563800812,-0.05061400681734085,-0.0091796500000004
-1.148025,169.461301,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,7.105427357601002e-12,0.0,0.0,-0.0809082000000004,-6.04262697,-0.32065427,-1.41160397,151.83843096275382,179.11462147078947,50.22794273334834,234.8125991974348,1.9680000000051223,-0.08090820000000043,0.0016317993868142366,0.02093014121055603,0.13165161,0.13165161,-0.03769301623106003,0.11205416917800903,0.004832476377487183,-0.0809082000000004
-1.148025,169.653301,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,0.0,0.0,0.0,-0.1559082000000004,-6.06909179,-0.29414064,-1.56869381,202.4512412836695,238.81949529437935,66.97059031112987,313.08346559657326,3.648000000009779,-0.1559082000000004,0.020301103591918945,0.14678458869457245,0.13305548,0.13305548,0.09331007301807404,0.14994105696678162,0.07838908582925797,-0.1559082000000004
-1.148025,169.845301,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,0.0,0.0,0.0,-0.2316894800000004,-6.10419922,-0.26704103,-1.73291011,253.06405160458743,298.5243691179759,83.71323788891264,391.35433199571816,6.024000000010711,-0.23168948000000045,0.0276046060025692,0.25564607977867126,0.10320304,0.10320304,0.21312959492206573,0.18887563049793243,0.14516274631023407,-0.2316894800000004
-1.148025,170.037301,386.54599,19200.0,0.0,9.599999999999936,0.0,0.0,-7.105427357601002e-12,0.0,0.0,-0.2973632900000004,-6.11889649,-0.24204104,-1.88630855,303.67686192550315,358.2292429415658,100.45588546669416,469.6251983948567,9.120000000012803,-0.2973632900000004,0.018047457560896873,0.3162190318107605,0.0759681,0.0759681,0.27353644371032715,0.23242831230163574,0.20128969848155975,-0.2973632900000004
-1.148025,170.22930100000002,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,7.105427357601002e-12,0.0,0.0,-0.3488281200000004,-6.12832032,-0.22163088,-2.0178149000000003,354.2896722464211,417.9341167651624,117.19853304447696,547.8960647940016,12.936000000016064,-0.3488281200000004,-0.0004642069397959858,0.3534236550331116,0.03889466,0.03889466,0.2954396903514862,0.28339284658432007,0.24884355068206787,-0.3488281200000004
-1.148025,170.421301,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,0.0,0.0,0.0,-0.3885742400000004,-6.14604493,-0.20546878,-2.13071041,404.902482567339,477.6389905887588,133.94118062225974,626.1669311931465,17.592000000015833,-0.3885742400000004,-0.03455072641372681,0.37197938561439514,0.0023546917,0.0023546917,0.29959920048713684,0.331937700510025,0.2795587480068207,-0.3885742400000004
-1.148025,170.613301,386.54599,19200.0,0.0,9.599999999999936,0.0,0.0,-7.105427357601002e-12,0.0,0.0,-0.4198730600000004,-6.15751954,-0.19228517,-2.22796872,455.5152928882547,537.3438644123487,150.68382820004126,704.437797592285,23.08800000001793,-0.41987306000000046,-0.06573802977800369,0.3527489900588989,-0.020440318,-0.020440318,0.28878843784332275,0.3966335356235504,0.29831475019454956,-0.4198730600000004
-1.148025,170.805301,386.54599,19200.0,0.0,9.599999999999936,0.0,0.0,0.0,0.0,0.0,-0.4455566400000004,-6.1631836,-0.18115236,-2.31435789,506.1281032091727,597.0487382359453,167.42647577782404,782.70866399143,29.44800000002142,-0.4455566400000004,-0.08959400653839111,0.30964112281799316,-0.027573314,-0.027573314,0.2627792954444885,0.44910287857055664,0.31372082233428955,-0.4455566400000004
-1.148025,170.99730100000002,386.54599,19200.0,0.0,9.599999999999936,0.0,0.0,0.0,0.0,0.0,-0.4676269500000004,-6.16860352,-0.1715332,-2.39285154,506.1281032091727,597.0487382359452,167.42647577782404,782.70866399143,36.552000000019326,-0.46762695000000043,-0.11352721601724625,0.27847057580947876,-0.044219036,-0.044219036,0.28212302923202515,0.49071288108825684,0.31973686814308167,-0.4676269500000004
-1.148025,171.189301,386.54599,19200.0,0.0,9.60000000000008,0.0,0.0,7.105427357601002e-12,0.0,0.0,-0.4858886800000004,-6.181738279999999,-0.16323244,-2.46478268,506.12810320917487,597.0487382359518,167.4264757778253,782.7086639914363,44.25600000002305,-0.4858886800000004,-0.12207714468240738,0.26354798674583435,-0.042204697,-0.042204697,0.29735273122787476,0.5048141479492188,0.306487113237381,-0.4858886800000004
