DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.18184957735446558,0.05757117541810116,0.171285633747167
ohne z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.19479773173068476,0.05579475227067955,0.18026158199068829
ohne z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.12130541777225542,0.006179862764293211,0.11946116503545094
ohne z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.12898340670162325,0.001934447758399409,0.12756660290390265
ohne z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.12341500591917651,1.8619006149354548e-17,0.12451125305323481
ohne z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.1898814824531811,2.7755575615628914e-17,0.18944170216653083
ohne z,S235JR_Gear_Normal_3,Random_Forest,0.1012205992232595,0.0,0.10104637435589293
ohne z,S235JR_Plate_Normal_3,Random_Forest,0.09925537794889164,7.601177430610146e-18,0.09842903249584739
mit z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.12653988095157925,0.0521609552541192,0.10540524819613395
mit z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.10530329126961509,0.05561589917506575,0.07339759190728568
mit z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.10527982728759935,0.004149098070380076,0.10292584075393636
mit z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.06788750034505658,0.002639435535650885,0.06607290555464326
mit z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.09254099756704362,1.5202354861220293e-17,0.09228305607606578
mit z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.12068394886069192,1.4555146645863654e-17,0.12018071205824707
mit z,S235JR_Gear_Normal_3,Random_Forest,0.09764571101204815,2.1499376424746292e-17,0.09709412359287808
mit z,S235JR_Plate_Normal_3,Random_Forest,0.05499237662049341,4.9065389333867974e-18,0.05457998167653827
