DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,LSTM,0.2338897649008024,0.03312041336800386,0.2338646562586969
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,LSTM,0.2085757595693826,0.029836593577991777,0.20555951680325463
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,LSTM,0.17565216976564876,0.019209143111300366,0.17415154125001145
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,LSTM,0.16046840735057008,0.018143658056509256,0.15474249838923895
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,LSTM_TPESampler,0.23013288814788257,0.04743758726299301,0.2412362866878894
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,LSTM_TPESampler,0.23136436621236678,0.04778112138978358,0.21865100485608463
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,LSTM_TPESampler,0.1131131283679635,0.005358194257714691,0.14176620580196225
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,LSTM_TPESampler,0.12231684346204659,0.0016518501163523948,0.1217603482002127
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,LSTM_RandomSampler,0.2121688291055989,0.02319965899845924,0.21392304785787944
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,LSTM_RandomSampler,0.20031420071298545,0.024544950357274692,0.1902822814503174
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,LSTM_RandomSampler,0.11619472744925152,0.0065670073291876005,0.13219359390866994
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,LSTM_RandomSampler,0.1243950909401337,0.0013910964524891422,0.12384234265741596
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,LSTM_GridSampler,0.20543467149104044,0.037373386963774735,0.21429581613996745
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,LSTM_GridSampler,0.20432115036523274,0.03200852480030921,0.19321594839764877
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,LSTM_GridSampler,0.11163715983786296,0.006155250110541991,0.1402031208510567
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,LSTM_GridSampler,0.12335875676187813,0.0009094200933102674,0.12287902687159173
