DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Lin_Experts_3,0.1278585240887628,0.0,0.13007384534422178
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Lin_Experts_3,0.10581544569990034,0.0,0.10753280920587194
ST_Plate_Notch,S235JR_Gear_Normal_3,Lin_Experts_3,0.0893219365599679,0.0,0.09420941798463182
ST_Plate_Notch,S235JR_Plate_Normal_3,Lin_Experts_3,0.079786641563201,0.0,0.08136198161511604
