DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
Plate_TrainVal,AL_2007_T4_Gear_Normal_3,Neural_Net,0.20060017181309253,0.005049450151209903,0.21841510287520538
Plate_TrainVal,AL_2007_T4_Plate_Normal_3,Neural_Net,0.1614881381728661,0.002329359680839499,0.17073155458929745
Plate_TrainVal,S235JR_Gear_Normal_3,Neural_Net,0.7236827090309492,0.006790099144534989,0.7451220672839666
Plate_TrainVal,S235JR_Plate_Normal_3,Neural_Net,0.7813289275059289,0.0313747178999344,0.7919934060117961
Plate_TrainVal,AL_2007_T4_Gear_Normal_3,Random_Forest,0.12004608306584855,0.015773139917207545,0.1305844480680829
Plate_TrainVal,AL_2007_T4_Plate_Normal_3,Random_Forest,0.10362060652150767,3.9809054243167274e-05,0.10281343407730252
Plate_TrainVal,S235JR_Gear_Normal_3,Random_Forest,0.3318671995076805,0.00511245472273425,0.34612527410538
Plate_TrainVal,S235JR_Plate_Normal_3,Random_Forest,0.2885833194309668,0.01757022881127482,0.28485697263492193
PKL_TrainVal,AL_2007_T4_Gear_Normal_3,Neural_Net,0.16225573490501533,0.006093047568197382,0.1687936352575622
PKL_TrainVal,AL_2007_T4_Plate_Normal_3,Neural_Net,0.1850472931356132,0.0007482126654545923,0.1891599137810632
PKL_TrainVal,S235JR_Gear_Normal_3,Neural_Net,0.33372010377427597,0.028367229897593188,0.3383403977316015
PKL_TrainVal,S235JR_Plate_Normal_3,Neural_Net,0.3531519272797873,0.07382843121547195,0.3504631384350305
PKL_TrainVal,AL_2007_T4_Gear_Normal_3,Random_Forest,0.08072627431048421,2.6703300186059487e-06,0.08803929788502411
PKL_TrainVal,AL_2007_T4_Plate_Normal_3,Random_Forest,0.10443136048194274,1.1414356437887407e-05,0.10425091706562231
PKL_TrainVal,S235JR_Gear_Normal_3,Random_Forest,0.3440666252592408,0.008380297964428102,0.35594048183163013
PKL_TrainVal,S235JR_Plate_Normal_3,Random_Forest,0.28491826856659497,0.015465595182446612,0.2823048888012801
