Unnamed: 0,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
4479,89.58000000000004,-3.6499687962110543,164.5195249916629,395.159983340558,831495.7045859641,-3.649990000000001,164.49997480385937,395.1600623570485,831590.6439122036,-0.0007015501792736,-0.6515095338086601,0.0044301491534242,19200.000000000007,-2.120318417051868e-05,-0.019554172982653,4.819364197886714e-05,0.0,-0.0204565979070464,0.2368691710377536,-0.7605063785550966,34.680809724713285,-0.0017169385827322,3.726722793701296,-105647.36723694883,-781183.2360372186,0.002,0.0033400556736963,0.0149480696957512,0.0052446624108438,6.0,0.3340966951044342,-4.932676479645232,-0.384509537376639,-0.6523656860697218,-0.0,0.0,0.0,0.0,0.0
4480,89.60000000000005,-3.649879176982394,164.5087188644622,395.160013893873,667656.0818976957,-3.649990000000001,164.4999809276362,395.16012770636246,667751.0214304692,-0.0036971411828684,-0.2911014778446824,0.0059547563388509,19200.000000000007,-0.0001110228371624,-0.0087419285780955,6.939231940406963e-05,0.0,0.0209532344585653,-5.500298779565837,-0.3635765560401834,26.239898916691573,-0.0203819504270475,5.533571208338022,-82990417.89777954,-10381140370.230392,0.002,0.0044268903254445,0.0150464584365321,0.0113366812752454,6.0,0.3281747569126327,-4.880539804574527,-0.389457993726933,-0.6613855056697856,-0.0,0.0,0.0,0.0,0.0
4481,89.62000000000003,-3.650066472890926,164.50399901042869,395.1601932754746,3130.6173834417928,-3.649990000000001,164.49998698650668,395.1597235050014,3225.5543588149644,0.0025500415795862,-0.1335736494590078,-0.2775431282965228,19200.000000000007,7.64723923535195e-05,-0.00401595995158,-3.950913664074031e-05,0.0,0.0058837194502684,0.1266519365264851,-0.180877778769045,15.12317769672416,-0.0154179927087134,-1.320296313444098,130784.90066273222,-3620157.4499205225,0.002,0.0040121442950378,0.0167106462183998,0.3411441225391722,6.0,0.3252331964491585,-4.832162752925375,-0.3886945862386571,-0.6385888143257062,-0.0,0.0,0.0,0.0,0.0
4482,89.64000000000001,-3.6499819793518,164.50176698607896,395.1380522654173,1166.784513148206,-3.649990000000001,164.4999899678343,395.0671378459711,1261.7223874331546,-0.0002542920007597,-0.0592636408627314,-11.82812602212669,19200.000000000007,-8.02114615683227e-06,-0.0017782481738777,0.0140774772220298,0.0,-0.0258753962877383,-3.413538522679302,-0.0673173824697445,10.735138403876991,-5.350313330172053,-903.3937369098206,114114.01409316566,4404814.429617223,0.002,0.0029661717921506,0.0137523348811677,0.5086264778784716,6.0,0.332061093711065,-4.83703288434355,-4.744652192353344,-0.6415437874022445,-0.0,0.0,0.0,0.0,0.0
4483,89.66000000000001,-3.6499252258915744,164.50075839091832,394.8023934235768,633.5802847370887,-3.649990000000001,164.4999899998907,394.53449602518447,728.5192372783118,-0.0021585628789538,-0.025606230392143,-39.36291738990654,19200.000000000007,-6.477414691784017e-05,-0.0007683906789541,0.1481263157441285,0.0,-0.0160888045752584,-4.640139660591436,-0.0482459823807304,3.649048374894624,-29.490872790353983,-1491.4620855346482,19844.332255407167,3429839.753810385,0.002,-0.0008063973886813,0.0199834859228958,0.6983239041919362,9.7,0.3291103593966819,-4.8349354782037,-7.558063283110999,-0.63542836383377,-0.0,0.0,0.0,0.0,0.0
4484,89.68000000000004,-3.65002704835684,164.5003408135055,393.8386639719004,1364.6362595193968,-3.649990000000001,164.4999900003515,393.2023340095466,1459.5741042867578,0.0012518370206258,-0.0116944341855887,-76.66773110841142,19200.000000000007,3.70484614242262e-05,-0.0003508132553814,0.3305068778776549,0.0,0.020073040945023,0.725641045896616,0.0015511845700852,-1.4660821482772213,-69.07767332290811,-1980.0535168626984,-1047.516692731202,-826530.3769195306,0.002,0.0033925454827507,0.0167036143269849,0.3936594609741111,10.7,0.3183618863193151,-4.836936472189886,-9.84547201828657,-0.6520695919779731,-0.0,0.0,0.0,0.0,0.0
4485,89.70000000000002,-3.650156254493032,164.49995737914537,392.1567426331986,1947.6195950243768,-3.649990000000001,164.49999000070358,391.1509725852262,2042.559607060453,0.0055439450981452,0.0010365221203552,-101.1415990374956,19200.000000000007,0.0001662545055578,3.262110893491184e-05,0.3892899460003356,0.0,-0.0258560901069118,5.489014492084529,0.0093229333785285,2.5616851508186853,-96.28367267668628,-1131.8385464212358,22737.86374669644,-368794.25028424186,0.002,0.0006732025588974,0.0137124097224192,0.0692714252222458,12.4,0.3173551010333614,-4.868254654358968,-6.028179224627395,-0.6543156555147422,-0.0,0.0,0.0,0.0,0.0
4486,89.72000000000003,-3.6497910510236,164.49997213574832,390.0485760088503,2294.1889726489244,-3.649990000000001,164.499989941214,388.7708816678436,2389.129354962305,-0.0066374661541917,0.0005724767231323,-111.04337340824918,19200.000000000007,-0.0001989489907426,1.7864548494689934e-05,0.2860645063934999,0.0,-0.0337123393769438,-9.388545979806,-0.0122152481667561,-1.8240095699385024,-111.4471076038146,-257.5836275829297,21813.19627710047,177817.01694743507,0.002,-0.0029914557120198,0.0153464393801366,-0.1776324705517795,14.5,0.3397601125073626,-4.865149459133352,-2.3957229348174693,-0.6768903356111431,-0.0,0.0,0.0,0.0,0.0
4487,89.74000000000004,-3.649915762919512,164.49996550888503,387.8219850732052,2654.611315184538,-3.649990000000001,164.4999883103769,386.4600431120624,2749.552353469792,-0.0024727262196755,0.0006229196976734,-103.43407348647943,19200.000000000007,-7.423708196205589e-05,2.4145874847166945e-05,0.1121402323865783,0.0,0.0317547846966923,-2.687697086932052,0.0087030066962263,-5.142402904120976,-108.78101401946734,539.8538041577776,19379.18445334564,57156.35900946646,0.002,0.0017343884053042,0.0163731656441165,-0.5232573934045716,16.7,0.3172785427067024,-4.889368413697005,1.5517772655915758,-0.6789142221115378,-0.0,0.0,0.0,0.0,0.0
4488,89.76000000000002,-3.650101300985456,164.4998994579254,385.8326967290489,3040.52277784648,-3.649990000000001,164.49998277308873,384.61734075649326,3135.46339606359,0.0037181172430112,0.0026023416734349,-76.78309168196446,19200.000000000007,0.0001113009862799,8.722079268879615e-05,-0.0905666593296553,0.0,-0.0160422081109233,6.4633323972941055,0.0104423958215496,-4.6306498390771775,-86.6407283240798,1562.1689897560634,19036.7797692504,-5056.408655018729,0.002,0.0006397342381019,0.0106979883577502,-0.6577657146549131,18.7,0.3183162008800457,-4.905100899251799,6.066962603988288,-0.6891600269729597,-0.0,0.0,0.0,0.0,0.0
