DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Neural_Net,Neural_Net_TPESampler,6.396239913791953
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Neural_Net,Neural_Net_RandomSampler,
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Neural_Net,Neural_Net_GridSampler,10.126098281593462
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Neural_Net,Neural_Net_TPESampler,-24.461825567864082
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Neural_Net,Neural_Net_RandomSampler,
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Neural_Net,Neural_Net_GridSampler,-14.201995674337242
ST_Plate_Notch,S235JR_Gear_Normal_3,Neural_Net,Neural_Net_TPESampler,60.16275747111878
ST_Plate_Notch,S235JR_Gear_Normal_3,Neural_Net,Neural_Net_RandomSampler,
ST_Plate_Notch,S235JR_Gear_Normal_3,Neural_Net,Neural_Net_GridSampler,58.19550966257493
ST_Plate_Notch,S235JR_Plate_Normal_3,Neural_Net,Neural_Net_TPESampler,47.03339611520012
ST_Plate_Notch,S235JR_Plate_Normal_3,Neural_Net,Neural_Net_RandomSampler,
ST_Plate_Notch,S235JR_Plate_Normal_3,Neural_Net,Neural_Net_GridSampler,46.50747385849195
