File,Range,a,b,Median |v_x|,Median |mrr|,Median |f_x_sim|
S235JR_Plate_SF_1.csv,v_x == 0,0.0011800533065225833,0.058429323684488166,1.818395000000006,496.2639999999956,506.1281032091794
S235JR_Gear_SF_1.csv,v_x > 0,0.0011624122044894129,0.44364401932817765,5.539389999999855,484.7039999999979,474.3965862597465
S235JR_Gear_SF_1.csv,v_x < 0,0.0011465921379751655,-0.40373149163895306,5.539389999999855,484.7039999999979,474.3965862597465
S235JR_Gear_SF_1.csv,v_x == 0,0.0002101333228849585,-0.3607560534279697,5.539389999999855,484.7039999999979,474.3965862597465
S235JR_Plate_Depth_1.csv,v_x > 0,0.0013452001005226052,0.47936375306401185,1.855205000000204,365.8640000000014,253.0640516045897
S235JR_Plate_Depth_1.csv,v_x < 0,0.0013487323760642132,-0.43421248699325343,1.855205000000204,365.8640000000014,253.0640516045897
S235JR_Plate_Depth_1.csv,v_x == 0,0.0007568241091237705,0.06865243975343036,1.855205000000204,365.8640000000014,253.0640516045897
S235JR_Gear_Depth_1.csv,v_x > 0,0.0036878316887287554,0.5474278340393677,7.182840000000201,338.61599999999453,83.30900657956161
S235JR_Gear_Depth_1.csv,v_x < 0,0.003953938786589791,-0.4857010217313152,7.182840000000201,338.61599999999453,83.30900657956161
S235JR_Gear_Depth_1.csv,v_x == 0,-1.6044660185565718e-05,-0.36162847115450103,7.182840000000201,338.61599999999453,83.30900657956161
S235JR_Plate_Depth_2.csv,v_x > 0,0.0013745143853329156,0.3384025964810544,0.6133150000001919,577.4400000000023,506.1281032091794
S235JR_Plate_Depth_2.csv,v_x < 0,0.0013676037393288473,-0.27514977927261225,0.6133150000001919,577.4400000000023,506.1281032091794
S235JR_Plate_Depth_2.csv,v_x == 0,0.0011197586209954818,0.0010117341535006655,0.6133150000001919,577.4400000000023,506.1281032091794
S235JR_Gear_Depth_2.csv,v_x > 0,0.003787682726247861,0.5148541368514497,7.125015000000001,573.9839999999967,172.1441004231937
S235JR_Gear_Depth_2.csv,v_x < 0,0.003804643530026806,-0.46420555577136785,7.125015000000001,573.9839999999967,172.1441004231937
S235JR_Gear_Depth_2.csv,v_x == 0,-0.0006223575148178952,-0.3481865037354517,7.125015000000001,573.9839999999967,172.1441004231937
S235JR_Plate_Depth_3.csv,v_x > 0,0.0011904652710008313,0.2335922416193815,1.0158749999998662,1155.359999999986,1012.2562064183588
S235JR_Plate_Depth_3.csv,v_x < 0,0.0012852467917231203,0.0021596981273275685,1.0158749999998662,1155.359999999986,1012.2562064183588
