DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
Plate_TrainVal,AL_2007_T4_Gear_Normal_3,Neural_Net,0.14219576097532827,0.00276698034196092,0.1436388895025336
Plate_TrainVal,AL_2007_T4_Plate_Normal_3,Neural_Net,0.09730700157547231,0.0019433577588278059,0.096642134604263
Plate_TrainVal,S235JR_Gear_Normal_3,Neural_Net,0.6103371880046515,0.03598405163536489,0.6196310081851635
Plate_TrainVal,S235JR_Plate_Normal_3,Neural_Net,0.5990132738818253,0.025123472845096195,0.5901535431545479
Plate_TrainVal,AL_2007_T4_Gear_Normal_3,Random_Forest,0.0979010462086383,0.0002285971193580344,0.1053260848041987
Plate_TrainVal,AL_2007_T4_Plate_Normal_3,Random_Forest,0.09874130764968979,0.000828236565625598,0.09710705714637259
Plate_TrainVal,S235JR_Gear_Normal_3,Random_Forest,0.3411485200173344,0.006871969924884397,0.35603151357898716
Plate_TrainVal,S235JR_Plate_Normal_3,Random_Forest,0.3200269425610563,0.010344416915417431,0.3149094279862492
PKL_TrainVal,AL_2007_T4_Gear_Normal_3,Neural_Net,0.13355841825214992,0.006616347648652002,0.13509003726031749
PKL_TrainVal,AL_2007_T4_Plate_Normal_3,Neural_Net,0.127228379829201,0.0023908026215483033,0.1270794554324287
PKL_TrainVal,S235JR_Gear_Normal_3,Neural_Net,0.3525667249254266,0.014585368439488128,0.3530362233927333
PKL_TrainVal,S235JR_Plate_Normal_3,Neural_Net,0.3513439722259849,0.014059651610248775,0.34745698452642454
PKL_TrainVal,AL_2007_T4_Gear_Normal_3,Random_Forest,0.10330657788611824,0.0018464594923652267,0.10807908142691143
PKL_TrainVal,AL_2007_T4_Plate_Normal_3,Random_Forest,0.10439963827886958,0.002001455752578575,0.10284202481484173
PKL_TrainVal,S235JR_Gear_Normal_3,Random_Forest,0.3127345443723296,0.010340355888919184,0.3204822787958809
PKL_TrainVal,S235JR_Plate_Normal_3,Random_Forest,0.28078555436354424,0.01606091937836554,0.2750538231885682
