DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Random_Forest,0.12355412057908972,2.5962963631595152e-17,0.12363537553549475
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Random_Forest,0.19303133844022344,2.482534153247273e-17,0.19247250434087418
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Random_Forest,0.09968174649908193,4.388541835720876e-18,0.0993457461894693
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Random_Forest,0.09345790302183454,6.206335383118182e-18,0.09266980248809874
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Random_Forest_TPESampler,0.09426040407260194,1.1610990315520314e-17,0.09434677463052085
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Random_Forest_TPESampler,0.1972041707145454,2.7755575615628914e-17,0.19665141351194876
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Random_Forest_TPESampler,0.10155414038731247,0.0,0.10092186270517833
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Random_Forest_TPESampler,0.08858658693538513,4.388541835720876e-18,0.0878310125183991
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Random_Forest_RandomSampler,0.09835784225039065,4.388541835720876e-18,0.09842292086514141
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Random_Forest_RandomSampler,0.1813236305249689,1.2412670766236365e-17,0.18084149702448557
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Random_Forest_RandomSampler,0.09896552836575485,4.388541835720876e-18,0.09849268844265341
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Random_Forest_RandomSampler,0.08781572026830653,1.2412670766236365e-17,0.0870668445791878
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Random_Forest_GridSampler,0.09823697851126796,8.777083671441753e-18,0.09831766291740203
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Random_Forest_GridSampler,0.18161940078749136,0.0,0.18114273014465165
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Random_Forest_GridSampler,0.09880187308175056,8.777083671441753e-18,0.09832263436485027
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Random_Forest_GridSampler,0.08775958806916839,6.206335383118182e-18,0.08701072975707919
