DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Random_Forest,Random_Forest_TPESampler,23.709218574977616
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Random_Forest,Random_Forest_RandomSampler,20.392908152804484
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Random_Forest,Random_Forest_GridSampler,20.490730660508973
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Random_Forest,Random_Forest_TPESampler,-2.1617382483280982
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Random_Forest,Random_Forest_RandomSampler,6.065185067801885
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Random_Forest,Random_Forest_GridSampler,5.911961106909095
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Random_Forest,Random_Forest_TPESampler,-1.8783718724749563
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Random_Forest,Random_Forest_RandomSampler,0.718504800007364
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Random_Forest,Random_Forest_GridSampler,0.882682585561912
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Random_Forest,Random_Forest_TPESampler,5.2123104937538915
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Random_Forest,Random_Forest_RandomSampler,6.037138188527333
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Random_Forest,Random_Forest_GridSampler,6.097199667892029
