DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
Reference,AL_2007_T4_Gear_Normal_3,Neural_Net,0.3072846988908479,0.02692133117631899,0.2848385279148291
Reference,AL_2007_T4_Plate_Normal_3,Neural_Net,0.2914331535361371,0.02461871246498113,0.2737872892010406
Reference,S235JR_Gear_Normal_3,Neural_Net,0.18719070061715834,0.035918790587986846,0.17600389024197619
Reference,S235JR_Plate_Normal_3,Neural_Net,0.14381913229470775,0.03601590988674802,0.13109826028542754
Reference,AL_2007_T4_Gear_Normal_3,Random_Forest,0.26110262582917815,5.551115123125783e-17,0.26005666643183895
Reference,AL_2007_T4_Plate_Normal_3,Random_Forest,0.20459210805956696,1.2412670766236365e-17,0.20364998500337309
Reference,S235JR_Gear_Normal_3,Random_Forest,0.13917917258215964,0.0,0.1407670311248074
Reference,S235JR_Plate_Normal_3,Random_Forest,0.0729505569000243,0.0,0.07249282510448692
Reference,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.2856088300679155,0.06237764545617374,0.27017240429508016
Reference,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.2810682420012399,0.03235254344435712,0.2637212020340856
Reference,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.18283494667730046,0.011647077510427414,0.1796761457976304
Reference,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.1277311718057486,0.003569637354823501,0.11989361119624514
