Unnamed: 0,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,a_e,cut_angle,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
0,0.004,-296.1799570639091,155.09932811150867,504.16008602661566,318.287754727212,-296.179949,155.099328,504.1600830000002,341.2451560000002,0.0001313065666665,-3.626027179195338e-06,-3.4614788188253464e-08,0.0,7.86140558479569e-06,-1.112436767754279e-07,-3.625725621916781e-06,0.0,0.0009960443595363,-0.2495085058265022,0.0025003968145503,-1.2498060410890848,0.0015055841790522,-0.6248262742963349,-0.1375618957461807,34.352636116497,0.002,0.0057812281633851,0.0095513594892438,0.010173334868563,0.0,10.0,180.0,-0.2636743322738,-5.180662994401747,0.3662116228889229,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,-296.17995721334853,155.09932448617184,504.1600820915589,318.2874768307576,-296.179949,155.099328,504.1600830000002,341.2451560000002,0.0001367138092703,0.0001145612543032,6.795471497921945e-05,0.0,8.004998708379539e-06,3.514028636096281e-06,1.0855848391680209e-07,0.0,-0.0005157856694892,0.1266544618251924,0.0005012247649165,0.3755745604334053,-0.0019789627835886,0.0004656059441207,-0.0006774747595393,8.592858227350188,0.002,0.0068636205220696,0.0091063482716491,0.0098158591009321,0.0,10.0,180.0,-0.2636845466449876,-5.1806549708582015,0.3662047592349539,0.0,0.0,0.0,0.0,0.0,0.0
2,0.04,-296.179949034096,155.09932868198328,504.1600782525128,318.28762120870635,-296.179949,155.099328,504.1600830000002,341.2451560000002,-6.331509581162827e-05,-2.2318236044814143e-05,0.0002003277364728,0.0,3.3480506336196345e-08,-6.849643583356124e-07,4.134955499945482e-06,0.0,0.0004842166256812,-0.2495992183840478,0.0014984561411855,0.1252906522863315,-0.0019387567777603,0.4883632759955653,0.0338066468336887,8.560629524744334,0.002,0.0061862787000672,0.0093813274474158,0.0100891893820975,0.0,10.0,180.0,-0.2646882787885464,-5.180643664202539,0.3661702744901293,0.0,0.0,0.0,0.0,0.0,0.0
3,0.06,-296.1799488034347,155.09933061142408,504.1600840680292,318.2874883052458,-296.179949,155.099328,504.1600830000002,341.2451560000002,-6.50196082353483e-06,-8.524402492665423e-05,-4.83394955117057e-06,0.0,-1.8567479746001785e-07,-2.615298481460557e-06,-1.885375980298592e-06,0.0,-3.001886005115446e-06,-0.2506169919761366,4.149879666671703e-06,-0.1252792904698217,0.000490485595206,0.3756219303573241,-0.0684227233406051,17.128742076463215,0.002,0.0066189758575726,0.0094100194302986,0.0102181995613509,0.0,10.0,180.0,-0.2647391004974096,-5.181643746697915,0.3690943112563521,0.0,0.0,0.0,0.0,0.0,0.0
4,0.08,-296.17995276996464,155.0993243808381,504.1600822338065,318.2878898066802,-296.179949,155.099328,504.1600830000002,341.2451560000002,-9.62276347910614e-06,0.0001179615101637,5.763937518605174e-05,0.0,3.781297803649773e-06,3.618128018491477e-06,-3.910235424571786e-08,0.0,-0.0015008780922762,0.0002556435258002,0.0015122427238394,0.01262836640664,-0.0015106589963449,-0.0002575736512687,-0.0678806916366427,-25.77355995950168,0.002,0.0063743772806711,0.0094325514776856,0.0101440849382178,0.0,10.0,180.0,-0.2628247879895035,-5.179740031305846,0.3662392396307224,0.0,0.0,0.0,0.0,0.0,0.0
5,0.1,-296.1799526818446,155.0993281686156,504.1600902971983,318.28760151842414,-296.179949,155.099328,504.1600830000002,341.2451560000002,-7.353355443414215e-05,-5.536602820423866e-06,-1.137706816979025e-05,0.0,3.690387386727528e-06,-1.701653157386941e-07,-7.493300076200419e-06,0.0,-0.0005087882385548,-0.1246848270331841,6.2138267630812e-06,0.1257506719541077,3.801070337283774e-06,0.1244286037787933,0.034737559783553,17.21171398516042,0.002,0.0063281480339851,0.0093374317705988,0.010015778160139,0.0,10.0,180.0,-0.2647644484996587,-5.180725871257472,0.3682919721957719,0.0,0.0,0.0,0.0,0.0,0.0
6,0.12,-296.17995253676327,155.09932637096622,504.16008413097927,318.2880145769416,-296.179949,155.099328,504.1600830000002,341.2451560000002,-3.165119389346697e-06,5.929560814664756e-05,6.386107550117469e-05,0.0,3.5470440547679904e-06,1.8244486602228584e-06,-1.7295334613782587e-06,0.0,-3.013026434514448e-06,0.124316410674978,0.0014952487499641,-0.1247582590105951,0.0005110710373104,7.122975713249601e-05,-0.0347885333797846,-8.560076054496182,0.002,0.0067026846665423,0.0093313577015856,0.0096941209518534,0.0,10.0,180.0,-0.2637289544905318,-5.181646161024729,0.3673378738621246,0.0,0.0,0.0,0.0,0.0,0.0
7,0.14,-296.1799488310879,155.09932626603157,504.1600919764657,318.28761367097434,-296.179949,155.099328,504.1600830000002,341.2451560000002,-0.0001302204285086,5.645114773191208e-05,-0.0001255345885298,0.0,-3.5938707114518775e-07,1.730938402277584e-06,-9.179638296742252e-06,0.0,-0.0014388016345792,-0.1129199271122223,0.0009979028073945,0.1245353937013689,-0.0004971300467503,-0.24947540446628,0.0681648582156827,-0.0185746283012023,0.002,0.0063703754449183,0.0095564716873512,0.0097004414871852,0.0,10.0,180.0,-0.263670048263588,-5.180609942288551,0.3672699142892416,0.0,0.0,0.0,0.0,0.0,0.0
8,0.16,-296.17995685387825,155.09932244019333,504.16008601304327,318.287619753302,-296.179949,155.099328,504.1600830000002,341.2451560000002,6.472090882581508e-05,0.0001875940934907,5.158437304843986e-07,0.0,7.656334085315455e-06,5.7600204748955004e-06,-3.6147423162379113e-06,0.0,-0.0009934960393863,0.1258454207480456,0.0005023713619746,0.4877440143365237,-0.0015045149112944,0.2499382804739038,-5.789342298729849e-05,-0.0204352010174022,0.002,0.0069346397579344,0.0094600075907255,0.0098283587555009,0.0,10.0,180.0,-0.2636447318706417,-5.18256341074356,0.3672024945635014,0.0,0.0,0.0,0.0,0.0,0.0
9,0.18,-296.17994880434844,155.09932027975225,504.1600880345809,318.2877570751556,-296.179949,155.099328,504.1600830000002,341.2451560000002,-6.961679347175636e-05,0.0002516459827246,6.633383429542229e-07,0.0,-1.963309212503467e-07,7.718866680973128e-06,-5.4339598356173744e-06,0.0,-0.0010101476007252,-0.2495536929551395,0.0004926901458651,0.1379044603048359,0.0005046616778141,0.124337326639573,0.0686278770936472,0.0226785349869516,0.002,0.0063540211155779,0.0093290745163524,0.0096986116836049,0.0,10.0,180.0,-0.2636445253554959,-5.182603437915104,0.3662265689531715,0.0,0.0,0.0,0.0,0.0,0.0
10,0.2,-296.1799446104252,155.09932644324425,504.16009183034873,318.2876268091101,-296.179949,155.099328,504.1600830000002,341.2451560000002,-0.0002075357450717,5.065095609118694e-05,-0.0001203466783998,0.0,-4.384274628471137e-06,1.55354432134156e-06,-9.037331716166916e-06,0.0,0.0004959379522123,-0.6260088515178003,-0.0005046989568272,0.2491863765880354,1.3497676487298258e-05,-0.2499916639997946,0.0680558736452082,34.37589959118685,0.002,0.0069019097712094,0.0093136786086648,0.009931238304624,0.0,10.0,180.0,-0.2636371705191102,-5.182628834773295,0.3672244646971348,0.0,0.0,0.0,0.0,0.0,0.0
11,0.22,-296.1799567601411,155.09932432878966,504.16008563228695,318.28750518981707,-296.179949,155.099328,504.1600830000002,341.2451560000002,5.758282468376229e-05,0.0001196914892478,7.883408934657645e-05,0.0,7.566340364954655e-06,3.671724001253466e-06,-3.045532640775484e-06,0.0,0.0005188691109997,-0.0009453880617731,-0.0004835103757299,0.2491021146087084,3.396703334658004e-06,0.0008534540940263,0.0678789418293505,-0.0267112103684013,0.002,0.0066357918674533,0.0094106424371559,0.0098975379584063,0.0,10.0,180.0,-0.2616504989227655,-5.180678683641828,0.3662156983399441,0.0,0.0,0.0,0.0,0.0,0.0
12,0.24,-296.179945234045,155.09932390070043,504.1600917264949,318.2875164516784,-296.179949,155.099328,504.1600830000002,341.2451560000002,-0.0001942263504348,0.0001337868670046,-0.000119646277904,0.0,-3.769315337377641e-06,4.104541612471117e-06,-8.927222050911903e-06,0.0,-0.0009768810408559,0.0006332961417108,2.057823859313405e-05,0.7506435650698593,-0.0005112643715698,0.0003836860112203,-0.0346683554500108,8.55882705424586,0.002,0.0066712723432185,0.0093539952037697,0.0096771242996235,0.0,10.0,180.0,-0.2616186008220471,-5.183613093660323,0.3651874762878212,0.0,0.0,0.0,0.0,0.0,0.0
13,0.2600000000000001,-296.1799454932937,155.09933189407764,504.1600801467445,318.2875165060942,-296.179949,155.099328,504.1600830000002,341.2451560000002,-0.0001901678635432,-0.0001203465856993,0.000202481619868,0.0,-3.512635356419523e-06,-3.691008114004306e-06,2.467541508310972e-06,0.0,-0.0004998211752708,-0.248626939554184,-2.806244140878509e-06,-0.261118667028575,0.0004928956617371,0.3617734161410834,0.0346707817181497,-0.032478955957761,0.002,0.0067469309434001,0.009429470846067,0.0097153301318268,0.0,10.0,180.0,-0.2635934471926182,-5.181664482197961,0.3661865594594363,0.0,0.0,0.0,0.0,0.0,0.0
14,0.2800000000000001,-296.17995127143934,155.09932617437383,504.1600899095823,318.28750347756284,-296.179949,155.099328,504.1600830000002,341.2451560000002,-6.158575377711072e-05,6.563055926058171e-05,-0.00013153787806,0.0,2.2751874584151765e-06,2.019354507069183e-06,-7.311487970317063e-06,0.0,-0.0005179715334313,-0.2498222341723748,0.0009291515276607,0.4876750075253712,-0.0004888259665933,-0.375846988626926,0.0353060333832261,-0.0267342950558315,0.002,0.0063546351318917,0.0094640730160809,0.0097783952177179,0.0,10.0,180.0,-0.2627001575203757,-5.181673111816374,0.3662678819605054,0.0,0.0,0.0,0.0,0.0,0.0
15,0.3000000000000001,-296.1799431701867,155.09932632024504,504.16009359242673,318.2876189857208,-296.179949,155.099328,504.1600830000002,341.2451560000002,-0.0002613207049745,5.4354665098844585e-05,-0.0001329596340677,0.0,-6.023055759955476e-06,1.6669182338762791e-06,-1.063446180275751e-05,0.0,-0.0014582247539507,-0.3634080409844826,-0.0005093051308342,0.0113746785039941,-0.0009842052820137,-0.4995414314026579,0.0010761943460985,0.0143736966773278,0.002,0.0068317871418572,0.0092682052782218,0.0093934613757302,0.0,10.0,180.0,-0.2617971342888959,-5.18166837004197,0.3662902261722185,0.0,0.0,0.0,0.0,0.0,0.0
16,0.32,-296.1799469821256,155.09932228954384,504.1600914620959,318.28719174728906,-296.179949,155.099328,504.1600830000002,341.2451560000002,-6.234986840959851e-05,0.0001858783243107,-0.0001304363447529,0.0,-2.020146572800769e-06,5.701551921022912e-06,-8.71811565438105e-06,0.0,0.0005072924783712,-0.2503498262395006,1.0620591161107554e-05,0.1243961744851726,-5.8140833089768975e-06,-0.2486601622773416,-0.0340629675023597,25.818139601011133,0.002,0.0066999182065857,0.0093395527182393,0.0096326003981182,0.0,10.0,180.0,-0.2637343870869538,-5.18159043617393,0.3662128566664167,0.0,0.0,0.0,0.0,0.0,0.0
17,0.3400000000000001,-296.17994911946056,155.09933203853035,504.1600877834796,318.2877462633219,-296.179949,155.099328,504.1600830000002,341.2451560000002,-6.219624236723488e-05,-0.0001314498173605,-6.078865853678284e-05,0.0,1.1184433054065898e-07,-4.038303831052115e-06,-5.208395870260242e-06,0.0,-0.0009974670692648,-0.2492840699403709,0.002009972321425,0.0006731391791953,0.0024788064087192,-0.000135295403371,-0.0007327046485416,-8.548957970657153,0.002,0.0069472645305691,0.0092842915863034,0.0097987789855668,0.0,10.0,180.0,-0.2597481575123527,-5.182480074557776,0.3661477521780443,0.0,0.0,0.0,0.0,0.0,0.0
18,0.36,-296.1799490028014,155.09933204573406,504.1600860713571,318.2876279549208,-296.179949,155.099328,504.1600830000002,341.2451560000002,-0.0001290759724712,-0.0001318329412247,-1.1930851383106097e-06,0.0,-3.348252605026898e-09,-4.044076559930889e-06,-3.66595697039176e-06,0.0,-0.0010141575917772,-0.2493287337771624,-0.0005122741750024,-0.2488153462017805,0.0014974502150727,-0.0014554332627092,0.0333583695428197,-8.601685972787376,0.002,0.0066288595232244,0.0093809339007386,0.009821972555792,0.0,10.0,180.0,-0.261635328293673,-5.182522946784443,0.3642206765719071,0.0,0.0,0.0,0.0,0.0,0.0
19,0.3800000000000001,-296.1799486617064,155.0993304500057,504.1600878734222,318.28750445424816,-296.179949,155.099328,504.1600830000002,341.2451560000002,-0.0001302222562377,-8.014192014834911e-05,4.495726097980917e-06,0.0,-3.469372944871285e-07,-2.4589112087444177e-06,-5.275996048272573e-06,0.0,-0.0015156942467116,-0.0005498835942286,-2.3203361453927662e-05,0.2497244376139467,-0.0004812919755339,-0.1253678072915323,0.0684138051409333,17.129592748740627,0.002,0.0061582125458611,0.0094503895263269,0.0099684879359597,0.0,10.0,180.0,-0.2625868570245055,-5.1806649810616205,0.3652198214791612,0.0,0.0,0.0,0.0,0.0,0.0
