pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,Neural_Net_Old,Neural_Net_New,Random_Forest_Old,Random_Forest_New
-23.68730457,224.62253452,386.77999,22800.0,1.1392350000000029,5.407289000000048,0.0,-13.04375000000046,3.0791500000049155,0.0,0.0,-0.6100098099999999,-5.9671875,-0.3415039299999999,-1.3801757499999998,213.68777269846868,69.5647304818797,71.59122600787727,230.33885839116056,357.88799999999463,-0.51270944,-0.6674402,-0.49881641199999976,-0.6401464861
-23.669737320000003,224.73191197,386.77999,22800.0,0.878362500000005,5.468872500000117,0.0,-13.043624999999889,3.0791750000034317,0.0,0.0,-0.6022949599999998,-5.97607422,-0.3458984699999999,-1.37592036,210.51647580638613,79.7060956644782,71.59122719655787,230.3388606565657,357.28799999999467,-0.41650486,-0.6094773,-0.4494575322999997,-0.5361625992
-23.65738757,224.84252109,386.77999,22800.0,0.6174874999999959,5.530456000000044,0.0,-13.04375000000046,3.079174999996326,0.0,0.0,-0.5867187999999999,-5.99086913,-0.3471679799999999,-1.3723314800000002,207.34516724922773,89.84753173341642,71.59122492795059,230.3388563330124,356.9039999999921,-0.29580137,-0.49862283,-0.42190040869999973,-0.49777393000000003
-23.65025532,224.95436187,386.77999,22800.0,0.3566125000000042,5.592038999999858,0.0,-13.043749999999571,3.0791499999907046,0.0,0.0,-0.57202152,-5.98496093,-0.34331057,-1.37110103,204.1738600562482,99.98895971938786,71.5912211131903,230.33884906277825,356.3759999999951,-0.19888166,-0.32127962,-0.3179082129999997,-0.5148877031000001
-23.64807738,225.0678967,386.77999,22800.0,0.1088969999999989,5.67674150000002,0.0,-12.385775000000262,4.235125000008111,0.0,0.0,-0.56791993,-6.01220703,-0.3437011899999999,-1.36653804,201.13223750105448,110.4905120807349,71.67479606268492,230.4911724338216,355.89599999999626,-0.15292765,-0.18245476,-0.30730225879999973,-0.5411640735000001
-23.648045,225.18407767,386.77999,22800.0,0.0016190000000015,5.809048500000102,0.0,-5.3638999999998624,6.615350000004128,0.0,0.0,-0.6124023599999999,-6.00463867,-0.34731448,-1.36310299,199.04348229932617,117.42446132403424,72.07749608266742,231.1029362248572,355.6799999999988,-0.1164029,-0.08306055,-0.25575489309999966,-0.5173042122999999
-23.648045,225.30074433,386.77999,22800.0,0.0,5.833333000000067,0.0,-0.0809500000000767,1.2142249999982369,0.0,0.0,-0.58208008,-6.0170898600000005,-0.3438964999999999,-1.37494624,198.94278676121965,117.87652423720988,72.15378537099363,231.24252932920243,355.6320000000007,-0.08425266,-0.008636587,0.2461103498333336,0.21360155789999996
-23.648045,225.417411,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,2.499999851579e-05,0.0,0.0,-0.59130858,-6.00346681,-0.3389159999999999,-1.38781489,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588252,355.68000000000467,-0.055627633,0.04007765,0.33450342458333354,0.29472215969999993
-23.648045,225.53407767,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,0.0,0.0,0.0,-0.5771972499999999,-5.9962890600000005,-0.3407226199999999,-1.39401852,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588247,355.2240000000049,-0.04462373,0.060878165,0.3300918027833336,0.31479833109999994
-23.648045,225.65074433,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.499999851579e-05,0.0,0.0,-0.5665526999999999,-5.99926757,-0.3430663599999999,-1.39647946,198.9427867612196,117.87652423720988,72.15378537099363,231.2425293292024,355.07999999999885,-0.04417134,0.06257221,0.3034277413500002,0.34167870189999994
-23.648045,225.767411,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,2.499999141036e-05,0.0,0.0,-0.56181638,-5.99526367,-0.3386230099999999,-1.40232418,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,354.98399999999674,-0.043956954,0.06239279,0.3034277413500002,0.34167870189999994
-23.648045,225.88407767,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,0.0,0.0,0.0,-0.5573242099999999,-5.9846191300000005,-0.3351073899999999,-1.40565672,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,354.9359999999986,-0.043828793,0.06224928,0.3034277413500002,0.34167870189999994
-23.648045,226.00074433,386.77999,22800.0,0.0,5.833332999999925,0.0,0.0,-2.499999851579e-05,0.0,0.0,-0.55195313,-5.99194336,-0.3384765399999999,-1.40458009,198.94278676122,117.87652423720756,72.1537853709932,231.2425293292016,354.76800000000515,-0.04374575,0.06220135,0.3034277413500002,0.34167870189999994
-23.648045,226.117411,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,2.499999851579e-05,0.0,0.0,-0.54785157,-6.00834962,-0.3398437199999999,-1.40673341,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,354.81600000000907,-0.043710213,0.06208036,0.3034277413500002,0.34167870189999994
-23.648045,226.23407767,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,0.0,0.0,0.0,-0.5457031399999999,-6.00239258,-0.3348632499999999,-1.41503907,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,354.7920000000042,-0.04362197,0.061988294,0.3034277413500002,0.34167870189999994
-23.648045,226.35074433,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.499999141036e-05,0.0,0.0,-0.5448242299999999,-5.988281259999999,-0.3333007499999999,-1.41990967,198.9427867612196,117.87652423720988,72.15378537099363,231.2425293292024,354.67200000000884,-0.043511383,0.061826892,0.3034277413500002,0.34167870189999994
-23.648045,226.467411,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,2.499999851579e-05,0.0,0.0,-0.5420410399999999,-5.98930664,-0.3376952599999999,-1.41873048,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588247,354.40800000000746,-0.043389738,0.061712783,0.3034277413500002,0.34167870189999994
-23.648045,226.58407767,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,0.0,0.0,0.0,-0.5396484599999999,-5.99262696,-0.3375487799999999,-1.41893556,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588247,354.40800000000746,-0.04332025,0.06159302,0.3034277413500002,0.34167870189999994
-23.648045,226.70074433,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.499999851579e-05,0.0,0.0,-0.54023439,-5.987744149999999,-0.33256831,-1.42021728,198.94278676121965,117.87652423720988,72.15378537099363,231.2425293292024,354.4560000000056,-0.04327605,0.06155325,0.3034277413500002,0.34167870189999994
-23.648045,226.817411,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,2.499999851579e-05,0.0,0.0,-0.5394531599999999,-5.9917969,-0.3334960699999999,-1.41621826,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588247,354.5280000000086,-0.04319591,0.061424367,0.3034277413500002,0.34167870189999994
-23.648045,226.93407767,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,0.0,0.0,0.0,-0.5369140799999998,-5.997705099999999,-0.3378906099999999,-1.4114501999999998,198.9427853970404,117.87653232017166,72.15378691714628,231.24253227588247,354.1440000000119,-0.04311015,0.061445855,0.3034277413500002,0.34167870189999994
-23.648045,227.05074433,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.499999851579e-05,0.0,0.0,-0.5352050899999999,-6.002099629999999,-0.3360351399999999,-1.41452637,198.94278676121965,117.87652423720984,72.15378537099363,231.2425293292024,354.2160000000091,-0.043124247,0.06129197,0.3034277413500002,0.34167870189999994
-23.648045,227.167411,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,2.499999851579e-05,0.0,0.0,-0.5365234499999999,-5.99072266,-0.3316406099999999,-1.41970458,198.9427853970404,117.87653232017166,72.15378691714628,231.24253227588247,354.33600000000445,-0.04303989,0.06128391,0.3034277413500002,0.34167870189999994
-23.648045,227.28407767000004,386.77999,22800.0,0.0,5.833333500000322,0.0,0.0,1.4210854715202004e-11,0.0,0.0,-0.5351562799999999,-5.9824218700000005,-0.3344726299999999,-1.41955077,198.9427853970396,117.87653232017624,72.15378691714716,231.2425322758842,354.2640000000014,-0.043029357,0.061290883,0.3034277413500002,0.34167870189999994
-23.648045,227.40074433,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.5000012726645287e-05,0.0,0.0,-0.5322265999999999,-5.99492188,-0.3379882499999999,-1.41637207,198.94278676121965,117.87652423720988,72.15378537099365,231.2425293292024,354.1680000000051,-0.04301254,0.061238922,0.3034277413500002,0.34167870189999994
-23.648045,227.517411,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,2.4999991410364715e-05,0.0,0.0,-0.5306641099999998,-6.0032226600000005,-0.3348632399999999,-1.41673095,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,354.14400000000023,-0.042985506,0.061175533,0.3034277413500002,0.34167870189999994
-23.648045,227.63407767000004,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,4.716279450311944e-18,0.0,0.0,-0.5311035699999999,-5.99047852,-0.33188476,-1.4164746,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,354.21600000000325,-0.042919286,0.061053567,0.3034277413500002,0.34167870189999994
-23.648045,227.75074433,386.77999,22800.0,0.0,5.833332999999925,0.0,0.0,-2.499999851578529e-05,0.0,0.0,-0.5289551199999999,-5.99208983,-0.3358398299999999,-1.4123730499999998,198.94278676122,117.87652423720758,72.15378537099319,231.2425293292016,354.0240000000049,-0.042813934,0.060972124,0.3034277413500002,0.34167870189999994
-23.648045,227.867411,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,2.499999851579472e-05,0.0,0.0,-0.5270020099999999,-6.0024414,-0.3378906399999999,-1.4115015,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,353.88000000000466,-0.042730145,0.06083426,0.3034277413500002,0.34167870189999994
-23.648045,227.98407767,386.77999,22800.0,0.0,5.83333350000018,0.0,0.0,1.4210859431481454e-11,0.0,0.0,-0.5269043299999999,-5.9941406100000005,-0.3333496099999999,-1.41724368,198.94278539704,117.87653232017396,72.15378691714672,231.24253227588335,353.80800000000164,-0.04266988,0.060795,0.3034277413500002,0.34167870189999994
-23.648045,228.10074433,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.5000005621210567e-05,0.0,0.0,-0.5271972899999999,-5.9868164,-0.3322754099999999,-1.42108888,198.9427867612196,117.87652423720984,72.15378537099363,231.2425293292024,353.9760000000009,-0.04264922,0.060689796,0.3034277413500002,0.34167870189999994
-23.648045,228.217411,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,2.4999998515799435e-05,0.0,0.0,-0.5246582099999999,-5.99770507,-0.3370117399999999,-1.41806398,198.9427853970404,117.87653232017166,72.15378691714628,231.24253227588247,353.90400000000375,-0.04253852,0.060599547,0.3034277413500002,0.34167870189999994
-23.648045,228.33407767,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,9.432558900623889e-18,0.0,0.0,-0.5226562399999999,-6.00615234,-0.3372558799999999,-1.41693605,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588252,353.5920000000042,-0.042438753,0.060467653,0.3034277413500002,0.34167870189999994
-23.648045,228.45074433,386.77999,22800.0,0.0,5.833332999999783,0.0,0.0,-2.5000012726635285e-05,0.0,0.0,-0.52358398,-5.99833984,-0.3325683699999999,-1.41755128,198.9427867612204,117.87652423720527,72.15378537099275,231.24252932920075,353.4960000000021,-0.042340424,0.060256295,0.3034277413500002,0.34167870189999994
-23.648045,228.567411,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,2.500001272665472e-05,0.0,0.0,-0.5237304599999999,-5.98867187,-0.3335449299999999,-1.41483399,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588252,353.5440000000002,-0.042187713,0.060120028,0.3034277413500002,0.34167870189999994
-23.648045,228.68407767,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,4.716279450311944e-18,0.0,0.0,-0.52250974,-5.99658201,-0.3378906399999999,-1.41109134,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588247,353.35200000000185,-0.042127404,0.06013141,0.3034277413500002,0.34167870189999994
-23.648045,228.80074433,386.77999,22800.0,0.0,5.833333000000351,0.0,0.0,-2.499998430493528e-05,0.0,0.0,-0.5212401999999999,-6.0050780900000005,-0.3364746099999999,-1.41303958,198.94278676121888,117.87652423721448,72.15378537099453,231.24252932920407,353.44799999999816,-0.042113118,0.060007952,0.3034277413500002,0.34167870189999994
-23.648045,228.917411,386.77999,22800.0,0.0,5.833333500000322,0.0,0.0,2.499999851579472e-05,0.0,0.0,-0.5227050399999998,-6.0043457,-0.3323730599999999,-1.41729494,198.94278539703964,117.87653232017624,72.15378691714716,231.2425322758842,353.35199999999605,-0.042050768,0.0600029,0.3034277413500002,0.34167870189999994
-23.648045,229.03407767000004,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,-1.4210849998922552e-11,0.0,0.0,-0.5216796199999999,-6.004687500000001,-0.3350585799999999,-1.41729492,198.9427853970404,117.87653232017166,72.15378691714628,231.24253227588247,353.3999999999942,-0.04199364,0.05980883,0.3034277413500002,0.34167870189999994
-23.648045,229.15074433,386.77999,22800.0,0.0,5.833332999999783,0.0,0.0,-2.500001272664471e-05,0.0,0.0,-0.52021478,-6.01293946,-0.33867185,-1.41452637,198.9427867612204,117.87652423720526,72.15378537099276,231.24252932920072,353.1119999999995,-0.041842382,0.05971328,0.3034277413500002,0.34167870189999994
-23.648045,229.26741100000004,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,2.500000562121529e-05,0.0,0.0,-0.51992184,-6.009570310000001,-0.3353026799999999,-1.41411621,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,353.01599999999746,-0.04175068,0.05951663,0.3034277413500002,0.34167870189999994
-23.648045,229.38407767,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,-4.710858439449517e-18,0.0,0.0,-0.5216796699999999,-5.99960939,-0.3322753399999999,-1.41324462,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,352.94400000000024,-0.041648097,0.059464764,0.3034277413500002,0.34167870189999994
-23.648045,229.50074433,386.77999,22800.0,0.0,5.833332999999925,0.0,0.0,-2.4999998515794712e-05,0.0,0.0,-0.5199706899999998,-6.000244159999999,-0.33627924,-1.40868164,198.94278676122,117.87652423720758,72.1537853709932,231.24252932920157,353.0399999999965,-0.041617498,0.059377898,0.3034277413500002,0.34167870189999994
-23.648045,229.61741100000003,386.77999,22800.0,0.0,5.83333350000018,0.0,0.0,2.500001272664529e-05,0.0,0.0,-0.5177733999999999,-6.01782229,-0.3383300399999999,-1.40663087,198.94278539704,117.87653232017396,72.15378691714673,231.2425322758833,352.9679999999993,-0.04154529,0.0593836,0.3034277413500002,0.34167870189999994
-23.648045,229.73407767000003,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,-1.4210854140574851e-11,0.0,0.0,-0.5179198899999999,-6.0246094,-0.33393551,-1.41114259,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,352.82399999999905,-0.04157705,0.059491605,0.3034277413500002,0.34167870189999994
-23.648045,229.85074433000003,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.499999141036414e-05,0.0,0.0,-0.51879879,-6.009960980000001,-0.3328124599999999,-1.4141162,198.94278676121965,117.87652423720988,72.15378537099363,231.2425293292024,353.0399999999965,-0.041721046,0.05969002,0.3034277413500002,0.34167870189999994
-23.648045,229.967411,386.77999,22800.0,0.0,5.833333499999753,0.0,0.0,2.4999984304935856e-05,0.0,0.0,-0.5172362799999999,-6.00952153,-0.3374022899999999,-1.41211669,198.9427853970412,117.87653232016706,72.1537869171454,231.2425322758808,353.42399999999907,-0.04194505,0.060078718,0.3034277413500002,0.34167870189999994
-23.648045,230.08407767000003,386.77999,22800.0,0.0,5.833333499999753,0.0,0.0,-4.141652298894627e-18,0.0,0.0,-0.5155761299999999,-6.01040042,-0.3377440899999999,-1.41088622,198.9427853970412,117.87653232016709,72.15378691714541,231.2425322758808,353.7360000000044,-0.042270817,0.060588114,0.3034277413500002,0.34167870189999994
-23.648045,230.20074433,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.4999984304939427e-05,0.0,0.0,-0.5165527099999999,-5.99790043,-0.3331054099999999,-1.41129637,198.94278676121965,117.87652423720984,72.15378537099363,231.2425293292024,354.0000000000058,-0.042689074,0.061140783,0.3034277413500002,0.34167870189999994
-23.648045,230.31741100000005,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,2.499999851579057e-05,0.0,0.0,-0.5162109299999998,-5.99375004,-0.3339354999999999,-1.40796385,198.9427853970404,117.87653232017166,72.15378691714628,231.24253227588247,354.5039999999979,-0.043111335,0.061634988,0.3034277413500002,0.34167870189999994
-23.648045,230.43407767,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,5.692061405548898e-19,0.0,0.0,-0.5142577899999999,-6.01376956,-0.3384276999999999,-1.40309326,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588252,354.8399999999965,-0.04350967,0.062226605,0.3034277413500002,0.34167870189999994
-23.648045,230.55074433,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.4999998515789437e-05,0.0,0.0,-0.5132812299999999,-6.017382830000001,-0.3368163699999999,-1.4056054699999998,198.9427867612196,117.87652423720988,72.15378537099363,231.24252932920243,355.1999999999942,-0.04394431,0.062754706,0.3034277413500002,0.34167870189999994
-23.648045,230.667411,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,2.499999851579057e-05,0.0,0.0,-0.5153319899999999,-6.00800784,-0.3326171599999999,-1.41098876,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588252,355.48799999999466,-0.04438842,0.063394174,0.3034277413500002,0.34167870189999994
-23.648045,230.78407767,386.77999,22800.0,0.0,5.833333499999753,0.0,0.0,-1.4210859431481454e-11,0.0,0.0,-0.5142577799999999,-5.99804691,-0.3351073999999999,-1.41283445,198.9427853970412,117.87653232016706,72.1537869171454,231.24253227588088,356.0399999999965,-0.044911865,0.063985184,0.3034277413500002,0.34175389729999994
-23.648045,230.90074433,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.4999984304940003e-05,0.0,0.0,-0.5127929299999998,-6.000048850000001,-0.3385741999999999,-1.4114501699999995,198.9427867612196,117.87652423720988,72.15378537099363,231.2425293292024,356.5679999999935,-0.045364637,0.064499006,0.3034277413500002,0.34179588949999995
-23.648045,231.017411,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,2.499999141036e-05,0.0,0.0,-0.5119140199999999,-6.00268557,-0.3352050599999999,-1.41283445,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,356.8319999999949,-0.04564381,0.06476015,0.3035185621500002,0.34188671029999995
-23.648045,231.13407767000004,386.77999,22800.0,0.0,5.83333350000018,0.0,0.0,1.4210854715202004e-11,0.0,0.0,-0.51342771,-6.00161135,-0.3321777299999999,-1.4127319100000002,198.94278539704,117.87653232017396,72.15378691714672,231.24253227588335,356.59199999999254,-0.045765422,0.064945966,0.3035185621500002,0.3420703049999999
-23.648045,231.25074433,386.77999,22800.0,0.0,5.833332999999925,0.0,0.0,-2.5000012726645287e-05,0.0,0.0,-0.5123535099999998,-6.00449222,-0.3360351399999999,-1.40898924,198.94278676122,117.87652423720756,72.15378537099319,231.2425293292016,356.59199999998674,-0.045906343,0.06498982,0.3035185621500002,0.3420703049999999
-23.648045,231.367411,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,2.499999851579472e-05,0.0,0.0,-0.5111328099999999,-6.01772463,-0.3379882799999999,-1.40832276,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,356.92799999998533,-0.04596328,0.0650605,0.3035185621500002,0.3420703049999999
-23.648045,231.48407767,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,4.716279450311944e-18,0.0,0.0,-0.51162108,-6.0129883,-0.3336425699999999,-1.41432129,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,356.9519999999902,-0.04603875,0.06526974,0.3035185621500002,0.3420703049999999
-23.648045,231.60074433,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.499999141035528e-05,0.0,0.0,-0.5128905999999999,-5.99702152,-0.3324707099999999,-1.41826904,198.94278676121965,117.87652423720988,72.15378537099363,231.2425293292024,356.9759999999951,-0.046160124,0.065324634,0.3035185621500002,0.3420703049999999
-23.648045,231.717411,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,2.499999851579472e-05,0.0,0.0,-0.5114257499999999,-6.00000003,-0.3371582099999999,-1.41596191,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588247,356.9999999999942,-0.04619404,0.06535016,0.3035185621500002,0.3420703049999999
-23.648045,231.83407767,386.77999,22800.0,0.0,5.83333350000018,0.0,0.0,7.105432073880452e-12,0.0,0.0,-0.5097167699999999,-6.0114258,-0.3376464899999999,-1.41447509,198.94278539704004,117.87653232017394,72.15378691714673,231.2425322758833,357.0479999999923,-0.046191525,0.06530298,0.3035185621500002,0.3420703049999999
-23.648045,231.95074433,386.77999,22800.0,0.0,5.833333000000209,0.0,0.0,-2.4999998515787925e-05,0.0,0.0,-0.5116210699999999,-6.00947268,-0.33315427,-1.4137573099999998,198.94278676121925,117.87652423721218,72.15378537099409,231.2425293292032,356.9519999999902,-0.04612928,0.06526403,0.3035185621500002,0.3420703049999999
-23.648045,232.067411,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,2.499999141036208e-05,0.0,0.0,-0.5114746099999999,-6.00039065,-0.3341796699999999,-1.40914305,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588247,356.80799999999,-0.04611428,0.06527941,0.3035185621500002,0.3420703049999999
-23.648045,232.18407767,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,-5.692061405548898e-19,0.0,0.0,-0.5098144699999999,-6.004003920000001,-0.3386718599999999,-1.4032983299999997,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588247,356.92799999998533,-0.046171226,0.06533831,0.3035185621500002,0.3420703049999999
-23.648045,232.30074433,386.77999,22800.0,0.0,5.833332999999783,0.0,0.0,-2.5000012726645287e-05,0.0,0.0,-0.5087890799999999,-6.00659183,-0.3371093599999999,-1.40437499,198.9427867612204,117.87652423720526,72.15378537099276,231.24252932920072,357.1439999999886,-0.046253197,0.0654285,0.3035185621500002,0.3420703049999999
-23.648045,232.417411,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,2.500001272664472e-05,0.0,0.0,-0.5104492099999999,-5.99682619,-0.3330077999999999,-1.40827146,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588247,357.2399999999907,-0.04625687,0.06539661,0.3035185621500002,0.3420703049999999
-23.648045,232.53407767,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,-5.285485590866834e-18,0.0,0.0,-0.5095214899999999,-5.99448243,-0.3359863099999999,-1.40791256,198.9427853970404,117.87653232017163,72.15378691714628,231.24253227588247,356.9039999999921,-0.046190448,0.06539477,0.3035185621500002,0.3420703049999999
-23.648045,232.65074433,386.77999,22800.0,0.0,5.833333000000351,0.0,0.0,-2.499998430494528e-05,0.0,0.0,-0.5080078099999998,-6.00898439,-0.3396484199999999,-1.40416989,198.94278676121883,117.87652423721448,72.15378537099453,231.24252932920407,356.80799999999,-0.0462068,0.06531425,0.3035185621500002,0.3420703049999999
-23.648045,232.767411,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,2.499997719949472e-05,0.0,0.0,-0.5074218699999999,-6.00903322,-0.3365233999999999,-1.40391353,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,357.0719999999856,-0.04617678,0.06528046,0.3035185621500002,0.3420703049999999
-23.648045,232.88407767,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,-1.0565550170871241e-17,0.0,0.0,-0.5088867199999999,-5.998144560000001,-0.3335448899999999,-1.40288814,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,357.0479999999865,-0.046178453,0.065407686,0.3035185621500002,0.3420703049999999
-23.648045,233.00074433,386.77999,22800.0,0.0,5.833332999999783,0.0,0.0,-2.5000005621227924e-05,0.0,0.0,-0.5075195399999999,-5.996972680000001,-0.3373534899999999,-1.39853024,198.9427867612204,117.87652423720527,72.15378537099275,231.24252932920075,357.02399999998744,-0.04624486,0.065406755,0.3035185621500002,0.3420703049999999
-23.648045,233.11741100000003,386.77999,22800.0,0.0,5.833333499999753,0.0,0.0,2.499999851578208e-05,0.0,0.0,-0.5061523499999999,-6.00551759,-0.3393554699999999,-1.39699217,198.9427853970412,117.87653232016706,72.1537869171454,231.24253227588088,357.02399999999324,-0.046239898,0.06538663,0.3035185621500002,0.3420703049999999
-23.648045,233.23407767,386.77999,22800.0,0.0,5.833333499999895,0.0,0.0,7.1054220775364215e-12,0.0,0.0,-0.50664062,-6.0114258,-0.33471679,-1.4021703899999998,198.9427853970408,117.87653232016936,72.15378691714584,231.2425322758817,357.0479999999923,-0.046210118,0.06531884,0.3035185621500002,0.3420703049999999
-23.648045,233.35074433000003,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.499999141036528e-05,0.0,0.0,-0.5082519399999998,-6.01181645,-0.3335449299999999,-1.40493894,198.94278676121965,117.87652423720988,72.15378537099363,231.24252932920243,356.951999999996,-0.046136457,0.06526523,0.3035185621500002,0.3420703049999999
-23.648045,233.467411,386.77999,22800.0,0.0,5.83333350000018,0.0,0.0,2.5000005621214724e-05,0.0,0.0,-0.50673825,-6.012988330000001,-0.3380371099999999,-1.40288815,198.94278539704004,117.87653232017394,72.15378691714672,231.24253227588335,356.8079999999958,-0.04611428,0.06527941,0.3035185621500002,0.3420703049999999
-23.648045,233.58407767,386.77999,22800.0,0.0,5.8333335000000375,0.0,0.0,-7.105429992212281e-12,0.0,0.0,-0.5053222399999999,-6.01718757,-0.3383300899999999,-1.4019653,198.9427853970404,117.87653232017166,72.15378691714628,231.24253227588252,356.9279999999912,-0.046171226,0.06533831,0.3035185621500002,0.3420703049999999
-23.648045,233.70074433000005,386.77999,22800.0,0.0,5.833333000000067,0.0,0.0,-2.4999998515789992e-05,0.0,0.0,-0.5068847099999999,-6.0085938400000005,-0.3331543199999999,-1.40227292,198.9427867612196,117.87652423720984,72.15378537099363,231.2425293292024,357.14399999999443,-0.048360445,0.06259822,0.3209238311000003,0.3317065407999999
-23.648045,233.81741100000005,386.77999,22800.0,0.0,5.833333499999753,0.0,0.0,2.4999984304940007e-05,0.0,0.0,-0.5072753399999999,-5.998291109999999,-0.3336426099999999,-1.3993505599999998,198.9427853970412,117.87653232016706,72.1537869171454,231.24253227588088,357.2399999999965,-0.026283616,0.090692356,0.33914209010000024,0.32440185509999997
-23.648078570000003,233.93351857,386.77999,22800.0,-0.0016785000000041,5.805378499999989,0.0,-0.0839250000002039,-1.3977499999882073,0.0,0.0,-0.5056640299999999,-5.97944345,-0.3376465099999999,-1.39632568,198.98674711169653,117.4827573510476,72.06575125507831,231.0824660499611,356.9039999999979,0.05232401,0.1856899,0.35806640480000024,0.3251230465
-23.65028445,234.04695896000004,386.77999,22800.0,-0.1102939999999996,5.672019500000118,0.0,-5.430774999999774,-6.667949999993539,0.0,0.0,-0.4069335599999998,-6.000683669999999,-0.3366699499999999,-1.39745361,196.49370271075247,119.97354977096016,71.66043633192933,230.4676991557911,356.6640000000014,0.14076474,0.2885908,0.38136425370000027,0.31757763699999997
