Unnamed: 0,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,a_p,a_e,phi,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
3669,73.37899999999999,-1.1480946,164.5821708,398.7800194,1598997.6866288,-1.148045,164.5190676,398.77999,1599009.447453,0.0016574999999998,-3.1730688,-0.0009706,22800.0,4.960000000000138e-05,-0.002713,-2.939999999999739e-05,0.0,0.0051250000000002,6.287499999999019,-4.845699999999908,234.3187500001065,-0.0063499999995997,-2.9812500002890374,22799.58342500031,-42.91249933885265,0.002,6.0,10.0,180.0,0.3198242000000001,-5.7143555,-0.4028319999999999,-0.5834471999999999,-4.97837850287852e-63,6.835473801079463e-63,2.011460160168329e-63,8.456301938196236e-63,0.0
3670,73.399,-1.147995,164.5369608,398.7799521,1599453.6853699,-1.148045,164.499981,398.77999,1599465.447453,-0.0016629000000001,-1.0834413,0.0012615999999999,22800.0,-4.999999999999863e-05,-0.0324928,3.7900000000002615e-05,0.0,-0.0124500000000027,-5.987499999998685,-0.6567499999995619,8.056249999910392,-0.0078249999987178,4.700000000212867,22799.875274999067,141.62500010570656,0.002,6.0,10.0,180.0,0.3242187000000001,-5.038086000000001,-0.4023438,-0.5983153,-2.48918925143926e-63,3.417736900539732e-63,1.0057300800841646e-63,4.228150969098118e-63,0.0
3671,73.419,-1.1480499,164.5187306,398.7799561,1599909.6839048995,-1.148045,164.499981,398.77999,1599921.447453,0.0001602999999998,-0.624995,0.0011313999999999,22800.0,4.800000000001388e-06,-0.0187498,3.390000000000261e-05,0.0,0.0146499999999993,3.112499999999314,-0.7365500000005909,31.86250000002389,0.003674999999248,2.806250000020327,22800.25289999903,17.16874976409745,0.002,6.0,10.0,180.0,0.3198242,-4.998046799999999,-0.4033203,-0.5998534,-1.24459462571963e-63,1.7088684502698658e-63,5.028650400420823e-64,2.114075484549059e-63,0.0
3672,73.439,-1.1480662,164.5086524,398.7800509,960285.6853241,-1.148045,164.499981,398.77999,960297.447453,0.0007136999999998,-0.2890574,-0.0020447,22800.0,2.120000000000139e-05,-0.0086717,-6.0899999999997394e-05,0.0,-0.0073249999999969,-1.1687500000009778,-0.3547250000003998,8.543750000100658,0.0095250000001101,-4.39374999992026,-79987199.83292499,-137.33124926025047,0.002,6.0,10.0,180.0,0.3208008,-4.862793000000001,-0.4038085,-0.5921631,-6.222973128598149e-64,8.544342251349329e-64,2.5143252002104115e-64,1.0570377422745297e-63,0.0
3673,73.459,-1.148045,164.50389460000002,398.780005,621.6862624,-1.148045,164.499981,398.77849,633.447453,-2.400000000177044e-06,-0.1304637,-0.5504824,22800.0,1.3877787807814461e-18,-0.003914,-1.4999999999997386e-05,0.0,0.0068499999999971,0.8625000000012278,-0.1555249999988461,10.98124999980854,-0.0100250000002688,-7.931250000581258,22799.6521,-4.293750000641739,0.002,6.0,10.0,180.0,0.3217773,-4.8554686,-0.4672851999999999,-0.6101075,-3.111486564299075e-64,4.272171125674664e-64,1.2571626001052056e-64,5.2851887113726484e-64,0.0
3674,73.479,-1.1480450000000002,164.5017481,398.7522168,1077.6861022,-1.148045,164.499981,398.68549,1089.4474530000002,-2.400000000177087e-06,-0.058914,-11.2932264,22800.0,1.3877787807814461e-18,-0.0017675,0.0167031,0.0,-0.0136999999999942,-0.4249999999997136,-0.0566500000005021,3.968750000105104,-5.489000000000033,-762.0249999998663,22800.149925,150.20625000182116,0.002,6.0,10.0,180.0,0.3227539000000001,-4.8491211,-4.2280272000000005,-0.6316406999999999,-1.5557432821495377e-64,2.136085562837332e-64,6.285813000526029e-65,2.6425943556863242e-64,0.0
3675,73.499,-1.1480597,164.5007949,398.4323858,1533.6882079,-1.148045,164.499981,398.1762572,1545.447453,0.0004856999999998,-0.0271433,-36.6958,22800.0,1.4700000000001387e-05,-0.0008145,0.140871,0.0,0.0090499999999993,-0.9125000000012428,-0.0431999999996435,-6.831249999983413,-28.70897500000069,-1453.3124999999814,22800.252925,-42.91249999948268,0.002,6.0,10.0,180.0,0.3188476000000001,-4.8374025000000005,-7.327636700000001,-0.6136963,-7.778716410747688e-65,1.068042781418666e-64,3.1429065002630148e-65,1.3212971778431621e-64,0.0
3676,73.519,-1.148041,164.5002149,397.5685118,1989.6890778,-1.148045,164.499981,397.0529157,2001.447453,-0.0001327000000001,-0.0078072,-58.7272283,22800.0,-3.999999999998612e-06,-0.0002342,0.2769575,0.0,-0.0005000000000032,0.9687500000021998,-0.0261250000001211,4.268750000058219,-55.64697500000051,-917.6562499998652,22799.858075,-154.50000000334404,0.002,6.0,10.0,180.0,0.3193359000000001,-4.8535156,-5.2519531,-0.5926758,-3.889358205373844e-65,5.3402139070933306e-65,1.5714532501315074e-65,6.6064858892158105e-65,0.0
3677,73.539,-1.1480713000000002,164.4999746,396.3211563,2445.6875441,-1.148045,164.499981,395.5901232,2457.447453,0.0008766999999998,0.0002004,-67.0852388,22800.0,2.62000000000014e-05,5.899999999999305e-06,0.2378185,0.0,0.0170999999999976,-0.793749999999909,0.0099999999996214,3.5437499999346755,-67.28467499999908,-315.1875000000359,22799.772275,38.63125000437431,0.002,6.0,10.0,180.0,0.3120118,-4.8833007,-2.2890625,-0.5911375999999999,-1.944679102686922e-65,2.6701069535466653e-65,7.857266250657537e-66,3.303242944607905e-65,0.0
3678,73.559,-1.1480391,164.4999345,394.974131,2901.686354,-1.148045,164.499981,394.1845141,2913.447453,-0.0001980000000001,0.0015352,-58.97652,22800.0,-5.999999999998601e-06,4.5899999999999306e-05,0.0974678,0.0,-0.0253749999999941,4.574999999999735,0.0007499999995275,-1.7125000001172452,-63.991699999999696,655.637500000239,22800.08125,145.9124999997868,0.002,6.0,10.0,180.0,0.3276367,-4.890625,1.8911134,-0.6029296,-9.72339551343461e-66,1.3350534767733326e-65,3.9286331253287685e-66,1.6516214723039526e-65,0.0
3679,73.579,-1.1479082,164.4999327,393.8781815,3357.685988,-1.148045,164.499981,393.2257561,3369.447453,-0.0045596000000001,0.0016004,-35.1403832,22800.0,-0.0001367999999999,4.829999999999931e-05,-0.0977474,0.0,0.0065749999999975,-7.381250000000596,-0.0185749999992879,-4.456249999762463,-42.82300000000134,1462.5249999998148,22800.287250000005,-51.500000003278544,0.002,6.0,10.0,180.0,0.3286133000000001,-4.9047853,5.536621200000001,-0.5962647000000001,-4.861697756717305e-66,6.675267383866663e-66,1.9643165626643842e-66,8.258107361519763e-66,0.0
3680,73.599,-1.1481124,164.499829,393.29612,3813.6883683,-1.148045,164.499981,392.8602194,3825.447453,0.0022434999999998,0.0050509,-16.3673044,22800.0,6.74000000000014e-05,0.0001515999999999,-0.2547149,0.0,0.0102499999999949,6.531249999999784,0.0026749999996411,6.537500000014518,-18.5446749999997,670.1687500001441,22799.840925000004,-137.32499999993598,0.002,6.0,10.0,180.0,0.3203125000000001,-4.9262695,2.8686525,-0.595752,-2.430848878358653e-66,3.337633691933332e-66,9.821582813321921e-67,4.1290536807598815e-66,0.0
3681,73.619,-1.1480655,164.50013389999998,393.0291711,4269.6872466,-1.148045,164.50387310000002,392.7879632,4281.447453,0.0006809999999998,0.8142581,-8.2329665,22800.0,2.0500000000001403e-05,-0.0001437,-0.2094107999999999,0.0,-0.0219749999999963,-4.275000000000787,0.1594499999995946,58.94999999984663,-9.17747499999848,299.67500000012143,22799.686425,120.16249999672364,0.002,6.0,10.0,180.0,0.3266602,-5.258300800000001,0.8466796999999999,-0.624463,-1.2154244391793266e-66,1.6688168459666658e-66,4.9107914066609606e-67,2.0645268403799405e-66,0.0
3682,73.639,-1.1479317,164.5252286,392.8957862,4725.6890778,-1.148045,164.5521909,392.77999,4737.447453,-0.0037786000000001,3.9422864,-3.7958733,22800.0,-0.0001132999999999,-0.0126238,-0.113876,0.0,0.0048750000000041,0.7437499999998959,2.867175000000799,222.5375000000085,-4.276625000001388,211.49375000000245,22800.407425000005,90.11875000645088,0.002,12.0,10.0,180.0,0.3349609,-6.426757900000001,0.3027343,-0.6249756,-6.077122195896631e-67,8.344084229833329e-67,2.4553957033304803e-67,1.0322634201899704e-66,0.0
3683,73.659,-1.1480996,164.61387610000003,392.8350841,5181.6911835,-1.148045,164.66196,392.77999,5193.447453,0.0018203999999998,4.9380539,-1.8364661,22800.0,5.46000000000014e-05,-0.0268585,-0.0550940999999999,0.0,0.0205249999999934,-2.449999999999654,5.114975000000044,-33.387500000081616,-2.2841749999983563,86.54374999963466,22800.270049999992,-124.45625000033831,0.002,12.0,10.0,180.0,0.3144532000000001,-5.6743162,-0.2641599,-0.6024171,-3.0385610979483164e-67,4.1720421149166645e-67,1.2276978516652401e-67,5.161317100949851e-67,0.0
3684,73.679,-1.1481387,164.71492289999998,392.8055928,5637.6899933,-1.148045,164.7786267,392.77999,5649.447453,0.0031223999999998,5.4290163,-0.8534257999999999,22800.0,9.37000000000014e-05,-0.0121295,-0.0256027999999999,0.0,-0.0070750000000008,7.2687500000001775,5.31079999999946,31.1249999999319,-0.8874750000003928,30.15625000024613,22799.600624999995,-51.50624999693609,0.002,12.0,10.0,180.0,0.3222657000000001,-6.0048827000000005,-0.4291992,-0.5829345,-1.5192805489741582e-67,2.086021057458332e-67,6.138489258326201e-68,2.5806585504749256e-67,0.0
3685,73.69899999999998,-1.1480028,164.82515619999998,392.7915489,6093.688253800001,-1.148045,164.8952933,392.77999,6105.447453,-0.0014026000000001,5.6434584,-0.3852941,22800.0,-4.21999999999986e-05,-0.005696,-0.0115588999999999,0.0,-0.0160999999999966,-5.256249999997776,5.646974999999799,12.393750000150304,-0.4567750000006754,33.75000000005457,22799.87524999999,128.74999999915525,0.002,12.0,10.0,180.0,0.3281250000000001,-5.8457031,-0.4799804999999999,-0.5993407000000001,-7.596402744870791e-68,1.043010528729166e-67,3.0692446291631004e-68,1.2903292752374628e-67,0.0
3686,73.71900000000001,-1.148037,164.9388446,392.7856241,6549.686926299999,-1.148045,165.01196,392.77999,6561.447453000001,-0.0002630000000001,5.7427309,-0.1878008,22800.0,-7.99999999999859e-06,-0.002718,-0.0056340999999999,0.0,0.0136499999999983,2.0124999999982167,5.731450000000393,-8.912500000057832,-0.2521999999999025,7.506249999522652,22800.23575,17.16874999740976,0.002,6.0,10.0,180.0,0.3217772000000001,-5.809082,-0.583496,-0.5988281,-3.798201372435395e-68,5.215052643645831e-68,1.53462231458155e-68,6.451646376187314e-68,0.0
3687,73.739,-1.1480684,165.05374609999998,392.782583,7005.6884827,-1.148045,165.1286267,392.77999,7017.447453000001,0.0007786999999998,5.801575000000001,-0.0864336,22800.0,2.340000000000141e-05,-0.0009526,-0.0025929999999999,0.0,-0.0043999999999988,-1.2187499999996358,5.752450000000664,-1.0375000000450996,-0.0890999999995756,-1.5874999998999328,22800.16707500001,-137.3249999970256,0.002,6.0,10.0,180.0,0.3212891000000001,-5.8442383,-0.5874024,-0.5890869000000001,-1.899100686217697e-68,2.6075263218229153e-68,7.67311157290775e-69,3.225823188093657e-68,0.0
3688,73.759,-1.1480558,165.1699785,392.7811789,7461.689215099999,-1.148045,165.2452933,392.77999,7473.447453000001,0.0003555999999998,5.816076799999999,-0.0396239,22800.0,1.0800000000001406e-05,-0.0005183999999999,-0.0011888999999999,0.0,0.0049000000000021,0.6124999999982059,5.837374999999412,8.912500000235468,-0.046874999999602,-2.86874999986253,22799.652099999978,-8.58750000222135,0.002,6.0,10.0,180.0,0.3208008,-5.8291016,-0.5810547,-0.6095948,-9.495503431088487e-69,1.3037631609114574e-68,3.836555786453875e-69,1.6129115940468283e-68,0.0
3689,73.779,-1.1480302,165.28641520000002,392.7804521,7917.6887801,-1.148045,165.36196,392.77999,7929.447452999999,-0.0004909000000001,5.8237206,-0.015405,22800.0,-1.489999999999859e-05,-0.0002886,-0.0004620999999999,0.0,-0.008549999999996,-0.7937499999985167,5.822524999999956,4.081249999821068,-0.0280750000001717,1.3500000001442911,22800.13275000001,150.206250003913,0.002,6.0,10.0,180.0,0.3212891000000001,-5.8774415,-0.565918,-0.6326661,-4.747751715544242e-69,6.518815804557287e-69,1.9182778932269372e-69,8.064557970234143e-69,0.0
3690,73.799,-1.1480392,165.4027704,392.7801233,8373.691023299998,-1.148045,165.4786267,392.77999,8385.447453,-0.0001978000000001,5.8340946,-0.0044348,22800.0,-5.899999999998593e-06,2.28e-05,-0.0001332999999999,0.0,0.0139249999999924,-0.1187500000013116,5.832525000000288,-9.999999999976694,-0.0041500000008909,1.5187499997182383,22800.270099999987,-12.87499999850188,0.002,6.0,10.0,180.0,0.3193359000000001,-5.885254000000001,-0.5449218,-0.6111329000000001,-2.3738758577721217e-69,3.2594079022786436e-69,9.591389466134687e-70,4.0322789851170713e-69,0.0
3691,73.819,-1.1480528,165.51961039999998,392.7800293,8829.692305,-1.148045,165.5952933,392.77999,8841.447452999999,0.0002577999999998,5.8283216,-0.0013286,22800.0,7.800000000001406e-06,-0.0001503,-3.929999999999445e-05,0.0,-0.0126999999999988,2.1375000000004234,5.831049999999749,-0.2437499999174974,-0.0007499999995275,-1.7124999995843382,22799.875250000016,-150.2062500092223,0.002,6.0,10.0,180.0,0.3242188000000001,-5.8251953,-0.5375976,-0.5911377,-1.1869379288860608e-69,1.6297039511393218e-69,4.7956947330673437e-70,2.016139492558536e-69,0.0
3692,73.83899999999998,-1.1480175,165.6362363,392.7799209,9285.690290900002,-1.148045,165.71196,392.77999,9297.447453,-0.0009141000000001,5.8296776,0.0022846999999999,22800.0,-2.749999999999859e-05,-0.0001098,6.910000000000556e-05,0.0,0.0083000000000055,-3.7250000000002346,5.823474999999689,9.52500000011014,-0.0112250000015023,-1.1624999999071406,22799.75509999999,21.45624999932916,0.002,6.0,10.0,180.0,0.3217774000000001,-5.8642578,-0.5200193,-0.5901122,-5.934689644430304e-70,8.148519755696609e-70,2.3978473665336718e-70,1.0080697462792678e-69,0.0
3693,73.859,-1.1480597,165.7528595,392.7798544,9741.6892381,-1.148045,165.8286267,392.77999,9753.447453,0.0004535999999998,5.8311324,0.0044981,22800.0,1.4700000000001406e-05,-6.63e-05,0.0001356,0.0,-0.0085500000000071,3.9062500000020193,5.846450000000658,-2.387500000189391,-0.0043999999988386,3.4874999997214218,22800.06410000001,141.62500000359722,0.002,6.0,10.0,180.0,0.3232422000000001,-5.789550800000001,-0.5004883,-0.6024168999999999,-2.967344822215152e-70,4.074259877848305e-70,1.1989236832668359e-70,5.040348731396339e-70,0.0
3694,73.87899999999999,-1.1480225000000002,165.86935440000002,392.7798867,10197.6888717,-1.148045,165.9452933,392.77999,10209.447453,-0.0007511000000001,5.8368502,0.0034427,22800.0,-2.2499999999998592e-05,0.0001056,0.0001033,0.0,0.0078000000000022,-4.093750000001817,5.828849999999619,-8.48125000008082,0.0078250000001389,0.7874999997881105,22800.32154999999,-60.08124998949715,0.002,6.0,10.0,180.0,0.3222657000000001,-5.8398439,-0.4868161,-0.5937012,-1.483672411107576e-70,2.037129938924153e-70,5.99461841633418e-71,2.5201743656981696e-70,0.0
3695,73.899,-1.1480741,165.9860167,392.7799276,10653.6912521,-1.148045,166.06196,392.77999,10665.447453,0.0009738999999998,5.8370019,0.0021031,22800.0,2.900000000000141e-05,0.0001100999999999,6.240000000000556e-05,0.0,-0.0019250000000026,5.131249999999776,5.799800000000488,2.3750000000433147,0.0026750000003517,-3.7187499998481135,22799.87527500002,-111.58125000726504,0.002,6.0,10.0,180.0,0.3237304000000001,-5.7993164,-0.4750978,-0.5937012,-7.41836205553788e-71,1.0185649694620765e-70,2.9973092081670898e-71,1.2600871828490848e-70,0.0
3696,73.919,-1.1480194999999995,166.1021406,392.7799249,11109.6905426,-1.148045,166.1786267,392.77999,11121.447453,-0.0008488000000001,5.8550905,0.0021732,22800.0,-2.54999999999986e-05,0.0006528,6.510000000000555e-05,0.0,-0.002949999999996,-6.099999999999139,5.812499999999687,8.368750000009584,-0.0085499999997296,-0.4874999998349949,22799.68644999999,107.28749999792052,0.002,6.0,10.0,180.0,0.3232422000000001,-5.8740232,-0.46875,-0.6208739999999999,-3.70918102776894e-71,5.0928248473103815e-71,1.4986546040835449e-71,6.300435914245424e-71,0.0
3697,73.939,-1.1480644,166.2188935,392.7799111000001,11565.6924423,-1.148045,166.2952933,392.77999,11577.447453,0.0006483999999998,5.8522148000000005,0.0026288,22800.0,1.9400000000001407e-05,0.0005665,7.890000000000555e-05,0.0,0.0031749999999997,5.73750000000125,5.90162499999991,-1.2249999997493433,0.0009999999988963,2.9937499999022066,22800.37305000001,85.83124998743297,0.002,6.0,10.0,180.0,0.3208006000000001,-5.90625,-0.4594725999999999,-0.6224120999999999,-1.85459051388447e-71,2.5464124236551907e-71,7.493273020417724e-72,3.150217957122712e-71,0.0
3698,73.959,-1.1480222999999998,166.3362023,392.7799386,12021.6938613,-1.148045,166.41196,392.77999,12033.447453,-0.0007512000000001,5.8308168,0.0017174999999999,22800.0,-2.26999999999986e-05,-7.55e-05,5.140000000000555e-05,0.0,-0.0036499999999994,-5.137500000000605,5.808600000000297,-10.737500000246314,0.0102500000011218,0.7875000001433818,22800.201424999977,-137.3249999799271,0.002,6.0,10.0,180.0,0.3237305000000001,-5.802246200000001,-0.4541019,-0.5993409000000001,-9.27295256942235e-72,1.2732062118275954e-71,3.746636510208862e-72,1.575108978561356e-71,0.0
3699,73.979,-1.1480674999999998,166.452542,392.7799834,12477.692328,-1.148045,166.5286267,392.77999,12489.447453,0.0007460999999998,5.8417118,0.0002011999999999,22800.0,2.2500000000001407e-05,0.0002512,6.600000000005553e-06,0.0,0.0080250000000003,4.824999999998603,5.803949999999247,6.837499999967633,0.0002249999994319,-4.212500000377872,22799.669275,-34.337500005466424,0.002,6.0,10.0,180.0,0.3222656,-5.8154298,-0.4506838999999999,-0.585498,-4.636476284711175e-72,6.366031059137977e-72,1.873318255104431e-72,7.87554489280678e-72,0.0
3700,73.999,-1.1480196,166.5691143,392.779954,12933.6913436,-1.148045,166.6452933,392.77999,12945.447453,-0.0008812000000001,5.8448582,0.0011968,22800.0,-2.539999999999859e-05,0.0003457,3.600000000000555e-05,0.0,-0.0102250000000025,-4.268749999999912,5.874250000000103,8.662499999978479,-0.0092499999993833,1.5312500003972218,22799.875250000063,137.33125000520084,0.002,6.0,10.0,180.0,0.3256835,-5.8706055,-0.447754,-0.6003661,-2.318238142355588e-72,3.1830155295689884e-72,9.366591275522157e-73,3.93777244640339e-72,0.0
3701,74.019,-1.1480487,166.6861935,392.7799483,13389.689535500002,-1.148045,166.76196,392.77999,13401.447453,0.0001274999999998,5.831110000000001,0.0013919,22800.0,3.700000000001407e-06,-6.66e-05,4.1700000000005554e-05,0.0,0.0099999999999988,3.050000000001684,5.834750000000355,-12.818749999787826,0.0051249999984293,2.925000000075784,22800.201424999977,12.874999993283565,0.002,6.0,10.0,180.0,0.3237306000000001,-5.830077999999999,-0.444336,-0.5988279999999999,-1.1591190711777938e-72,1.5915077647844942e-72,4.6832956377610784e-73,1.968886223201695e-72,0.0
3702,74.039,-1.1480498,166.8024689,392.7799894,13845.6915039,-1.148045,166.87862669999998,392.77999,13857.447453,0.0001601999999998,5.844153199999999,3.870000000000002e-05,22800.0,4.800000000001407e-06,0.0003245,6.000000000055576e-07,0.0,-0.0095249999999991,-1.3937500000018936,5.80832499999957,-1.1562499999229203,0.0090250000013725,-0.9750000003805326,22800.18422499997,-124.45625000033831,0.002,6.0,10.0,180.0,0.3247070000000001,-5.8759765,-0.4428710999999999,-0.5901122999999999,-5.795595355888969e-73,7.957538823922471e-73,2.3416478188805392e-73,9.844431116008476e-73,0.0
3703,74.059,-1.1480468,166.9192266,392.7800079,14301.692305,-1.148045,166.9952933,392.77999,14313.447453,6.249999999982294e-05,5.841114500000001,-0.0005939,22800.0,1.800000000001407e-06,0.0002333,-1.7899999999994438e-05,0.0,0.010250000000006,0.656250000001544,5.840825000000649,10.806249999717464,-0.006100000001652,-3.049999999760189,22799.65212500001,-8.587499996582483,0.002,6.0,10.0,180.0,0.3232422,-5.8911134,-0.4433594,-0.6070313,-2.8977976779444845e-73,3.978769411961236e-73,1.1708239094402696e-73,4.922215558004237e-73,0.0
