Unnamed: 0,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,a_p,a_e,phi,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
10639,212.779,-1.1480031,164.8243741,386.9400205,1599973.7338548,-1.148035,164.7483377,386.94,1600087.968,-0.0010688999999998,-5.840099799999999,-0.0006835,22800.0,-3.199999999999722e-05,-0.000203,-2.050000000000552e-05,0.0,0.0036749999999974,-5.731250000000332,-5.864974999999362,-8.362500000025364,0.0036499999993111,-2.4437499998697376,22800.28725000448,-107.2937491698176,0.002,6.0,10.0,180.0,0.3164063,-4.7583007,-0.4477540999999999,-0.6095946999999999,-1.9855352662073125e-62,2.7344911667481792e-62,8.039786289725387e-63,3.3793213690505494e-62,0.0
10640,212.79900000000004,-1.1480538,164.7073301,386.9400128,1600429.7343125,-1.148035,164.6316717,386.94,1600543.968,0.0006236000000001,-5.8253764,-0.0004426,22800.0,1.870000000000277e-05,0.0001742999999999,-1.2800000000005515e-05,0.0,-0.0004749999999997,5.493749999999096,-5.85010000000068,7.812499999992895,-0.0082999999989397,-1.5250000004130015,22799.80657499982,-77.25000323252607,0.002,6.0,10.0,180.0,0.3178710000000001,-4.8701173,-0.4482424,-0.5952394,-9.927676331036565e-63,1.3672455833740896e-62,4.019893144862693e-63,1.6896606845252747e-62,0.0
10641,212.819,-1.1480321,164.59584669999998,386.9399806,1600885.732367,-1.148035,164.53276380000003,386.9400349,1600999.968,-9.229999999982191e-05,-3.4421012,0.0322729999999999,22800.0,-2.8999999999972245e-06,-0.0043143,1.939999999999448e-05,0.0,-0.0004999999999977,-4.218749999998474,-4.499500000000012,223.9375000000265,-0.0044000000002597,2.743749999822853,22799.7035999957,167.3687511357493,0.002,6.0,10.0,180.0,0.3168944000000001,-5.6411133,-0.4487306999999999,-0.6003662000000001,-4.963838165518281e-63,6.836227916870448e-63,2.009946572431347e-63,8.448303422626373e-63,0.0
10642,212.839,-1.1480666,164.5414367,386.9431299,1601341.7334427,-1.148035,164.5011361,386.9554628,1601455.968,0.0010469000000001,-1.2581199999999997,1.9130809,22800.0,3.150000000000278e-05,-0.0266405,-0.0018092,0.0,0.0016999999999989,4.518750000000201,-1.438724999999863,47.1187500000525,0.7790499999998701,126.46250000010184,22800.33875000663,4.299999273011053,0.002,6.0,10.0,180.0,0.3159179000000001,-5.1748045000000005,0.5727539,-0.5880614,-2.4819190827591407e-63,3.418113958435224e-63,1.0049732862156732e-63,4.2241517113131867e-63,0.0
10643,212.859,-1.1479883000000002,164.52138390000002,386.9952461,1601797.7336258,-1.148035,164.5,387.0673634,1601911.968,-0.0015252999999998,-0.7116783999999998,11.2163315,22800.0,-4.6699999999997225e-05,-0.0213504,-0.0203147,0.0,-0.0065750000000031,-4.824999999999948,-0.7978749999999479,-11.71875000007816,5.893299999999613,596.5562500001909,22800.046924996423,-115.87500048326184,0.002,6.0,10.0,180.0,0.3183595000000001,-4.8491211,3.3798828,-0.580371,-1.2409595413795703e-63,1.709056979217612e-63,5.024866431078367e-64,2.1120758556565934e-63,0.0
10644,212.879,-1.1480624,164.5094991,387.3024444,1602253.7311997,-1.148035,164.5,387.5618998,1602367.968,0.0009167000000001,-0.3166340999999998,36.7253817,22800.0,2.740000000000278e-05,-0.0094991,-0.1250433,0.0,0.0114750000000052,4.399999999998869,-0.392800000000193,22.51874999998904,27.70825000000059,1429.9937499998805,22799.58342500031,-25.75624966984469,0.002,6.0,10.0,180.0,0.3159179000000001,-4.9189454,7.318847700000001,-0.5885743,-6.204797706897852e-64,8.54528489608806e-64,2.5124332155391837e-64,1.0560379278282968e-63,0.0
10645,212.89900000000003,-1.1479571,164.504368,388.1965723,1602709.7310395,-1.148035,164.5,388.8362863,1602823.968,-0.0025989999999998,-0.1456054999999998,79.9106685,22800.0,-7.789999999999722e-05,-0.004368,-0.2966346,0.0,-0.0175749999999974,-4.093749999999043,-0.1665249999994955,8.181249999950069,65.04055000000051,2389.2875000001363,22800.0984250044,141.6250001057997,0.002,6.0,10.0,180.0,0.3251952000000001,-4.8852539,11.5048827,-0.6157470999999999,-3.102398853448926e-64,4.27264244804403e-64,1.2562166077695917e-64,5.2801896391414834e-64,0.0
10646,212.919,-1.1479892,164.5020576,390.0313966,1603165.7339692,-1.148035,164.5,391.2432395,1603279.968,-0.0015246999999998,-0.0685872999999998,135.2410204,22800.0,-4.5899999999997226e-05,-0.0020576,-0.4920740999999999,0.0,0.0202499999999994,1.0375000000007095,-0.0778750000002048,-6.656250000069974,120.16307499999924,2895.743749999724,22800.45889999601,-34.33124802531529,0.002,6.0,10.0,180.0,0.3193359000000001,-4.8701172,14.0219728,-0.6172851,-1.551199426724463e-64,2.136321224022015e-64,6.281083038847958e-65,2.6400948195707417e-64,0.0
10647,212.939,-1.1480244000000002,164.5007988,393.01241990000005,1603621.736624,-1.148035,164.5,394.9061095,1603735.968,-0.0003527999999998,-0.0266275999999998,193.6792924,22800.0,-1.0599999999997224e-05,-0.0007988,-0.6289261,0.0,-0.0080500000000038,0.9812499999997856,-0.0544250000004353,4.887500000094747,178.28882499999992,2999.756250000729,22800.081249995856,-77.24375027455244,0.002,6.0,10.0,180.0,0.3261718000000001,-4.8779297,14.5371093,-0.599341,-7.755997133622315e-65,1.0681606120110077e-64,3.140541519423979e-65,1.3200474097853709e-64,0.0
10648,212.959,-1.1479991,164.5002413,397.1839091,1604077.7363266,-1.148035,164.5,399.8289793,1604191.968,-0.0011992999999998,-0.0080663999999998,254.4253087,22800.0,-3.589999999999723e-05,-0.0002413,-0.6965454999999999,0.0,0.0053500000000039,-2.074999999999973,-0.0139249999996593,5.124999999850388,238.8654750000001,3029.0562499992293,22799.56627500942,-64.37499978337291,0.002,6.0,10.0,180.0,0.3276368000000001,-4.9023438,15.0229493,-0.5952393,-3.877998566811157e-65,5.340803060055038e-65,1.5702707597119898e-65,6.600237048926854e-65,0.0
