Unnamed: 0,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,a_p,a_e,phi,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
245,4.899,-49.594777400000005,209.4820265,398.9399941,78239.6451934,-49.518911,209.482,398.93999,78355.968,5.8344249,-0.0008985999999999,-0.000143,22800.0,3.2900000000000366e-05,-2.6499999999999987e-05,-4.100000000000003e-06,0.0,5.831575000000022,-3.418750000072632,-0.0148749999993924,-1.956249999857107,0.0061250000001678,-1.100000000064938,22800.1499500002,-38.625000070169335,0.002,6.0,10.0,180.0,-0.5791017999999999,-5.6767577000000005,-0.4648436,-0.5931886000000001,0.0,0.0,0.0,0.0,0.0
246,4.919,-49.478457,209.4819747,398.9400118,78695.6459946,-49.4022443,209.482,398.93999,78811.96800000001,5.8459707000000005,0.0008269,-0.0007239,22800.0,0.0003791,2.530000000000001e-05,-2.18e-05,0.0,5.812000000000062,6.5312500000303,-0.001724999999908,3.962500000120883,-0.0048999999989973,-3.112499999957663,22799.840924999808,-47.199999971780926,0.002,6.0,10.0,180.0,-0.6206055000000001,-5.680664,-0.4653318999999999,-0.5988283,0.0,0.0,0.0,0.0,0.0
247,4.939,-49.3616037,209.4819863,398.9399648,79151.6474137,-49.2855777,209.482,398.93999,79267.968,5.8397422,0.0004686,0.0008385999999999,22800.0,0.0001923,1.3700000000000013e-05,2.52e-05,0.0,5.861299999999936,-7.443750000035718,0.0085499999997296,1.468750000022112,-0.0068250000012426,2.931250000060004,22799.909574999765,85.81874990341021,0.002,6.0,10.0,180.0,-0.5395508,-5.680664,-0.4638669999999999,-0.6208741,0.0,0.0,0.0,0.0,0.0
248,4.9590000000000005,-49.244759900000005,209.4820176,398.9399738,79607.6481459,-49.168911,209.482,398.93999,79723.96800000001,5.833838900000001,-0.0006054999999999,0.0005455999999999,22800.0,1.510000000000037e-05,-1.7599999999999994e-05,1.619999999999999e-05,0.0,5.827425000000019,5.800000000011354,0.0043999999995492,-4.825000000074908,0.0080500000009919,1.4625000002155275,22800.270100000125,0.0062501385400537,0.002,6.0,10.0,180.0,-0.5537109,-5.6777342,-0.4619139,-0.6183106,0.0,0.0,0.0,0.0,0.0
249,4.979,-49.1283817,209.4819747,398.9400058,80063.6491531,-49.0522443,209.482,398.93999,80179.968,5.8434645000000005,0.0008269,-0.0005287,22800.0,0.000304,2.530000000000001e-05,-1.580000000000001e-05,0.0,5.809074999999986,-3.8499999999608265,-0.0148999999993293,0.4312499997993768,0.0041500000008909,-1.9500000000505224,22800.132725000003,-81.5375001366192,0.002,6.0,10.0,180.0,-0.6401367,-5.679687400000001,-0.4628905,-0.5921630999999999,0.0,0.0,0.0,0.0,0.0
250,4.9990000000000006,-49.0117363,209.4819736,398.94,80519.64823749999,-48.9355777,209.482,398.93999,80635.96800000001,5.8441693,0.000879,-0.0003196,22800.0,0.000325,2.6400000000000008e-05,-1.000000000000001e-05,0.0,5.8574249999999495,3.35625000000839,0.0031749999997998,3.481249999914837,-0.0073249999999802,-2.200000000129876,22799.737950000053,-47.20624983747257,0.002,6.0,10.0,180.0,-0.5864256999999999,-5.687499900000001,-0.4633787,-0.5819091000000001,0.0,0.0,0.0,0.0,0.0
251,5.019,-48.8949285,209.4820108,398.939962,80975.6469101,-48.818911,209.482,398.93999,81091.968,5.8394397,-0.0003580999999999,0.0009499999999999,22800.0,0.0001842,-1.0799999999999997e-05,2.7999999999999983e-05,0.0,5.82520000000013,-4.150000000047169,0.0109750000000019,1.037500000400371,-0.0046250000011127,3.724999999832335,22799.87524999997,115.86249984247844,0.002,6.0,10.0,180.0,-0.5688475000000001,-5.6831056,-0.4614256,-0.5978027,0.0,0.0,0.0,0.0,0.0
252,5.039,-48.7783086,209.4820529,398.9399912,81431.6462004,-48.7022443,209.482,398.93999,81547.96800000001,5.841023,-0.0017578,-5.910000000000012e-05,22800.0,0.0002307,-5.29e-05,-1.200000000000012e-06,0.0,5.827399999999905,4.218750000051233,-0.0029249999997205,-6.537500000369789,0.0095250000001101,0.062500000197474,22800.16707499999,21.46250008081552,0.002,6.0,10.0,180.0,-0.6132810999999999,-5.676757800000001,-0.4604490999999999,-0.5998536,0.0,0.0,0.0,0.0,0.0
253,5.058999999999999,-48.6616289,209.4819794,398.9400061,81887.64741359999,-48.5855777,209.482,398.93999,82003.968,5.8405887,0.0006837,-0.0005288,22800.0,0.0002177,2.060000000000001e-05,-1.6100000000000012e-05,0.0,5.848124999999982,-2.0187500000545784,-0.0131750000001318,3.1812500001393573,0.0026750000003517,-2.26875000031157,22800.13277500002,-111.57500011904632,0.002,6.0,10.0,180.0,-0.5551758,-5.6787109,-0.4619139,-0.5952394,0.0,0.0,0.0,0.0,0.0
254,5.079,-48.5448839,209.4819521,398.9399912,82343.6475969,-48.468911000000006,209.482,398.93999,82459.96800000001,5.8379732,0.0015952,-4.029999999999997e-05,22800.0,0.0001392,4.7900000000000006e-05,-1.20000000000001e-06,0.0,5.8274000000000825,0.2500000000349473,0.006075000000294,2.806250000020327,-0.0107499999998594,-1.0312499998832436,22799.669274999906,-12.874999902123818,0.002,6.0,10.0,180.0,-0.5336915999999999,-5.6860351,-0.4624021,-0.6136964,0.0,0.0,0.0,0.0,0.0
