DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.17169800857074236,0.03753668986564237,0.16508236416905903
ohne z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.1838432155450161,0.0259676677507032,0.17758723296429016
ohne z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.1223907117630437,0.006799384294541159,0.12130688150814242
ohne z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.12852466281526131,0.0017465187340451897,0.12731009968689713
ohne z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.12242443817462074,1.5202354861220293e-17,0.12351883165215956
ohne z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.19293814008212606,2.3221980631040627e-17,0.19247059779195624
ohne z,S235JR_Gear_Normal_3,Random_Forest,0.10109615742987703,0.0,0.10057958843746213
ohne z,S235JR_Plate_Normal_3,Random_Forest,0.10038014671922117,1.2412670766236365e-17,0.09954485144696186
mit z,AL_2007_T4_Gear_Normal_3,Recurrent_Neural_Net,0.10626973997096326,0.01460930087403705,0.09823891315491463
mit z,AL_2007_T4_Plate_Normal_3,Recurrent_Neural_Net,0.07933273018036179,0.013419131539117625,0.06700012020699547
mit z,S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.10576009301398177,0.00451019334498916,0.10329594610496219
mit z,S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.06819648501156594,0.003407519377353781,0.0672498024187968
mit z,AL_2007_T4_Gear_Normal_3,Random_Forest,0.09092359160728289,1.7554167342883506e-17,0.09070564787628432
mit z,AL_2007_T4_Plate_Normal_3,Random_Forest,0.112453517924713,1.9129210371407775e-17,0.11199594614091397
mit z,S235JR_Gear_Normal_3,Random_Forest,0.09769422908988179,8.777083671441753e-18,0.09680634645395024
mit z,S235JR_Plate_Normal_3,Random_Forest,0.05541152420569643,5.374844106186573e-18,0.05500098959325469
