DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Random_Forest,Random_Forest_TPESampler,8.027033414045825
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Random_Forest,Random_Forest_RandomSampler,5.807100518362097
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Random_Forest,Random_Forest_GridSampler,-19.742881798518887
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Random_Forest,Random_Forest_TPESampler,5.118283108842313
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Random_Forest,Random_Forest_RandomSampler,4.813543962310654
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Random_Forest,Random_Forest_GridSampler,-5.8661581604449555
ST_Plate_Notch,S235JR_Gear_Normal_3,Random_Forest,Random_Forest_TPESampler,-19.108826697784572
ST_Plate_Notch,S235JR_Gear_Normal_3,Random_Forest,Random_Forest_RandomSampler,-14.876761699600848
ST_Plate_Notch,S235JR_Gear_Normal_3,Random_Forest,Random_Forest_GridSampler,-5.262913048062366
ST_Plate_Notch,S235JR_Plate_Normal_3,Random_Forest,Random_Forest_TPESampler,-23.081862948453804
ST_Plate_Notch,S235JR_Plate_Normal_3,Random_Forest,Random_Forest_RandomSampler,-21.355232293381945
ST_Plate_Notch,S235JR_Plate_Normal_3,Random_Forest,Random_Forest_GridSampler,-5.140258431050051
