,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,a_e,cut_angle,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
0,0.004,-285.09780876378534,534.8385510884166,525.1407810152381,637.1486286715685,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-0.0001406810303414,-0.0001332927253105,-1.233112546596656e-06,0.0,-2.6346764058260416e-06,-4.08725214096418e-06,3.984762155477201e-06,0.0,-0.0019545250840139,1.424474531041167,8.844264539445077e-07,-0.7501935005831752,-3.506988373267513e-06,0.2504751536694651,3.947078365773247e-05,-0.0073260668008014,0.002,0.0008577365159023,0.0028205944188716,0.001064073351267,0.0,10.0,180.0,-0.2617553928288244,-5.3613483990578725,0.4375136336517379,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,-285.09781060465195,534.8385453481022,525.1407791513108,637.1487704275103,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-7.57132352483362e-05,5.361779641007388e-05,-6.912899312017882e-06,0.0,-9.905781050113555e-07,1.6575707680450485e-06,5.8486894182478e-06,0.0,-0.0009194184214589,-0.1266316160640951,-0.0009966905202621,-0.2506106440468743,-0.0010145480610387,0.2511006127287993,0.0001992588613831,-8.600856944313971,0.002,0.0008493830357499,0.0028830622341506,0.001192135256566,0.0,10.0,180.0,-0.2638391349486188,-5.360427110506189,0.4375681915781061,0.0,0.0,0.0,0.0,0.0,0.0
2,0.04,-285.09781040056754,534.8385473613283,525.140773688018,637.1486306692244,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-8.289737925333971e-05,-1.1780398764173976e-05,0.0001159079991895,0.0,-1.1963764968525109e-06,-5.5218104927823e-07,1.1311981964991292e-05,0.0,-1.4713546835013104e-05,-0.4766497309638263,-4.921327098543204e-05,-0.2373619372820322,0.0004892762020423,0.4995256468551163,0.0003004078938032,-0.0113374077556825,0.002,0.0008552918209844,0.0028503866442403,0.0012715611696962,0.0,10.0,180.0,-0.2619667490890217,-5.361380482439076,0.4395794497731218,0.0,0.0,0.0,0.0,0.0,0.0
3,0.06,-285.0978141522861,534.8385452677693,525.140781743921,637.1486238604762,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-1.715490791986317e-05,5.651243827375481e-05,0.0001197964605789,0.0,2.561948152996803e-06,1.7390591287531126e-06,3.2560792117556247e-06,0.0,5.200127779106003e-06,-0.1258311705591051,1.2259471098598206e-07,0.6252512082214681,1.127863767116037e-05,-0.2512121719844788,0.0002189669004393,0.0126351106392576,0.002,0.000842807007363,0.0027732391970863,0.0010881324250755,0.0,10.0,180.0,-0.2619390975725809,-5.361315991089781,0.4376489812280311,0.0,0.0,0.0,0.0,0.0,0.0
4,0.08,-285.0978105151019,534.838545210497,525.1407851593216,637.1486209842886,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-8.263635893557217e-05,5.816543482389396e-05,-6.373371104223966e-05,0.0,-1.0695072552324426e-06,1.7906624246328536e-06,-1.5932134907597893e-07,0.0,-0.0004874030393286,-0.1126334198652419,-0.0009953783996716,-0.0002831032792936,0.0005210750476355,-0.3746607037743546,0.0686586558603247,0.0011552072035002,0.002,0.0008353562334801,0.0027959583842064,0.0011253440109982,0.0,10.0,180.0,-0.2618670729421949,-5.362264441105474,0.4395809262545193,0.0,0.0,0.0,0.0,0.0,0.0
5,0.1,-285.0978145083056,534.8385530636102,525.1407790694193,637.14876047439,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-2.380748963890728e-06,-0.000197674407908,0.0001356171451458,0.0,2.9078643253632427e-06,-6.064639166497428e-06,5.930581068296965e-06,0.0,-0.000441969791007,-0.1124899716653027,-0.0009903428547827,-0.4999919730203583,-0.0004958444267495,0.2387088366190689,-0.034500142591037,-8.567508253101703,0.002,0.0008661856323133,0.0028669733182019,0.0011918689047066,0.0,10.0,180.0,-0.2618237485763532,-5.360346541932996,0.4385678285375506,0.0,0.0,0.0,0.0,0.0,0.0
6,0.12,-285.0978126273573,534.8385449184385,525.1407771674861,637.1486285395889,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-6.360587536705702e-05,6.787515199413849e-05,0.00012885621999,0.0,1.2110212866925187e-06,2.082270073019068e-06,7.832513985712479e-06,0.0,3.905273112777716e-06,0.0001887407859961,-0.0004972819708086,0.3756528777409268,-0.0004606216468184,0.1127236824177997,-0.0002931798765629,-0.0010720469230986,0.002,0.0008296434877875,0.002868795095294,0.0011436289235618,0.0,10.0,180.0,-0.2598249179248396,-5.361387950553895,0.4395348467591756,0.0,0.0,0.0,0.0,0.0,0.0
7,0.14,-285.09780905109466,534.8385449667477,525.1407771717417,637.1487705944148,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-6.41611096143288e-05,6.626624786158396e-05,-6.700123427616023e-06,0.0,-2.753338170323175e-06,2.033351801660467e-06,7.828258343675822e-06,0.0,-0.0005026519427876,-0.4745674682582598,-0.0010055650679973,-0.124911300108836,0.0004930242425755,0.3744967264559101,-0.0001563704483021,-0.0115132898140927,0.002,0.0008359399482585,0.0028045021272191,0.0011056731452369,0.0,10.0,180.0,-0.2607144723776479,-5.360403741012092,0.4385606800895837,0.0,0.0,0.0,0.0,0.0,0.0
8,0.16,-285.0978105002079,534.8385470309697,525.1407871954358,637.1489086705052,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-0.0001440500202544,-1.1952334046921062e-06,-7.304723753833469e-05,0.0,-6.804286253458023e-07,-3.6336427550347206e-08,-2.19543555240488e-06,0.0,-1.2121887891728724e-05,-0.1246778112951912,-0.0004989939564913,-0.3755347910266564,0.0005046713192824,-0.4880209405389333,4.862311447394463e-05,-17.156720694375217,0.002,0.0008291387581537,0.0028168732456779,0.0011925866905227,0.0,10.0,180.0,-0.2616315243963523,-5.36224307758491,0.4385252538196716,0.0,0.0,0.0,0.0,0.0,0.0
9,0.18,-285.0978142507252,534.8385507479483,525.1407792272063,637.1487702956822,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,4.176542742145397e-05,-0.000128813701406,0.0001267971329631,0.0,2.8756990587769533e-06,-3.957378451381388e-06,5.772793834902296e-06,0.0,0.0008908329114296,-0.2382295803841123,0.0010048642767645,-0.1122371648472312,9.861556643288296e-06,0.2501357935643341,-0.0342781685788178,-8.570050052637155,0.002,0.0008594381605184,0.0028589969191628,0.0011698284634688,0.0,10.0,180.0,-0.2597111682480727,-5.360190503387748,0.4394309922237932,0.0,0.0,0.0,0.0,0.0,0.0
10,0.2,-285.097816061654,534.8385469553247,525.1407849113941,637.148633366732,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-1.1414098092535176e-05,1.2623447500642626e-06,-6.276176953926154e-05,0.0,4.674642565147024e-06,3.8846593815938463e-08,8.860606293373539e-08,0.0,0.0005120436406744,0.2363460037664848,-0.0015075636667674,-0.3741534419696294,0.0014492782491875,-0.4867059360949305,-2.5370466882460823e-05,-8.590799017771333,0.002,0.0009006346575533,0.002889036238305,0.0011977747969323,0.0,10.0,180.0,-0.2607410352811933,-5.361178994602471,0.4393831312948364,0.0,0.0,0.0,0.0,0.0,0.0
11,0.22,-285.09781465957246,534.8385472308282,525.1407812729299,637.1486327694648,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-2.075001336359256e-07,-7.530792461665163e-06,6.888312889795788e-05,0.0,3.0691000000555467e-06,-2.308390627409721e-07,3.727070275698296e-06,0.0,0.0004732227451262,0.0001695247760192,-0.0015165079866654,-0.1252485716630475,-0.0019625650738369,0.4875311551803003,0.0344055233034612,8.568819890938068,0.002,0.0009204681473694,0.0029061325589176,0.0011755131776245,0.0,10.0,180.0,-0.2607064985436956,-5.36128652156208,0.4384170018835621,0.0,0.0,0.0,0.0,0.0,0.0
12,0.24,-285.0978109939605,534.8385494165551,525.1407792255859,637.1486299342808,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-0.0001295368011044,-7.883805500064959e-05,4.038868420042989e-06,0.0,-3.8165671372390594e-07,-2.418375378313892e-06,5.774414241620587e-06,0.0,6.400920800175413e-06,0.1138184195211172,-0.0014981901428311,-0.2513255857953619,0.0009517639480008,-0.113780601981077,0.0001356781303351,0.0059418746394201,0.002,0.0009147221730849,0.0028903802314655,0.0011542540156984,0.0,10.0,180.0,-0.2606164927823806,-5.360459670302713,0.439429724416818,0.0,0.0,0.0,0.0,0.0,0.0
13,0.2600000000000001,-285.0978130803222,534.8385431544615,525.1407811544459,637.1487660857861,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,3.037095148811509e-06,0.0001251055881068,6.679495108038566e-05,0.0,1.3039771549251402e-06,3.837410424315955e-06,3.845554222317639e-06,0.0,0.0009342432871278,0.1257579406946057,1.990249781444585e-05,-0.1250670260506428,-0.0004773893750979,-0.125482467978904,-4.473063240579278e-05,0.0100514491911283,0.002,0.0008720976903184,0.0028878523401387,0.001157654022884,0.0,10.0,180.0,-0.2605917707387218,-5.362476396968632,0.4394443829038429,0.0,0.0,0.0,0.0,0.0,0.0
14,0.2800000000000001,-285.0978163032718,534.838546850819,525.1407825216522,637.1486309899848,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,2.626604164756989e-07,4.587619023658259e-06,-5.969735846587843e-05,0.0,4.888508663753096e-06,1.4064230400935094e-07,2.478347892590368e-06,0.0,-1.733199328649479e-05,0.2244307036473374,6.329843118393647e-06,-0.1238948559755367,0.0005151374305686,0.0011124772207997,-0.0001319713319148,0.0009595980246016,0.002,0.0009130630522476,0.0028651578472506,0.0011662811251977,0.0,10.0,180.0,-0.2597039608605598,-5.361414362772497,0.4394298348729245,0.0,0.0,0.0,0.0,0.0,0.0
15,0.3000000000000001,-285.0978199301838,534.8385509074087,525.1407824732094,637.1484952968129,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,0.0001810124241619,-0.0001274775050461,-6.025177994007103e-05,0.0,8.885587673070528e-06,-3.910378610623332e-06,2.526790649371715e-06,0.0,-0.000498530776332,0.7114587023271115,-0.0005090481857547,-0.6247137032501835,-0.001010420216793,-0.1238529373748211,0.0343474539171844,17.153951299633672,0.002,0.0009156516258368,0.0028488652923418,0.0012204846766732,0.0,10.0,180.0,-0.2608054682000736,-5.363268042727546,0.4393977015971911,0.0,0.0,0.0,0.0,0.0,0.0
16,0.32,-285.097810723914,534.8385430854977,525.1407828294533,637.1487677008485,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-1.2274846337118126e-05,0.0001274458969352,-1.2852096145769943e-06,0.0,-7.026284187730437e-07,3.915379485693847e-06,2.170546890110957e-06,0.0,0.0014649236010881,-0.2377209730783861,0.0004937087776374,0.2496359240515959,0.000478815193679,0.1249688094709114,0.0002352986042135,-8.588812682200706,0.002,0.0007817986975728,0.0027836655721666,0.001064947380173,0.0,10.0,180.0,-0.2618265946208439,-5.362298457313736,0.4393524348507741,0.0,0.0,0.0,0.0,0.0,0.0
17,0.3400000000000001,-285.09781480162826,534.8385491376181,525.1407814031953,637.1488980583983,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,7.2997204878563055e-06,-6.966022798093199e-05,0.0001207394631613,0.0,3.204574449942747e-06,-2.136959888774979e-06,3.5968047093411498e-06,0.0,0.0009607169838673,0.0004579700135672,0.000500653230104,-0.2502018548703413,-0.0004645245046597,0.1120619466933035,0.0347092758067465,-17.151579910464726,0.002,0.000864245774703,0.0028071964811482,0.0011555489682108,0.0,10.0,180.0,-0.2607749663671309,-5.361374508100974,0.4393075821496874,0.0,0.0,0.0,0.0,0.0,0.0
18,0.36,-285.09781092031983,534.8385471018131,525.1407756167844,637.1486171691201,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-0.0001260779411423,-3.3248064351753355e-06,0.0001199730044214,0.0,-2.7302663613750026e-07,-1.0194920569580536e-07,9.38321568597138e-06,0.0,-0.0004481860824865,-0.4872392218896703,-0.0004978016036772,-0.1249871705575903,-0.0004578631680474,0.362338448121272,0.0001498082522087,-8.562896895040181,0.002,0.0008160611802141,0.0028434162458373,0.0011143570412587,0.0,10.0,180.0,-0.2616562808289132,-5.361391237002026,0.4393013769955494,0.0,0.0,0.0,0.0,0.0,0.0
19,0.3800000000000001,-285.0978223215948,534.8385470666103,525.1407835405629,637.148756741838,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,0.0001416663326175,-2.178155654879155e-06,-7.314584586678186e-05,0.0,1.132142069365185e-05,-6.670058440400099e-08,1.45943736119975e-06,0.0,-6.762078048824782e-07,0.4624823934650994,1.1339061266204214e-06,-0.1249168004654114,-4.153357636242551e-06,-0.2502982252093521,-0.0003134672288343,-17.14471970224004,0.002,0.0008638904738825,0.002818534546753,0.0010919563719803,0.0,10.0,180.0,-0.2607092323399063,-5.362404123721137,0.4393472961897605,0.0,0.0,0.0,0.0,0.0,0.0
20,0.4000000000000002,-285.09782072204683,534.838545064432,525.1407835480732,637.148353446133,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,0.0002036424126558,6.28997895963072e-05,-0.000136717604222,0.0,9.32837698339795e-06,1.935575354534577e-06,1.4519270408033784e-06,0.0,0.0004504855056042,0.4750322317080768,-0.000501120479486,-0.3748698620396877,0.0005044095578224,-0.2505357495918803,-0.0003883289856605,8.570939753115049,0.002,0.0008972945065128,0.0029297516703893,0.0012526574570158,0.0,10.0,180.0,-0.2618226375332013,-5.362473460593091,0.4394181560823928,0.0,0.0,0.0,0.0,0.0,0.0
21,0.4200000000000001,-285.0978149047966,534.8385470782073,525.1407793491318,637.1486320374459,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,4.111886339697175e-06,-2.5506664171852025e-06,9.475437124001474e-07,0.0,3.3311539846486463e-06,-7.833924699745908e-08,5.650868462633703e-06,0.0,-0.0005029778904115,0.3628033928535328,-0.0009981810168834,-0.1255629646642022,-0.0009848017846739,-0.0004391051256961,6.239847254981543e-06,-8.603099504342213,0.002,0.0007896417542582,0.002891216465584,0.0011499002789338,0.0,10.0,180.0,-0.2609384863006905,-5.362478427771065,0.4404640535667437,0.0,0.0,0.0,0.0,0.0,0.0
22,0.4400000000000002,-285.0978147919788,534.8385488978257,525.1407791967507,637.1486306823413,-285.0978110000001,534.8385470000001,525.140785,637.0827110000005,-6.285853747292465e-06,-6.187373748663437e-05,6.9167223793989e-05,0.0,3.233951570839176e-06,-1.898030159646856e-06,5.803249291028545e-06,0.0,-8.427337589589183e-06,-0.1121862771782885,0.0005164650752751,-0.1256713860257206,-0.000482667012125,0.1128282581488838,3.070456386663682e-05,0.0127346023821594,0.002,0.0008930317858289,0.0029304743811751,0.0011374402602975,0.0,10.0,180.0,-0.2618971345153608,-5.3633587101159375,0.4395141342242381,0.0,0.0,0.0,0.0,0.0,0.0
