,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,a_e,cut_angle,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
270,5.400000000000001,-39.222892624409575,309.50005264695267,398.9399364746513,48026.15677236003,-39.146618599988095,309.49998100000016,398.94000000000005,48138.76800000002,5.848023478563322,-0.0024035480193896,0.0021248209407958,22800.000000000007,0.000440823574377,-7.206559590006488e-05,6.352534883152428e-05,0.0,5.883131216716859,12.074312521949023,0.0223016293468969,-6.969166800780687,-0.0343680048247268,4.390585243804045,22799.27438450704,25.66295578738692,0.002,-0.6439429943309607,-0.960036204365828,-0.2541739011601672,6.0,10.0,180.0,-0.7324168606756412,-5.317722491261837,-0.2862298396364413,-1.4939076275830492,118.94207058976788,-169.91393417613847,84.77502925100458,207.40939555993532,338.17500000000007
271,5.420000000000002,-39.10561991696956,309.5000192556975,398.9398754292555,48482.15488002091,-39.029952000000016,309.49998100000016,398.94000000000005,48594.768,5.827825741975204,-0.0012848463501291,0.0041757809561536,22800.000000000007,-0.0001652782154206,-3.8276714007359216e-05,0.0001245707446606,0.0,5.80356308943898,-6.71451153042329,-0.0239548878925574,-5.146080417109122,0.0266474444511042,17.952929215930777,22800.511951295324,360.4580541622327,0.002,-0.6300062681510877,-0.9582153010017878,-0.2485308970769605,6.0,10.0,180.0,-0.6722741407220542,-5.308306649481834,-0.2803579669178477,-1.5327410114541826,118.02703529488394,-170.20296708806922,84.61251462550229,207.12469777996768,339.67500000000007
272,5.440000000000002,-38.989365202197504,309.49989851467365,398.94013374508177,48938.162026277445,-38.91328540001193,309.49998100000016,398.94000000000005,49050.76800000001,5.841564624994641,0.0027378443152986,-0.0044499159828399,22800.000000000007,0.0002468027721421,8.207261559960575e-05,-0.0001337450816662,0.0,5.8524234737232605,4.613281188886665,-0.0150019106002722,7.306697986740879,0.0310080637117282,-18.691262868306403,22800.856285763788,-326.21427865152543,0.002,-0.6311812939889695,-0.9418697497085048,-0.2398884090539454,6.0,10.0,180.0,-0.7704268826748399,-5.325516503880556,-0.2871689691707996,-1.485447453897951,118.09501764744198,-170.2999835440346,84.69725731275113,207.24184888998383,334.9500000000001
273,5.460000000000002,-38.872743846138334,309.49989832713146,398.94006277071895,49394.15996032783,-38.79661859998809,309.49998100000016,398.94000000000005,49506.76800000001,5.843064087526043,0.0027408373980096,-0.0020644147181836,22800.000000000007,0.0002920336913942,8.225749786470279e-05,-6.277071878482669e-05,0.0,5.819227726743673,-1.3395679613540556,0.0261381741936635,7.823363029416339,-0.0333977666439719,-3.77819183152936,22799.31121949656,-223.16745233940287,0.002,-0.6458788433156415,-0.9471307625465774,-0.2476925833955218,6.0,10.0,180.0,-0.7094926138613833,-5.331365267945742,-0.2939740609508954,-1.476188589487203,118.51550882372099,-169.9339917720173,84.62812865637557,207.18142444499193,336.1500000000001
274,5.480000000000002,-38.7558551654577,309.50006707839054,398.9398952316103,49850.1544595869,-38.67995200000001,309.49998100000016,398.94000000000005,49962.76800000002,5.835666786519904,-0.0028855842533559,0.0034961144391536,22800.000000000007,6.994533329273431e-05,-8.651040681167915e-05,0.0001047683897827,0.0,5.850048115482436,0.3704305239626105,0.0134674713145357,-11.10221924247962,-0.0229853678476011,9.52265406903369,22799.345939799365,343.3279255459177,0.002,-0.6298154336741054,-0.9599023204253032,-0.2550349191783733,6.0,10.0,180.0,-0.6973757781863196,-5.319309722567125,-0.2841342265770253,-1.5083593953723566,118.7677544118605,-169.89499588600864,84.69806432818778,207.29321222249598,344.7750000000001
275,5.500000000000001,-38.639368761064745,309.5000323503373,398.9399314536554,50306.15553617493,-38.563285400011935,309.49998100000016,398.94000000000005,50418.768000000025,5.841676549743104,-0.001725096647349,0.0022884423760627,22800.000000000007,0.0002501427048023,-5.179454387038331e-05,6.854634465096942e-05,0.0,5.7905530065373565,2.919147489233422,-0.0260673925960706,-2.938438373801863,0.0477867246038462,11.710503648813823,22800.857609819708,283.23022526160423,0.002,-0.6222016877634753,-0.9520682051146984,-0.2487173699648935,6.0,10.0,180.0,-0.7885898113793843,-5.314029638531734,-0.2820782353606401,-1.5070934149774178,117.80387720593025,-170.20349794300432,84.53003216409388,206.997606111248,345.8250000000001
276,5.520000000000002,-38.52270320271616,309.499915239906,398.9401497302676,50762.15948722574,-38.44661859998809,309.49998100000016,398.94000000000005,50874.76800000001,5.841715629680406,0.0021877149159858,-0.0049928733567993,22800.000000000007,0.0002515932111572,6.512266451631313e-05,-0.0001497302675085,0.0,5.898136473359255,-3.4182404990093858,-0.0114759430018576,7.327753346059214,0.0108055441800288,-21.11863441064157,22800.37688192175,-420.5866058035583,0.002,-0.638572185848663,-0.9384605942068966,-0.2420235360906184,6.0,10.0,180.0,-0.7349457861546789,-5.325384119494485,-0.2927848073880389,-1.4668832899543378,118.39843860296511,-170.30124897150216,84.81101608204693,207.41630305562398,346.87500000000006
277,5.540000000000002,-38.40563759512001,309.49995950885454,398.9400420122183,51218.1564404563,-38.32995200000001,309.49998100000016,398.94000000000005,51330.76800000002,5.828408383222931,0.0007121745800593,-0.0014120811647573,22800.000000000007,-0.0001479942974093,2.146551374052168e-05,-4.201221824038136e-05,0.0,5.790345070212545,2.686521306262345,0.0241135687838686,4.017039215990875,-0.0330668936324182,-2.316540904570546,22799.31189841839,-51.4469741442663,0.002,-0.6395724676619379,-0.9480343423510166,-0.2486334936464572,6.0,10.0,180.0,-0.6223905034963554,-5.325187750976946,-0.2918331706260642,-1.4807073390742231,118.41021930148256,-169.9316244857511,84.58650804102346,207.119151527812,347.7750000000001
278,5.560000000000001,-38.28913075647232,309.50005922163723,398.9398845384092,51674.15396372507,-38.21328540001192,309.49998100000016,398.94000000000005,51786.76800000002,5.833737840621888,-0.0026295946263224,0.0038088613859148,22800.000000000007,1.1984445660153376e-05,-7.884310552414777e-05,0.0001154615909058,0.0,5.842532760545084,-5.973282209000608,-0.0032856489348546,-11.695624639881734,-0.0149475813065043,13.061295466756306,22799.790902337783,377.8396659770272,0.002,-0.6330760597975236,-0.9549768022658932,-0.2525052808580172,6.0,10.0,180.0,-0.7342818895679579,-5.316692393393971,-0.2830121113616344,-1.537275687557639,118.39360965074127,-170.04631224287556,84.65125402051173,207.20307576390599,341.8500000000001
279,5.580000000000002,-38.172835775479655,309.4999451614749,398.9399875799015,52130.15950567925,-38.096618599988105,309.49998100000016,398.94000000000005,52242.768000000025,5.846133068085868,0.0011817313255631,0.0004123073687693,22800.000000000007,0.0003839963021903,3.5630701763525345e-05,1.2420098576763156e-05,0.0,5.823360814504067,10.742911789276112,-0.0239699032015034,2.8079076522360604,0.0539780863681254,2.3382531843144685,22801.33266119575,0.1469924228729723,0.002,-0.6227963605637243,-0.9432271151714076,-0.2467507358731343,6.0,10.0,180.0,-0.7484183638990893,-5.3245471976624135,-0.2829559127951679,-1.5250676707818525,117.90880482537064,-170.28415612143777,84.61812701025586,207.122537881953,342.6000000000001
