DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net,0.23375000191743928,0.031633190825142744,0.22902960037202114
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net,0.20764173508837142,0.026659311969664742,0.2025895370580171
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net,0.17005425020706277,0.017394227985750445,0.16382816291786984
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net,0.1507465377141501,0.018408038556103602,0.1428866536797481
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net_TPESampler,0.18062111720226803,0.011163112052854281,0.1895915361503102
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net_TPESampler,0.19665163210543873,0.012920774001838645,0.18564966180917775
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net_TPESampler,0.11282437191292478,0.01131496825633093,0.13843773551469704
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net_TPESampler,0.1204739902789889,0.0032148681093375894,0.11861367138417735
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net_RandomSampler,,,
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net_RandomSampler,,,
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net_RandomSampler,,,
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net_RandomSampler,,,
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net_GridSampler,0.2719954296319545,0.06132888777926045,0.2704958892321411
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net_GridSampler,0.3116366170327067,0.07114969331918093,0.3040616230432108
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net_GridSampler,0.1068947301563076,0.006136291888467758,0.11511754219425926
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net_GridSampler,0.11313645903558087,0.000755946157398357,0.1123161336145174
