DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net,Neural_Net_TPESampler,22.72893445106213
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net,Neural_Net_RandomSampler,
ST_Plate_Notch,DMC60H_AL2007T4_Gear_Normal_3,Neural_Net,Neural_Net_GridSampler,-16.36168017146094
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net,Neural_Net_TPESampler,5.292819855437704
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net,Neural_Net_RandomSampler,
ST_Plate_Notch,DMC60H_AL2007T4_Plate_Normal_3,Neural_Net,Neural_Net_GridSampler,-50.08380511753838
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net,Neural_Net_TPESampler,33.65389469798802
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net,Neural_Net_RandomSampler,
ST_Plate_Notch,DMC60H_S235JR_Gear_Normal_3,Neural_Net,Neural_Net_GridSampler,37.140806521360325
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net,Neural_Net_TPESampler,20.08175304998703
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net,Neural_Net_RandomSampler,
ST_Plate_Notch,DMC60H_S235JR_Plate_Normal_3,Neural_Net,Neural_Net_GridSampler,24.949215583237162
