DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Random_Forest,0.48852660829268557,0.0,0.49384060229940535
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Random_Forest,0.3311049207174439,0.0,0.32937485296423724
ST_Plate_Notch,S235JR_Gear_Normal_3,Random_Forest,0.3001432168724603,0.0,0.31260808357167497
ST_Plate_Notch,S235JR_Plate_Normal_3,Random_Forest,0.04611953758208658,0.0,0.04576742921363211
