Unnamed: 0,f_x,f_y,f_z,pos_x,pos_y,pos_z,pos_sp,curr_x,curr_y,curr_z,curr_sp,v_x,v_y,v_z,v_sp,a_x,a_y,a_z,a_sp,pos_x_sim,pos_y_sim,pos_z_sim,v_x_sim,v_y_sim,v_z_sim,v_sp_sim,a_x_sim,a_y_sim,a_z_sim,a_sp_sim,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,m_sp_sim,materialremoved_sim,F_sim
5604,7.58056640621003,-225.8972167968724,73.9379882813406,16.6649815,233.1186388,386.9399562,483847.6997968,-0.5419922,-4.6674804000000005,-0.3037111,-1.5062988999999998,3.354279999999932,-4.784444999999948,-0.0024374999995302,22799.94907749788,-5.454187499995822,-4.10656250000585,0.0998750000036352,1.8456249381415544,56.32,55.79,-18.0,64.26,-344.05,0.0,3800.0,-0.001881,-0.000358,0.0,0.0,211.07953130734853,-40.30328907447403,89.35813895154641,214.8928189752988,1074.464094876494,6.76,232.7311767770585
5605,7.879638671820823,-226.2268066407236,74.04174804686524,16.7311027,233.022086,386.9399474,484303.7001862,-0.4882813,-4.6708985,-0.2958983999999999,-1.4888671,3.2478500000000743,-4.84692750000022,0.0020974999998202,22800.06752749905,-5.40006250000058,-3.1268750000101875,0.1128124999993929,0.3003750680363737,56.34,55.68,-18.0,62.02,-344.46,0.0,3800.0,-0.001883,-0.000345,0.0,0.0,211.33589947416857,-38.92922947533055,89.35813895154641,214.89147799319272,1074.4573899659636,7.33,232.72993857899485
5606,6.188964843714489,-225.372314453125,77.90527343754619,16.794895500000003,232.9247617,386.9400401,484759.7024979,-0.4619141,-4.625976799999999,-0.3017579,-1.4688721,3.138277499999909,-4.909520000000356,0.0020750000004454,22799.9610925006,-5.714000000003328,-3.616187499968504,-0.1153749999716069,-4.162999975960702,56.36,55.56,-18.0,59.78,-344.86,0.0,3800.0,-0.001885,-0.000333,0.0,0.0,211.5848901397852,-37.55516987618709,89.35813895154641,214.89196476344628,1074.4598238172314,6.71,232.73038803898837
5607,14.385986328004202,-216.60156249998232,74.91455078128021,16.856633799999997,232.8257052,386.9400304,485215.6986299,-0.416504,-4.6640625,-0.3041991999999999,-1.4863037,3.019289999999941,-4.99157499999896,-0.002517499999044,22799.90100750001,-5.961187499994303,-3.676249999990944,-0.0842500000075574,2.574812460807152,56.38,55.44,-18.0,57.54,-345.24,0.0,3800.0,-0.001887,-0.000321,0.0,0.0,211.82465892889746,-36.179265901742745,89.35813895154641,214.8921250570452,1074.4606252852261,7.23,232.73053604633972
5608,18.26171875007905,-226.58691406244935,72.83935546887434,16.9156671,232.72509870000005,386.9399394,485671.6985382,-0.4301757,-4.6665039,-0.2988281,-1.5104005,2.8998300000001365,-5.056569999999994,-0.0012949999998568,22800.06408499903,-5.957187499996408,-3.212937500070012,0.1282499999888386,5.879374984942842,56.41,55.22,-18.0,53.05,-345.96,0.0,3800.0,-0.001891,-0.000296,0.0,0.0,212.2765308776091,-33.42376920225235,89.35813895154641,214.89177254869008,1074.4588627434505,6.75,232.73021055720685
5609,6.622314453125,-229.6142578125,77.197265625,16.972627000000003,232.6234424,386.9399786,486127.7011933,-0.4262697,-4.5844725,-0.2944335999999999,-1.5068116,2.781002500000085,-5.1200925000017605,0.0026125000005094,22800.13618249941,-6.0778750000056725,-3.3233124999831887,0.0457499999839683,-0.5578124546445906,56.43,55.1,-18.0,50.8,-346.29,0.0,3800.0,-0.001893,-0.000284,0.0,0.0,212.4886340372084,-32.044176477206285,89.35813895154641,214.89124887044846,1074.4562443522423,7.11,232.72972701824077
5610,-3.204345703125,-226.861572265625,76.3916015625,17.026907200000004,232.520295,386.9400439,486583.7039855,-0.4599609,-4.6748045000000005,-0.3002929,-1.4945069,2.6567149999999096,-5.189502499999321,0.0005349999995019,22800.041772500845,-5.9166875000027375,-3.320437499922946,-0.1270000000275217,-4.1626874735811725,56.45,55.0,-18.0,48.55,-346.62,0.0,3800.0,-0.001895,-0.000272,0.0,0.0,232.6402785744454,-23.097111892716377,82.43619844740486,233.78403665130824,1168.9201832565413,6.75,247.89252229028642
5611,-8.93554687499112,-223.9318847656331,75.28076171884592,17.0788956,232.4158623,386.94,487039.7028642,-0.4794923,-4.6577147000000005,-0.2998046,-1.4970703,2.544334999999976,-5.252909999998678,-0.0024675000005913,22799.969675000462,-5.963249999996201,-2.970687500045699,-0.0103125000094905,-1.2446250184439125,56.46,54.88,-18.0,46.29,-346.93,0.0,3800.0,-0.001897,-0.000259,0.0,0.0,212.88701910219498,-29.27945790121157,89.35813895154641,214.89106439591004,1074.45532197955,7.38,232.72955668348405
5612,-7.446289062515101,-222.8881835938716,74.84130859374022,17.128680600000003,232.31017860000003,386.9399452,487495.7027725,-0.4155274,-4.6870117,-0.2958983999999999,-1.4934814,2.418185000000061,-5.308330000001149,0.0001224999991222,22799.991987500107,-6.479375000001397,-2.439375000040656,0.1209999999929323,-0.6438125274144113,56.48,54.76,-18.0,44.04,-347.22,0.0,3800.0,-0.001899,-0.000247,0.0,0.0,213.07330100758222,-27.896176425563777,89.35813895154641,214.8916663377943,1074.4583316889716,6.64,232.730112487228
5613,-15.692138671713352,-226.0498046874111,78.01513671889388,17.175623,232.2035291,386.9400049,487951.7025437,-0.4252929,-4.6694335,-0.2954100999999999,-1.4868164999999998,2.2851599999999195,-5.350485000000305,0.0023724999991259,22799.94392249937,-6.813125000004749,-2.8799374999266547,-0.019562499993242,-2.703749996726401,56.49,54.65,-18.0,41.78,-347.5,0.0,3800.0,-0.0019,-0.000235,0.0,0.0,231.57607402584705,-19.279255019928474,82.96368978345188,232.3772100171358,1161.8860500856788,6.53,246.74306790228746
5614,-16.162109375019543,-215.2954101566336,76.75170898450554,17.220087,232.0961592,386.9400401,488407.7005294,-0.4204101999999999,-4.6264647000000005,-0.3002929,-1.4991213,2.145659999999872,-5.423527499998215,-0.0006600000006073,22799.88383750024,-7.960999999996332,-3.675687499988811,-0.1118124999877068,1.6308750127791427,56.5,54.53,-18.0,39.52,-347.76,0.0,3800.0,-0.001902,-0.000222,0.0,0.0,232.50195042688063,-17.375859709437112,82.67412286121629,233.15033230288498,1165.7516615144252,7.28,247.3743884152464
