Unnamed: 0,f_x,f_y,f_z,pos_x,pos_y,pos_z,pos_sp,curr_x,curr_y,curr_z,curr_sp,v_x,v_y,v_z,v_sp,a_x,a_y,a_z,a_sp,pos_x_sim,pos_y_sim,pos_z_sim,v_x_sim,v_y_sim,v_z_sim,v_sp_sim,a_x_sim,a_y_sim,a_z_sim,a_sp_sim,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,m_sp_sim,materialremoved_sim,F_sim
1970,-14.39208984379442,219.54956054692155,74.18212890619233,17.395423700000002,196.0002646,399.1600147,661399.6314071,-0.4511717,-4.7856446,-0.2543947,-1.263794,1.186112500000025,-4.296539999999283,0.0004699999990975,17399.957662494853,-1.0875625000017486,-0.1458124999942356,0.005437499943639,0.2575625694589689,56.59,15.99,-6.0,-15.31,-266.56,0.0,2900.0,-0.001125,6.2e-05,0.0,0.0,214.56540062598094,11.457259368965433,89.35998332684727,214.8710774814411,1074.3553874072054,5.5,232.71181009611416
1971,-10.974121093788872,219.8547363281171,74.32250976563053,17.4189523,195.9142694,399.1600304,661747.6304917999,-0.4316407,-4.7651368,-0.2548828999999999,-1.2678956,1.1642099999999544,-4.291675000000339,0.0003649999996468,17399.991987500107,-1.333812500001752,0.1608124999741278,-0.0069999999396941,1.458937767893076,56.59,15.9,-6.0,-16.66,-266.48,0.0,2900.0,-0.001125,6.7e-05,0.0,0.0,214.50453624105245,12.543596421174167,89.35998332684727,214.87097961140842,1074.354898057042,5.36,232.71171972924074
1972,-9.45434570313498,220.0195312499812,74.97558593743,17.4419921,195.8285976,399.1600293,662095.6310866,-0.3945311999999999,-4.7177733,-0.2529294999999999,-1.2678955,1.132759999999955,-4.2901075000003175,0.0001900000015098,17400.01602000557,-1.5898749999987416,-0.5590624999562976,-0.0036250000334803,-0.1714374957373365,56.58,15.81,-6.0,-18.01,-266.39,0.0,2900.0,-0.001124,7.3e-05,0.0,0.0,214.4381387302214,13.629933473382899,89.35998332684727,214.87086919489695,1074.3543459744849,5.47,232.71161777776575
1973,-8.43505859371336,220.95947265614456,74.67651367181283,17.4642627,195.7426651,399.160038,662443.6311326001,-0.3930665,-4.6757813,-0.2534181,-1.2776369,1.1006150000000048,-4.314037499998591,0.0002199999983076,17399.985130000277,-1.3871874999971112,-0.9260000000210766,0.0007499999554738,-1.0300002759322524,56.58,15.72,-6.0,-19.36,-266.3,0.0,2900.0,-0.001124,7.9e-05,0.0,0.0,214.36620809348767,14.714426150290764,89.35998332684727,214.8706250498491,1074.3531252492455,5.47,232.71139235002494
1974,-8.00170898440054,220.88012695311065,76.3916015625122,17.4860167,195.6560361,399.1600381,662791.6304918,-0.4042969999999999,-4.7290039,-0.2514648,-1.2781496,1.0772725000000705,-4.3271475000011606,0.0002199999997287,17399.97481999453,-1.152562499999732,-0.2318750000540603,-0.0031249999210558,-0.0432500382885336,56.57,15.63,-6.0,-20.71,-266.2,0.0,2900.0,-0.001124,8.5e-05,0.0,0.0,214.2887443308514,15.800763202499496,89.35998332684727,214.87049603115466,1074.3524801557735,5.37,232.71127322252545
1975,-8.06274414064165,222.04589843746103,76.02539062498445,17.507353600000002,195.5695792,399.1600468,663139.6301253999,-0.3979491999999999,-4.7104492,-0.2519532,-1.2827636999999998,1.0545125000000155,-4.323312500000753,9.500000146545062e-05,17399.983399998746,-1.154312500002419,-0.0263749999618312,0.002437499979635,1.20168762805406,56.55,15.46,-6.0,-23.4,-265.97,0.0,2900.0,-0.001123,9.6e-05,0.0,0.0,230.85492328320936,-18.283292357462063,83.25694545628923,231.57779337303677,1157.8889668651839,5.4,246.08940113348325
1976,-6.43920898440054,220.928955078197,75.50048828128106,17.5281972,195.4831036,399.1600419,663487.6298278,-0.383789,-4.6904298,-0.2499999999999999,-1.2832764,1.0310999999999737,-4.328202499999634,0.0003174999989141,17400.022887499654,-1.249875000000067,-0.4437499999809802,-0.0017500000026871,0.5151875666342676,56.55,15.38,-6.0,-24.75,-265.85,0.0,2900.0,-0.001122,0.000102,0.0,0.0,232.04454535226643,-20.36190332153548,82.7497422485517,232.93621044100374,1164.6810522050187,5.31,247.19789233894636
1977,-5.78002929684615,219.7021484374677,74.32250976570046,17.5485976,195.3964511,399.1600595,663835.6310408999,-0.3452149,-4.7045899,-0.2499999,-1.2894288,1.0045175000000128,-4.3410624999999925,2.500000135796654e-05,17400.00400750141,-1.39200000000006,-0.621312499990978,-0.0121249999551764,-1.6307499026879668,56.54,15.28,-6.0,-26.09,-265.72,0.0,2900.0,-0.001122,0.000107,0.0,0.0,213.92540239658126,20.138733910130966,89.35998332684727,214.87123212296774,1074.3561606148387,5.64,232.71195288213434
1978,-8.123779296923852,219.5434570312277,75.88500976564055,17.5683779,195.3094611,399.16004290000006,664183.6299881,-0.3208007,-4.7895507,-0.2500002,-1.2904542,0.9754199999999712,-4.353054999999273,-0.0001674999992928,17399.957657503546,-1.5008124999993375,0.0181249999897659,0.0091874999696983,0.085812498582527,56.53,15.19,-6.0,-27.44,-265.59,0.0,2900.0,-0.001121,0.000113,0.0,0.0,213.820273004432,21.22138221173797,89.35998332684727,214.87078957053816,1074.353947852691,5.42,232.7115442577805
1979,-6.402587890589478,219.9645996094062,73.09570312505328,17.5876144,195.2223289,399.1600528,664531.6293472,-0.3046874999999999,-4.8237305,-0.2495118,-1.2930176000000002,0.9444850000000392,-4.340337500000402,0.0003925000001459,17400.007440001355,-1.4601874999997655,0.4708124999908136,-0.0013125000464242,1.1158124107168987,56.52,15.1,-6.0,-28.78,-265.44,0.0,2900.0,-0.001121,0.000119,0.0,0.0,230.3292763224632,-11.324464347303246,83.6184430152585,230.60749993003898,1153.0374996501948,5.33,245.2995373747757
1980,-2.8442382812444507,221.0754394531162,74.09667968750111,17.606157300000003,195.1358476,399.16005860000007,664879.6302857001,-0.3222655,-4.7197267,-0.2490235,-1.3007081,0.9170124999999808,-4.33422249999964,-0.0002200000011498,17400.002289999975,-1.223187500001277,-0.4789374999880635,-0.0233750000333543,-1.2446250912034884,56.51,15.02,-6.0,-30.13,-265.29,0.0,2900.0,-0.00112,0.000124,0.0,0.0,231.74022342762393,-13.783016623354587,83.04299792138903,232.1497419803105,1160.7487099015525,4.98,246.55555602195733
