Unnamed: 0,f_x,f_y,f_z,pos_x,pos_y,pos_z,pos_sp,curr_x,curr_y,curr_z,curr_sp,v_x,v_y,v_z,v_sp,a_x,a_y,a_z,a_sp,pos_x_sim,pos_y_sim,pos_z_sim,v_x_sim,v_y_sim,v_z_sim,v_sp_sim,a_x_sim,a_y_sim,a_z_sim,a_sp_sim,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,m_sp_sim,materialremoved_sim,F_sim
0,0.3662109375,0.6103515625,-2920.5322265817517,258.8500096000001,474.5000175,504.1600088,13.291151200000002,-0.2436527,-5.657715099999999,0.3212894,0.0,-0.0002450000039289,-0.0001499999996212,0.004159999997455,0.0,0.0098750000887548,0.0123749999403344,-0.3216249999127285,-0.3431249999996666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3662109375,0.6103515625,-2859.49707033135,258.8500047,474.5000145,504.160092,13.291151200000002,-0.2431644,-5.6586917,0.3208011,0.0,-4.750000215381078e-05,9.749999918540198e-05,-0.0022725000007994,-0.0068624999999933,0.0146875001405533,-0.001062499990212,-0.0851874999341362,0.0857499999984412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.3662109375,0.6103515625,-2798.46191408095,258.8500077,474.5000214,504.1599179,13.290876700000002,-0.2446292,-5.6586917,0.3305663,0.0,0.0003425000016932,-0.0001924999992297,0.0007525000000896,0.0034299999999376,-0.0109999999153842,-0.0176249999483957,0.1265000000216787,0.4288750000003283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.3662109375,0.6103515625,-2737.426757830548,258.85001840000007,474.5000068000001,504.1601221,13.2912884,-0.2436527,-5.6606445,0.3227539,0.0,-0.0004874999987691,-0.0006074999987504,0.0027875000000676,0.0102925000000198,-0.0036250001045345,0.0023124999160017,-0.2586874999721544,-0.0857499999984412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.3662109375,0.6103515625,-2676.391601580141,258.84998820000004,474.4999971,504.1600294,13.291288400000004,-0.244629,-5.662597400000001,0.3295899,0.0,0.0001974999975118,-0.0001000000025896,-0.0095949999987965,0.0,0.0256249999708302,0.019500000014716,0.0626875000264703,-0.3430625000011567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.3662109375,0.6103515625,-2615.3564453297395,258.8500263,474.5000028,504.1597383,13.2912884,-0.2446291,-5.6645504,0.3374022,0.0,0.000537500000064,0.0001725000018382,0.0052950000011264,-0.0034300000000264,-0.0439374998961739,-0.0016874998820526,0.4455624999621932,-0.7293124999985245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.3662109375,0.6103515625,-2554.32128907934,258.85000970000004,474.5000040000001,504.1602412,13.291151200000002,-0.2480468,-5.6684567,0.3208007,0.0,-0.0015599999983351,-0.0001674999978718,0.0082274999996911,-0.0291724999999409,-0.0158749999812357,-0.0044375001095886,-0.2782500000364507,-0.0428749999992206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.3662109375,0.6103515625,-2493.286132828939,258.84996390000003,474.4999961,504.1600674,13.2901215,-0.248535,-5.6694333,0.3232421,0.0,-9.749999918540198e-05,-5.000002545330062e-06,-0.0058350000003315,-0.0051449999999952,0.0529374999302945,0.0144999999207584,-0.2294999999818969,1.3729999999978482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.3662109375,0.6103515625,-2432.250976578531,258.8500058000001,474.5000038,504.1600078,13.290945400000002,-0.2504881,-5.6723631,0.3208007,0.0,0.0005574999988766,0.0004124999989585,-0.0009524999995846,0.0257474999999729,-0.0103125000450177,0.0007500000975824,0.155687499976409,0.1714999999991029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.3662109375,0.6103515625,-2371.21582032813,258.8499862,474.5000126,504.1600293,13.2911514,-0.2529294000000001,-5.673828,0.3212894,0.0,-0.0005100000009861,2.500000135796654e-05,0.0003924999987248,0.0017149999999688,0.0013750000604773,-0.0096249999259612,0.0073124999744322,-0.6866874999988948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.3662109375,0.6103515625,-2310.18066407773,258.84998540000004,474.50000480000006,504.1600235,13.291014,-0.2548826,-5.6757812,0.322266,0.0,0.0006125000012957,2.7500001920088835e-05,-0.0006600000006073,-0.0017199999999828,0.0181875000038189,0.0006874999769479,-0.0233124999837741,-0.128624999998772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
