Unnamed: 0,f_x,f_y,f_z,pos_x,pos_y,pos_z,pos_sp,curr_x,curr_y,curr_z,curr_sp,v_x,v_y,v_z,v_sp,a_x,a_y,a_z,a_sp,pos_x_sim,pos_y_sim,pos_z_sim,v_x_sim,v_y_sim,v_z_sim,v_sp_sim,a_x_sim,a_y_sim,a_z_sim,a_sp_sim,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,m_sp_sim,materialremoved_sim,F_sim
40,7105.346679693967,-11843.99414063578,0.06103515625,-6.8547685000000005,166.03400689999998,414.54608500000006,230.7657916,14.083496,-7.9506836,-0.5605467000000001,0.0,160.757425,-42.86583749999977,-0.0035850000017489,0.0154349999988312,-2557.325562499998,670.8208125000325,-0.0420625000430163,0.3000624999849322,-56.21,-235.99,-338.81,0.0,0.0,124.68,0.0,0.0,0.0,0.2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,7013.793945318884,-11691.40625001062,0.06103515625,-4.2054432,165.32137229999998,414.5459804999999,230.7663404,13.5761718,-8.0268554,-0.5532228,0.0,105.8173075,-28.51823999999965,-0.0073225000008392,0.0171524999998951,-2530.0448125000003,668.6135000000171,-0.083562499924028,-0.1712499999939609,-56.21,-235.99,-338.71,0.0,0.0,498.72,0.0,0.0,0.0,0.4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,6922.241210943801,-11538.8183593855,0.06103515625,-2.6220762,164.8932773,414.5457921,230.7664777,9.8720703,-7.195312400000001,-0.5195311,0.0,59.55563250000001,-16.121297499999088,-0.0069274999987101,0.0085849999990728,-1931.3994375,519.6497499999886,0.1372500000229592,-0.3000000000241698,-56.21,-235.99,-338.45,0.0,0.0,1122.12,0.0,0.0,0.0,0.6234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,6830.688476568716,-11386.23046876037,0.06103515625,-1.8232179,164.67652040000002,414.5457034,230.76668379999995,5.578613300000001,-6.3847656,-0.4990233,0.0,28.56133,-7.732250000000107,-0.0018324999999208,0.0051524999989283,-1163.989,317.0388749999731,0.19431249995705,-0.128749999941391,-56.21,-235.99,-337.93,0.0,0.0,1993.21,0.0,0.0,0.0,0.79721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,6739.135742193634,-11233.64257813523,0.06103515625,-1.479623,164.5839873,414.5457188,230.76668379999995,1.4843750999999998,-5.3569337,-0.4672851999999999,0.0,12.996072500000006,-3.4397425000001647,0.0008449999995718,0.0034350000014171,-552.9609375000001,151.9261875000133,0.0738750000195409,0.0858750000354291,-56.21,-235.99,-337.12,0.0,0.0,2825.18,0.0,0.0,0.0,0.58941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,6647.583007818548,-11081.05468751008,0.06103515625,-1.3033749999999995,164.5389307,414.5457372,230.7668212,0.8305664,-5.1625976,-0.4399413999999999,0.0,6.442892499999997,-1.6552024999995751,0.0011225000008607,0.0085875000003454,-248.83787500000017,66.86624999998614,0.0534375000427189,-0.0858750000354291,-56.21,-235.99,-336.08,0.0,0.0,3407.8,0.0,0.0,0.0,0.38161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,6556.030273443468,-10928.46679688493,0.06103515625,-1.2219073,164.5177792,414.54576370000007,230.7670273,-0.0786133,-4.9985351,-0.4238284,0.0,3.0425574999999982,-0.7650925000007192,0.0029825000012806,0.0,-125.23599999999996,32.68200000000832,0.0347499999620026,-0.2576249999819424,-56.21,-235.99,-334.88,0.0,0.0,3741.05,0.0,0.0,0.0,0.17381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,6464.477539068384,-10775.878906259812,0.06103515625,-1.1816726999999998,164.50832699999998,414.5458565,230.7668212,-0.1381836,-4.9204101,-0.4116209,0.0,1.433452499999999,-0.3479224999992425,0.0025124999993408,-0.0017174999989322,-59.55162500000013,14.91725000001054,-0.0501250000795039,163.9366249999874,-56.21,-235.99,-333.62,0.0,0.0,3737.71,0.0,0.0,0.0,-0.03399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,6372.924804693301,-10623.29101563468,0.06103515625,-1.1645692,164.50386230000004,414.5458642,230.7669586,-0.4687500999999999,-4.887206700000001,-0.4018556,0.0,0.6604924999999928,-0.1684025000002975,0.0009774999981004,6.557464999999496,-28.000687499999955,6.559312499945236,-0.2269999999526817,7850.160624999949,-56.21,-235.99,-332.39,0.0,0.0,3572.24,0.0,0.0,0.0,-0.24179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,6281.372070318215,-10470.703125009528,0.06103515625,-1.155253,164.50159089999997,414.5458956,231.0291198,-0.4047851999999999,-4.8847656,-0.3945314,-1.1079346,0.3134250000000005,-0.085550000001433,-0.0065674999987663,314.0047074999991,-13.065624999999692,3.307812500032981,-48.19337499988308,33522.80618750003,-56.21,-235.99,-331.26,0.0,0.0,3157.41,0.0,0.0,0.0,-0.44959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,6189.819335943134,-10318.115234384397,0.06103515625,-1.1520322,164.50044029999998,414.5456015000001,243.3271469,-0.5522461,-4.8930663,-0.9633789,-11.4115723,0.1378675000000051,-0.0360899999989783,-1.9267574999972223,1347.4697125000005,-5.7903124999998665,1.884375000038574,-341.5844375000887,62759.05600000001,-56.21,-235.99,-330.31,0.0,0.0,2493.23,0.0,0.0,0.0,-0.65739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,6098.26660156805,-10165.527343759251,0.06103515625,-1.1497383,164.5001473,414.4688253000001,284.9279083,-0.5166017,-4.9047855,-5.2495117,-17.560839799999997,0.0818125000000058,-0.0101749999998901,-13.669945000002317,2824.3669475,-2.4847500000001186,0.8443749999820227,-985.786875000123,73772.63549999996,-56.21,-235.99,-329.63,0.0,0.0,1594.69,0.0,0.0,0.0,-0.76322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,6006.713867192967,-10012.93945313412,0.06103515625,-1.1487596999999998,164.50003329999998,413.9988037,356.3018248,-0.5131836,-4.9111329,-8.741699399999998,-19.7567138,0.0384775000000003,-0.0023149999996974,-41.35823250000215,4298.375132499999,-1.5388125000002917,0.2293750000248451,-1637.794874999976,73099.98062500005,-56.21,-235.99,-329.23,0.0,0.0,803.51,0.0,0.0,0.0,-0.55542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,5915.161132817883,-9860.351562508977,0.06103515625,-1.1481992,164.50005470000002,412.814496,456.8629136,-0.4907225999999999,-4.913574,-10.5229495,-20.2755615,0.0202599999999941,-0.0009999999988963,-79.18174000000135,5748.366172500002,-0.7905000000001106,0.011499999974518,-1772.1879999999146,72315.70225000005,-56.21,-235.99,-329.06,0.0,0.0,261.68,0.0,0.0,0.0,-0.34762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,5823.608398442802,-9707.763671883831,0.06103515625,-1.1479493,164.49999330000003,410.8315341,586.2364717,-0.4648436,-4.9223633,-7.114257800000002,-20.7046876,0.0068574999999959,-0.0018550000007167,-112.24575249999872,7191.0032225,-0.4503749999998363,-0.0135000000511809,-1289.6374374999552,72160.30562499995,-56.21,-235.99,-329.03,0.0,0.0,-30.78,0.0,0.0,0.0,-0.13982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,5732.055664067714,-9555.175781258697,0.06103515625,-1.1479249,164.4999805,408.3246659,744.5030425,-0.4506837,-4.9233399,-3.6381835,-20.958471600000003,0.0022450000000007,-0.0015400000009435,-130.76723749999957,8634.7783975,-0.2104374999997715,-0.0036874999764791,-508.9177500000375,72054.51974999989,-56.17,-236.01,10.0,332.88,-219.84,0.0,0.0,0.5548,-0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,5640.502929692635,-9402.587890633557,0.06103515625,-1.1478595,164.4999317,405.6008446,931.6276076,-0.4375001999999999,-4.937499900000001,0.4995117,-21.6993164,-0.0015599999999948,-0.0020024999997758,-132.60246250000023,10073.184012499996,-0.0854374999999241,0.0451875000351265,373.1776249999896,71961.26474999996,-55.91,-236.18,10.0,1331.52,-879.36,0.0,0.0,1.1096,-0.7328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,5548.950195317549,-9250.000000008416,0.06103515625,-1.1479872999999998,164.4999004,403.0205674,1147.4304029999998,-0.4287111999999999,-4.9531252,4.9008789,-25.2025635,-0.0011724999999962,0.0002675000004614,-115.84013249999998,11513.2289875,0.0987499999997865,0.0926875000040183,1258.4025625000097,72121.63937500009,-55.21,-236.64,10.0,2995.92,-1898.84,0.0,0.0,1.6644,-0.78717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,5457.397460942471,-9097.412109383278,0.06103515625,-1.1479064,164.4999424,400.9672393,1392.1567671,-0.4208985,-4.958008,8.8725585,-29.9731935,0.0023899999999965,0.0017050000003848,-82.26635999999985,12958.0495875,0.007562499999697,0.0366249999750323,1727.1171875000134,72138.16187499996,-53.84,-237.41,10.0,5326.08,-2623.61,0.0,0.0,2.2192,-0.42077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,5365.844726567381,-8944.82421875814,0.06103515625,-1.1478917,164.49996860000002,399.729913,1665.7523864999998,-0.406738,-4.9658201,6.0483399,-34.1531983,-0.0008700000000083,0.0017324999994627,-46.75544499999944,14398.755462499998,-0.023624999999916,1.3032499999887648,1483.468624999986,71967.31550000008,-51.6,-238.34,10.0,8072.66,-2908.69,0.0,0.0,2.094943,-0.05437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,5274.2919921923,-8792.236328133,0.06103515625,-1.1479412000000002,164.5000117,399.0970215,1968.1069856,-0.3916015,-4.9604494,3.6640624,-37.873828200000005,0.0014449999999999,0.0538349999999354,-22.9276150000004,15836.742207500003,-0.0778124999997742,29.355500000036727,902.954749999978,71910.15206250013,-48.53,-239.3,10.0,10253.71,-2749.25,0.0,0.0,1.540143,0.31203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,5182.739257817218,-8639.648437507862,0.06103515625,-1.1478339,164.502122,398.8128084,2299.2220748,-0.3823241999999999,-5.5581055,0.8125001000000001,-41.528833,-0.0039824999999993,1.175952500000932,-10.637255000000325,17275.161545000003,-0.1746874999999925,119.8737499999858,441.0426249999944,68564.25762499984,-44.84,-240.13,10.0,11769.0,-2154.98,0.0,0.0,0.985343,0.67843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,5091.186523442133,-8487.060546882727,0.06103515625,-1.1481005000000002,164.54704980000002,398.6715313,2659.1134474,-0.3955077,-7.1162109,0.1010743,-45.1253907,-0.0055424999999997,4.848784999999367,-5.2859100000006265,18579.3125125,0.1984375000001204,168.06149999995412,205.1361250000383,49009.88137500008,-40.76,-240.68,10.0,12618.53,-1154.86,0.0,0.0,0.430543,0.841541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,4999.633789067049,-8334.472656257585,0.06103515625,-1.1480556,164.6960734,398.601372,3042.3945753,-0.3925779,-5.7504883,0.0971681,-28.5904541,0.0039550000000054,7.898412499999097,-2.4318099999987908,19235.55680000001,0.1378749999998707,95.86168750002956,105.49256250005357,17268.491000000085,-36.52,-240.93,10.0,12601.84,-364.85,0.0,0.0,-0.124257,0.475141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,4908.08105469197,-8181.884765632448,0.06103515625,-1.1479423,164.8629863,398.5742589,3428.5357194000003,-0.3940432,-5.992187400000001,-0.5688477000000001,-8.931152299999999,-2.750000000495412e-05,8.683252500000549,-1.066207499998484,19270.0521525,-0.09900000000021,32.17050000003496,46.58187499995137,-355.9400624999398,-28.51,-5.0,10.0,10972.1,0.0,0.0,0.0,-1.233857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
