Unnamed: 0,f_x,f_y,f_z,pos_x,pos_y,pos_z,pos_sp,curr_x,curr_y,curr_z,curr_sp,v_x,v_y,v_z,v_sp,a_x,a_y,a_z,a_sp,pos_x_sim,pos_y_sim,pos_z_sim,v_x_sim,v_y_sim,v_z_sim,v_sp_sim,a_x_sim,a_y_sim,a_z_sim,a_sp_sim,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,m_sp_sim,materialremoved_sim,F_sim
70,-29.339599609375,0.140380859375,-1.385498046875,43.81538870000001,259.4628506,439.6478546,164.6532272,1.7373046,-3.8833008,-0.9941407000000002,0.0,-599.5134299999997,-599.4880800000004,-179.94321500000154,-0.0068599999998752,163.07624999999177,174.69956249998404,54.8051249999304,-0.4290000000040095,-56.21,-235.99,-338.81,0.0,0.0,124.68,0.0,0.0,0.0,0.2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-177.30712890625,1.708984375,-2.545166015625,31.832320300000003,247.482295,436.0524052,164.65309000000002,-0.8652344,-6.279785,-0.1904296999999999,0.0,-593.407175,-592.9689450000005,-177.86157500000144,-0.0223100000006581,663.1201874999931,671.3803749999954,204.24193750010036,-0.5581250000297189,-56.21,-235.99,-338.71,0.0,0.0,498.72,0.0,0.0,0.0,0.4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-146.7041015625,2.520751953125,-1.092529296875,20.0791017,235.7440928,432.5333916,164.65233479999998,-5.9663088,-10.0234377,0.8969726000000001,0.0,-572.9886225,-572.6328650000006,-171.77353749999753,-0.029185000001064,1448.8370000000002,1445.7128125000197,430.1790000000594,-0.3006874999655906,-56.21,-235.99,-338.45,0.0,0.0,1122.12,0.0,0.0,0.0,0.6234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,-159.1552734375,7.232666015625,5.596923828125,8.912775400000001,224.5769804,429.18146370000005,164.65192259999998,-10.0908203,-14.1464844,2.2499999,-0.0005126999999999,-535.453695,-535.1404324999997,-160.65441499999906,-0.0343374999992818,2235.484000000001,2222.540937500028,665.633124999907,0.0859375000494822,-56.21,-235.99,-337.93,0.0,0.0,1993.21,0.0,0.0,0.0,0.79721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,-163.37890625,1.89208984375,7.58056640625,-1.3390460999999998,214.3384755,426.107215,164.6509613,-14.1870117,-16.621581999999997,3.0351563,-0.005127,-483.5692625,-483.7312274999995,-145.14821250000125,-0.0257474999990847,2750.5850625000007,2729.693687499993,823.3768750000081,0.42937499999951,-56.21,-235.99,-337.12,0.0,0.0,2825.18,0.0,0.0,0.0,0.58941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,-173.2238769531213,0.732421874996321,15.527343750000137,-10.4299951,205.2277313,423.3755352,164.6508927,-13.4077148,-17.3193359,3.1972657,-0.005127,-425.4302925,-425.952685,-127.71933999999874,-0.0171624999993014,2954.3542499999985,2955.5262499999726,888.2793125000177,0.2574999999893634,-56.21,-235.99,-336.08,0.0,0.0,3407.8,0.0,0.0,0.0,0.38161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,-163.8366699218796,6.182861328130339,36.36474609374936,-18.3562578,197.3003681,420.9984414000001,164.65027480000003,-15.2587891,-17.9589843,3.3632812000000003,-0.0071777999999999,-365.3950925,-365.51017750000057,-109.61704000000054,-0.0154474999995102,3049.1447500000004,3060.4083749999945,917.3017499999148,0.2143749999738986,-56.21,-235.99,-334.88,0.0,0.0,3741.05,0.0,0.0,0.0,0.17381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,-159.6740722656182,2.6306152343691025,35.62622070312257,-25.0457988,190.6073242,418.9908536,164.65027480000003,-15.0039062,-18.1611328,3.4174803,-0.0082031999999999,-303.4645025,-303.53635000000025,-91.02727000000216,-0.0085875000003454,3106.242625000002,3108.673624999998,932.7935625000448,0.1285624999702861,-56.21,-235.99,-333.62,0.0,0.0,3737.71,0.0,0.0,0.0,-0.03399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-149.871826171875,1.3671875,54.193115234375,-30.4948379,185.1589141,417.3573506,164.64993130000002,-15.274413999999998,-18.3217773,3.4614258,-0.0097413,-241.14538749999997,-241.16323250000065,-72.30529749999874,-0.0103050000006987,3126.6418749999984,3125.8238750000087,937.827750000082,0.2576250000174696,-56.21,-235.99,-332.39,0.0,0.0,3572.24,0.0,0.0,0.0,-0.24179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,-59.19189453125,9.576416015625,68.133544921875,-34.6916143,180.9607949,416.0986417,164.6498626,-15.6069335,-18.4765625,3.5961914,-0.010254,-178.39882750000004,-178.5033949999999,-53.51415999999887,0.0017175000003533,3083.435749999994,3075.244187500026,923.6919999999316,0.3435000000351351,-56.21,-235.99,-331.26,0.0,0.0,3157.41,0.0,0.0,0.0,-0.44959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,-18.634033203119877,-1.9775390625095015,63.23852539061797,-37.630791,178.0187783,415.2167842,164.65000000000003,-14.909668000000002,-17.953613299999997,3.4125975000000004,-0.010254,-117.80795750000016,-118.1534649999996,-35.35761750000148,0.0034350000007066,2772.5464375000006,2766.5491249999973,830.9123749999969,0.3863749999766241,-56.21,-235.99,-330.31,0.0,0.0,2493.23,0.0,0.0,0.0,-0.65739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-22.991943359362104,2.429199218747216,69.21997070311744,-39.403932600000005,176.23465629999998,414.684337,164.65000000000003,-10.5185545,-14.3530273,2.300293,-0.010254,-67.49697,-67.84143,-20.27766499999899,0.0171724999994182,2104.580687500008,2108.683312499995,631.0930625000566,0.7722499999474053,-56.21,-235.99,-329.63,0.0,0.0,1594.69,0.0,0.0,0.0,-0.76322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,-16.07055664062493,3.271484374996116,71.53930664061807,-40.3306698,175.3051211,414.4056776000001,164.6506869,-6.428222700000001,-10.6362306,1.2143554999999997,-0.0061524,-33.62472999999984,-33.80613249999982,-10.113894999999218,0.0343249999986028,1301.6611249999996,1298.537562499984,387.2884375000041,-0.000500000005843,-56.21,-235.99,-329.23,0.0,0.0,803.51,0.0,0.0,0.0,-0.55542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,-2.374267578125,-1.922607421875,68.1640625,-40.7489218,174.882411,414.2797812,164.65137299999998,-1.8642579,-6.9853516,0.0024414999999999,-0.005127,-15.430525000000015,-15.899927500000643,-4.786127499998827,0.0171524999991845,711.7204999999949,638.1679375000182,194.53256249999384,-0.5146249999654628,-56.21,-235.99,-329.06,0.0,0.0,261.68,0.0,0.0,0.0,-0.34762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.408935546875,1.318359375,73.077392578125,-40.9478908,174.66912399999998,414.2142325000001,164.65137299999998,-2.1035155000000003,-6.0966797,-0.0810549,-0.0046143,-5.155910000000041,-8.27941499999909,-2.332592499999464,0.0137399999999843,598.726437499999,227.66487500003765,93.20362499991576,-0.1711874999621443,-56.21,-235.99,-329.03,0.0,0.0,-30.78,0.0,0.0,0.0,-0.13982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,-11.553955078125,-0.628662109375,66.217041015625,-40.9551582,174.55123440000003,414.1864775,164.65192259999998,-4.0927733,-4.5410156,-0.4296875,-0.0010253999999999,8.518532499999942,-6.7933324999991385,-1.057982500002197,0.0103050000006987,1000.9546250000012,-80.13500000005891,45.28637499998212,-0.257624999999706,-56.17,-236.01,10.0,332.88,-219.84,0.0,0.0,0.5548,-0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4.461669921875,0.1953125,72.9736328125,-40.607149500000006,174.39739070000002,414.1719132,164.6517852,-9.8945314,-3.1757812000000003,-0.4746093,0.0,34.88227500000001,-11.484815000001449,-0.5211375000001794,0.003434999999996,1728.302000000008,-371.1090625000501,20.731187500118157,-0.1717500000353311,-55.91,-236.18,10.0,1331.52,-879.36,0.0,0.0,1.1096,-0.7328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,4.5715332031180616,2.349853515630751,69.83032226562257,-39.5598672,174.09184179999997,414.165632,164.65205999999998,-14.4912109,-1.9082032,-0.5766602,0.0,77.65061250000026,-21.637695000001145,-0.2287349999974708,0.0034349999992855,2402.491562499996,-593.4741874999361,10.198187500023437,-0.3434999999818444,-55.21,-236.64,10.0,2995.92,-1898.84,0.0,0.0,1.6644,-0.78717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,-13.61694335937159,5.187988281232785,73.42529296874417,-37.501125,173.53188289999997,414.1627638000001,164.65192259999998,-16.7080078,-1.3334959999999998,-0.5922851,0.0,130.98193749999982,-35.22378249999889,-0.1132099999992419,-0.0103049999992776,2600.2575624999904,-669.5770624999575,4.347374999902343,-0.042937499955542,-53.84,-237.41,10.0,5326.08,-2623.61,0.0,0.0,2.2192,-0.42077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,7.958984375000699,-0.2319335937393122,69.24438476563131,-34.320589700000006,172.6828905,414.1611036000001,164.6516478,-13.756836000000002,-1.8867187,-0.5625,-0.0020507999999999,181.66091499999987,-48.420777499999446,-0.0548400000013771,0.0017175000010638,2201.498187500008,-578.0289375000258,2.2473124999677907,0.4723124999905792,-51.6,-238.34,10.0,8072.66,-2908.69,0.0,0.0,2.094943,-0.05437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-10.62011718750347,-5.517578124994929,71.82617187499868,-30.2346884,171.5950518,414.16057020000005,164.65199130000002,-9.3623047,-2.7426757000000004,-0.5615234,-0.0015381,219.04186500000012,-58.34493999999992,-0.0233175000005303,0.0085875000003454,1454.8893750000034,-387.7886249999918,1.0346249999670931,0.2576249999641788,-48.53,-239.3,10.0,10253.71,-2749.25,0.0,0.0,1.540143,0.31203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,3.851318359375,1.336669921875,70.068359375,-25.5589151,170.34909290000002,414.1601709,164.65199130000002,-4.8784179000000005,-3.7763672,-0.5390625,-0.0005126999999999,239.85649,-63.93232249999912,-0.0134550000026933,0.012022499999631,586.0011249999964,-158.0221250000058,0.4895000000004756,0.6435624999845402,-44.84,-240.13,10.0,11769.0,-2154.98,0.0,0.0,0.985343,0.67843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-9.67407226562535,-7.690429687496248,68.26171874999244,-20.6404288,169.03775890000003,414.160032,164.6524722,0.2456053999999999,-4.9057617,-0.5239256000000001,0.0,242.48191,-64.66582500000015,-0.0037375000005113,0.034329999999727,-346.4268125000025,92.24481249995976,0.3445625001319286,0.7293124999918632,-40.76,-240.68,10.0,12618.53,-1154.86,0.0,0.0,0.430543,0.841541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,5.39550781249411,-0.6835937499865998,63.250732421879846,-15.8596387,167.7624599,414.1600214,164.6533645,5.4018555,-6.1347657,-0.5087889999999999,0.0,225.9994174999999,-60.24253000000073,0.0003275000025837,0.0411949999993055,-1297.1790000000003,350.3528750000129,0.0965000000263671,0.1289999999976032,-36.52,-240.93,10.0,12601.84,-364.85,0.0,0.0,-0.124257,0.475141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.9226074218597424,-9.02099609374597,68.97583007812119,-11.600452100000002,166.6280577,414.1600451000001,164.65411999999998,10.492675799999995,-7.281738300000001,-0.501953,0.0,190.59475,-50.65170999999964,0.0001225000005433,0.0394899999996312,-2164.9512499999964,574.0338125000121,-0.1248750000826248,-0.3432499999789229,-32.38,-240.98,10.0,12119.85,-14.52,0.0,0.0,-0.679057,0.108741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-9.967041015625,-14.02587890625,64.532470703125,-8.2358487,165.73639150000002,414.1600263,164.6549441,14.7373048,-8.0170899,-0.4936522999999999,0.005127,139.40136750000005,-37.28117750000024,-0.0046675000007212,0.0274650000001486,-2592.0818749999994,678.2624374999635,-0.0604374999824131,-0.858562499992388,-28.51,-5.0,10.0,10972.1,0.0,0.0,0.0,-1.233857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,-5.084228515625,-2.01416015625,74.774169921875,-6.0243974,165.1368106,414.1598584,164.65521859999998,11.680664000000002,-7.672363300000001,-0.4853516,0.005127,86.911475,-23.5212125000011,-0.0022949999987531,0.0051474999999356,-2324.7743125000006,617.46943750002,0.0446250000152304,-0.6437499999734086,-25.14,-5.0,10.0,9158.59,0.0,0.0,0.0,-1.788657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-4.339599609372774,4.19311523436438,75.57373046875354,-4.7593897,164.79554299999998,414.1599345000001,164.65515,8.7104494,-6.8784179,-0.4663084999999999,0.005127,46.410395000000015,-12.582399999999438,-0.002882500000112,0.0017150000012122,-1639.58425,443.3074375000423,-0.0438750000952836,-0.257312500000495,-22.48,-5.0,10.0,6679.32,0.0,0.0,0.0,-2.343457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-8.319091796861127,-0.7629394531254707,71.71020507810776,-4.167981599999999,164.6335146,414.1597431,164.65528720000003,3.8466797,-5.9467772000000005,-0.4443359,0.005127,21.328105,-5.788914999999406,-0.0040500000025645,-0.0051450000000841,-909.6140625000012,249.48249999997785,0.1324375000422151,-0.2572500000574962,-20.72,-5.0,10.0,3999.54,0.0,0.0,0.0,-1.970687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
