Unnamed: 0,f_x,f_y,f_z,pos_x,pos_y,pos_z,pos_sp,curr_x,curr_y,curr_z,curr_sp,v_x,v_y,v_z,v_sp,a_x,a_y,a_z,a_sp,pos_x_sim,pos_y_sim,pos_z_sim,v_x_sim,v_y_sim,v_z_sim,v_sp_sim,a_x_sim,a_y_sim,a_z_sim,a_sp_sim,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,m_sp_sim,materialremoved_sim,F_sim
1870,-614.3981933593793,610.8947753906605,172.9919433592318,-33.648909399999994,208.6644354,398.1599912,518863.3792479999,0.5317381999999999,-5.8627929000000005,-0.3657226999999999,-0.7957031000000001,-0.236012500000271,7.18190500000091,0.0001699999984339,14400.07553250034,2.24324999999137,-0.4289374999721929,0.0317500000335257,0.8153125600074418,7.52,34.39,-6.0,-21.68,431.46,0.0,2400.0,0.0,0.0,0.0,0.0,-7.784506460134055,-92.24244820212404,60.83128178403925,92.57033969446913,462.85169847234545,0.03,110.7687349148603
1871,-620.6970214843982,583.4777832032505,175.18310546890422,-33.65318760000001,208.80809470000003,398.1600106,519151.3809647,0.5297851,-5.8442382,-0.3671875999999999,-0.7854493,-0.1913750000001712,7.184255000000661,0.0004400000008786,14400.05149750068,2.196625000010499,0.2210624999499089,0.0093125000688587,-2.1458124683704227,7.5,34.67,-6.0,-19.21,382.32,0.0,2400.0,0.004115,-0.081897,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,-590.9484863280638,584.0393066408593,178.0700683595815,-33.6565644,208.95180560000003,398.1600088,519439.3813079,0.5234375,-5.9106445,-0.3642577999999999,-0.7828857999999999,-0.1481474999998511,7.190747499998906,0.0005425000011882,14399.989700001606,2.1440000000039205,0.7244374999437753,-0.0104375000375966,-1.888187507574912,7.5,34.78,-6.0,-11.8,234.9,0.0,2400.0,0.00823,-0.163793,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,-586.163330078125,587.030029296875,165.728759765625,-33.659113500000004,209.0957246,398.1600323,519727.3805527001,0.5200195000000001,-5.9291991,-0.3657226999999999,-0.7972412,-0.1056150000000144,7.213232499998412,2.249999937475877e-05,14399.975970000378,2.1469374999982804,-5.3729374999633706,-0.0514375000193467,-0.0428751081926748,7.5,34.83,-6.0,-3.5,69.65,0.0,2400.0,0.004899,-0.097505,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,-585.9619140624757,599.1210937499789,172.7355957031206,-33.660789,209.2403349,398.1600097,520015.3803467,0.5083007000000002,-5.8847656,-0.3657226999999999,-0.7982667,-0.0622699999999198,6.975830000000372,-0.0015149999995855,14399.98798499728,1.9774375000025657,-59.178937499950734,1.923374999996952,1.7165000099339522,7.5,34.84,-6.0,-0.09,1.78,0.0,2400.0,0.000784,-0.015608,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,-603.7963867188244,625.9948730468717,173.37646484389768,-33.6616043,209.3747578,398.1599717,520303.3800721,0.4951171,-4.6552733,-0.3647460999999999,-0.80083,-0.0265174999999118,4.846075000000383,0.0769574999992528,14400.044630000775,1.3387499999995,-122.53843750000826,35.06106249993479,3.175750061927829,7.5,34.84,-6.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,-604.1748046875655,623.138427734425,178.6987304687644,-33.6618497,209.4341779,398.163088,520591.3821319,0.4868163999999999,-5.4760743,0.5981444,-0.7895508,-0.0087199999999398,2.074292500000041,1.400927499997806,14400.115014999756,0.5482499999942547,-98.14481250000284,224.728187500034,0.6008749915054068,7.5,34.84,-6.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,-565.7165527343948,648.2543945311256,179.6997070311756,-33.6619531,209.4577295,398.2160088,520879.3846727,0.4765626,-5.770508,3.2802734,-0.7762206999999999,-0.0045875000001416,0.920282500000269,9.066085000000612,14400.068665000435,0.1801874999962649,-39.80231249999022,723.5619375001079,-2.832624959410168,7.49,34.98,-5.99,0.0,0.0,124.68,2400.0,0.0,0.0,0.2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,-537.4633789061523,661.9567871093018,173.8281250000066,-33.6620332,209.4709892,398.5257314,521167.3848785,0.4716797,-5.7333984,7.5751953,-0.7823731,-0.0015125000000892,0.4822000000004323,30.34340500000212,14400.00171000138,0.0836250000091354,-17.511437500008498,1337.282875000021,-0.8153750241035596,7.49,34.98,-5.89,0.0,0.0,498.72,2400.0,0.0,0.0,0.4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,-518.6401367187157,669.769287109405,176.4587402344016,-33.6620136,209.4770175,399.429745,521455.3847411,0.4648438,-5.767578,9.3901369,-0.7757081,-0.0012424999997762,0.2198249999999291,62.55740000000145,14400.036049999471,-0.0775625000004609,-9.610500000025723,1483.444374999969,2.060062470263801,7.49,34.98,-5.63,0.0,0.0,1122.12,2400.0,0.0,0.0,0.6234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,-524.0844726562711,710.5346679686977,174.82299804685513,-33.662082899999994,209.4797822,401.0280274,521743.3863205,0.4526371,-5.769043,5.3349609,-0.7716064000000001,-0.0046150000001077,0.0977799999994033,89.6811800000009,14400.08411250019,0.1090624999866562,-4.335874999998879,983.8993749999504,0.7294375245692208,7.49,34.98,-5.11,0.0,0.0,1994.88,2400.0,0.0,0.0,0.8312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,-512.1093750000779,692.1630859374555,176.4465332031549,-33.662198200000006,209.4809287,403.01699220000006,522031.3881056,0.4409182,-5.7900391,2.336914,-0.7577635999999999,0.00311999999969,0.0463899999999739,101.91337499999946,14400.065227500454,0.1580625000086044,-1.8542499999618656,197.94856249994552,-1.6734375822125005,7.49,34.98,-4.29,0.0,0.0,2889.43,2400.0,0.0,0.0,0.641975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
