DataSet,DataPath,Reference_Model,Compared_Model,Improvement_Percent
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Thermodynamic_Model,Neural_Net,-112.94108240396123
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Thermodynamic_Model,Random_Forest,43.48906029538502
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Thermodynamic_Model,Hybrid_Model_Phys_Thermodynamic_Model_ML_Neural_Net,-12.515606729624675
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,Thermodynamic_Model,Hybrid_Model_Phys_Thermodynamic_Model_ML_Random_Forest,-28.612273646311575
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Thermodynamic_Model,Neural_Net,-91.29840665692463
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Thermodynamic_Model,Random_Forest,0.2510558586870566
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Thermodynamic_Model,Hybrid_Model_Phys_Thermodynamic_Model_ML_Neural_Net,-32.19216118359206
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,Thermodynamic_Model,Hybrid_Model_Phys_Thermodynamic_Model_ML_Random_Forest,-91.55172415547817
ST_Plate_Notch,S235JR_Gear_Normal_3,Thermodynamic_Model,Neural_Net,21.431373074831395
ST_Plate_Notch,S235JR_Gear_Normal_3,Thermodynamic_Model,Random_Forest,73.42997824449313
ST_Plate_Notch,S235JR_Gear_Normal_3,Thermodynamic_Model,Hybrid_Model_Phys_Thermodynamic_Model_ML_Neural_Net,49.14938414348612
ST_Plate_Notch,S235JR_Gear_Normal_3,Thermodynamic_Model,Hybrid_Model_Phys_Thermodynamic_Model_ML_Random_Forest,72.01165655103856
ST_Plate_Notch,S235JR_Plate_Normal_3,Thermodynamic_Model,Neural_Net,44.15204860223247
ST_Plate_Notch,S235JR_Plate_Normal_3,Thermodynamic_Model,Random_Forest,81.68246093502674
ST_Plate_Notch,S235JR_Plate_Normal_3,Thermodynamic_Model,Hybrid_Model_Phys_Thermodynamic_Model_ML_Neural_Net,56.33397271229016
ST_Plate_Notch,S235JR_Plate_Normal_3,Thermodynamic_Model,Hybrid_Model_Phys_Thermodynamic_Model_ML_Random_Forest,81.89524413419802
