pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,CONT_DEV_X,CONT_DEV_Y,CONT_DEV_Z,CONT_DEV_SP
38.509911,270.947408,434.213343,22800.0,-479.9999999999997,-600.0,-151.99999999999818,1.7053025658242404e-11,0.0,1.4210854715202004e-10,0.0,1.4731445,-4.0717774,-0.9462892,-0.6198487,0.0,0.0,0.0,0.0,0.0,0.0013893,0.0025978,0.0008537,0.0
28.909911,258.947408,431.1733430000001,22800.0,-480.00000000000006,-600.0,-151.99999999999818,-1.7053025658242404e-11,0.0,0.0,0.0,1.5761718999999998,-3.9516599,-0.96875,-0.640869,0.0,0.0,0.0,0.0,0.0,-0.0005643,0.0016466000000000002,0.0019684999999999998,0.0
19.3155074,246.9544038,428.1351154,22800.0,-479.72018000000014,-599.65021,-151.91138000000137,13.99099999999578,17.489499999999225,4.430999999840424,0.0,1.0649415,-4.5249023,-0.8676757,-0.6506105,0.0,0.0,0.0,0.0,0.0,-0.014630599999999999,-0.0149735,-0.0063971,0.0
9.8460854,235.1176265,425.1364655,22800.0,-473.4710999999999,-591.8388649999997,-149.93249499999877,312.454000000011,390.5672500000151,98.9442500001303,0.0,-2.3847656,-7.876953300000001,0.1650389,-0.6362548,0.0,0.0,0.0,0.0,0.0,-0.11616059999999999,-0.1304494,-0.0402799,0.0
0.7947473,223.8034538,422.2702083,22800.0,-452.566905,-565.708635,-143.31286000000034,1045.209749999998,1306.5114999999878,330.98174999992125,0.0,-5.7910155,-11.65625,1.1157227,-0.6101076,0.0,0.0,0.0,0.0,0.0,-0.2949103,-0.3107105,-0.0942664,0.0
-7.520970299999999,213.4088069,419.6368979,22800.0,-415.78588,-519.7323449999999,-131.66552000000138,1839.05125,2298.814500000003,582.3669999999481,0.0,-9.7934572,-15.7885742,2.1699219,-0.6152345,0.0,0.0,0.0,0.0,0.0,-0.4863079,-0.5127926,-0.1585142,0.0
-14.871478599999998,204.2206716,417.30923680000006,22800.0,-367.525415,-459.406765,-116.38305499999716,2413.0232500000006,3016.2789999999973,764.1232500002104,0.0,-10.8579102,-16.989257900000002,2.3745117,-0.6265138,0.0,0.0,0.0,0.0,0.0,-0.6347773,-0.6411761,-0.19992780000000002,0.0
-21.2141649,196.2923136,415.3007196,22800.0,-317.13431500000013,-396.41790000000015,-100.42586000000142,2519.554999999991,3149.4432499999903,797.8597499997875,0.0,-11.5117188,-17.6914062,2.7036133,-0.6162599,0.0,0.0,0.0,0.0,0.0,-0.6890337,-0.6955734,-0.21942939999999997,0.0
-26.5488512,189.6239557,413.6114021,22800.0,-266.73431500000004,-333.4178949999995,-84.46587500000078,2520.0000000000045,3150.0002500000337,797.9992500000321,0.0,-11.8344726,-18.1533203,2.7187501000000003,-0.6229249,0.0,0.0,0.0,0.0,0.0,-0.7218795,-0.7246923,-0.2317001,0.0
-30.8755375,184.2155979,412.2412848,22800.0,-216.33431499999995,-270.41789000000165,-68.5058650000002,2520.0000000000045,3150.000249999892,798.000500000029,0.0,-12.0229492,-18.286132700000003,2.7524415,-0.6418946,0.0,0.0,0.0,0.0,0.0,-0.7361323000000001,-0.7390779000000001,-0.23614830000000003,0.0
-34.194224000000006,180.0672399,411.1903677,22800.0,-165.93432500000029,-207.41789999999867,-52.54585499999962,2519.999499999983,3149.999500000149,798.000500000029,0.0,-12.1923827,-18.498046800000004,2.8754883,-0.6408692,0.0,0.0,0.0,0.0,0.0,-0.7411785999999999,-0.7440436,-0.23760889999999998,0.0
-36.5050322,177.17872960000005,410.4586114,22800.0,-115.54040999999984,-144.42551499999894,-36.587815000001456,2519.6957500000226,3149.6192499999866,797.9019999999082,0.0,-12.3627929,-18.612793,2.8847656,-0.6162598,0.0,0.0,0.0,0.0,0.0,-0.7445711,-0.7447225000000001,-0.23731299999999997,0.0
-37.8470263,175.5012369,410.0336468,22800.0,-67.09970499999969,-83.87463500000081,-21.248229999997648,2422.035250000008,3027.543999999906,766.9792500001904,0.0,-10.7968748,-16.7070313,2.4355469,-0.5983155,0.0,0.0,0.0,0.0,0.0,-0.6937797,-0.6826852,-0.2199653,0.0
-38.4442171,174.75474860000003,409.8445365,22800.0,-29.85954000000035,-37.32441499999908,-9.455515000004766,1862.008249999967,2327.5110000000864,589.6357499996441,0.0,-6.978515799999999,-13.0170898,1.455078,-0.6177979,0.0,0.0,0.0,0.0,0.0,-0.5420727000000001,-0.5281778,-0.1705541,0.0
-38.6136621,174.5429496,409.7908795,22800.0,-8.472249999999804,-10.58995000000209,-2.682849999996506,1069.3645000000274,1336.7232499998497,338.633250000413,0.0,-3.5986329,-9.0512697,0.4389648,-0.6203614,0.0,0.0,0.0,0.0,0.0,-0.3473374,-0.3298644,-0.108065,0.0
-38.6487439,174.51408750000002,409.7810953,22800.0,-1.7540900000000192,-1.443104999998468,-0.4892100000006394,335.9079999999892,457.34225000018114,109.68199999979332,0.0,-0.6708985000000001,-7.069824299999999,-0.1840819,-0.6116457,0.0,0.0,0.0,0.0,0.0,-0.169429,-0.17710340000000002,-0.05368389999999999,0.0
-38.6785073,174.5711102,409.78,22800.0,-1.4881700000000109,2.8511349999988056,-0.0547650000015664,13.29600000000042,214.71199999986368,21.722249999953647,0.0,-0.0590821999999999,-6.8383789,-0.3847657,-0.6301027,0.0,0.0,0.0,0.0,0.0,-0.06968440000000001,-0.128464,-0.0263789,0.0
-38.8071593,174.87114400000002,409.78,22800.0,-6.432599999999766,15.001690000001132,0.0,-247.22149999998777,607.5277500001164,2.738250000078324,0.0,2.8447265,-11.0957031,-0.5063476,-0.6424074,0.0,0.0,0.0,0.0,0.0,0.0348671,-0.2197151,-0.0122363,0.0
-39.2016624,175.7911777,409.78,22800.0,-19.725155000000427,46.001684999998815,0.0,-664.6277500000331,1549.999749999884,0.0,0.0,4.841796799999999,-15.0253907,-0.6103516,-0.6218994999999999,0.0,0.0,0.0,0.0,0.0,0.13290390000000002,-0.39172660000000004,-0.0057961,0.0
-40.028778,177.7201212,409.78,22800.0,-41.35577999999995,96.44717500000012,0.0,-1081.5312499999764,2522.274500000066,0.0,0.0,6.960937400000001,-18.8203125,-0.6108399,-0.5972901,0.0,0.0,0.0,0.0,0.0,0.225067,-0.5691946,-0.0027294,0.0
-41.3719885,180.8526673,409.78,22800.0,-67.1605249999999,156.62730500000066,0.0,-1290.237249999997,3009.006500000027,0.0,0.0,6.687988300000001,-18.1738281,-0.6108399,-0.6019043,0.0,0.0,0.0,0.0,0.0,0.2546348,-0.6115923000000001,-0.0011151000000000002,0.0
-43.1364393,184.9676021,409.78,22800.0,-88.22253999999994,205.74673999999789,0.0,-1053.1007500000023,2455.971749999861,0.0,0.0,5.0317382,-14.8242187,-0.6044921999999999,-0.6188233000000001,0.0,0.0,0.0,0.0,0.0,0.21364289999999997,-0.5075451999999999,-0.0004102,0.0
-45.1539616,189.6727327,409.78,22800.0,-100.87611500000015,235.2565300000009,0.0,-632.6787500000108,1475.489500000151,0.0,0.0,3.3505859,-11.0615236,-0.5849610999999999,-0.6116456,0.0,0.0,0.0,0.0,0.0,0.1416401,-0.33056,-9.669999999999999e-05,0.0
-47.2530725,194.5681389,409.78,22800.0,-104.95554499999962,244.77031000000125,0.0,-203.9714999999731,475.6890000000169,0.0,0.0,1.2890625999999998,-6.8789064,-0.5644530000000001,-0.6162599,0.0,0.0,0.0,0.0,0.0,0.0541374,-0.1213874,8.11e-05,0.0
-49.2623834,199.25412,409.78,22800.0,-100.46554500000047,234.2990549999996,0.0,224.4999999999564,-523.5627500000817,0.0,0.0,-1.0834961,-2.6269532,-0.5400391,-0.6398439,0.0,0.0,0.0,0.0,0.0,-0.0394206,0.1036148,0.00021079999999999997,0.0
-51.0104079,203.3307462,409.78,22800.0,-87.40122499999963,203.83130999999963,0.0,653.2160000000431,-1523.3872499999989,0.0,0.0,-3.3032226,1.8876953,-0.5117185,-0.6301026000000001,0.0,0.0,0.0,0.0,0.0,-0.13718940000000002,0.33483609999999997,0.0002187,0.0
-52.329762200000005,206.4076566,409.78,22800.0,-65.96771500000038,153.84551999999871,0.0,1071.6754999999623,-2499.289500000046,0.0,0.0,-5.4257812,5.836425800000001,-0.4848632999999999,-0.6060059,0.0,0.0,0.0,0.0,0.0,-0.2273218,0.5422522,0.00016099999999999998,0.0
-53.1323876,208.279486,409.78,22800.0,-40.13126999999983,93.5914700000012,0.0,1291.8222500000277,-3012.702499999876,0.0,0.0,-5.122558499999999,5.4052735,-0.4658201999999999,-0.5880615,0.0,0.0,0.0,0.0,0.0,-0.25982679999999997,0.6041045,0.0001367,0.0
-53.5086358,209.1569474,409.78,22800.0,-18.81240999999996,43.87306999999936,0.0,1065.9429999999936,-2485.9200000000924,0.0,0.0,-3.5864258,2.4160155,-0.4516603,-0.6080566000000001,0.0,0.0,0.0,0.0,0.0,-0.22112510000000002,0.5082929,8.099999999999999e-05,0.0
-53.62616870000001,209.4310496,409.78,22800.0,-5.87664500000038,13.705110000000786,0.0,646.7882499999789,-1508.3979999999287,0.0,0.0,-1.8657226,-1.15625,-0.4467775,-0.6060059,0.0,0.0,0.0,0.0,0.0,-0.1494067,0.3356559,2.4100000000000003e-05,0.0
