pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,CONT_DEV_X,CONT_DEV_Y,CONT_DEV_Z,CONT_DEV_SP
-53.648016,209.482,404.9096907,22800.0,0.0,0.0,-5.833330000001524,0.0,0.0,0.0002499997719951,0.0,0.3198241,-5.5400391,-0.723633,-0.6008789999999999,0.0,0.0,0.0,0.0,0.0,1.7500000000022208e-05,2.740000000000101e-05,0.00012550000000000001,0.0
-53.648016,209.482,404.793024,22800.0,0.0,0.0,-5.8333350000026485,0.0,0.0,-0.0002500000562122,0.0,0.3237304,-5.5405274,-0.7421876000000001,-0.6101075,0.0,0.0,0.0,0.0,0.0,-4.9999999999777954e-06,-2.899999999998989e-06,1.3500000000000008e-05,0.0
-53.648016,209.482,404.6763573,22800.0,0.0,0.0,-5.833334999996964,0.0,0.0,2.842170943040401e-10,0.0,0.3227538,-5.5371094,-0.7167969,-0.5957519,0.0,0.0,0.0,0.0,0.0,-2.2499999999977796e-05,-4.099999999999899e-05,0.0001536,0.0
-53.648016,209.482,404.5596907,22800.0,0.0,0.0,-5.833329999998682,0.0,0.0,0.0002499999141036,0.0,0.3271483999999999,-5.5356446,-0.7094728,-0.5757568,0.0,0.0,0.0,0.0,0.0,1.0800000000022204e-05,1.0700000000001016e-05,0.00013930000000000002,0.0
-53.648016,209.482,404.443024,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,-0.0002500000562122,0.0,0.3232422,-5.5371094,-0.7241211000000001,-0.5819091999999999,0.0,0.0,0.0,0.0,0.0,-2.2399999999977797e-05,1.480000000000101e-05,9.370000000000001e-05,0.0
-53.648016,209.482,404.3263573,22800.0,0.0,0.0,-5.8333350000026485,0.0,0.0,-1.4210854715202004e-10,0.0,0.3232421,-5.536621,-0.7036132,-0.6029297,0.0,0.0,0.0,0.0,0.0,5.86000000000222e-05,-1.2699999999998989e-05,0.00047200000000000003,0.0
-53.648016,209.482,404.2096907,22800.0,0.0,0.0,-5.833329999998682,0.0,0.0,0.0002500001983207,0.0,0.317871,-5.5366212,-0.7006836,-0.6070314,0.0,0.0,0.0,0.0,0.0,-5.799999999977795e-06,-9.699999999998986e-06,0.0001688,0.0
-53.648016,209.482,404.093024,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,-0.0002500000562122,0.0,0.3193358,-5.5366211,-0.7749025,-0.6034425000000001,0.0,0.0,0.0,0.0,0.0,2.7300000000022205e-05,2.3400000000001016e-05,-0.0006523999999999999,0.0
-53.648016,209.482,403.9763573,22800.0,0.0,0.0,-5.8333350000026485,0.0,0.0,-1.4210854715202004e-10,0.0,0.3222656,-5.5390625,-0.7299802,-0.6034425,0.0,0.0,0.0,0.0,0.0,-5.2699999999977794e-05,1.3800000000001016e-05,-0.00023319999999999998,0.0
-53.648016,209.482,403.8596907,22800.0,0.0,0.0,-5.833329999998682,0.0,0.0,0.0002500001983207,0.0,0.3266601,-5.5371094,-0.7412109,-0.6080567,0.0,0.0,0.0,0.0,0.0,1.0000000000222047e-06,-3.809999999999899e-05,-0.0002297,0.0
-53.648016,209.482,403.743024,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,-0.0002500000562122,0.0,0.3217774,-5.5356447,-0.7270508,-0.5808838,0.0,0.0,0.0,0.0,0.0,1.0800000000022204e-05,1.7600000000001017e-05,5.570000000000001e-05,0.0
-53.648016,209.482,403.6263573,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,0.0,0.0,0.3217774,-5.5410156,-0.7231447,-0.5762695,0.0,0.0,0.0,0.0,0.0,1.9500000000022202e-05,4.2000000000001014e-05,0.00014490000000000003,0.0
-53.648016,209.482,403.5096907,22800.0,0.0,0.0,-5.833329999998682,0.0,0.0,0.0002500000562122,0.0,0.3168946,-5.5429687,-0.7319337,-0.5931884999999999,0.0,0.0,0.0,0.0,0.0,9.900000000022204e-06,-5.899999999998986e-06,5.340000000000001e-05,0.0
-53.648016,209.482,403.393024,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,-0.0002500000562122,0.0,0.3208007,-5.5400391,-0.7309573,-0.6131835999999999,0.0,0.0,0.0,0.0,0.0,1.8500000000022205e-05,-3.809999999999899e-05,5.840000000000001e-05,0.0
-53.648016,209.482,403.2763573,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,0.0,0.0,0.3193359,-5.5361329,-0.7133789,-0.6085695999999999,0.0,0.0,0.0,0.0,0.0,-1.2799999999977795e-05,2.8000000000010087e-06,1.970000000000001e-05,0.0
-53.648016,209.482,403.1596907,22800.0,0.0,0.0,-5.833330000001524,0.0,0.0,0.0002499999141036,0.0,0.319824,-5.5390625,-0.7128904,-0.6013917,0.0,0.0,0.0,0.0,0.0,-6.899999999977795e-06,1.860000000000101e-05,-2.5799999999999987e-05,0.0
-53.648016,209.482,403.043024,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,-0.0002499999141036,0.0,0.3208007,-5.539550800000001,-0.6879883,-0.6101075,0.0,0.0,0.0,0.0,0.0,1.5800000000022204e-05,1.000000000010121e-07,0.00010940000000000002,0.0
-53.648016,209.482,402.9263573,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,0.0,0.0,0.3178712,-5.538574200000001,-0.7016600000000001,-0.5967774,0.0,0.0,0.0,0.0,0.0,-9.999999999777954e-07,-2.0399999999998995e-05,1.2100000000000018e-05,0.0
-53.648016,209.482,402.8096907,22800.0,0.0,0.0,-5.833329999998682,0.0,0.0,0.0002500000562122,0.0,0.3193358999999999,-5.5375978,-0.6855469,-0.5752442,0.0,0.0,0.0,0.0,0.0,1.2700000000022204e-05,2.9400000000001006e-05,9.640000000000003e-05,0.0
-53.648016,209.482,402.693024,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,-0.0002500000562122,0.0,0.3183594,-5.5405273,-0.6777343,-0.5839599,0.0,0.0,0.0,0.0,0.0,-2.7299999999977797e-05,-1.9999999999989915e-06,0.0001348,0.0
-53.648016,209.482,402.5763573,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,0.0,0.0,0.3217773,-5.538085799999999,-0.6787109,-0.6044677999999999,0.0,0.0,0.0,0.0,0.0,2.2500000000022204e-05,-3.5299999999998995e-05,0.00010670000000000002,0.0
-53.648016,209.482,402.4596907,22800.0,0.0,0.0,-5.833330000001524,0.0,0.0,0.0002499999141036,0.0,0.3183592999999999,-5.5351563,-0.6474610000000001,-0.6085695,0.0,0.0,0.0,0.0,0.0,-1.1599999999977795e-05,-1.0699999999998996e-05,0.0002232,0.0
-53.648016,209.482,402.343024,22800.0,0.0,0.0,-5.8333350000026485,0.0,0.0,-0.0002500000562122,0.0,0.3168944999999999,-5.5375977,-0.6806641,-0.6029299,0.0,0.0,0.0,0.0,0.0,4.2100000000022206e-05,3.0300000000001014e-05,9.100000000000002e-05,0.0
-53.648016,209.482,402.2263573,22800.0,0.0,0.0,-5.833334999996964,0.0,0.0,2.842170943040401e-10,0.0,0.3159179,-5.5410156,-0.677246,-0.6034425999999999,0.0,0.0,0.0,0.0,0.0,-2.7299999999977797e-05,2.6500000000001007e-05,-1.1499999999999981e-05,0.0
-53.648016,209.482,402.1096907,22800.0,0.0,0.0,-5.833330000001524,0.0,0.0,0.0002499997719951,0.0,0.3188476999999999,-5.5395507,-0.6635742,-0.6065186,0.0,0.0,0.0,0.0,0.0,2.4400000000022203e-05,-3.119999999999899e-05,-7.099999999999978e-06,0.0
-53.648016,209.482,401.993024,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,-0.0002499999141036,0.0,0.3178710999999999,-5.5390625,-0.6870117,-0.5808839,0.0,0.0,0.0,0.0,0.0,-4.38999999999778e-05,4.800000000001011e-06,-2.739999999999998e-05,0.0
-53.648016,209.482,401.8763573,22800.0,0.0,0.0,-5.833334999999806,0.0,0.0,0.0,0.0,0.3217774,-5.5395508,-0.7011721000000001,-0.5757567,0.0,0.0,0.0,0.0,0.0,1.0000000000222043e-06,1.1700000000001016e-05,-0.00011489999999999999,0.0
-53.648016,209.482,401.7596907,22800.0,0.0,0.0,-5.833329999998682,0.0,0.0,0.0002500000562122,0.0,0.3193358,-5.5400391,-0.6987304,-0.5916504,0.0,0.0,0.0,0.0,0.0,4.900000000022205e-06,-1.0699999999998983e-05,-6.659999999999997e-05,0.0
