DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,LSTM,0.2337229339198633,0.016125951070253764,0.23071879910857085
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,LSTM,0.21491210674776084,0.007854602089845437,0.21270587276536446
ST_Plate_Notch,S235JR_Gear_Normal_3,LSTM,0.16997171819772694,0.00785438477680184,0.16802299245411514
ST_Plate_Notch,S235JR_Plate_Normal_3,LSTM,0.15126872296242277,0.0028652268951420675,0.14947145542923182
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,LSTM_TPESampler,0.3066348891629319,0.036318901833504905,0.30266037031689325
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,LSTM_TPESampler,0.31682287182340846,0.03440721747841503,0.31517773128256654
ST_Plate_Notch,S235JR_Gear_Normal_3,LSTM_TPESampler,0.1024963058113065,0.0049914578748116376,0.0980487594069088
ST_Plate_Notch,S235JR_Plate_Normal_3,LSTM_TPESampler,0.12221732269244005,0.0012507104069001745,0.12087435473961033
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,LSTM_RandomSampler,0.2966872481002899,0.060629959883921065,0.2920202144798349
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,LSTM_RandomSampler,0.3015885991930588,0.05920188411055034,0.29779045231262485
ST_Plate_Notch,S235JR_Gear_Normal_3,LSTM_RandomSampler,0.10325779455213506,0.0036873151849228375,0.09789722801695892
ST_Plate_Notch,S235JR_Plate_Normal_3,LSTM_RandomSampler,0.12203068252561385,0.0016742758551617871,0.1206447856197098
ST_Plate_Notch,AL_2007_T4_Gear_Normal_3,LSTM_GridSampler,0.2714976578146182,0.05129811058274511,0.26706170228637377
ST_Plate_Notch,AL_2007_T4_Plate_Normal_3,LSTM_GridSampler,0.27553283987513477,0.05273587916435232,0.26749052068991663
ST_Plate_Notch,S235JR_Gear_Normal_3,LSTM_GridSampler,0.10700081338266274,0.006519945745169094,0.1045163319587778
ST_Plate_Notch,S235JR_Plate_Normal_3,LSTM_GridSampler,0.12151581338075128,0.0016361290632870638,0.12015222881829123
