pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,CONT_DEV_X,CONT_DEV_Y,CONT_DEV_Z,CONT_DEV_SP
-3.64999,167.079572,401.16,19200.0,0.0,-9.600000000000364,0.0,0.0,-7.105427357601002e-11,0.0,0.0,0.3164064000000001,-4.8022461,-0.3715823,-0.6716308000000001,0.0,0.0,0.0,0.0,0.0,-1.8400000000000684e-05,0.0001340999999999972,6.00000000000029e-06,0.0
-3.64999,166.887572,401.16,19200.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3173830000000001,-4.7968749,-0.3715823,-0.6706054,0.0,0.0,0.0,0.0,0.0,1.1999999999999316e-05,-4.370000000000282e-05,9.000000000002909e-07,0.0
-3.64999,166.695572,401.16,19200.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3173830000000001,-4.844238300000001,-0.371094,-0.6665039,0.0,0.0,0.0,0.0,0.0,2.2999999999993173e-06,0.00018579999999999717,4.900000000000289e-06,0.0
-3.64999,166.503572,401.16,19200.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3164064000000001,-4.7827149,-0.3715823,-0.6675292,0.0,0.0,0.0,0.0,0.0,-1.6000000000006833e-06,-2.010000000000281e-05,8.000000000002891e-07,0.0
-3.64999,166.311572,401.16,19200.0,0.0,-9.599999999998944,0.0,0.0,7.105427357601002e-11,0.0,0.0,0.3164064000000001,-4.8110352,-0.3720706,-0.6654785,0.0,0.0,0.0,0.0,0.0,8.999999999999318e-06,-3.3800000000002814e-05,3.90000000000029e-06,0.0
-3.64999,166.119572,401.16,19200.0,0.0,-9.600000000000364,0.0,0.0,-7.105427357601002e-11,0.0,0.0,0.3144532000000001,-4.820801,-0.3715823,-0.6639405,0.0,0.0,0.0,0.0,0.0,2.299999999999318e-06,3.339999999999718e-05,-3.0999999999997094e-06,0.0
-3.64999,165.927572,401.16,19200.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3159181000000001,-4.7978515,-0.3720706,-0.6639403,0.0,0.0,0.0,0.0,0.0,1.9999999999999317e-05,-0.00026410000000000284,-2.099999999999708e-06,0.0
-3.64999,165.735572,401.16,19200.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3129883000000001,-4.727539,-0.3715823,-0.6670166,0.0,0.0,0.0,0.0,0.0,-4.6000000000006785e-06,-0.0007057000000000029,-4.799999999999708e-06,0.0
-3.64999,165.54357199999998,401.16,19200.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3149415000000001,-4.7436523,-0.3706057,-0.6639404,0.0,0.0,0.0,0.0,0.0,-9.500000000000678e-06,-0.0005942000000000028,-1.8999999999997078e-06,0.0
-3.64999,165.351572,401.16,19200.0,0.0,-9.599999999998944,0.0,0.0,7.105427357601002e-11,0.0,0.0,0.3173830000000001,-4.8261721,-0.3715823,-0.6700927,0.0,0.0,0.0,0.0,0.0,1.3699999999999322e-05,1.5999999999997177e-05,-4.799999999999708e-06,0.0
-3.64999,165.15957199999997,401.16,19200.0,0.0,-9.600000000001785,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,0.3154298000000001,-4.8066406,-0.371094,-0.6680421,0.0,0.0,0.0,0.0,0.0,-9.600000000000677e-06,-0.0002917000000000028,-2.9999999999997087e-06,0.0
-3.64999,164.967572,401.16,19200.0,0.0,-9.599999999998944,0.0,0.0,1.4210854715202004e-10,0.0,0.0,0.3164064000000001,-4.7875976,-0.3720706,-0.6747069,0.0,0.0,0.0,0.0,0.0,-1.7000000000006796e-06,1.489999999999718e-05,-2.9999999999997087e-06,0.0
-3.64999,164.77557199999998,401.16,19200.0,0.0,-9.600000000000364,0.0,0.0,-7.105427357601002e-11,0.0,0.0,0.3164064000000001,-4.7719726,-0.371094,-0.6700928,0.0,0.0,0.0,0.0,0.0,-1.7000000000006787e-06,-0.00012950000000000282,2.900000000000292e-06,0.0
-3.64999,164.589012,401.16,19200.0,0.0,-9.327999999999292,0.0,0.0,13.60000000005357,0.0,0.0,0.3149415000000001,-5.206543,-0.371094,-0.6752196,0.0,0.0,0.0,0.0,0.0,1.679999999999932e-05,-0.003267100000000003,-1.7599999999999706e-05,0.0
-3.64999,164.5025519,401.16,19200.0,0.0,-4.323004999999114,0.0,0.0,250.24975000000893,0.0,0.0,0.3173828000000001,-6.4150391,-0.3720706,-0.6690674,0.0,0.0,0.0,0.0,0.0,-5.9400000000000665e-05,-0.0477286,2.620000000000029e-05,0.0
