pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,CONT_DEV_X,CONT_DEV_Y,CONT_DEV_Z,CONT_DEV_SP
-56.14999,209.482019,384.517066,19200.0,0.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.3178713,-5.5131833,-0.7285155999999996,-0.6690673,0.0,0.0,0.0,0.0,0.0,-1.4300000000000014e-05,7.499999999999975e-06,0.0001543,0.0
-56.14999,209.482019,384.325066,19200.0,0.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.3183596,-5.5131833,-0.7304687999999996,-0.6659911,0.0,0.0,0.0,0.0,0.0,-8.400000000000011e-06,1.7999999999999747e-06,0.0001845,0.0
-56.14999,209.482019,384.133066,19200.0,0.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.3164064,-5.5146482,-0.7182617999999997,-0.66958,0.0,0.0,0.0,0.0,0.0,-1.4400000000000015e-05,-4.100000000000025e-06,0.0001922,0.0
-56.14999,209.482019,383.941066,19200.0,0.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.3164064,-5.516601400000001,-0.7343749999999997,-0.6639404,0.0,0.0,0.0,0.0,0.0,1.3899999999999986e-05,1.2399999999999976e-05,0.00025469999999999996,0.0
-56.14999,209.482019,383.749066,19200.0,0.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.317383,-5.5170897,-0.7304687999999996,-0.6700927,0.0,0.0,0.0,0.0,0.0,9.999999999999986e-06,1.729999999999998e-05,-4.9999999999999886e-06,0.0
-56.14999,209.482019,383.557066,19200.0,0.0,0.0,-9.599999999997522,0.0,0.0,1.4210854715202004e-10,0.0,0.3188479,-5.516601400000001,-0.7402342999999997,-0.6608642,0.0,0.0,0.0,0.0,0.0,-8.00000000000015e-07,-8.000000000000023e-06,2.320000000000001e-05,0.0
-56.14999,209.482019,383.3651374,19200.0,0.0,0.0,-9.596430000001988,0.0,0.0,0.1784999997767045,0.0,0.3178713,-5.5131833,-0.7480468999999996,-0.6700927999999999,0.0,0.0,0.0,0.0,0.0,-9.600000000000013e-06,-5.100000000000024e-06,-8.029999999999999e-05,0.0
-56.14999,209.482019,383.2092411,19200.0,0.0,0.0,-7.794814999999744,0.0,0.0,90.08075000011218,0.0,0.3178713,-5.5151365,0.8071288000000003,-0.6634276,0.0,0.0,0.0,0.0,0.0,1.1999999999999985e-05,-1.5700000000000022e-05,5.0500000000000015e-05,0.0
-56.14095,209.482019,383.1632675,19200.0,0.4520000000002966,0.0,-2.2986799999983987,22.60000000001483,0.0,274.80675000006727,0.0,-0.2695311999999999,-5.5185546,-0.5654296999999997,-0.6654785,0.0,0.0,0.0,0.0,0.0,-3.7000000000000167e-06,8.999999999999772e-07,-0.0010551999999999998,0.0
-56.0683241,209.482019,383.16001,19200.0,3.6312949999999233,0.0,-0.1628750000008949,158.96474999998134,0.0,106.7902499998752,0.0,-1.8652344,-5.5288086000000005,-0.2167967999999996,-0.665991,0.0,0.0,0.0,0.0,0.0,-0.0001056,1.0699999999999977e-05,-0.0378226,0.0
-55.891097,209.482019,383.16001,19200.0,8.861354999999804,0.0,0.0,261.502999999994,0.0,8.143750000044747,0.0,-0.7490235999999999,-5.5317382,-0.5708007999999996,-0.6634277,0.0,0.0,0.0,0.0,0.0,-0.0087766,6.919999999999997e-05,-0.0363991,0.0
-55.69909700000001,209.482019,383.16001,19200.0,9.599999999999651,0.0,0.0,36.93224999999245,0.0,0.0,0.0,-0.932129,-5.5327148,-0.6958006999999997,-0.6644531,0.0,0.0,0.0,0.0,0.0,-0.0394769,0.00010039999999999997,-0.0216031,0.0
-55.507097,209.482019,383.16001,19200.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,0.0,-0.4199218999999999,-5.535644700000001,-0.6069334999999996,-0.6634276,0.0,0.0,0.0,0.0,0.0,-0.0324423,2.7199999999999977e-05,-0.0087116,0.0
-55.315097,209.482019,383.16001,19200.0,9.600000000000009,0.0,0.0,-1.7763568394002505e-11,0.0,0.0,0.0,-0.961914,-5.5224607,-0.6611327999999996,-0.6644531,0.0,0.0,0.0,0.0,0.0,-0.0119257,-5.200000000000002e-05,-0.0037966,0.0
-55.123097,209.482019,383.16001,19200.0,9.600000000000364,0.0,0.0,1.7763568394002505e-11,0.0,0.0,0.0,-0.3886718,-5.5244141,-0.6547851999999996,-0.6644531,0.0,0.0,0.0,0.0,0.0,-0.0058513,2.6299999999999972e-05,-0.0021287999999999997,0.0
-54.931097,209.482019,383.16001,19200.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,0.0,-0.7988283,-5.5239258,-0.6391601999999996,-0.6706054,0.0,0.0,0.0,0.0,0.0,-0.003986099999999999,-7.460000000000005e-05,-0.0008562999999999999,0.0
-54.739097,209.482019,383.16001,19200.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,0.0,-0.5185544999999999,-5.5209961,-0.6416014999999996,-0.6685546,0.0,0.0,0.0,0.0,0.0,4.029999999999997e-05,7.509999999999996e-05,-0.00025760000000000003,0.0
-54.547097,209.482019,383.16001,19200.0,9.600000000000009,0.0,0.0,-1.7763568394002505e-11,0.0,0.0,0.0,-0.6337891,-5.5263673,-0.6313476999999995,-0.6685546,0.0,0.0,0.0,0.0,0.0,-0.0017614000000000002,-5.190000000000003e-05,-0.0001931,0.0
-54.355097,209.482019,383.16001,19200.0,9.599999999999651,0.0,0.0,-1.7763568394002505e-11,0.0,0.0,0.0,-0.6552735000000001,-5.5219727,-0.6225584999999996,-0.6649657999999999,0.0,0.0,0.0,0.0,0.0,0.0007033,4.269999999999997e-05,-5.250000000000001e-05,0.0
-54.16309700000001,209.482019,383.16001,19200.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,0.0,-0.5336913,-5.5239258,-0.6098632999999996,-0.6700927,0.0,0.0,0.0,0.0,0.0,-0.0003464,-2.3500000000000033e-05,-5.999999999999983e-07,0.0
-53.971097,209.482019,383.16001,19200.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,0.0,-0.7070312,-5.5219726,-0.6000976999999996,-0.6644531,0.0,0.0,0.0,0.0,0.0,0.0002326,-1.370000000000003e-05,5.49e-05,0.0
-53.779097,209.482019,383.16001,19200.0,9.600000000000009,0.0,0.0,-1.7763568394002505e-11,0.0,0.0,0.0,-0.5551758,-5.5263673,-0.5917968999999996,-0.6706055,0.0,0.0,0.0,0.0,0.0,0.00011640000000000001,1.149999999999997e-05,7.639999999999999e-05,0.0
-53.58709699999999,209.482019,383.16001,19200.0,9.600000000000364,0.0,0.0,1.7763568394002505e-11,0.0,0.0,0.0,-0.6533201999999999,-5.5263673,-0.5834961999999997,-0.664453,0.0,0.0,0.0,0.0,0.0,0.00038490000000000003,9.499999999999967e-06,6.38e-05,0.0
-53.395097,209.482019,383.16001,19200.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,0.0,-0.5639648,-5.5263673,-0.5771485999999997,-0.6629149999999999,0.0,0.0,0.0,0.0,0.0,0.00040350000000000005,1.229999999999997e-05,6.77e-05,0.0
-53.203097,209.482019,383.16001,19200.0,9.600000000000009,0.0,0.0,1.7763568394002505e-11,0.0,0.0,0.0,-0.6469727000000001,-5.5283205,-0.5703123999999996,-0.6629148,0.0,0.0,0.0,0.0,0.0,2.0599999999999993e-05,-2.1700000000000033e-05,6.17e-05,0.0
-53.01109699999999,209.482019,383.16001,19200.0,9.600000000000364,0.0,0.0,1.7763568394002505e-11,0.0,0.0,0.0,-0.5786133999999999,-5.5273439,-0.5654296999999997,-0.6598388,0.0,0.0,0.0,0.0,0.0,0.00021909999999999999,1.6499999999999964e-05,5.1099999999999995e-05,0.0
-52.819097,209.482019,383.16001,19200.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,0.0,-0.6264647,-5.5292971,-0.5600584999999996,-0.6634277,0.0,0.0,0.0,0.0,0.0,3.149999999999999e-05,-1.6800000000000036e-05,4.0100000000000006e-05,0.0
-52.627097000000006,209.482019,383.16001,19200.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,0.0,-0.6074219,-5.5302737,-0.5561526999999997,-0.6608641,0.0,0.0,0.0,0.0,0.0,0.00029019999999999995,2.519999999999997e-05,4.61e-05,0.0
-52.435097,209.482019,383.16001,19200.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,0.0,-0.6064454,-5.5312502,-0.5512696999999995,-0.6624024000000001,0.0,0.0,0.0,0.0,0.0,0.00027749999999999997,1.4599999999999967e-05,3.44e-05,0.0
-52.243097,209.482019,383.16001,19200.0,9.600000000000009,0.0,0.0,-1.7763568394002505e-11,0.0,0.0,0.0,-0.5937498999999999,-5.5322268,-0.5488281999999997,-0.6608642,0.0,0.0,0.0,0.0,0.0,0.0003897,2.0299999999999968e-05,2.46e-05,0.0
-52.05109699999999,209.482019,383.16001,19200.0,9.600000000000364,0.0,0.0,1.7763568394002505e-11,0.0,0.0,0.0,-0.5991211,-5.5322265,-0.5458983999999997,-0.6700927,0.0,0.0,0.0,0.0,0.0,1.1100000000000002e-05,1.8999999999999676e-06,3.46e-05,0.0
-51.859097,209.482019,383.16001,19200.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,0.0,-0.5834961,-5.5322267,-0.5434568999999997,-0.6685546,0.0,0.0,0.0,0.0,0.0,0.0004378,1.5399999999999968e-05,3.05e-05,0.0
-51.667097,209.482019,383.16001,19200.0,9.600000000000009,0.0,0.0,1.7763568394002505e-11,0.0,0.0,0.0,-0.6030272,-5.5341798,-0.5410153999999996,-0.6731687999999999,0.0,0.0,0.0,0.0,0.0,-4.1899999999999995e-05,4.799999999999969e-06,2.3599999999999994e-05,0.0
-51.475097000000005,209.482019,383.16001,19200.0,9.599999999999651,0.0,0.0,-1.7763568394002505e-11,0.0,0.0,0.0,-0.6274414,-5.534668099999999,-0.5385738999999996,-0.6644532,0.0,0.0,0.0,0.0,0.0,0.000302,6.599999999999969e-06,2.1699999999999996e-05,0.0
-51.283097,209.482019,383.16001,19200.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,0.0,-0.5791014999999999,-5.5361329,-0.5366207999999996,-0.66958,0.0,0.0,0.0,0.0,0.0,0.0003029,6.699999999999969e-06,1.8799999999999996e-05,0.0
-51.091097,209.482019,383.16001,19200.0,9.600000000000009,0.0,0.0,-1.7763568394002505e-11,0.0,0.0,0.0,-0.6196288,-5.5351563,-0.5336915999999996,-0.6598389,0.0,0.0,0.0,0.0,0.0,0.0003166,1.059999999999997e-05,1.3899999999999996e-05,0.0
-50.899097,209.482019,383.16001,19200.0,9.600000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.5825195,-5.5356445,-0.5332033999999995,-0.6685547000000001,0.0,0.0,0.0,0.0,0.0,0.00019350000000000001,-4.100000000000034e-06,1.6799999999999995e-05,0.0
-50.707097,209.482019,383.16001,19200.0,9.600000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.6191407,-5.5346681,-0.5322268999999997,-0.6618895,0.0,0.0,0.0,0.0,0.0,0.0003626,4.599999999999967e-06,8.999999999999993e-06,0.0
-50.515097,209.482019,383.16001,19200.0,9.599999999999651,0.0,0.0,-1.7763568394002505e-11,0.0,0.0,0.0,-0.5830078000000001,-5.537109200000001,-0.532227,-0.6629149999999999,0.0,0.0,0.0,0.0,0.0,6.16e-05,-1.3900000000000035e-05,1.0699999999999994e-05,0.0
-50.323097,209.482019,383.16001,19200.0,9.600000000000009,0.0,0.0,1.7763568394002505e-11,0.0,0.0,0.0,-0.6035155,-5.5380859,-0.5327151999999995,-0.6618895,0.0,0.0,0.0,0.0,0.0,0.0003362,3.799999999999965e-06,4.199999999999995e-06,0.0
-50.131097,209.482019,383.16001,19200.0,9.600000000000364,0.0,0.0,1.7763568394002505e-11,0.0,0.0,0.0,-0.5649414,-5.5380859,-0.5317385999999995,-0.6639404,0.0,0.0,0.0,0.0,0.0,0.0001174,6.599999999999968e-06,-6.600000000000003e-06,0.0
