pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,CONT_DEV_X,CONT_DEV_Y,CONT_DEV_Z,CONT_DEV_SP
-1.148025,166.004392,398.54599,19200.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3310543999999998,-4.8691407,-0.4174805,-0.6388182,0.0,0.0,0.0,0.0,0.0,-1.53e-05,6.500000000002764e-06,3.7999999999999035e-06,0.0
-1.148025,165.812392,398.54599,19200.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3295894999999997,-4.790038900000001,-0.4169922,-0.6408692,0.0,0.0,0.0,0.0,0.0,2.299999999999999e-06,-0.00022489999999999723,6.499999999999903e-06,0.0
-1.148025,165.62039199999998,398.54599,19200.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3325192999999998,-4.827148599999999,-0.4165038999999999,-0.6326660000000001,0.0,0.0,0.0,0.0,0.0,-1.8000000000000003e-06,0.00015800000000000276,4.699999999999904e-06,0.0
-1.148025,165.42839199999997,398.54599,19200.0,0.0,-9.600000000000364,0.0,0.0,0.0,0.0,0.0,0.3300777999999997,-4.8291017,-0.415039,-0.6372801,0.0,0.0,0.0,0.0,0.0,8.2e-06,-0.00016129999999999723,3.5999999999999037e-06,0.0
-1.148025,165.23639200000002,398.54599,19200.0,0.0,-9.599999999997522,0.0,0.0,1.4210854715202004e-10,0.0,0.0,0.3295894999999997,-4.8681643,-0.415039,-0.6321532999999999,0.0,0.0,0.0,0.0,0.0,7.300000000000001e-06,0.00017460000000000278,3.5999999999999045e-06,0.0
-1.148025,165.04439200000002,398.54599,19200.0,0.0,-9.600000000000364,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,0.3286128999999997,-4.7763671,-0.415039,-0.6347168000000001,0.0,0.0,0.0,0.0,0.0,-6.399999999999998e-06,-0.0004983999999999972,5.699999999999904e-06,0.0
-1.148025,164.85239199999998,398.54599,19200.0,0.0,-9.600000000001785,0.0,0.0,-7.105427357601002e-11,0.0,0.0,0.3295894999999997,-4.8330077000000005,-0.4155272999999999,-0.6321532999999999,0.0,0.0,0.0,0.0,0.0,-8.4e-06,6.52000000000028e-05,7.599999999999904e-06,0.0
-1.148025,164.6606539,398.54599,19200.0,0.0,-9.586904999999035,0.0,0.0,0.6547500001374829,0.0,0.0,0.3295894999999998,-4.8364259,-0.4145507,-0.6372801,0.0,0.0,0.0,0.0,0.0,9.200000000000002e-06,-0.0001360999999999972,7.999999999999045e-07,0.0
-1.148025,164.5181428,398.54599,19200.0,0.0,-7.125555000000361,0.0,0.0,123.06749999993372,0.0,0.0,0.3266598999999998,-6.6513672,-0.415039,-0.6290772,0.0,0.0,0.0,0.0,0.0,-8.499999999999998e-06,-0.017698099999999998,1.699999999999904e-06,0.0
-1.148025,164.50001,398.54599,19200.0,0.0,-0.90663999999947,0.0,0.0,310.94575000004454,0.0,0.0,0.3330076999999998,-4.8442382,-0.4135740999999999,-0.6408691999999999,0.0,0.0,0.0,0.0,0.0,3.2500000000000004e-05,-0.049690399999999996,-7.1000000000000955e-06,0.0
-1.148025,164.50001,398.54599,19200.0,0.0,0.0,0.0,0.0,45.33199999997351,0.0,0.0,0.3315430999999997,-5.0673828,-0.4135741,-0.6347166000000001,0.0,0.0,0.0,0.0,0.0,-3.09e-05,-0.023969599999999997,2.8999999999999902e-05,0.0
-1.148025,164.50001,398.54599,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3251952999999997,-4.9091798,-0.415039,-0.6413819,0.0,0.0,0.0,0.0,0.0,2.3000000000000017e-06,-0.010980299999999997,-2.2700000000000094e-05,0.0
-1.148025,164.50001,398.5453233,19200.0,0.0,0.0,-0.033335000003376,0.0,0.0,-1.666750000168804,0.0,0.3310543999999997,-4.8720701,-0.4277343,-0.6408691,0.0,0.0,0.0,0.0,0.0,2.79e-05,-0.005049599999999998,-3.000000000000947e-07,0.0
-1.148025,164.50001,398.4731567,19200.0,0.0,0.0,-3.608329999997295,0.0,0.0,-178.74974999969595,0.0,0.3281245999999997,-4.8642579,-3.6650392,-0.6367676,0.0,0.0,0.0,0.0,0.0,1.41e-05,-0.0023072999999999974,0.0168117,0.0
-1.148025,164.50001,398.0216531,19200.0,0.0,0.0,-22.575180000001183,0.0,0.0,-948.3425000001944,0.0,0.3276364999999998,-4.8627929000000005,-7.1459961000000005,-0.6336914,0.0,0.0,0.0,0.0,0.0,2.0000000000000216e-07,-0.000997899999999997,0.140908,0.0
-1.148025,164.50001,396.9530664,19200.0,0.0,0.0,-53.429334999998446,0.0,0.0,-1542.7077499998632,0.0,0.3227539999999997,-4.8720701,-5.719726700000001,-0.6352293,0.0,0.0,0.0,0.0,0.0,-2.1e-05,-0.0003933999999999972,0.2771803,0.0
-1.148025,164.50001,395.5063677,19200.0,0.0,0.0,-72.33493500000066,0.0,0.0,-945.2800000001104,0.0,0.3198241999999998,-4.8994142,-2.6298829,-0.636255,0.0,0.0,0.0,0.0,0.0,5.690000000000001e-05,-3.779999999999722e-05,0.23734290000000002,0.0
-1.148025,164.50001,394.0771757,19200.0,0.0,0.0,-71.45960000000002,0.0,0.0,43.76675000003161,0.0,0.3305664999999997,-4.9028322,1.4511719,-0.6295898,0.0,0.0,0.0,0.0,0.0,1.7e-05,5.1100000000002774e-05,0.0967872,0.0
-1.148025,164.50001,393.0588005,19200.0,0.0,0.0,-50.918759999999,0.0,0.0,1027.0420000000513,0.0,0.3295897999999997,-4.9155271,5.3256836,-0.6362548,0.0,0.0,0.0,0.0,0.0,-0.000101,6.080000000000278e-05,-0.0969691,0.0
-1.148025,164.50001,392.643455,19200.0,0.0,0.0,-20.76727500000004,0.0,0.0,1507.5742499999478,0.0,0.3227540999999997,-4.9394529,3.2495118,-0.6316406,0.0,0.0,0.0,0.0,0.0,4.1500000000000006e-05,0.0001253000000000028,-0.2551602,0.0
-1.148025,164.502468,392.5567301,19200.0,0.0,0.1228999999995039,-4.336245000001782,0.0,6.144999999975198,821.551499999913,0.0,0.3320311999999997,-5.1464844,0.9804687,-0.6321533,0.0,0.0,0.0,0.0,0.0,2.580000000000001e-05,-0.00014679999999999723,-0.20938050000000002,0.0
-1.148025,164.5458166,392.5459904,19200.0,0.0,2.167430000000081,-0.5369849999993903,0.0,102.22650000002886,189.9630000001196,0.0,0.3339842999999997,-6.4335937,0.3803710999999999,-0.632666,0.0,0.0,0.0,0.0,0.0,-0.00013069999999999998,-0.012833699999999998,-0.11387530000000001,0.0
-1.148025,164.6997991,392.54599,19200.0,0.0,7.699125000000606,-1.999999881263648e-05,0.0,276.58475000002625,26.848250000028884,0.0,0.3183592999999997,-6.4023437,-0.279785,-0.6362547000000001,0.0,0.0,0.0,0.0,0.0,5.62e-05,-0.045550799999999995,-0.05501090000000001,0.0
-1.148025,164.89170099999998,392.54599,19200.0,0.0,9.59509499999882,0.0,0.0,94.79849999991076,0.0009999999406318,0.0,0.3232421999999997,-6.0742188,-0.4511719,-0.6290772,0.0,0.0,0.0,0.0,0.0,9.02e-05,-0.026349999999999995,-0.025737500000000003,0.0
-1.148025,165.083701,392.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.2452500000771351,0.0,0.0,0.3291013999999997,-5.900390499999999,-0.5268556,-0.6393311,0.0,0.0,0.0,0.0,0.0,-8.599999999999989e-06,-0.012188799999999996,-0.0115832,0.0
