pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,CONT_DEV_X,CONT_DEV_Y,CONT_DEV_Z,CONT_DEV_SP
65.5999097,278.748098,443.1719817,17400.0,-599.9990650000001,-599.9999999999972,-190.0003100000021,-0.0002499999880001,2.842170943040401e-10,-0.0012500002810611,0.0,1.7792968999999998,-3.9658203,-0.9814453,-0.6772706000000001,0.0,0.0,0.0,0.0,0.0,0.003169,0.00501,-0.000649,0.0
53.5999285,266.748098,439.371976,17400.0,-599.99906,-600.0000000000028,-190.00028499999928,0.0002500000050531,-2.842170943040401e-10,0.0012500001389526,0.0,1.4560546,-3.9956055,-1.0122068,-0.6772707,0.0,0.0,0.0,0.0,0.0,0.0016983000000000002,0.0034917999999999998,0.000373,0.0
41.5999552,254.748106,435.5719724000001,17400.0,-599.9986650000001,-599.9995999999982,-190.0001799999984,0.0197499999956107,0.0200000002337219,0.0052500000435884,0.0,1.7270508,-3.9399416,-0.9887694,-0.6757324,0.0,0.0,0.0,0.0,0.0,-0.0005620000000000001,0.001269,0.0022119,0.0
29.6296118,242.777744,431.7813518,17400.0,-598.5171699999999,-598.5181000000011,-189.5310300000034,74.07475000001114,74.07499999985134,23.45749999975056,0.0,0.1552735,-5.5161133,-0.5864257,-0.6747071,0.0,0.0,0.0,0.0,0.0,-0.0101231,-0.008892800000000001,-0.0042417,0.0
17.9300725,231.07818660000004,428.0764862,17400.0,-584.9769649999998,-584.9778699999973,-185.24328000000023,677.0102500000007,677.0115000001908,214.3875000001572,0.0,-5.0029296,-9.049804599999998,0.7368167,-0.6803469,0.0,0.0,0.0,0.0,0.0,-0.10147520000000002,-0.11499269999999999,-0.035665600000000006,0.0
6.892939799999999,220.0410365,424.5813832,17400.0,-551.8566350000001,-551.857505000001,-174.7551499999986,1656.016499999987,1656.0182499998175,524.406500000083,0.0,-8.965820400000002,-13.217285100000002,2.0385743,-0.6818848,0.0,0.0,0.0,0.0,0.0,-0.276603,-0.2905241,-0.08850859999999999,0.0
-3.0987744,210.0493068,421.4173306,17400.0,-499.58571,-499.5864850000004,-158.2026300000024,2613.546250000008,2613.551000000029,827.6259999998103,0.0,-13.971679599999998,-16.4848632,3.1147461,-0.6798341000000001,0.0,0.0,0.0,0.0,0.0,-0.4663068,-0.49436850000000004,-0.152603,0.0
-11.8466774,201.3013902,418.6471527,17400.0,-437.39515000000006,-437.3958299999998,-138.50889499999823,3109.527999999995,3109.532750000028,984.6867500002076,0.0,-13.2607423,-17.197754,3.2460937000000003,-0.6711183000000001,0.0,0.0,0.0,0.0,0.0,-0.6263536,-0.6324289999999999,-0.19698469999999998,0.0
-19.3345822,193.8134735,416.2759753,17400.0,-374.39524,-374.395835,-118.55886999999824,3149.995500000005,3149.999749999992,997.5012499999992,0.0,-15.4243165,-17.9365235,3.527832,-0.6726563,0.0,0.0,0.0,0.0,0.0,-0.683401,-0.6916015,-0.2183431,0.0
-25.5624891,187.5855568,414.3037987,17400.0,-311.395345,-311.39583500000043,-98.60883000000342,3149.994749999996,3149.9999999999773,997.5019999997414,0.0,-14.7094729,-18.1293946,3.5703125,-0.6767578,0.0,0.0,0.0,0.0,0.0,-0.7212544000000001,-0.7224857,-0.23036120000000002,0.0
-30.530397900000004,182.6176402,412.7306226,17400.0,-248.3954400000001,-248.39582999999976,-78.6588050000006,3149.995249999992,3150.0002500000337,997.5012500001412,0.0,-15.6347656,-18.3393553,3.6782227,-0.6757326000000001,0.0,0.0,0.0,0.0,0.0,-0.7341379,-0.7378750000000001,-0.235535,0.0
-34.2383085,178.90972349999998,411.5564471,17400.0,-185.3955299999999,-185.3958350000013,-58.70877499999949,3149.995500000014,3149.999749999921,997.5015000000552,0.0,-15.3989257,-18.5253906,3.725586,-0.6731691,0.0,0.0,0.0,0.0,0.0,-0.7411727,-0.7434058,-0.23716179999999998,0.0
-36.6893692,176.4586588,410.7802755,17400.0,-122.55303499999997,-122.55323499999946,-38.80857999999989,3142.1247499999963,3142.130000000094,995.00974999998,0.0,-15.590820399999998,-18.4628906,3.6938477,-0.6782959,0.0,0.0,0.0,0.0,0.0,-0.7450177,-0.7457605,-0.2382485,0.0
-37.9976622,175.1503642,410.36598160000005,17400.0,-65.41464999999995,-65.41472999999911,-20.71469499999523,2856.919250000001,2856.925250000017,904.6942500002332,0.0,-11.8496094,-15.3618165,2.7758787,-0.6741945,0.0,0.0,0.0,0.0,0.0,-0.7039887,-0.6941548999999999,-0.2229834,0.0
-38.5106232,174.6374022,410.2035433,17400.0,-25.648049999999856,-25.648100000000795,-8.12191500000381,1988.330000000005,1988.331499999916,629.6389999995711,0.0,-7.527832000000001,-11.6967773,1.5493165,-0.6747072,0.0,0.0,0.0,0.0,0.0,-0.5600753999999999,-0.5462639,-0.17645360000000002,0.0
-38.6267572,174.5220159,410.1668388,17400.0,-5.80670000000012,-5.769315000000574,-1.835224999999241,992.0674999999868,993.939250000011,314.33450000022845,0.0,-2.7939453,-7.719238199999999,0.2290037999999999,-0.6752197000000001,0.0,0.0,0.0,0.0,0.0,-0.36802450000000003,-0.3505707,-0.1151794,0.0
