pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,CONT_DEV_X,CONT_DEV_Y,CONT_DEV_Z,CONT_DEV_SP
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3032223,-5.073242,0.4868161000000001,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,2.9e-06,5.1e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.302734,-5.0727537,0.488281,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,1.0000000000000002e-06,4.1000000000000006e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3037106,-5.0717771,0.4873044,0.0,0.0,0.0,0.0,0.0,0.0,-2.0000000000000003e-06,1.0000000000000002e-06,3.000000000000004e-07,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3037105999999999,-5.072265399999999,0.4868161,0.0,0.0,0.0,0.0,0.0,0.0,-2.9000000000000006e-06,3.8e-06,3.100000000000001e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3041989,-5.0717771,0.4877927000000001,0.0,0.0,0.0,0.0,0.0,0.0,-2.0000000000000003e-06,3.0000000000000005e-06,1.3000000000000005e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3032223,-5.0727537,0.4868161,0.0,0.0,0.0,0.0,0.0,0.0,-9.000000000000005e-07,4.000000000000001e-06,3.100000000000001e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3037106,-5.0712888,0.4863278,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999939e-08,2.0000000000000003e-06,3.100000000000001e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3051755,-5.0708005,0.4858395,0.0,0.0,0.0,0.0,0.0,0.0,-2.0000000000000008e-06,4.000000000000001e-06,1.2000000000000006e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3051755,-5.0712888,0.4868161000000001,0.0,0.0,0.0,0.0,0.0,0.0,-4.900000000000001e-06,5e-06,1.2000000000000006e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3037106,-5.0712888,0.4848629,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999993e-07,3.0000000000000005e-06,3.2000000000000007e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3051755,-5.0708005,0.4848629,0.0,0.0,0.0,0.0,0.0,0.0,-1.000000000000001e-06,8.000000000000002e-07,2.1000000000000006e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3061521,-5.0712888,0.4858395,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999991e-07,-3.0000000000000005e-06,1.1000000000000005e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3051754999999999,-5.070312199999999,0.4848629,0.0,0.0,0.0,0.0,0.0,0.0,1.999999999999999e-06,2.9e-06,2.2e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307617,-5.0703122,0.4853511999999999,0.0,0.0,0.0,0.0,0.0,0.0,-1.0164395367051604e-21,4.9000000000000005e-06,4.2000000000000004e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3071287,-5.0712888,0.4863278,0.0,0.0,0.0,0.0,0.0,0.0,3.999999999999999e-06,9.000000000000005e-07,2.4e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3071287,-5.070312199999999,0.4843746,0.0,0.0,0.0,0.0,0.0,0.0,-1.900000000000001e-06,-9.999999999999972e-08,2.1000000000000002e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3081052999999999,-5.0698239,0.4853512,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000000000000012e-06,2.9000000000000006e-06,3.2e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3081052999999999,-5.0722654,0.4853511999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.099999999999999e-06,1.0000000000000004e-06,1.2e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307617,-5.0712888,0.4843746,0.0,0.0,0.0,0.0,0.0,0.0,-1.9000000000000015e-06,2.800000000000001e-06,3e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307617,-5.0712888,0.4843746,0.0,0.0,0.0,0.0,0.0,0.0,-2.9000000000000015e-06,5.800000000000001e-06,1.2e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307617,-5.071777099999999,0.4843745999999999,0.0,0.0,0.0,0.0,0.0,0.0,-3.000000000000001e-06,-9.999999999999904e-08,1.999999999999997e-07,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3081052999999999,-5.0708005,0.483398,0.0,0.0,0.0,0.0,0.0,0.0,-1.000000000000001e-06,2.000000000000001e-06,-8.000000000000005e-07,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3081052999999999,-5.0703122,0.4838863,0.0,0.0,0.0,0.0,0.0,0.0,-1.9000000000000015e-06,4.000000000000001e-06,4.1e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307617,-5.070312199999999,0.483398,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999999987e-07,4.000000000000001e-06,2.1999999999999997e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3081052999999999,-5.070800499999999,0.4833981,0.0,0.0,0.0,0.0,0.0,0.0,-3.900000000000002e-06,6.900000000000001e-06,5.199999999999999e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3085935999999999,-5.0698239,0.4843745999999999,0.0,0.0,0.0,0.0,0.0,0.0,-3.0000000000000018e-06,2.9000000000000015e-06,3.1e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3081052999999999,-5.0703122,0.4838863,0.0,0.0,0.0,0.0,0.0,0.0,-3.0000000000000018e-06,2.9000000000000006e-06,2.1999999999999997e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3081052999999999,-5.070312199999999,0.4843746,0.0,0.0,0.0,0.0,0.0,0.0,-4.900000000000001e-06,5.000000000000001e-06,-6.000000000000005e-07,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3081052999999999,-5.069823899999999,0.483398,0.0,0.0,0.0,0.0,0.0,0.0,-4.000000000000001e-06,6.776263578034403e-22,6.999999999999999e-06,0.0
-5.581189,225.260803,543.347748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3085935999999999,-5.0698239,0.4838863,0.0,0.0,0.0,0.0,0.0,0.0,-3.000000000000001e-06,4.000000000000001e-06,4.1e-06,0.0
