Unnamed: 0,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,a_e,cut_angle,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
122,2.440000000000001,-53.64804808582894,209.4820534934735,406.7194020700953,28699.49421192303,-53.64801600000002,209.4820000000001,406.643738400012,28813.921359000007,0.0010838760633762,-0.0017600850781157,-5.827683466279697,22800.000000000007,3.251513996216645e-05,-5.349347342026694e-05,0.0001693265017095,0.0,-0.0160620573906431,0.8498380817899633,-0.0111762219032468,-6.836332836787937,-5.810046554878206,6.238404206082821,22800.51338388584,128.8037315444934,0.002,0.0006105189907133,0.0091257908102352,0.0057133723804578,0.0,0.0,0.0,0.3806305851602612,-5.697957394560822,-0.7224513406572367,-0.6121576800779782,0.0,0.0,0.0,0.0,0.0
123,2.4600000000000004,-53.64801752491475,209.48198489481624,406.6028065768266,29155.498061143648,-53.64801600000002,209.4820000000001,406.5270715999882,29269.921359000007,6.272767397575663e-05,0.0005007151803444,-5.830053545029018,22800.000000000007,1.7335121905486897e-06,1.5105183810565598e-05,9.840940932769072e-05,0.0,0.0249172602765459,-0.010019725115554,-0.0229538594869493,1.6008368376911934,-5.8495598882586,-1.4619711554469594,22800.16789719972,-343.1885337788936,0.002,0.0034909923504337,0.0085716432194386,0.0031144367213706,0.0,0.0,0.0,0.3748150744279744,-5.702571909600129,-0.7146208256285801,-0.5667311108442299,0.0,0.0,0.0,0.0,0.0
124,2.4800000000000013,-53.64801330960235,209.48196384047347,406.4864086529833,29611.49537163192,-53.64801600000002,209.4820000000001,406.4104050000002,29725.921359000007,-7.50343620026653e-05,0.001213312556225,-5.839004885950786,22800.000000000007,-2.0981675832679283e-06,3.615952656324981e-05,-0.0001702674407272,0.0,-0.0131841676549416,-0.7360682419694615,0.0155880980513429,7.914275001229839,-5.822763762761708,-6.237809001398459,22799.375803077222,-77.20616449728291,0.002,0.0002995658646335,0.0073600369347406,0.0011716524791515,0.0,0.0,0.0,0.381700179348943,-5.70626364166745,-0.7585903565329544,-0.5919257338110976,0.0,0.0,0.0,0.0,0.0
125,2.5,-53.64801259301536,209.4820405446821,406.3696488361609,30067.49049781497,-53.64801600000002,209.4820000000001,406.2937384000121,30181.921359000007,-9.865378798259496e-05,-0.0013433330380835,-5.835906252406817,22800.000000000007,-2.811734467609044e-06,-4.054468205676829e-05,-7.703609136493653e-05,0.0,0.0023738847707938,-3.5398502881053497,0.0166137109059523,-5.499135644830416,-5.819849356432755,4.886691021772032,22799.78912334836,377.58062209385264,0.002,8.941840337157981e-05,0.009763227432006,0.0034578561833632,0.0,0.0,0.0,0.3759036461506996,-5.699355200254112,-0.7586747602206337,-0.6280707821167252,0.0,0.0,0.0,0.0,0.0
126,2.520000000000001,-53.64807135726757,209.48205122272188,406.2529942415763,30523.494379153846,-53.64801600000002,209.4820000000001,406.17707159998827,30637.921359000007,0.0018534232371033,-0.0017053571514542,-5.836313433434311,22800.000000000007,5.556002319447827e-05,-5.1222721834488976e-05,-8.942888753712093e-05,0.0,-0.0112270566460058,6.848346936027452,-0.0142204583846826,-5.8615642350207855,-5.846733300072926,7.324999382364356,22801.095001074864,-17.121263347643776,0.002,0.0005908391888086,0.0088865528551747,0.0044451677503251,0.0,0.0,0.0,0.3750142712724501,-5.694641864249761,-0.7626606592354157,-0.6138774251948017,0.0,0.0,0.0,0.0,0.0
127,2.5400000000000005,-53.648009789974594,209.48195496948983,406.13631630285056,30979.49841836778,-53.64801600000002,209.4820000000001,406.0604050000002,31093.921359000007,-0.0002019504196475,0.0014983113857393,-5.835933134354737,22800.000000000007,-6.00369988226096e-06,4.50305102006338e-05,-7.788936093305913e-05,0.0,0.017652434051947,-5.23813718357452,-0.0225335988664155,5.125492722302644,-5.86133978502165,-5.612285852773399,22799.787107322736,-325.98593193458873,0.002,0.0038208684314337,0.0079505513503584,0.0059311804870233,0.0,0.0,0.0,0.3692189961553265,-5.700840775829484,-0.7548431535435551,-0.5967614309756195,0.0,0.0,0.0,0.0,0.0
128,2.5600000000000014,-53.64799303549948,209.481960508078,406.019349437425,31435.496341098933,-53.64801600000002,209.4820000000001,405.9437384000121,31549.921359000007,-0.0007600325046275,0.0013172749008621,-5.8259224320860525,22800.000000000007,-2.276194877578192e-05,3.949192202003505e-05,0.0002223704978976,0.0,-0.0126737065615675,3.5524031898447057,0.0223827123323942,5.12467745469193,-5.835456110125209,-0.724542783546703,22799.132929302745,120.1035617752056,0.002,-0.000638522534171,0.0081747031791664,0.0024886838798165,0.0,0.0,0.0,0.380924311843598,-5.704106866015434,-0.7459960438930187,-0.6227340865474817,0.0,0.0,0.0,0.0,0.0
129,2.5800000000000005,-53.64798322421601,209.48207316728923,405.9029746012008,31891.495196167136,-53.64801600000002,209.4820000000001,405.8270715999882,32005.921359000007,-0.0010795702379491,-0.0024358174539211,-5.835696090507848,22800.000000000007,-3.259174123776073e-05,-7.316728913219272e-05,-6.959910457591655e-05,0.0,-0.0014573202190638,-6.7120173295849765,0.0048444632249153,-9.389030731319345,-5.845756496047008,-1.8252965862091155,22800.476198750224,300.2060138360924,0.002,0.0009353050844174,0.0099261163227057,0.0022117141323196,0.0,0.0,0.0,0.3740161440509138,-5.698522006786623,-0.7596658649457724,-0.6319145723304852,0.0,0.0,0.0,0.0,0.0
130,2.6,-53.64804349086609,209.48202729644805,405.7861387838303,32347.496451465915,-53.64801600000002,209.4820000000001,405.7104050000001,32461.921359000007,0.0009271728483211,-0.0009045708097551,-5.830007405358032,22800.000000000007,2.7850892315482787e-05,-2.729644800177649e-05,9.96114151691238e-05,0.0,-0.001022422123481,9.05138722423419,-0.0190851890247352,-2.939629170489763,-5.79689406457717,0.7248649101647402,22800.71769369777,-68.51550818038042,0.002,0.0014088192261684,0.0086233829150281,0.0055765267329923,0.0,0.0,0.0,0.3768696312071388,-5.695844386365314,-0.7460384237219115,-0.5841643332214155,0.0,0.0,0.0,0.0,0.0
131,2.62,-53.648006037120695,209.4819473586242,405.6694139021397,32803.49954802198,-53.64801600000002,209.4820000000001,405.593738400012,32917.921359000014,-0.0003253473091603,0.0017563249972747,-5.82807514466784,22800.000000000007,-9.609403036596236e-06,5.264137585151877e-05,0.000157687378541,0.0,0.0087803367135733,-9.638860704773666,-0.0073435471719993,7.936459254631279,-5.835897691124453,5.1377617620327936,22799.23544906009,-257.235835261169,0.002,0.0032041018332671,0.0075240346399594,0.0016276076094954,0.0,0.0,0.0,0.3709655128248758,-5.700920655625266,-0.7655518095749063,-0.5711202087272956,0.0,0.0,0.0,0.0,0.0
