DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,DMC_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.15793342449051398,0.01803115303374602,0.15775364395560157
ohne z,DMC_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.1670835418053977,0.010862669822502068,0.16302816206462423
ohne z,DMC_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.12555145628397296,0.006423691785453298,0.13525163710738605
ohne z,DMC_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.1347878695881918,0.002026381815678024,0.13358752407787353
ohne z,DMC_AL2007T4_Gear_Normal_3,Random_Forest,0.1331028106111734,2.7755575615628914e-17,0.13347924771093578
ohne z,DMC_AL2007T4_Plate_Normal_3,Random_Forest,0.17999069566552978,1.962615573354719e-17,0.1800156592060812
ohne z,DMC_S235JR_Gear_Normal_3,Random_Forest,0.10854638246648955,0.0,0.10968571235197135
ohne z,DMC_S235JR_Plate_Normal_3,Random_Forest,0.09783361269784485,4.388541835720876e-18,0.0970068746423471
mit z,DMC_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.10884354505514922,0.016824001375830296,0.10582255372572907
mit z,DMC_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.0913105837973106,0.014952071874789578,0.08659016280889383
mit z,DMC_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.10454029166426107,0.0043954413857600376,0.10440129441552114
mit z,DMC_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.07497765668241195,0.0010859394395214786,0.07348362256666852
mit z,DMC_AL2007T4_Gear_Normal_3,Random_Forest,0.09492146003451743,1.4555146645863654e-17,0.09570976250511361
mit z,DMC_AL2007T4_Plate_Normal_3,Random_Forest,0.10436501311805366,1.0749688212373146e-17,0.10399247887020746
mit z,DMC_S235JR_Gear_Normal_3,Random_Forest,0.11432243142335671,2.443436683771534e-17,0.11480025759323817
mit z,DMC_S235JR_Plate_Normal_3,Random_Forest,0.06061701766832324,1.2412670766236365e-17,0.060285552607131275
