DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.17527605566173873,0.013657443385625112,0.1774701993477324
ohne z,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.18371227280461425,0.01183004720271656,0.1799490697514474
ohne z,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.12645690407913193,0.007360323767972279,0.13465602617458733
ohne z,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.13379379923856619,0.0015800569037579622,0.13264850684234308
ohne z,DMC60H_AL2007T4_Gear_Normal_3,Random_Forest,0.12436677656944302,1.642041997679149e-17,0.12432696247448324
ohne z,DMC60H_AL2007T4_Plate_Normal_3,Random_Forest,0.18316225278233328,3.61888430622384e-17,0.18313230605817382
ohne z,DMC60H_S235JR_Gear_Normal_3,Random_Forest,0.10456624737540507,1.3877787807814457e-17,0.10452767762505132
ohne z,DMC60H_S235JR_Plate_Normal_3,Random_Forest,0.09882761683019085,4.388541835720876e-18,0.09799058895124546
mit z,DMC60H_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.10746634882377797,0.012770580740257005,0.1055786940595795
mit z,DMC60H_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.0862980770063719,0.011617249714290337,0.08230349698762894
mit z,DMC60H_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.1031201738342901,0.0026330615543254765,0.10349999525399312
mit z,DMC60H_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.07440068276276728,0.0011843219624983665,0.07321483648317965
mit z,DMC60H_AL2007T4_Gear_Normal_3,Random_Forest,0.08860993748535706,1.80944215311192e-17,0.08884060960194472
mit z,DMC60H_AL2007T4_Plate_Normal_3,Random_Forest,0.1061778530867187,1.5823112613210483e-17,0.10581677181101702
mit z,DMC60H_S235JR_Gear_Normal_3,Random_Forest,0.1067729068591226,1.3877787807814457e-17,0.10651260185924846
mit z,DMC60H_S235JR_Plate_Normal_3,Random_Forest,0.06151588631797744,6.938893903907228e-18,0.06118864472445468
