DataSet,DataPath,Model,MAE,StdDev,MAE_Ensemble
ohne z,DMC_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.1694304272307824,0.021835146043822168,0.1682733396217173
ohne z,DMC_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.1883462123171964,0.011963065506189448,0.1821060330998318
ohne z,DMC_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.12282224038394052,0.007318070042521255,0.13204368223167004
ohne z,DMC_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.13292472278770828,0.0015666391211816705,0.13182764547044287
ohne z,DMC_AL2007T4_Gear_Normal_3,Random_Forest,0.10940156369080697,1.642041997679149e-17,0.10943468718092358
ohne z,DMC_AL2007T4_Plate_Normal_3,Random_Forest,0.17214326822207554,2.7755575615628914e-17,0.17219384341437388
ohne z,DMC_S235JR_Gear_Normal_3,Random_Forest,0.10352437498263486,8.777083671441753e-18,0.10352053393827045
ohne z,DMC_S235JR_Plate_Normal_3,Random_Forest,0.0996535500662322,0.0,0.09881379625861342
mit z,DMC_AL2007T4_Gear_Normal_3,Recurrent_Neural_Net,0.11889062988893809,0.021446094806809046,0.11708075490459667
mit z,DMC_AL2007T4_Plate_Normal_3,Recurrent_Neural_Net,0.09461557481055838,0.017147738624169098,0.09076264202170731
mit z,DMC_S235JR_Gear_Normal_3,Recurrent_Neural_Net,0.10372553410953407,0.003951703307944945,0.1044655459661143
mit z,DMC_S235JR_Plate_Normal_3,Recurrent_Neural_Net,0.07504473385616597,0.0013002617574462193,0.07391636325643616
mit z,DMC_AL2007T4_Gear_Normal_3,Random_Forest,0.08963979053509083,1.2412670766236365e-17,0.0897871685804774
mit z,DMC_AL2007T4_Plate_Normal_3,Random_Forest,0.10066003054857009,8.777083671441753e-18,0.10031869522393741
mit z,DMC_S235JR_Gear_Normal_3,Random_Forest,0.10698828513756722,1.3877787807814457e-17,0.10655882521361495
mit z,DMC_S235JR_Plate_Normal_3,Random_Forest,0.06156088980931231,4.388541835720876e-18,0.061215685460812144
