,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
10,0.2,263.149937747625,480.87779342057473,556.7530762394329,146.9691491064723,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-4.904701606943239e-06,0.0001902451702949,-9.006797790963396e-06,0.0,-1.153883719547115e-06,6.579425308126134e-06,-3.2413483884286143e-06,0.0,0.0014477430206119,0.23653500697121,-0.0004893421193984,0.6241781809802203,-0.0009953839614612,-0.0003697096464147,-0.034271718601733,-8.568381959690727,0.002,0.0078337009754374,0.0103401302901234,-0.0005834309870199,0.0,-0.3242356864211445,-5.521499282411346,0.4287470595169156,0.0,0.0,0.0,0.0,0.0,0.0
11,0.22,263.14993779550593,480.877795120686,556.7530760961421,146.96887722416744,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-0.0001129982068739,9.1630315909168e-05,-8.188835057395936e-06,0.0,-1.0096738647628443e-06,4.879314086444802e-06,-3.095609106983206e-06,0.0,1.6616324827129673e-05,-0.2506794248603072,0.0005145420972408,0.6005410559593288,-0.0004911443434829,0.12494525383995,-0.0003186207567422,0.0032583601880852,0.002,0.007852442396176,0.0101783728598558,-0.0005505690803107,0.0,-0.3222618178389303,-5.521499816646653,0.4268881556283653,0.0,0.0,0.0,0.0,0.0,0.0
12,0.24,263.1499334120012,480.87780078028266,556.7530759300496,146.96888165538695,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,8.919997228592289e-05,-5.187827405185282e-06,-7.14431194446402e-06,0.0,3.193318751241488e-06,-7.80282603135045e-07,-2.9283291073617976e-06,0.0,0.0009667941471744,0.125749940007625,-0.000451364692144,0.0132690002793316,0.0010060485921685,0.0004045191441414,-0.0342769433122691,-17.194952521106007,0.002,0.0078590685927909,0.0104253921447582,-0.0004337613534477,0.0,-0.3222318130605739,-5.522463648315422,0.4288060645759041,0.0,0.0,0.0,0.0,0.0,0.0
13,0.2600000000000001,263.1499351067852,480.87779311675257,556.7530779095848,146.96887510538758,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,8.650937151906068e-05,0.0002537770519705,-9.370365087394646e-06,0.0,1.3283836175220849e-06,6.883247500580614e-06,-4.91238722935773e-06,0.0,-8.13624633175282e-06,0.3638494959705893,-0.001059257677109,0.4874643532910115,-0.0005038802547901,-0.1246491656434349,0.0005122443397971,8.581365835931237,0.002,0.00794906705379,0.0101124657347058,-0.0006757197708992,0.0,-0.3231916209581397,-5.5225020035412085,0.4286776554352057,0.0,0.0,0.0,0.0,0.0,0.0
14,0.2800000000000001,263.1499374535508,480.8778030644776,556.7530780189104,146.96886605527138,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-5.027784009083471e-06,-0.0001041620591295,-1.1937870412874415e-05,0.0,-8.17939773464585e-07,-3.064477510764384e-06,-5.028251957845141e-06,0.0,-0.0004711736158908,-0.0002036838115779,0.0009451427324358,-0.237660125659652,-4.394592954438514e-06,-0.2503759935282312,0.0002924717438633,0.0235405211642498,0.002,0.0078482068973129,0.0102562164174276,-0.0006268455578871,0.0,-0.3222427857458483,-5.523549034567287,0.4276374383423656,0.0,0.0,0.0,0.0,0.0,0.0
15,0.3000000000000001,263.1499357626868,480.8777953679566,556.7530684074839,146.96886447599147,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,7.539457600651546e-05,9.107948740804036e-05,0.00015998728135,0.0,6.495028816593532e-07,4.632043501754389e-06,4.986526151054872e-06,0.0,-0.0005074791992991,0.3491178536467614,-7.647748109206477e-06,0.1254054377527504,0.001006020469624,0.4745480778744938,-9.353112505953878e-05,8.601959874467905,0.002,0.0078630114225147,0.0102742509550656,-0.0006312615042772,0.0,-0.3222961387778003,-5.522542816123158,0.4286588148502803,0.0,0.0,0.0,0.0,0.0,0.0
16,0.32,263.14993577175136,480.8777976020803,556.753073824637,146.96873163918158,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,7.69742498508544e-05,0.0001464717005612,2.8026795369663902e-06,0.0,6.332605383389448e-07,2.3979198165142886e-06,-8.187630989679816e-07,0.0,-0.000995779290767,-0.0002460741402997,-0.0005132480685487,-0.0002980343459206,-0.000439656996837,0.0126031880376122,-0.0003341617029752,8.58795160844735,0.002,0.0079308295011733,0.010305435498396,-0.0005748664318895,0.0,-0.3232892922437286,-5.523388268138737,0.4287209284634349,0.0,0.0,0.0,0.0,0.0,0.0
17,0.3400000000000001,263.1499338690988,480.8777997195422,556.7530776747795,146.9688777281504,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,4.553070479620681e-05,7.341023746582701e-05,9.79680019187034e-06,0.0,2.553660891059996e-06,2.8045790780430706e-07,-4.664308904303485e-06,0.0,-0.0004952755480384,0.1251395441403471,-0.0009942861974121,0.1235699108157358,-0.0004969573788056,-0.1244957487502214,-0.0005223484305723,0.0041858533055391,0.002,0.0079508611516767,0.0101310230197881,-0.0007057082843745,0.0,-0.3222860408561924,-5.52331880220457,0.428730785496585,0.0,0.0,0.0,0.0,0.0,0.0
18,0.36,263.1499376243584,480.8777951506324,556.7530717132602,146.96888716023824,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-3.934087805366217e-05,0.0001497642550942,7.684244100336874e-06,0.0,-1.1880114256045703e-06,4.849367783778245e-06,1.288443061341819e-06,0.0,-0.0009512743544838,0.0003620260667683,-0.0014722619387357,0.1370166957166039,-0.0005063144619237,0.2503405272862199,-0.0003325427748093,-0.0217370274786263,0.002,0.0079302619979827,0.0102457474905968,-0.0006165109934777,0.0,-0.3222811553883575,-5.522385172337272,0.427716993293721,0.0,0.0,0.0,0.0,0.0,0.0
19,0.3800000000000001,263.14993771994625,480.8778046183655,556.753079868456,146.96902676451322,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-1.03577787571772e-05,-0.0001623016968204,1.339656390017736e-06,0.0,-1.0926496840043448e-06,-4.618365374545381e-06,-6.876317759099996e-06,0.0,-0.0004569981001933,0.2250177439865751,-0.0009295667153089,-0.4864872485698307,-0.0005080981956734,-0.1250526646932888,0.0001022742387635,-17.181255349127092,0.002,0.0078482231275665,0.0103033847764659,-0.0005668876813855,0.0,-0.3223249244841711,-5.524409955197475,0.427683459614011,0.0,0.0,0.0,0.0,0.0,0.0
20,0.4000000000000002,263.1499340042377,480.87779866049885,556.753070204262,146.96888555622925,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,7.356102460541004e-05,3.963566221302574e-06,8.217079454290075e-05,0.0,2.606708178808107e-06,1.3395012625508227e-06,2.989738176015311e-06,0.0,-4.861657770224206e-05,0.2367035161368838,-5.768553639635532e-06,0.1264150773432016,0.0004949871950224,0.1247676912431563,-0.0684368970805061,8.578644112047197,0.002,0.0077263813947776,0.01041284616387,-0.0007173661209238,0.0,-0.3223471043369049,-5.525426350467308,0.4296400010297114,0.0,0.0,0.0,0.0,0.0,0.0
21,0.4200000000000001,263.1499356134509,480.8778008111893,556.7530720596869,146.96888214810315,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,8.127242694218158e-05,-2.3133929648284944e-06,1.175856186345908e-06,0.0,7.883104584019357e-07,-8.111891068415327e-07,9.440412627681212e-07,0.0,-0.0019333045175862,0.2370369382686795,-0.0010258312480256,0.1378689665539204,4.956084721661003e-05,-0.2377237119498752,0.0001085823923763,0.0028825807789166,0.002,0.0080039722158284,0.0102855827047235,-0.0004326647515254,0.0,-0.3222854118181758,-5.523485460773924,0.4286609721561618,0.0,0.0,0.0,0.0,0.0,0.0
22,0.4400000000000002,263.14993727546164,480.877801309814,556.7530740467329,146.96901733550416,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-1.9354046274108448e-05,-1.234185299148128e-05,5.736651962976087e-06,0.0,-8.82382552326127e-07,-1.309813834380589e-06,-1.038772491778463e-06,0.0,-0.0004382490774112,0.013536382800869,-0.0005193248561497,0.2365367959046,4.769047298694687e-07,0.1251423027169485,0.0001364212995236,-0.0038082864803428,0.002,0.0079764139863059,0.0103177218981822,-0.0006916477986384,0.0,-0.3231726442315831,-5.524449635786397,0.4295946137605299,0.0,0.0,0.0,0.0,0.0,0.0
23,0.4600000000000001,263.1499317009051,480.8777994587166,556.7530760694666,146.9688772331122,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,9.465944243565298e-05,-1.1023840924964788e-05,-0.0001063360210279,0.0,5.0854599583030045e-06,5.412835217512798e-07,-3.068379462661187e-06,0.0,-0.0004647839869302,0.351184241715294,-0.0014442810969129,0.4987120491470316,0.0014978018943878,-0.1250066253751078,-0.0342691114898448,8.598330689501699,0.002,0.0080177262972051,0.0102689798485465,-0.0003240732722651,0.0,-0.3231583145817568,-5.524407260074453,0.4276305402995633,0.0,0.0,0.0,0.0,0.0,0.0
24,0.4800000000000001,263.1499355153574,480.8778013282904,556.753076090612,146.9688782592,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,0.0001482563828758,-2.029980535892994e-06,-2.3494401786206082e-07,0.0,6.738076605296074e-07,-1.328290217942893e-06,-3.0985568528938544e-06,0.0,-0.000920167661806,0.1243311882019665,-0.0009761843651324,0.2372806885472598,0.0010013445730252,-0.0003110952881623,-0.0001910138314837,8.601362436543328,0.002,0.0079258006790133,0.0103387224812021,-0.0006513189243022,0.0,-0.323233332558977,-5.523409832437602,0.4267449940054916,0.0,0.0,0.0,0.0,0.0,0.0
25,0.5000000000000001,263.1499319114731,480.8777987171008,556.7530760212654,146.969021088392,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,0.0002263056510593,-5.640909642654048e-05,-0.0001153118442684,0.0,4.275025585787879e-06,1.2828992727724057e-06,-3.0330666665886606e-06,0.0,-0.0009976202278224,0.13629129657135,-0.0004882733362812,-0.361182620121336,-0.0009959479593429,-0.1123735991718366,0.0340479342284582,8.587489313532629,0.002,0.008058724634909,0.0101566646433918,-0.0004877777764795,0.0,-0.3233156855297599,-5.522463320551006,0.427826305382622,0.0,0.0,0.0,0.0,0.0,0.0
26,0.5200000000000002,263.1499356730598,480.8777989648557,556.7530780065608,146.96902703501888,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,8.823684975837437e-05,1.1196140730962805e-08,-4.8906887403123085e-06,0.0,6.97490889307968e-07,1.0351444265457502e-06,-5.017565656908708e-06,0.0,-0.0013819674776185,0.1122411408288518,-0.0009647025086563,0.3634037896270413,0.0004955736915466,-0.1243706057230035,-0.0002881651734974,-8.588968510550492,0.002,0.0079850565992141,0.0104965473950951,-0.0005688263156554,0.0,-0.3243039804805698,-5.524446035217627,0.427814756845872,0.0,0.0,0.0,0.0,0.0,0.0
27,0.5400000000000003,263.149941138002,480.8778011185775,556.7530721980224,146.96889492373904,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-9.787473456638136e-05,-8.058276686675199e-06,-5.973327438105977e-06,0.0,-4.765986582805959e-06,-1.1185773076965083e-06,7.94779987150014e-07,0.0,-0.0009379255489146,-0.4617967044669645,0.0004849017007384,0.1117916430754147,0.0004873846325296,0.0125147111643157,0.0341415497938678,8.578205490984264,0.002,0.0080785320194166,0.0103304777505835,-0.0004809569485923,0.0,-0.3252407920819876,-5.523453873186992,0.4286984727746846,0.0,0.0,0.0,0.0,0.0,0.0
28,0.5600000000000003,263.1499354673862,480.87779925828926,556.7530763763781,146.9687586644954,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,1.177032019025063e-05,-1.1455232821188462e-05,-0.0001181131378497,0.0,1.33149261269838e-06,7.417107937518996e-07,-3.3804710139858475e-06,0.0,-4.915011091314572e-06,0.1131994540380322,-0.0004485621454682,-0.0007756511836096,0.0004981807394543,-0.1259566672007912,-0.034113150420628,8.544552751218259,0.002,0.0079527871538035,0.0102824072535021,-0.0007104562980419,0.0,-0.3242474802431361,-5.52245183980511,0.4276844998341482,0.0,0.0,0.0,0.0,0.0,0.0
29,0.5800000000000002,263.14994144897605,480.87780132781256,556.7530702229658,146.9688862008907,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-0.0001738331146298,-1.316700586645215e-05,-4.831598497513348e-06,0.0,-4.830269809640631e-06,-1.3278123597357869e-06,2.773105268047588e-06,0.0,-0.0014599221292701,-0.1377214725302789,-0.0004904562276784,-0.1251000805687961,0.0005151392033906,0.3745565682580897,0.0007463273020267,-0.0206869640479042,0.002,0.0078607217317479,0.0102078735962549,-0.0005382824218471,0.0,-0.3252202214328769,-5.522446371684512,0.4287245455934837,0.0,0.0,0.0,0.0,0.0,0.0
30,0.6000000000000002,263.1499355695391,480.8778029557963,556.7530701039384,146.9690066068352,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,8.338715145947535e-05,-7.501445312692376e-05,8.270802128423313e-05,0.0,8.557440230900593e-07,-2.9557961900686902e-06,3.093695959934404e-06,0.0,-0.0004516332424691,-0.2379198518575199,-0.0014435571544346,-0.0121787683972815,1.3633098013284798e-05,0.0004739410455862,0.0008336730847931,0.0132077491858041,0.002,0.0080201352510192,0.0103908027017736,-0.0005886098488755,0.0,-0.3241930923997057,-5.52244302203181,0.4268637091627651,0.0,0.0,0.0,0.0,0.0,0.0
31,0.6200000000000003,263.14994314375565,480.87780508039793,556.7530717362542,146.96899389558433,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-0.0001129593362347,-1.2525920729735589e-05,3.062065701421386e-06,0.0,-6.910685081278336e-06,-5.080397885690233e-06,1.268490919019162e-06,0.0,-0.0004469118446308,-0.1125686969322758,-0.0004985581214823,-0.7498372791469633,0.0009535376655287,0.0129138305419125,0.0003721108038691,0.0327780828312285,0.002,0.0080861652194334,0.0100494405660256,-0.0005390951623907,0.0,-0.3251395644617198,-5.522471868918752,0.4288601954958457,0.0,0.0,0.0,0.0,0.0,0.0
32,0.6400000000000002,263.149933679884,480.8777991039004,556.7530757352959,146.96913078009192,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,8.118380089617735e-05,8.665601272258125e-05,5.2607776133224245e-06,0.0,2.952896345242092e-06,8.960997105424837e-07,-2.7234823135341982e-06,0.0,-0.0009470643558289,0.2500737707058287,-0.0005048266011353,0.1254589293984301,-0.0005033143408094,-0.3746712136089654,-0.0346846755521691,-8.552963134046365,0.002,0.0077376539616952,0.0103016021915626,-0.0005270701528238,0.0,-0.3252153382715511,-5.522540261845161,0.4258935421186576,0.0,0.0,0.0,0.0,0.0,0.0
33,0.6600000000000004,263.14993742733185,480.8777971000784,556.7530738815566,146.96900621148092,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-9.230052234007752e-07,-1.0799141283416343e-05,1.7723686301958009e-06,0.0,-8.120591880966197e-07,2.8999218079985443e-06,-8.716539020059614e-07,0.0,-0.0004478483987595,0.1126177557712163,-0.0014644348055069,0.2503091242915156,0.0009385376982232,0.0128817836168544,0.0334823867426901,8.59837949538172,0.002,0.0080461582301312,0.0102509763936181,-0.0004984262955873,0.0,-0.3243293051637665,-5.522560736715215,0.4267713329639931,0.0,0.0,0.0,0.0,0.0,0.0
34,0.68,263.1499392255575,480.877799588427,556.7530721565465,146.96888529499398,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-5.005233981198827e-07,-1.6164629796428716e-05,-5.135137197470431e-06,0.0,-2.822229253739021e-06,4.115731664417306e-07,8.432143134406064e-07,0.0,-0.000503624947076,-0.3494750370439782,-1.1538395919811993e-05,0.12452306333898,-1.4061254841274929e-05,0.2498196811014609,-0.0006254658451057,8.554331357248078,0.002,0.0079253596939698,0.0104007198727783,-0.0003562671265956,0.0,-0.3233570291602438,-5.522503846150723,0.4286393986971819,0.0,0.0,0.0,0.0,0.0,0.0
35,0.7000000000000003,263.1499432056713,480.8777996949248,556.7530705685555,146.96930241395194,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-0.0001170693137741,8.095994676733336e-05,7.531193374428355e-05,0.0,-6.997521430076707e-06,3.050754035964527e-07,2.621410542911871e-06,0.0,-1.2763369618070882e-05,-0.2373937529678587,-4.8742963081271215e-05,-0.1380983841400595,4.401625665517276e-05,0.2370286375746535,0.0344648933941437,-25.794173145511404,0.002,0.0079400328233176,0.0102382700015266,-0.0006617717699937,0.0,-0.3233314313478618,-5.522452416561228,0.4267026166882215,0.0,0.0,0.0,0.0,0.0,0.0
36,0.7200000000000002,263.14994158347224,480.87780556581566,556.7530764117345,146.96902216928046,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-0.0001470728245357,-1.4980347991654377e-05,-6.477211067434768e-06,0.0,-5.3769758695503766e-06,-5.565815463617386e-06,-3.4251653035491686e-06,0.0,0.0009994300223047,-0.126127650150232,1.0695156149377518e-05,-0.625267725815834,0.0010002938019465,-0.125113815024993,-0.0340521601211504,-8.580876938325655,0.002,0.0079323110552724,0.01037610494326,-0.0002477917699241,0.0,-0.3233339714280309,-5.522450889702478,0.4277969616277263,0.0,0.0,0.0,0.0,0.0,0.0
37,0.7400000000000002,263.14993938801325,480.8777973311254,556.7530706070212,146.96888072740188,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,7.265091517087206e-06,-5.646084380756037e-06,8.012257399375827e-05,0.0,-2.997388443829961e-06,2.668874719782619e-06,2.581432205772567e-06,0.0,1.6845676156951663e-05,-0.1127189550478559,0.0005104840969994,0.1253573560313543,0.0005000736979375,0.2500011976287641,0.0001190648749081,0.0044395621020971,0.002,0.0079687655436107,0.0101638429199458,-0.0005335653063124,0.0,-0.3242934115288863,-5.522460815668685,0.426929101440926,0.0,0.0,0.0,0.0,0.0,0.0
38,0.7600000000000001,263.1499429063971,480.8778032365341,556.7530743669024,146.9690159349527,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-9.507712374869288e-05,1.3913307795360076e-06,-2.985582084198192e-06,0.0,-6.727133093091447e-06,-3.2365340310319007e-06,-1.373114969622383e-06,0.0,7.775923481137363e-06,-0.4742063788015254,0.0004981647331208,-0.1243479648324359,-0.0004946550295784,-0.0004364973439762,0.0344680111226355,8.587160322450293,0.002,0.0080744693336599,0.0102791129701311,-0.0003564498985673,0.0,-0.3232720195163673,-5.522467198428055,0.4269194793954866,0.0,0.0,0.0,0.0,0.0,0.0
39,0.7800000000000002,263.1499486763676,480.87780878380966,556.7530761823703,146.96901450175258,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-0.000273621261482,-0.0002884734217634,-2.453283495458696e-06,0.0,-1.2693891169948215e-05,-8.783809577326713e-06,-3.178287732620109e-06,0.0,-5.16741968089825e-05,-0.2374449324151324,0.0009892912316239,-0.7124300037517489,1.1700681080781093e-05,-4.966788314362258e-05,0.0686726095401547,8.60244640958897,0.002,0.0077592372403293,0.0104588004292526,-0.000409555867092,0.0,-0.3232594754798885,-5.522469655118961,0.4278125995810696,0.0,0.0,0.0,0.0,0.0,0.0
40,0.8000000000000004,263.1499428774547,480.87779956865904,556.7530739843512,146.96901713056488,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-9.75780716838881e-05,-1.686631727383387e-06,-1.6598357176274273e-07,0.0,-6.68816070242882e-06,4.313411375422536e-07,-9.68185539217695e-07,0.0,2.072392346312973e-06,-0.3501631872934004,-5.177042746148246e-06,-0.125608616482721,-0.0009437618237029,0.0130051725561087,0.034190582845103,8.581996654548528,0.002,0.0081198693520251,0.0101710581833308,-0.0004005244037762,0.0,-0.3232936607921065,-5.522442414633181,0.4278024833200579,0.0,0.0,0.0,0.0,0.0,0.0
41,0.8200000000000001,263.14994485294613,480.8778053125024,556.7530701728035,146.96887933238784,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-0.0001922660717099,-9.765292555923504e-05,8.609257734890092e-05,0.0,-8.864266216624624e-06,-5.312502203167332e-06,3.0477644083387165e-06,0.0,0.0014980108955347,-0.4744693780202302,0.0009609298251579,-0.4881523031249363,-5.437658434246165e-06,0.488113062544096,0.0002739612350537,-0.0269928651235012,0.002,0.0077166458133426,0.0101325788417578,-0.0005240683777593,0.0,-0.3223568826723909,-5.522387874682584,0.428855022079964,0.0,0.0,0.0,0.0,0.0,0.0
42,0.8400000000000002,263.1499412040656,480.877803030453,556.7530781781679,146.96886989068577,263.14993600000025,480.87780000000015,556.7530730000002,187.54915600000007,-0.0001039277101377,-9.70409232933774e-05,-4.71406295397962e-07,0.0,-4.819378351566246e-06,-3.030452912479962e-06,-5.166305449658181e-06,0.0,0.0008883218768954,-0.2373369730378956,1.266854809608784e-05,0.1380959428738443,-1.396911696288856e-05,-0.249794836900232,0.0005522743371135,0.0068092936099086,0.002,0.0080316159516893,0.0101601637790099,-0.0005368044092553,0.0,-0.3213760747103851,-5.5223511014167,0.4259502611202531,0.0,0.0,0.0,0.0,0.0,0.0
