,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
0,0.004,261.3519763529772,474.4999879282859,504.5459648235953,295.50334500035353,261.351975,474.5000000000002,504.545971,292.411484,0.0001371811647287,0.000234245047719,6.273183103036362e-05,0.0,-1.3529770852332794e-06,1.2071714191468042e-05,5.780067259214004e-06,0.0,0.001899101596972,-1.061901474347945,0.0009933638837229,-0.3743187539316482,0.0019988882436527,-0.987444611436618,0.0001555697802726,0.005328422964506,0.002,0.0023063026389758,0.0109061215518055,0.0009904850042011,0.0,-0.281229807800936,-5.600567916870198,0.305683444976264,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,261.351984046396,474.49999778541553,504.5459689086277,295.5033346298535,261.351975,474.5000000000002,504.545971,292.411484,-0.0001233027064997,3.735900516237336e-05,-6.999380705256415e-05,0.0,-9.046395822378808e-06,2.214584687986396e-06,1.9053531687477128e-06,0.0,-0.0004527489334768,-0.4733043485353364,0.0009761312262902,0.0019711780998721,-0.0014536118395614,-0.1120726709958687,0.000508612848245,0.0262319439346921,0.002,0.002061241818652,0.0110326496334834,0.0011636063476453,0.0,-0.2821579565461636,-5.60050440302304,0.3047652112348795,0.0,0.0,0.0,0.0,0.0,0.0
2,0.04,261.3519821968056,474.500000048606,504.545961188651,295.5031931879902,261.351975,474.5000000000002,504.545971,292.411484,-3.773637394884897e-06,-8.309510755146566e-05,0.0001281262549524,0.0,-7.196805508490298e-06,-4.860578929763287e-08,9.620029865194616e-06,0.0,-0.0004569628455746,-0.3492776244134183,0.00048417779378,-0.1250217610717162,-0.000451271967273,0.4750867035584375,2.8010763057745304e-05,8.620462005690683,0.002,0.0021290972968013,0.0108623713254428,0.0010095086746647,0.0,-0.2822074444165435,-5.6014441540583935,0.3047549018546224,0.0,0.0,0.0,0.0,0.0,0.0
3,0.06,261.3519806006538,474.4999982143533,504.5459725662548,295.503338102264,261.351975,474.5000000000002,504.545971,292.411484,-9.607302568467192e-06,-8.090815285828078e-05,-0.0001925096123918,0.0,-5.600653715710019e-06,1.7856468982947414e-06,-2.175295477828416e-06,0.0,-0.0009039120248064,-0.3757920312672922,-0.0009908823769397,-0.1263577785080924,-0.0028949633838025,-0.3628519576926579,-0.0005229223910231,0.0020307837008998,0.002,0.0021634708805091,0.0109249995538374,0.0010484062268725,0.0,-0.2822811652346813,-5.601459777434426,0.3046899514975342,0.0,0.0,0.0,0.0,0.0,0.0
4,0.08,261.3519843015639,474.5000019313035,504.5459649940323,295.5030712672715,261.351975,474.5000000000002,504.545971,292.411484,-0.0001264406402866,-7.407154159236902e-05,5.044095700194885e-06,0.0,-9.301563769649984e-06,-1.931303227718903e-06,5.990760321150663e-06,0.0,0.0009619416771332,-0.2382417254701282,0.0010156655499323,-0.1244605128892187,9.418406605602326e-06,0.5875456743015924,0.0341666926927435,17.146463965974846,0.002,0.0022771851070157,0.011068485411165,0.0010564381511757,0.0,-0.2832418502243951,-5.601496003024858,0.3027074082455491,0.0,0.0,0.0,0.0,0.0,0.0
5,0.1,261.3519763351261,474.4999958223986,504.545968820796,295.5033441836789,261.351975,474.5000000000002,504.545971,292.411484,2.506375721479568e-05,4.164063832660701e-05,2.01391156634905e-06,0.0,-1.335125978154841e-06,4.177601535722187e-06,2.176342186231708e-06,0.0,0.0005187746744008,-0.2370855327877256,-0.0005097931617406,0.0015425171476789,-0.0004946178676843,0.0004506510188093,0.0002545671315336,-0.0032774000953054,0.002,0.0022715716586542,0.0110629921536036,0.0010533659374104,0.0,-0.2821983090183527,-5.600540418804284,0.3046622973065984,0.0,0.0,0.0,0.0,0.0,0.0
6,0.12,261.3519762939763,474.4999962030026,504.54596478062,295.503478598926,261.351975,474.5000000000002,504.545971,292.411484,-4.140948925495421e-05,-8.914696025402817e-06,2.6123319908432287e-06,0.0,-1.293976287080818e-06,3.7969975884956138e-06,6.231649288366358e-06,0.0,0.0005024361583056,0.1136889271483605,0.0004777977454521,-0.1254034255458068,0.0004994633826314,0.1126923418594171,0.0342035441569858,-8.544046404960792,0.002,0.002124650493576,0.0108773689322011,0.001051483600615,0.0,-0.2831204253415667,-5.60054439647113,0.3036738946607398,0.0,0.0,0.0,0.0,0.0,0.0
7,0.14,261.3519800640189,474.4999964613591,504.5459705974482,295.50334919675134,261.351975,474.5000000000002,504.545971,292.411484,4.027402142225803e-06,0.0001022217883532,-5.8482058137276494e-05,0.0,-5.064018758507988e-06,3.5386412180892143e-06,2.221435401897913e-07,0.0,0.0009832146892017,0.0005133965689591,0.0024495170984345,0.1112864292353244,0.0010007266197596,-0.2503192319383518,-0.0006056296204152,0.0103312778603434,0.002,0.0022715909980324,0.011188343664266,0.0010610384311604,0.0,-0.2830831070121203,-5.600539552572968,0.3036635395214221,0.0,0.0,0.0,0.0,0.0,0.0
8,0.16,261.35197479545843,474.49999627567087,504.54596852970735,295.5034982088748,261.351975,474.5000000000002,504.545971,292.411484,5.97409328179105e-05,-8.602330018151533e-06,-0.0001210401727074,0.0,2.0454170329244653e-07,3.7243293714122463e-06,2.291290961848975e-06,0.0,-1.1033101179534592e-05,0.2366045440763171,-0.0004844190695681,0.2498228136088015,0.0004556985455286,-0.2375710159588046,0.0338447340848892,-0.0227084615791027,0.002,0.0023021066340836,0.0107827769696724,0.0012980703370851,0.0,-0.2821203027034721,-5.60055099537541,0.3056439094475625,0.0,0.0,0.0,0.0,0.0,0.0
9,0.18,261.35197861716523,474.4999999736015,504.5459664503589,295.503365454304,261.351975,474.5000000000002,504.545971,292.411484,-3.1699915758671616e-06,-7.600720781287721e-05,-5.741821349716885e-05,0.0,-3.617165172244415e-06,2.6398778296720772e-08,4.3656828339397935e-06,0.0,7.22265866164198e-06,-0.0129214787391623,1.2420482346357654e-05,0.2503742708529733,0.0005000633655291,0.125536331230911,-1.346802367479334e-06,-0.0193077215813268,0.002,0.0025105056205784,0.0108518790290147,0.0011729616117918,0.0,-0.2831784571160544,-5.599624241318853,0.3037394369467013,0.0,0.0,0.0,0.0,0.0,0.0
