,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,a_e,phi,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
1262,25.239,-14.1570752,182.05442280000003,401.1599394,437534.4184401,-14.2798051,182.0342801,401.16001,437628.768,-9.500372,-1.2512132000000005,0.0023312,19200.0,0.0010234999999999,-0.0040987,7.059999999999995e-05,0.0,-9.549800000000008,-0.5500000000213433,-1.3447250000005797,19.72499999993716,-0.0014500000006023,8.068749999523561,19200.34217499924,0.0062507751863449,0.002,1.445955810546875,1.725938720703125,-0.31544189453125,3.0,10.0,180.0,0.8916014999999999,-5.2651367,-0.2573242,-2.1497314,-234.7602773129256,212.8236949629251,86.79406418376698,317.20018900494745,289.42500000000007
1263,25.259,-14.3473449,182.0310754,401.159962,437918.4197221,-14.470876,182.0156549,401.16001,438012.768,-9.5453539,-0.8856825000000003,0.0016029,19200.0,0.0007469999999999,-0.0041391,4.799999999999997e-05,0.0,-9.511000000000005,-1.887499999986252,-0.9660749999994778,21.66250000001924,0.0100250000002688,8.725000000353589,19200.016024999783,-107.29375062510373,0.002,1.36822021484375,1.8170947265625,-0.320560302734375,3.0,10.0,180.0,0.9492187,-5.2739257,-0.2558592999999999,-2.1558837,-226.17263865646282,221.17084748146254,86.66553209188349,316.73109450247375,289.4625000000001
1264,25.279000000000003,-14.5389092,182.0150224,401.15997,438302.4204543,-14.6625209,182.0043792,401.16001,438396.768,-9.5583116,-0.5177830000000003,0.0013548,19200.0,0.0010078999999999,-0.0041421,3.999999999999996e-05,0.0,-9.624500000000015,9.64999999999441,-0.6186499999998318,20.01874999990605,0.0168250000001535,6.462499999670968,19200.06752500049,17.168750127893873,0.002,1.30033447265625,1.8732183837890624,-0.319346923828125,3.0,10.0,180.0,0.8364258,-5.2827147000000005,-0.2548828,-2.1497315,-218.2823193282314,229.57892374073128,86.79176604594176,317.1910472512369,287.43750000000006
1265,25.299,-14.730081899999998,182.0062979,401.1600048,438686.4207062,-14.854458,182.0004699,401.16001,438780.768,-9.5860187,-0.1483737000000003,0.0001707,19200.0,0.0004016999999999,-0.0041163,5.199999999999953e-06,0.0,-9.542724999999972,0.2374999999999133,-0.2390000000005443,19.09999999991641,0.0266249999995693,2.818749999988768,19199.98170000036,-115.86875007196797,0.002,1.2403314208984375,1.9217657470703124,-0.324034423828125,3.0,10.0,180.0,0.9038087,-5.3041991,-0.2578125,-2.1528077,-208.7631596641157,237.44346187036564,86.63188302297087,316.61002362561845,290.88750000000005
1266,25.319,-14.9222579,182.0045381,401.1600216000001,439070.4185546,-15.0464032,182.0039326,401.16001,439164.768,-9.572567,0.2345449999999996,-0.0003826999999999,19200.0,0.0006057999999999,-0.0036857,-1.1600000000000024e-05,0.0,-9.609125000000018,8.368749999998503,0.0969250000004251,15.562500000143586,0.0258500000001049,-1.7187500002791012,19199.964499998896,68.66250005259644,0.002,1.164537353515625,1.91970703125,-0.30277099609375,3.0,10.0,180.0,0.8027344,-5.4716796,-0.2617186999999999,-2.160498,-200.16807983205786,245.05473093518282,86.69644151148543,316.84551181280926,290.92500000000007
1267,25.339,-15.1134376,182.0097842,401.1601044,439454.4201111,-15.238074,182.0147623,401.16001,439548.768,-9.575152200000002,0.6291224999999997,-0.0031497999999999,19200.0,-9.570000000000138e-05,-0.0028894,-9.440000000000004e-05,0.0,-9.538350000000008,-3.849999999994112,0.4765499999997757,20.693749999978195,0.0202749999999696,-8.662499999445572,19199.94737500092,-64.37500051106326,0.002,1.13746337890625,1.987658081054688,-0.311976318359375,3.0,10.0,180.0,0.8857421999999999,-5.7729493,-0.2626951,-2.1563965,-190.27753991602893,252.3173654675914,86.59472075574271,316.47425590640466,287.81250000000006
1268,25.359,-15.305252900000005,182.0230254,401.1600821,439838.4195387,-15.4291875,182.0329432,401.16001,439932.768,-9.5299783,1.0015460999999997,-0.0024009999999999,19200.0,0.0002121999999999,-0.0027257,-7.210000000000003e-05,0.0,-9.576649999999988,3.112500000002096,0.8718250000001149,14.518749999936633,0.0036500000007322,-8.668750000495606,19199.861500000407,25.75000071374233,0.002,0.996253662109375,2.031640625,-0.3184814453125,3.0,10.0,180.0,0.7822263999999999,-5.9375,-0.2651368,-2.1553709,-180.48226995801446,259.8331827337957,86.69286037787136,316.8321279532023,287.7750000000001
1269,25.379,-15.4958116,182.0440731,401.1600829,440222.4197218,-15.6194623,182.0584478,401.16001,440316.768,-9.490778699999998,1.3568971999999997,-0.0024336999999999,19200.0,-8.09000000000014e-05,-0.0030259,-7.290000000000005e-05,0.0,-9.492425000000004,0.8562499999920334,1.239724999999936,11.975000000141732,-0.0048750000004815,-5.549999999487909,19199.98169999889,-47.199999971780926,0.002,0.9655517578125,2.099488525390625,-0.3163543701171875,3.0,10.0,180.0,0.8027342999999998,-6.0380858,-0.2700198,-2.1599854,-169.95913497900722,266.6085913668978,86.64443018893567,316.6550639766011,292.5375000000001
1270,25.399,-15.6856504,182.0723916,401.1600645,440606.4199739001,-15.8086177,182.0912391,401.16001,440700.768,-9.4303328,1.7114854999999995,-0.0018149999999999,19200.0,-0.0001563,-0.0032846,-5.450000000000002e-05,0.0,-9.465075,1.2187499999982934,1.591824999999858,11.83749999995598,-0.0095250000001101,-3.4187500006055416,19199.68987500033,85.81874935771339,0.002,0.8780902099609375,2.0765679931640624,-0.30541748046875,3.0,10.0,180.0,0.760254,-6.1269532,-0.2739258,-2.1661377,-159.8125674895036,272.9647956834489,86.67671509446784,316.77353198830053,289.5375
1271,25.419,-15.8742715,182.1079375,401.1600782,440990.4202254,-15.9963744,182.1312685,401.16001,441084.768,-9.356000900000002,2.0648364,-0.0022706999999999,19200.0,-0.0002324,-0.0034997,-6.820000000000006e-05,0.0,-9.38794999999999,0.7937500000055018,1.9414000000004703,10.8062499998951,-0.0102249999997638,-1.831249999995066,19200.32499999943,-8.57499981066212,0.002,0.8509271240234375,2.164625244140625,-0.3120269775390625,3.0,10.0,180.0,0.7480468999999998,-6.2094727,-0.2734376,-2.1625489,-149.3912837447518,278.77189784172447,86.66635754723393,316.73576599415026,289.50000000000006
1272,25.439,-16.0614082,182.1504122,401.1600488,441374.4204772,-16.1824559,182.17847720000003,401.16001,441468.768,-9.2675081,2.4246352,-0.0012941999999999,19200.0,-0.000297,-0.003425,-3.880000000000006e-05,0.0,-9.30347500000006,6.343750000004112,2.282724999999885,15.98750000013638,-0.0175999999996179,1.1000000004202093,19199.810024999897,51.49375028850045,0.002,0.694522705078125,2.19587646484375,-0.3177166748046875,3.0,10.0,180.0,0.7358399,-6.3281251,-0.2749023,-2.1645996,-138.8656418723759,284.0884489208622,86.64567877361696,316.6603829970751,290.5125000000001
1273,25.459,-16.246418900000002,182.2002306,401.1600215,441758.4202483,-16.3665656,182.2328503,401.16001,441852.768,-9.1699797,2.7922442999999992,-0.0003828999999999,19200.0,-0.0007162,-0.003538,-1.1500000000000046e-05,0.0,-9.227024999999944,-1.6437500000243446,2.6572250000000963,20.812499999856016,-0.0095250000015312,-0.0062499999842202,19200.17052500043,17.168750127893873,0.002,0.63283447265625,2.24556884765625,-0.3058984375,3.0,10.0,180.0,0.7509765999999999,-6.3808594,-0.2739259,-2.162036,-127.95232093618796,289.3207244604311,86.68583938680848,316.8071914985376,287.55000000000007
1274,25.479000000000003,-16.4297364,182.2583983,401.1600225,442142.4208434,-16.5476696,182.2961639,401.16001,442236.768,-8.9724091,3.2935341,-0.0004153999999999,19200.0,-0.000653,-0.0045959,-1.250000000000006e-05,0.0,-9.053000000000022,13.612500000026476,3.1481749999997533,30.21249999992648,-0.0024499999994986,-0.3000000003083869,19199.96452500054,-21.46250008081552,0.002,0.5290667724609375,2.2659967041015623,-0.3087451171875,3.0,10.0,180.0,0.6752931,-6.3579101,-0.2734374,-2.1610108,-114.30666046809398,294.78386223021556,86.66741969340424,316.7390957492688,290.81250000000006
1275,25.499,-16.608335099999998,182.326787,401.1600166,442526.4190351999,-16.7247023,182.3701105,401.16001,442620.768,-8.8265734,3.706786,-0.0002199999999999,19200.0,-0.0017207,-0.0058056,-6.600000000000079e-06,0.0,-8.867424999999951,-1.887500000008456,3.619625000000326,23.74375000009365,-0.0170749999995223,-1.6562499997263558,19200.05034999922,68.66875010018703,0.002,0.441204833984375,2.237486572265625,-0.31409912109375,3.0,10.0,180.0,0.6904297999999999,-6.330078200000001,-0.274414,-2.1697266,-99.433830234047,299.91793111510776,86.64220984670212,316.6470478746344,292.08750000000003
